"prot"	"anaerobic_A"	"anaerobic_B"	"anaerobic_C"	"high_temp_A"	"high_temp_B"	"high_temp_C"	"low_pH_A"	"low_pH_B"	"low_pH_C"	"osmotic_stress_A"	"osmotic_stress_B"	"osmotic_stress_C"	"standard_A"	"standard_B"	"standard_C"	"Top.Protein.Description"	"ChassyID"	"uniprotID_CENPK"	"GeneName_CENPK"	"uniprotID_S288c"	"GeneName_S288C"	"Protein_name"
"c348.a1.a1"	144.578785102924	158.584930286431	148.057725140402	191.014883809035	165.221563151383	217.740667476748	195.463506950278	175.833367838961	147.034819192265	168.71237012247	188.698156901928	167.177903460308	114.705139041367	136.91985783019	176.505516557169	"Chassy_SC_496;N1P3A5;P47079; T-complex protein 1 subunit theta - CCT8"	"Chassy_SC_496"	"N1P3A5"	"CENPK1137D_1287"	"P47079"	"YJL008C"	" T-complex protein 1 subunit theta - CCT8"
"c348.a2.a1"	0	74.3612827243705	0	0	0	76.2164918704945	78.2761762340809	70.41500433273	0	0	0	0	0	0	0	"Chassy_SC_4103;N1P6J6;P38247; Protein SLM4 - SLM4"	"Chassy_SC_4103"	"N1P6J6"	"CENPK1137D_4622"	"P38247"	"YBR077C"	" Protein SLM4 - SLM4"
"c349.a1.a1"	176.878908252086	194.014144705452	203.192773836303	192.479468056855	192.835181806125	221.563669528579	204.228394488027	235.818882560025	199.223305633898	149.913147165883	197.159675625453	204.526860748492	160.034006134607	187.907288724084	215.938341485422	"Chassy_SC_933;N1NW80;P54885; Gamma-glutamyl phosphate reductase - PRO2"	"Chassy_SC_933"	"N1NW80"	"CENPK1137D_2341"	"P54885"	"YOR323C"	" Gamma-glutamyl phosphate reductase - PRO2"
"c350.a1.a1"	764.62482073896	601.659669318011	679.690375812678	761.173192103939	653.350713589772	746.180758921469	677.92609618199	728.841126263858	819.510489614448	816.239258528821	697.258031603401	767.465607909067	959.842410887475	551.173798765078	558.430518090057	"Chassy_SC_2461;N1P5P3;Q3E792; 40S ribosomal protein S25-A - RPS25A"	"Chassy_SC_2461"	"N1P5P3"	"CENPK1137D_2995"	"Q3E792"	"YGR027C"	" 40S ribosomal protein S25-A - RPS25A"
"c351.a1.a1"	602.524510415988	870.545248980773	906.257500190478	562.989907430647	586.702274176796	520.1493156832	631.545859208632	654.491894472882	685.194681578805	695.501989479096	656.178376216003	696.705151887161	1143.0711381926	838.082902908006	638.505523454921	"Chassy_SC_1649;N1NXC9;O14455; 60S ribosomal protein L36-B - RPL36B"	"Chassy_SC_1649"	"N1NXC9"	"CENPK1137D_1679"	"O14455"	"YPL249C-A"	" 60S ribosomal protein L36-B - RPL36B"
"c351.a2.a1"	602.524510415988	870.545248980773	862.370012173468	519.764931200414	586.702274176796	520.1493156832	583.057326124299	654.491894472882	566.269173519181	603.718666615428	609.686900082212	610.929502949072	954.201055807251	797.496917853088	638.505523454921	"Chassy_SC_104;N1P5S3;P05745; 60S ribosomal protein L36-A - RPL36A"	"Chassy_SC_104"	"N1P5S3"	"CENPK1137D_230"	"P05745"	"YMR194W"	" 60S ribosomal protein L36-A - RPL36A"
"c352.a1.a1"	927.634827390016	958.96167397595	714.557097397915	1171.88720203889	1060.08136744222	1397.05024044012	1254.11730636545	963.502238005397	1145.3730050752	964.969734552669	974.509218724127	739.234388548449	941.497090863867	985.472756833547	882.274875674639	"Chassy_SC_3351;N1NWQ7;P0CT04; Protease B inhibitor 2 - PBI2"	"Chassy_SC_3351"	"N1NWQ7"	"CENPK1137D_2661"	"P0CT04"	"YNL015W"	" Protease B inhibitor 2 - PBI2"
"c353.a1.a1"	528.050206221392	699.01946597834	762.783810785726	554.844779203208	653.628540908701	568.834511385316	507.110744400375	594.079455909372	550.189000478932	739.196121576496	746.503656153888	728.539420831639	642.923441706152	640.364036550327	667.680500130698	"Chassy_SC_4192;N1P5Y3;P00128; Cytochrome b-c1 complex subunit 7 - QCR7"	"Chassy_SC_4192"	"N1P5Y3"	"CENPK1137D_4357"	"P00128"	"YDR529C"	" Cytochrome b-c1 complex subunit 7 - QCR7"
"c354.a1.a1"	512.675618316815	552.404905780358	457.872871323115	347.587104363532	468.90985858753	411.226341547517	612.816938440457	466.305089554453	405.348269581691	465.109337107048	500.422144183128	408.552413126234	612.593709535197	451.1172992972	426.9935747786	"Chassy_SC_3531;N1P5K0;P04449; 60S ribosomal protein L24-A - RPL24A"	"Chassy_SC_3531"	"N1P5K0"	"CENPK1137D_2940"	"P04449"	"YGL031C"	" 60S ribosomal protein L24-A - RPL24A"
"c354.a2.a1"	476.351583363389	492.438293922735	397.448754332968	376.493333741782	418.007096515917	442.584272382286	550.00632943463	437.684285286099	458.216437852435	434.516563770019	530.969602807287	379.605703736335	612.593709535197	423.428688955012	400.785626803468	"Chassy_SC_1537;N1P442;P24000; 60S ribosomal protein L24-B - RPL24B"	"Chassy_SC_1537"	"N1P442"	"CENPK1137D_3114"	"P24000"	"YGR148C"	" 60S ribosomal protein L24-B - RPL24B"
"c355.a1.a1"	286.709883417832	340.638431269463	298.506367082921	481.524112628228	354.893835007671	389.008239214221	379.095773733594	341.023691169374	366.650536987613	263.208537474328	224.841264155001	266.352309218186	332.17637449896	347.691746165782	345.847154852098	"Chassy_SC_4714;N1P814;P25349; Flavoprotein-like protein YCP4 - YCP4"	"Chassy_SC_4714"	"N1P814"	"CENPK1137D_4499"	"P25349"	"YCR004C"	" Flavoprotein-like protein YCP4 - YCP4"
"c356.a1.a1"	187.245387092799	218.81529408723	314.520644879026	224.108690845988	219.586544092284	285.358635655485	293.070204443936	226.151039942278	226.860870392266	548.055705671766	534.624602405857	480.153207804852	260.825280148278	218.78518733195	292.112083765143	"Chassy_SC_2043;N1P256;P41277; Glycerol-1-phosphate phosphohydrolase 1 - GPP1"	"Chassy_SC_2043"	"N1P256"	"CENPK1137D_5006"	"P41277"	"YIL053W"	" Glycerol-1-phosphate phosphohydrolase 1 - GPP1"
"c356.a2.a1"	112.015511818114	115.798350334262	156.230079743128	147.992874331561	133.873369655503	182.728707276884	166.014142958672	129.63340343005	156.34730753633	319.491496020371	342.345561933453	300.400565952923	156.033094884376	125.41117856969	172.241300109522	"Chassy_SC_2500;N1P561;P40106; Glycerol-1-phosphate phosphohydrolase 2 - GPP2"	"Chassy_SC_2500"	"N1P561"	"CENPK1137D_3469"	"P40106"	"YER062C"	" Glycerol-1-phosphate phosphohydrolase 2 - GPP2"
"c357.a1.a1"	415.246070268962	388.100116591667	359.167761450318	217.865899992774	208.360417687848	224.274427120305	173.258198273227	181.692954874352	144.343346963109	233.627119968949	181.171300121034	281.962624800585	203.199594345801	188.150828727383	189.734888191285	"Chassy_SC_2395;N1NXA5;P07246; Alcohol dehydrogenase 3, mitochondrial - ADH3"	"Chassy_SC_2395"	"N1NXA5"	"CENPK1137D_114"	"P07246"	"YMR083W"	" Alcohol dehydrogenase 3, mitochondrial - ADH3"
"c358.a1.a1"	213.867300809253	245.332793823665	227.043555518195	275.136977607772	248.887079702646	284.249708702201	291.931309704813	322.321486929582	284.776858199489	310.937756963171	281.827032282178	336.805114189418	270.441317301293	311.823314705964	281.571379915818	"Chassy_SC_2895;N1NWH9;P07143; Cytochrome c1, heme protein, mitochondrial - CYT1"	"Chassy_SC_2895"	"N1NWH9"	"CENPK1137D_2085"	"P07143"	"YOR065W"	" Cytochrome c1, heme protein, mitochondrial - CYT1"
"c359.a1.a1"	155.252305223963	201.322175668927	105.54036948273	478.212490686151	432.58783795277	500.490507126018	536.444995422748	462.393904033939	484.085206423653	271.381106567648	296.855776252976	233.785986223495	483.112335839061	466.852976403089	441.887778635274	"Chassy_SC_3175;N1P1A0;P14306; Carboxypeptidase Y inhibitor - TFS1"	"Chassy_SC_3175"	"N1P1A0"	"CENPK1137D_557"	"P14306"	"YLR178C"	" Carboxypeptidase Y inhibitor - TFS1"
"c360.a1.a1"	320.330317637146	343.289514894919	458.476385847865	434.303293362787	492.020312266438	425.749046873009	462.281912003625	526.920981052356	426.538611080672	345.440283019249	324.138180250467	324.798806273404	405.06684633663	488.445498595665	380.797153373701	"Chassy_SC_2495;N1NWE8;P40159; Uncharacterized protein YNL208W - YNL208W"	"Chassy_SC_2495"	"N1NWE8"	"CENPK1137D_2476"	"P40159"	"YNL208W"	" Uncharacterized protein YNL208W - YNL208W"
"c361.a1.a1"	57.8641383275896	48.7372163900544	91.2301352263234	224.837347749501	192.375284110605	191.9678303751	252.216059457762	275.46258642187	232.714897338468	343.538826366219	321.367335580238	323.010969470797	209.701737894732	207.613266240812	285.138687835795	"Chassy_SC_1445;N1PA19;P43567; Alanine--glyoxylate aminotransferase 1 - AGX1"	"Chassy_SC_1445"	"N1PA19"	"CENPK1137D_3353"	"P43567"	"YFL030W"	" Alanine--glyoxylate aminotransferase 1 - AGX1"
"c362.a1.a1"	182.394855913855	165.340355538816	140.498755516559	166.075678712137	169.825056275758	157.458423429491	210.597232616752	232.520496787151	205.436060663543	178.090203724825	214.944927597254	221.638323783385	224.754708850823	245.517891604104	212.918023749873	"Chassy_SC_11;N1NYP4;Q04728; Arginine biosynthesis bifunctional protein ArgJ, mitochondrial - ARG7"	"Chassy_SC_11"	"N1NYP4"	"CENPK1137D_91"	"Q04728"	"YMR062C"	" Arginine biosynthesis bifunctional protein ArgJ, mitochondrial - ARG7"
"c363.a1.a1"	187.722712687781	191.319446243843	189.522777109508	189.806085004029	208.457630995127	207.316451433364	154.644945888189	181.166315892244	215.363285591808	170.305712498689	149.292401014388	181.014348125109	148.125147881399	215.114533465918	212.939133785971	"Chassy_SC_3312;N1P8D2;Q03940; RuvB-like protein 1 - RVB1"	"Chassy_SC_3312"	"N1P8D2"	"CENPK1137D_4015"	"Q03940"	"YDR190C"	" RuvB-like protein 1 - RVB1"
"c365.a1.a1"	229.693987010871	151.229746686211	191.647497780229	161.835425969387	164.222513078588	165.915908208294	181.542318601549	232.125139366955	205.987487729677	130.539210107225	196.600925685003	183.043681659708	169.321801362967	177.230523599475	176.79129754554	"Chassy_SC_4344;N1NYB9;P33322; H/ACA ribonucleoprotein complex subunit 4 - CBF5"	"Chassy_SC_4344"	"N1NYB9"	"CENPK1137D_554"	"P33322"	"YLR175W"	" H/ACA ribonucleoprotein complex subunit 4 - CBF5"
"c366.a1.a1"	185.205937113837	176.339041891436	214.399489717721	203.095311675671	192.135298561279	211.627255738703	164.20594065462	118.376927942741	163.495857356776	177.443836456721	209.823544612126	195.35449271602	154.333604728597	124.045217947286	135.26195411219	"Chassy_SC_3944;N1P8B5;P06101; Hsp90 co-chaperone Cdc37 - CDC37"	"Chassy_SC_3944"	"N1P8B5"	"CENPK1137D_3990"	"P06101"	"YDR168W"	" Hsp90 co-chaperone Cdc37 - CDC37"
"c367.a1.a1"	281.710915446582	212.956956852403	282.598388188139	289.960918370775	302.173676624003	292.39467990501	224.168487607183	247.504525367159	208.084922328533	214.291168981756	191.440664065174	292.357947962138	311.556499113869	283.073153500733	308.669923216872	"Chassy_SC_1016;N1P4U5;P01123; GTP-binding protein YPT1 - YPT1"	"Chassy_SC_1016"	"N1P4U5"	"CENPK1137D_3344"	"P01123"	"YFL038C"	" GTP-binding protein YPT1 - YPT1"
"c367.a2.a1"	270.865342848977	228.141698961454	179.432683746872	101.682155451521	133.464978518933	281.137793663893	190.669832979597	171.521116146878	116.633948399786	109.038216311785	208.078064429568	171.37723906405	158.529934318538	144.036694979716	197.82182010991	"Chassy_SC_2128;N1P371;P07560; Ras-related protein SEC4 - SEC4"	"Chassy_SC_2128"	"N1P371"	"CENPK1137D_3377"	"P07560"	"YFL005W"	" Ras-related protein SEC4 - SEC4"
"c367.a3.a1"	68.0831693963402	57.3443976752016	56.8058799690675	78.0797887943367	70.6304575480405	58.7750595350883	60.3634043686314	54.3011882369502	50.2894287687061	57.7036702345935	84.556088414351	78.7252535875889	50.1883616315249	99.2667858832207	72.1488984470812	"Chassy_SC_5223;N1NZW8;Q99260; GTP-binding protein YPT6 - YPT6"	"Chassy_SC_5223"	"N1NZW8"	"CENPK1137D_636"	"Q99260"	"YLR262C"	" GTP-binding protein YPT6 - YPT6"
"c368.a1.a1"	119.969910319367	107.654643382892	132.491874308785	125.506261897658	85.7739482989904	96.755781583606	113.322330238591	108.164374704396	100.173215239274	108.329118324239	95.9311265589312	156.815497122992	88.4373230182444	122.524971775782	115.972887272765	"Chassy_SC_4425;N1NXU3;P32497; Eukaryotic translation initiation factor 3 subunit C - NIP1"	"Chassy_SC_4425"	"N1NXU3"	"CENPK1137D_354"	"P32497"	"YMR309C"	" Eukaryotic translation initiation factor 3 subunit C - NIP1"
"c369.a1.a1"	72.9805521635776	42.363241953836	46.7578526512318	92.1968133935426	98.5974115446353	91.4175641481179	89.088118759579	84.4589932913111	78.2191820272138	85.1627153983796	86.0046157673255	88.6828039600021	70.0610291695856	56.3113629610057	61.4032940476853	"Chassy_SC_214;N1NWL9;Q08972; [NU+] prion formation protein 1 - NEW1"	"Chassy_SC_214"	"N1NWL9"	"CENPK1137D_1898"	"Q08972"	"YPL226W"	" [NU+] prion formation protein 1 - NEW1"
"c370.a1.a1"	236.507697811122	185.089362914913	211.226075159046	160.349006086441	157.113425464395	175.141839799301	268.251941081327	228.24743835798	247.510896268046	297.695993998017	382.522084714918	343.547987140022	223.034561555387	182.487942605079	256.525221130782	"Chassy_SC_2706;N1NYX0;Q04894; NADP-dependent alcohol dehydrogenase 6 - ADH6"	"Chassy_SC_2706"	"N1NYX0"	"CENPK1137D_363"	"Q04894"	"YMR318C"	" NADP-dependent alcohol dehydrogenase 6 - ADH6"
"c371.a1.a1"	323.817891161276	322.439533370146	270.180727781055	255.935493082088	231.517544531095	262.388593369444	269.479416755341	258.267886444575	268.314094525295	257.605606610577	243.040611251835	226.28097055677	367.507681595349	295.383306448163	322.093216517844	"Chassy_SC_906;N1P514;Q04947; Reticulon-like protein 1 - RTN1"	"Chassy_SC_906"	"N1P514"	"CENPK1137D_4057"	"Q04947"	"YDR233C"	" Reticulon-like protein 1 - RTN1"
"c372.a1.a1"	514.288561340932	502.873211234499	452.221177407432	295.228214354438	367.69686960496	395.780569551967	305.751437079101	320.636383234083	379.877702542815	364.716680927654	416.361177382207	431.919175548367	296.351061117779	353.74478855249	436.041698574937	"Chassy_SC_582;N1NZE6;Q02196; Adenylyl-sulfate kinase - MET14"	"Chassy_SC_582"	"N1NZE6"	"CENPK1137D_1009"	"Q02196"	"YKL001C"	" Adenylyl-sulfate kinase - MET14"
"c373.a1.a1"	272.784526066536	229.758169032032	288.387372984091	192.195714604169	141.652458182454	171.038689741952	189.055823302503	217.565134370234	179.618456455024	243.65420331096	208.137318093107	229.094863190831	168.255036946179	176.113932501207	220.642391321689	"Chassy_SC_812;N1NZ11;Q04697; Glucose-signaling factor 2 - GSF2"	"Chassy_SC_812"	"N1NZ11"	"CENPK1137D_408"	"Q04697"	"YML048W"	" Glucose-signaling factor 2 - GSF2"
"c374.a1.a1"	287.856475636501	274.075096657329	348.496738686492	227.512719463074	232.649119280363	280.912883841934	238.430188681653	259.530207274039	254.113566839718	322.926034119887	246.38367904633	229.393506446466	239.873128376788	236.632340798954	251.253237790366	"Chassy_SC_4947;N1P4I5;P15703; Glucan 1,3-beta-glucosidase - BGL2"	"Chassy_SC_4947"	"N1P4I5"	"CENPK1137D_3249"	"P15703"	"YGR282C"	" Glucan 1,3-beta-glucosidase - BGL2"
"c375.a1.a1"	214.596104593329	144.849051982392	167.273305698243	224.49925013372	222.625080322255	173.071845844107	190.263637141965	193.478959895408	199.64764282507	205.602243001005	195.689249707975	204.38163118154	158.192208111649	229.734407240068	217.449244242912	"Chassy_SC_3731;N1P463;Q01852; Mitochondrial import inner membrane translocase subunit TIM44 - TIM44"	"Chassy_SC_3731"	"N1P463"	"CENPK1137D_5037"	"Q01852"	"YIL022W"	" Mitochondrial import inner membrane translocase subunit TIM44 - TIM44"
"c376.a1.a1"	376.428657018295	339.37717531224	401.790660577987	360.000761324591	325.654293929685	301.940201462086	357.244342906678	363.28152311379	278.047897908801	341.503431953111	389.860893245699	383.752684592931	561.267577324529	371.565347716018	351.695703827559	"Chassy_SC_1858;N1P598;(P0CX44-P0CX43);60S ribosomal protein L1- NA"	"Chassy_SC_1858"	"N1P598"	"CENPK1137D_2840"	"(P0CX44-P0CX43)"	"YGL135W YPL220W"	"60S ribosomal protein L1"
"c377.a1.a1"	127.770464916246	130.218524141782	99.0533005806504	197.552930689381	141.883355755067	178.792955378904	175.947193727857	192.56410906041	133.71481174055	10.2774176530064	10.37901800327	0	94.1875996065097	153.121889070638	163.836808042664	"Chassy_SC_1701;N1P5D9;P32775; 1,4-alpha-glucan-branching enzyme - GLC3"	"Chassy_SC_1701"	"N1P5D9"	"CENPK1137D_3646"	"P32775"	"YEL011W"	" 1,4-alpha-glucan-branching enzyme - GLC3"
"c378.a1.a1"	234.601312900509	197.597601600702	115.41751978592	196.034579350671	138.618898215795	143.57671148926	171.898994134452	154.635407592883	173.287555775705	152.682055080901	165.949255042874	186.954341270926	122.600980332249	201.689089756202	181.143919266258	"Chassy_SC_4976;N1NZ92;P09733; Tubulin alpha-1 chain - TUB1"	"Chassy_SC_4976"	"N1NZ92"	"CENPK1137D_366"	"P09733"	"YML085C"	" Tubulin alpha-1 chain - TUB1"
"c378.a2.a1"	153.008698102089	128.874606008026	79.8712642676458	75.6600649177135	68.4415914255158	69.9027291112552	71.7917895309751	52.6183726999865	133.613170927559	81.1335921040211	94.392336497282	76.2855264989199	91.8980718935519	107.175400091651	111.747257263841	"Chassy_SC_2233;N1NZC7;P09734; Tubulin alpha-3 chain - TUB3"	"Chassy_SC_2233"	"N1NZC7"	"CENPK1137D_406"	"P09734"	"YML124C"	" Tubulin alpha-3 chain - TUB3"
"c379.a1.a1"	376.528223325044	317.138352484645	277.912909327506	297.596084485716	284.611976760789	325.050507178064	333.834714251621	283.030972544451	309.882853415792	263.736442911246	322.280083234087	282.793557632548	245.537849303508	240.101772512609	290.730675136437	"Chassy_SC_1186;N1NW70;P14020; Dolichol-phosphate mannosyltransferase - DPM1"	"Chassy_SC_1186"	"N1NW70"	"CENPK1137D_1875"	"P14020"	"YPR183W"	" Dolichol-phosphate mannosyltransferase - DPM1"
"c380.a1.a1"	303.869899245944	255.940440176093	217.486609448227	323.796012550001	307.810091322771	299.15682701573	307.241279917489	359.932686147492	318.007032360144	257.543951255149	332.726388567277	242.154641605441	286.559339824633	299.944020383823	268.53413395596	"Chassy_SC_3222;N1PA14;P32496; 26S proteasome regulatory subunit RPN12 - RPN12"	"Chassy_SC_3222"	"N1PA14"	"CENPK1137D_3328"	"P32496"	"YFR052W"	" 26S proteasome regulatory subunit RPN12 - RPN12"
"c381.a1.a1"	663.719564027874	794.592646542846	787.130675946328	459.998455593418	561.001341711339	430.994097639536	330.427677640593	464.190517161981	490.254464260746	698.879775231945	705.78875104212	657.118836112437	637.168044872491	605.438070990474	514.326038417885	"Chassy_SC_1538;N1P844;P32445; Single-stranded DNA-binding protein RIM1, mitochondrial - RIM1"	"Chassy_SC_1538"	"N1P844"	"CENPK1137D_4524"	"P32445"	"YCR028C-A"	" Single-stranded DNA-binding protein RIM1, mitochondrial - RIM1"
"c382.a1.a1"	115.703346076208	104.884714436827	89.1262862176702	146.168801015463	120.03231262088	115.070236076382	110.406573027386	127.055704904818	104.895252012083	142.291441339194	106.585199279298	160.854309502891	78.7436491786233	96.0837321106535	141.253634494408	"Chassy_SC_34;N1P3W6;P06103; Eukaryotic translation initiation factor 3 subunit B - PRT1"	"Chassy_SC_34"	"N1P3W6"	"CENPK1137D_2377"	"P06103"	"YOR361C"	" Eukaryotic translation initiation factor 3 subunit B - PRT1"
"c383.a1.a1"	234.120493913866	273.593627714957	271.024326810543	221.14851120043	200.049472127763	228.473106142284	138.357754725425	174.445703820776	195.487373178213	185.376373776402	226.525816875437	222.976686971192	206.261226596708	204.207019848712	226.320329627968	"Chassy_SC_2731;N1P072;P31412; V-type proton ATPase subunit C - VMA5"	"Chassy_SC_2731"	"N1P072"	"CENPK1137D_923"	"P31412"	"YKL080W"	" V-type proton ATPase subunit C - VMA5"
"c384.a1.a1"	190.750839269596	186.516859016019	176.265962428313	126.148248422119	128.996211567546	164.6720038718	141.509470926396	135.622053840318	86.5622425539988	126.37655073084	180.821830608525	118.825032389288	102.129458287363	123.151708478802	124.188534256456	"Chassy_SC_4072;N1NZH0;P15624; Phenylalanine--tRNA ligase beta subunit - FRS1"	"Chassy_SC_4072"	"N1NZH0"	"CENPK1137D_446"	"P15624"	"YLR060W"	" Phenylalanine--tRNA ligase beta subunit - FRS1"
"c385.a1.a1"	158.579448326729	141.720042218672	148.424685892506	132.987162627923	113.378307659395	111.539127106295	166.217626362105	134.199102291602	131.39824033662	84.0875089861695	110.588472787653	102.962491848127	145.232675294456	129.828170333162	157.734844118735	"Chassy_SC_2151;N1P6M4;P32599; Fimbrin - SAC6"	"Chassy_SC_2151"	"N1P6M4"	"CENPK1137D_3954"	"P32599"	"YDR129C"	" Fimbrin - SAC6"
"c386.a1.a1"	158.517624910328	177.498790006982	186.565283720372	176.72865963877	214.158800351772	170.760837983694	163.840099507139	178.339224659427	174.617116680313	156.620972127873	180.376559218487	147.262225296633	107.062710133256	152.624361003797	191.213741624853	"Chassy_SC_5155;N1NWJ1;Q12464; RuvB-like protein 2 - RVB2"	"Chassy_SC_5155"	"N1NWJ1"	"CENPK1137D_1843"	"Q12464"	"YPL235W"	" RuvB-like protein 2 - RVB2"
"c387.a1.a1"	227.297703113576	277.789269142982	246.975963324685	233.954196037809	187.215536629386	226.053966837497	232.162878562441	236.086269269987	193.417496350999	221.933310842933	267.861108768576	276.202317579066	193.028783392519	215.25681775016	240.871261496791	"Chassy_SC_980;N1NYG2;P40217; Eukaryotic translation initiation factor 3 subunit I - TIF34"	"Chassy_SC_980"	"N1NYG2"	"CENPK1137D_178"	"P40217"	"YMR146C"	" Eukaryotic translation initiation factor 3 subunit I - TIF34"
"c388.a1.a1"	46.7597419178255	64.6003491062703	59.0804134649192	87.9594488519538	99.6488770688891	96.0740579293575	68.0013593924778	70.4720613500394	73.7779673739611	79.7848221032468	85.4920399976938	111.06940814635	52.1979266570995	63.6923949292132	89.5330697487452	"Chassy_SC_25;N1P905;P36775; Lon protease homolog, mitochondrial - PIM1"	"Chassy_SC_25"	"N1P905"	"CENPK1137D_4904"	"P36775"	"YBL022C"	" Lon protease homolog, mitochondrial - PIM1"
"c389.a1.a1"	0	0	0	335.676060278307	290.954482912481	335.92430455388	329.132024490602	324.572375305615	274.203578712031	253.247794838204	271.36327480455	281.503195529907	193.146716853722	314.000890520513	284.190048699026	"Chassy_SC_3921;N1P169;P33303; Succinate/fumarate mitochondrial transporter - SFC1"	"Chassy_SC_3921"	"N1P169"	"CENPK1137D_1388"	"P33303"	"YJR095W"	" Succinate/fumarate mitochondrial transporter - SFC1"
"c390.a1.a1"	132.751387313946	123.168655230978	110.762460683691	83.3035158315705	90.0599354869273	114.60204866964	117.69906929978	111.267057836665	72.7313869718464	100.981000066537	84.2792891347588	72.9079684780871	77.6956863149103	70.5925345839988	87.0155255507016	"Chassy_SC_5305;N1NZV4;P32074; Coatomer subunit gamma - SEC21"	"Chassy_SC_5305"	"N1NZV4"	"CENPK1137D_2754"	"P32074"	"YNL287W"	" Coatomer subunit gamma - SEC21"
"c391.a1.a1"	392.608107216815	330.681953122461	442.889786769111	246.367562229633	208.203580721308	215.650144569162	184.212002004343	281.038460803218	319.452360759758	264.190697210484	301.600545015386	280.802717270227	244.808393593046	271.884897411963	242.540239950486	"Chassy_SC_1562;N1P430;P40961; Prohibitin-1 - PHB1"	"Chassy_SC_1562"	"N1P430"	"CENPK1137D_3099"	"P40961"	"YGR132C"	" Prohibitin-1 - PHB1"
"c392.a1.a1"	250.015589371643	210.580581207461	208.603031941175	197.6044711877	200.519154935509	215.834269766066	235.198305959324	211.577654018898	195.946344938231	250.511100609515	213.994702019867	223.500199056901	150.161075099497	169.160149445191	171.387301258731	"Chassy_SC_5271;N1P4B9;P32381; Actin-related protein 2 - ARP2"	"Chassy_SC_5271"	"N1P4B9"	"CENPK1137D_3797"	"P32381"	"YDL029W"	" Actin-related protein 2 - ARP2"
"c393.a1.a1"	466.955965003069	500.424336621091	530.62711692182	535.518887369177	513.997873365433	549.021340836458	600.72966030511	406.488322378874	469.756557133074	322.453151497429	399.679487340662	406.147347720234	590.479170117543	522.798110374849	494.841218424185	"Chassy_SC_1000;N1PAF8;P04911; Histone H2A.1 - HTA1"	"Chassy_SC_1000"	"N1PAF8"	"CENPK1137D_4048"	"P04911"	"YDR225W"	" Histone H2A.1 - HTA1"
"c393.a2.a1"	105.088784546247	88.5131098574786	127.226940460223	156.95001013007	174.255988494103	48.010295688328	93.1730536697679	121.617234809209	112.632181091443	89.0676597840181	169.968171509117	83.7455010242759	77.4675146440521	117.656100574723	76.7497768943734	"Chassy_SC_1959;N1NY54;Q12692; Histone H2A.Z - HTZ1"	"Chassy_SC_1959"	"N1NY54"	"CENPK1137D_2009"	"Q12692"	"YOL012C"	" Histone H2A.Z - HTZ1"
"c394.a1.a1"	208.742019545741	204.960323400706	130.013322220657	246.043489078475	173.980924601155	224.864346789219	230.941110067653	248.285734551733	229.942440808851	235.201541071464	222.947815183407	221.147282262445	229.480323326551	253.140479179994	215.045511767793	"Chassy_SC_3550;N1NZ88;Q04869; Uncharacterized protein YMR315W - YMR315W"	"Chassy_SC_3550"	"N1NZ88"	"CENPK1137D_361"	"Q04869"	"YMR315W"	" Uncharacterized protein YMR315W - YMR315W"
"c396.a1.a1"	262.328694234165	273.807395588225	291.919106754581	177.073851676888	150.964448275558	159.84056503473	152.529063133431	137.210772908597	127.073672133579	189.884024945861	202.737112851048	115.965163699682	87.4002568492341	132.741749330145	125.643317507765	"Chassy_SC_1571;N1PA70;P32614; Fumarate reductase 1 - FRD1"	"Chassy_SC_1571"	"N1PA70"	"CENPK1137D_3608"	"P32614"	"YEL047C"	" Fumarate reductase 1 - FRD1"
"c397.a1.a1"	149.802233998214	161.41100922481	133.789040400577	118.398981864891	99.5144866044674	110.933551471316	142.167711338841	127.889997845093	141.552928969141	126.964399390946	146.221806659984	136.138615506118	125.932976235751	155.833677952334	199.423371492634	"Chassy_SC_2021;N1NZK1;P52893; Probable alanine aminotransferase, mitochondrial - ALT1"	"Chassy_SC_2021"	"N1NZK1"	"CENPK1137D_476"	"P52893"	"YLR089C"	" Probable alanine aminotransferase, mitochondrial - ALT1"
"c398.a1.a1"	214.970797318302	240.711759543583	238.451250237633	225.878947054521	166.47773946383	246.717178513292	253.384495551125	269.470890951354	287.503410060459	136.008981293763	168.582628716068	156.95747574201	274.356620473853	247.366383576261	208.721328067326	"Chassy_SC_3285;N1NZT4;P05150; Ornithine carbamoyltransferase - ARG3"	"Chassy_SC_3285"	"N1NZT4"	"CENPK1137D_1214"	"P05150"	"YJL088W"	" Ornithine carbamoyltransferase - ARG3"
"c399.a1.a1"	482.065372157998	436.990723374344	432.886970409909	410.063075670047	474.534384650322	447.893025716017	524.581379438231	500.704642845253	410.210380848955	470.688276301217	568.09445637317	557.41703868113	382.458432618916	428.507673013771	405.593009634656	"Chassy_SC_4353;N1P086;P36010; Nucleoside diphosphate kinase - YNK1"	"Chassy_SC_4353"	"N1P086"	"CENPK1137D_938"	"P36010"	"YKL067W"	" Nucleoside diphosphate kinase - YNK1"
