"prot"	"HighTemp_A"	"HighTemp_B"	"HighTemp_C"	"LowpH_A"	"LowpH_B"	"LowpH_C"	"OsmoticStress_A"	"OsmoticStress_B"	"OsmoticStress_C"	"standard_A"	"standard_B"	"standard_C"	"Top.Protein.Description"	"ChassyID"	"NCBI_CBS6556"	"Uniprot_DMKU3_1042"	"Gene_name_DMKU3_1042"	"Protein_name"	"ec_number"
"c176.a1.a1"	5183.42079054569	531.324911628514	293.274386542059	1610.62744751725	1196.0935482605	1333.44812337908	789.198078135727	121.758206194218	231.190587920531	1388.34324724046	1258.35868811251	1390.55959561883	"Chassy_KM_4688;KMXK_0H00330;W0TE22; Phosphomannomutase - SEC53"	"Chassy_KM_4688"	"KMXK_0H00330"	"W0TE22"	"KLMA_70034"	" Phosphomannomutase - SEC53"	"5.4.2.8"
"c178.a1.a1"	379.430432363946	1572.21516140021	79.1659811607257	298.744911145416	1157.98438937379	608.359470444695	796.486031482193	723.456086844277	274.713733031271	1231.20632135724	1327.17716132091	252.173637435517	"Chassy_KM_1631;KMXK_0B08130;W0T873; 60S ribosomal protein L5 - RPL5"	"Chassy_KM_1631"	"KMXK_0B08130"	"W0T873"	"KLMA_20800"	" 60S ribosomal protein L5 - RPL5"	""
"c179.a1.a1"	68.0164287416519	27.0701936455989	24.3524895083846	177.74221229008	114.799096958215	193.190383270135	96.1858846671143	123.438580306816	114.321605812649	118.402865763393	287.803609021476	221.425842532126	"Chassy_KM_4934;KMXK_0H02790;W0TIZ7; Asparagine synthetase [glutamine-hydrolyzing] 1 - ASN1"	"Chassy_KM_4934"	"KMXK_0H02790"	"W0TIZ7"	"KLMA_70281"	" Asparagine synthetase [glutamine-hydrolyzing] 1 - ASN1"	""
"c180.a1.a1"	231.604412040336	120.9840676198	16.9596281631887	569.39300829152	480.882854610695	581.683816840892	442.575821805131	272.653896531574	607.423356028932	274.500377935627	379.642508865831	453.075336626373	"Chassy_KM_3795;KMXK_0F01410;W0TFX4; NADPH-dependent methylglyoxal reductase GRE2 - GRE2"	"Chassy_KM_3795"	"KMXK_0F01410"	"W0TFX4"	"KLMA_60425"	" NADPH-dependent methylglyoxal reductase GRE2 - GRE2"	""
"c181.a1.a1"	3005.83940954289	38.6613035040748	47.1782086197024	377.742747633669	367.4984382307	330.183081098121	684.067704926669	198.648851292465	281.203361034335	190.404352167937	369.75411889838	272.899696932387	"Chassy_KM_2055;KMXK_0C04000;W0T9G9; Aminopeptidase - APE2"	"Chassy_KM_2055"	"KMXK_0C04000"	"W0T9G9"	"KLMA_30403"	" Aminopeptidase - APE2"	"3.4.11.-"
"c183.a1.a1"	1104.7025436955	1252.52034756794	999.158799974569	1618.87070320515	2305.30472224116	950.461865310874	1130.48010320732	1592.10868855245	878.271820293288	1158.66123097057	1859.33724994439	2124.22015042372	"Chassy_KM_1542;KMXK_0B07240;W0T8M4; V-type proton ATPase subunit B - VMA2"	"Chassy_KM_1542"	"KMXK_0B07240"	"W0T8M4"	"KLMA_20708"	" V-type proton ATPase subunit B - VMA2"	""
"c184.a1.a1"	190.7205970614	232.534399964653	95.7315977455222	1049.57802098055	255.158048136779	115.989339030299	928.356045626792	304.257620140232	645.24461624762	6582.89381763253	1686.94234336209	659.505566864709	"Chassy_KM_369;KMXK_0A03790;W0T3V3; Enoate reductase 1 - KYE1"	"Chassy_KM_369"	"KMXK_0A03790"	"W0T3V3"	"KLMA_10458"	" Enoate reductase 1 - KYE1"	""
"c185.a1.a1"	5840.14742857666	7860.28589375707	2413.23591272891	3019.49496636252	7182.79698249405	1145.1763085165	6132.76305371176	6848.47254993074	9463.35702302832	7497.2160141297	7969.47444915286	3815.14116174731	"Chassy_KM_4720;KMXK_0H00650;CBS 6556 specific;No description in DMKU3-1042- NA"	"Chassy_KM_4720"	"KMXK_0H00650"	""	""	"No description in DMKU3-1042- NA"	""
"c186.a1.a1"	360.588265658101	366.726599672193	176.202684650859	108.276575054454	323.620062494245	3.30607118774	345.744013468717	70.7559894506817	195.841037032245	61.864846601229	205.789198959922	43.7544020357261	"Chassy_KM_3174;KMXK_0E01420;W0T2P8; GTP-binding nuclear protein - GSP1"	"Chassy_KM_3174"	"KMXK_0E01420"	"W0T2P8"	"KLMA_10225 KLMA_50134"	" GTP-binding nuclear protein - GSP1"	""
"c187.a1.a1"	139.848787221646	26.1666374897359	11.1824084324362	406.413935598994	294.289261444364	126.264025731652	1512.70156783566	423.185832049109	1185.77549299205	775.948363074718	331.399496235547	460.792354860536	"Chassy_KM_237;KMXK_0A02470;W0T7Z3; Enoate reductase 1 - KYE1"	"Chassy_KM_237"	"KMXK_0A02470"	"W0T7Z3"	"KLMA_10592"	" Enoate reductase 1 - KYE1"	""
"c188.a1.a1"	1290.25975835034	616.57886658582	544.708130943365	3179.91816741727	3923.14189264928	604.673378693241	1857.4401188706	2539.20031174598	1511.12939040267	707.650054595391	2506.34500986399	498.862899597189	"Chassy_KM_178;KMXK_0A01880;CBS 6556 specific;No description in DMKU3-1042- NA"	"Chassy_KM_178"	"KMXK_0A01880"	""	""	"No description in DMKU3-1042- NA"	""
"c189.a1.a1"	250.186813204997	531.228715803832	236.173003852141	212.813104281341	481.012177737759	114.852688285845	275.860026947896	508.679626159179	393.097714228639	166.858112061376	290.022099268017	148.230070118045	"Chassy_KM_1361;KMXK_0B05430;W0T855; cAMP-dependent protein kinase regulatory subunit - PKAR"	"Chassy_KM_1361"	"KMXK_0B05430"	"W0T855"	"KLMA_20528"	" cAMP-dependent protein kinase regulatory subunit - PKAR"	""
"c190.a1.a1"	3771.57178165969	3924.15380704936	2677.15947704037	4353.71026643314	2862.23262145037	1817.28778625795	1735.50658599658	1696.32702103343	1673.66164106574	3004.56500528183	1865.43025599256	3005.26919162969	"Chassy_KM_2520;KMXK_0D01380;W0TDD9; Coproporphyrinogen-III oxidase - HEM13"	"Chassy_KM_2520"	"KMXK_0D01380"	"W0TDD9"	"KLMA_40115"	" Coproporphyrinogen-III oxidase - HEM13"	""
"c191.a1.a1"	109.462610391838	52.9920654652692	4.28867228557536	201.499721476586	245.984663450249	70.8995264382137	146.198292834967	178.001202100251	69.9881075438207	81.7514151119811	157.607818085882	60.3652811141759	"Chassy_KM_1084;KMXK_0B02660;W0T6M3; Actin-binding protein - ABP1"	"Chassy_KM_1084"	"KMXK_0B02660"	"W0T6M3"	"KLMA_20250"	" Actin-binding protein - ABP1"	""
"c192.a1.a1"	1923.52262062199	1619.58287176994	947.892870527549	790.192848776493	907.341290187027	362.856798711413	1322.91042202819	1055.24322831951	1012.94481500385	556.034823676156	596.42763257683	1007.19127433815	"Chassy_KM_2482;KMXK_0D01000;W0T8Z5; Aspartate aminotransferase - AAT2"	"Chassy_KM_2482"	"KMXK_0D01000"	"W0T8Z5"	"KLMA_40083"	" Aspartate aminotransferase - AAT2"	""
"c193.a1.a1"	72.4056471620329	15.0298869296304	2.67469723963689	445.98255929043	463.431810150983	169.147112435618	227.934710071655	467.157261538332	102.006960281482	116.215183207411	303.199401331391	194.937354547711	"Chassy_KM_4777;KMXK_0H01220;W0TGP2; Glutamine synthetase - GLN1"	"Chassy_KM_4777"	"KMXK_0H01220"	"W0TGP2"	"KLMA_70123"	" Glutamine synthetase - GLN1"	"6.3.1.2"
"c194.a1.a1"	249.229967101912	128.863931840792	65.7615141576235	412.453825186961	247.331452125796	190.911816912837	184.679002616831	275.666446691749	218.52755595053	127.596916085201	236.444415586321	164.113105034952	"Chassy_KM_2370;KMXK_0C07160;W0TD23; Glutamyl-tRNA synthetase - GUS1"	"Chassy_KM_2370"	"KMXK_0C07160"	"W0TD23"	"KLMA_30709"	" Glutamyl-tRNA synthetase - GUS1"	""
"c195.a1.a1"	115.104655463633	784.103574045322	306.620728271751	2099.64120430093	2689.7765483331	928.93997784622	693.522530620889	1434.05361518292	998.389452075064	1001.97734867161	4026.84662198168	651.79947390328	"Chassy_KM_883;KMXK_0B00650;W0T6S5; 60S ribosomal protein L30 - RPL30"	"Chassy_KM_883"	"KMXK_0B00650"	"W0T6S5"	"KLMA_20053"	" 60S ribosomal protein L30 - RPL30"	""
"c196.a1.a1"	295.442280651076	85.1954732980065	235.106326379433	940.801772680671	550.285259456362	1636.96584325801	1043.52475965575	1009.89669418795	675.294096666998	879.666510018439	750.878613462979	1129.07677361233	"Chassy_KM_3298;KMXK_0E02660;W0TDN9; 40S ribosomal protein S22 - RPS22"	"Chassy_KM_3298"	"KMXK_0E02660"	"W0TDN9"	"KLMA_50262"	" 40S ribosomal protein S22 - RPS22"	""
"c197.a1.a1"	17269.2102189391	34708.3003381089	15385.1749955035	11434.2805321249	24038.7026493066	12854.1158840792	36653.0719939444	16507.2511052781	19990.2773751781	29403.4838113993	23776.0559537597	16208.2789531482	"Chassy_KM_921;KMXK_0B01030;W0T8Y0; 40S ribosomal protein S27 - KLMA_20091"	"Chassy_KM_921"	"KMXK_0B01030"	"W0T8Y0"	"KLMA_20091"	" 40S ribosomal protein S27 - KLMA_20091"	""
"c198.a1.a1"	603.213893271688	2257.98051669454	416.843882206759	2908.64788273424	3908.58120323237	1295.15268172897	1406.93494892331	2039.10899880684	1141.12449270886	1840.61722975712	4902.50715336818	836.937963659277	"Chassy_KM_2847;KMXK_0D04650;W0TA15; 60S ribosomal protein L6-B - RPL6B"	"Chassy_KM_2847"	"KMXK_0D04650"	"W0TA15"	"KLMA_40443"	" 60S ribosomal protein L6-B - RPL6B"	""
"c199.a1.a1"	71.0032736325829	7.72250966947973	3.50208823261127	115.668636944805	84.2491389440205	60.1631406234111	53.2887079377912	32.7078291342723	60.1208370576748	107.83126600206	89.3903036988519	98.845312215908	"Chassy_KM_3464;KMXK_0E04320;W0TCE4; Valyl-tRNA synthetase - VAS1"	"Chassy_KM_3464"	"KMXK_0E04320"	"W0TCE4"	"KLMA_50431"	" Valyl-tRNA synthetase - VAS1"	""
"c200.a1.a1"	545.092430952198	282.581220623807	104.600494878377	154.857864834635	271.683792935819	57.0581781339154	561.98539059726	411.04208611234	295.905948967406	4.84489502414743	126.568500130087	375.175668117586	"Chassy_KM_2539;KMXK_0D01570;W0T944; Uncharacterized sugar kinase YDR109C - KLMA_40133"	"Chassy_KM_2539"	"KMXK_0D01570"	"W0T944"	"KLMA_40133"	" Uncharacterized sugar kinase YDR109C - KLMA_40133"	""
"c201.a1.a1"	15.3790382655626	0.828588072788808	4.04852259381844	144.442187564283	205.377074554534	332.668798231444	91.9264747072421	107.921616691521	79.1486276630227	120.944166738824	258.156774471189	111.058190586595	"Chassy_KM_2988;KMXK_0D06060;W0TCR0; 40S ribosomal protein S18 - rps13"	"Chassy_KM_2988"	"KMXK_0D06060"	"W0TCR0"	"KLMA_40577"	" 40S ribosomal protein S18 - rps13"	""
"c202.a1.a1"	164.530580484412	36.0526635189696	9.25430508076653	213.48413806354	145.691062294502	125.427327982282	180.673254961857	25.0911119217525	143.21818558218	194.384093187929	211.993041489335	192.211726630155	"Chassy_KM_2143;KMXK_0C04880;W0TAG0; Threonine synthase - THR4"	"Chassy_KM_2143"	"KMXK_0C04880"	"W0TAG0"	"KLMA_30491"	" Threonine synthase - THR4"	""
"c203.a1.a1"	4.78083456577538	29.5335144128235	NA	NA	6.69646487590238	NA	11.278286581642	3.4477664813685	2.0970487168829	4.42711391413096	4.80412085583801	NA	"Chassy_KM_4808;KMXK_0H01530;W0TG11; 60S ribosomal protein L23 - RPL23B"	"Chassy_KM_4808"	"KMXK_0H01530"	"W0TG11"	"KLMA_70155"	" 60S ribosomal protein L23 - RPL23B"	""
"c204.a1.a1"	6496.78364817658	3.68171119370491	0.159740873283208	1.60063611779122	1.56901037338362	0.0692407633774249	681.445818767562	15.1953453656745	12.040905750201	0.341247177934554	0.640851736286574	0.994550210649207	"Chassy_KM_1666;KMXK_0C00110;W0TB61; Beta-galactosidase - LAC4"	"Chassy_KM_1666"	"KMXK_0C00110"	"W0TB61"	"KLMA_30009"	" Beta-galactosidase - LAC4"	""
"c205.a1.a1"	80.1945581740044	29.8740740050303	21.7945574063949	215.956961124906	175.789349155772	114.550111958177	235.891615394725	170.294857227769	98.5093338901907	278.47240716239	208.330274839476	198.272048282941	"Chassy_KM_3145;KMXK_0E01130;W0TCJ3; Alanine--tRNA ligase - ALA1"	"Chassy_KM_3145"	"KMXK_0E01130"	"W0TCJ3"	"KLMA_50104"	" Alanine--tRNA ligase - ALA1"	"6.1.1.7"
"c206.a1.a1"	57.3733846694867	8.43458715263923	15.1266019224933	66.9379149270871	50.6548585297365	20.925250806568	44.9041472960434	8.60371485258293	9.5230537566595	55.7545019119557	72.3906976852569	4.75300673246809	"Chassy_KM_390;KMXK_0A04000;W0T382; Putative prolyl-tRNA synthetase YHR020W - KLMA_10435"	"Chassy_KM_390"	"KMXK_0A04000"	"W0T382"	"KLMA_10435"	" Putative prolyl-tRNA synthetase YHR020W - KLMA_10435"	""
"c207.a1.a1"	42.128605804145	65.4548718732563	40.2545300990292	9.83265703886281	52.7761536714814	16.2915803691686	50.7055409686779	1.56652137843589	6.40436469453899	11.2540051164943	8.84226080870241	1.5444965226419	"Chassy_KM_4577;KMXK_0G03470;W0TGY9; NADP-dependent alcohol dehydrogenase 6 - ADH6"	"Chassy_KM_4577"	"KMXK_0G03470"	"W0TGY9"	"KLMA_80339"	" NADP-dependent alcohol dehydrogenase 6 - ADH6"	""
"c208.a1.a1"	164.757185184388	268.976915520549	51.3323922746232	461.187891311941	1329.75826595971	165.508288618721	326.130344291694	1532.42459213339	834.835475786533	718.908130982839	882.445895698783	372.698150496029	"Chassy_KM_1092;KMXK_0B02740;W0T517; Aromatic amino acid aminotransferase 1 - ARO8"	"Chassy_KM_1092"	"KMXK_0B02740"	"W0T517"	"KLMA_20259"	" Aromatic amino acid aminotransferase 1 - ARO8"	""
"c209.a1.a1"	12896.2016208005	18150.7935667247	2853.12203094934	7038.18182294025	15722.5686825136	2654.16769383675	3193.54086332258	1479.03380793641	4590.0164568342	1423.31614090996	5259.62680179213	2520.16692540508	"Chassy_KM_4652;KMXK_0G04220;W0TI32; Actin-depolymerizing factor 1 - COF1"	"Chassy_KM_4652"	"KMXK_0G04220"	"W0TI32"	"KLMA_80417"	" Actin-depolymerizing factor 1 - COF1"	""
"c210.a1.a1"	40.8753167688507	16.0108239843713	NA	40.0673844934583	49.2144377101687	13.5467690514292	28.1558536177807	57.1248444316052	17.0468293964426	30.6661394519237	58.3461759035304	34.8476615326843	"Chassy_KM_1690;KMXK_0C00350;W0T8H0; Ubiquitin-activating enzyme E1 1 - UBA1"	"Chassy_KM_1690"	"KMXK_0C00350"	"W0T8H0"	"KLMA_30033"	" Ubiquitin-activating enzyme E1 1 - UBA1"	""
"c211.a1.a1"	43.2621875524943	5.51093236267242	1.29459340449245	186.871658988368	42.0321488617034	49.3957643871066	76.7449595976877	62.6231048216557	31.0405621745408	151.057756942151	89.2810751438609	67.2468614427775	"Chassy_KM_132;KMXK_0A01420;W0T4L3; ATP-dependent RNA helicase SUB2 - SUB2"	"Chassy_KM_132"	"KMXK_0A01420"	"W0T4L3"	"KLMA_10698"	" ATP-dependent RNA helicase SUB2 - SUB2"	""
"c212.a1.a1"	613.329769723642	408.279556139843	55.1654944344242	866.186176016396	888.369034259845	1907.07250741308	908.809247008618	1597.9260006131	1153.47950440965	2647.03340151016	1251.51068762993	1313.2465415338	"Chassy_KM_3681;KMXK_0F00270;W0TGC2; 60S ribosomal protein L9-B - RPL9B"	"Chassy_KM_3681"	"KMXK_0F00270"	"W0TGC2"	"KLMA_60540"	" 60S ribosomal protein L9-B - RPL9B"	""
"c213.a1.a1"	641.212753671176	1841.36903756196	305.042843100267	1466.04762205957	1532.95909198353	768.49123209639	1281.49654040061	2460.80761781321	830.578506923955	1704.4955306135	1371.42611351931	911.742783832321	"Chassy_KM_3529;KMXK_0E04970;W0TBX1; Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex - KGD2"	"Chassy_KM_3529"	"KMXK_0E04970"	"W0TBX1"	"KLMA_50493"	" Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex - KGD2"	""
"c214.a1.a1"	12.9092765048863	15.3100024448178	11.9794386912044	128.343996685192	86.3128918259743	47.0511311977307	11.6137431600622	20.3118473032687	26.4243904291332	36.6048032723399	94.2479933150935	182.053265771718	"Chassy_KM_175;KMXK_0A01850;W0T3V0; ABC_PDR_domain2 - CDR4"	"Chassy_KM_175"	"KMXK_0A01850"	"W0T3V0"	"KLMA_10655"	" ABC_PDR_domain2 - CDR4"	""
"c215.a1.a1"	4.40309593362976	0.402848399231165	2.90603541315078	39.8839668614387	76.286156722092	4.56703602055919	18.1759823298907	38.8668673879627	17.9748985277629	46.4033309869846	43.0765920542466	42.889167786963	"Chassy_KM_3234;KMXK_0E02020;W0TDH9; 1,3-beta-glucan synthase component FKS1 - FKS1"	"Chassy_KM_3234"	"KMXK_0E02020"	"W0TDH9"	"KLMA_50197"	" 1,3-beta-glucan synthase component FKS1 - FKS1"	""
"c216.a1.a1"	1920.90940095546	4110.12498514533	1257.13273897015	4635.15107139954	7110.06252272091	1614.89902409452	3654.5597519471	5016.86029816359	3809.22736477766	1342.58473551673	5364.46129683632	2344.25221966982	"Chassy_KM_59;KMXK_0A00690;CBS 6556 specific;No description in DMKU3-1042- NA"	"Chassy_KM_59"	"KMXK_0A00690"	""	""	"No description in DMKU3-1042- NA"	""
"c217.a1.a1"	1013.00246635229	3231.24044360881	1488.8281730884	60.5524599362842	385.788385195876	218.412172362624	5.9064151754806	619.567785936893	1426.23540841207	1119.3215110095	621.1729101363	725.69135472221	"Chassy_KM_557;KMXK_0A05670;W0T4G0; UPF0676 protein C1494.01 - KLMA_10296"	"Chassy_KM_557"	"KMXK_0A05670"	"W0T4G0"	"KLMA_10296"	" UPF0676 protein C1494.01 - KLMA_10296"	""
"c218.a1.a1"	189.268628188934	169.364482065966	55.94047896568	203.921466616009	265.565934277538	40.3966006537323	148.675835414604	133.853150488395	237.156844417072	417.795558112367	303.135560719827	49.695409071698	"Chassy_KM_3272;KMXK_0E02400;W0TDL5; ATP synthase subunit gamma - ATP3"	"Chassy_KM_3272"	"KMXK_0E02400"	"W0TDL5"	"KLMA_50237"	" ATP synthase subunit gamma - ATP3"	""
"c219.a1.a1"	61.4329565769929	19.552779395403	NA	78.3908293831206	87.1054075186756	126.593261377256	62.078772165423	67.2991119838335	70.8719015219291	177.86269992681	133.717919895265	50.9976575910069	"Chassy_KM_317;KMXK_0A03270;W0T5N8; Branched-chain-amino-acid aminotransferase - BAT1"	"Chassy_KM_317"	"KMXK_0A03270"	"W0T5N8"	"KLMA_10514"	" Branched-chain-amino-acid aminotransferase - BAT1"	"2.6.1.42"
"c220.a1.a1"	4750.05583302671	2.55985881145225	1.14285499690357	1.47521788682828	5.32052843758589	NA	78.7791551019888	7.33951856143511	42.921769872197	NA	9.2994322290007	NA	"Chassy_KM_1166;KMXK_0B03480;W0T7N1; Galactokinase - GAL1"	"Chassy_KM_1166"	"KMXK_0B03480"	"W0T7N1"	"KLMA_20333"	" Galactokinase - GAL1"	""
"c221.a1.a1"	14.6788435189506	16.5810336180008	0.97533928505666	132.047260455661	38.7054020524852	221.5967091339	4.26461108535931	3.95932778092214	NA	51.8452552196545	215.077588949854	250.822259773746	"Chassy_KM_3295;KMXK_0E02630;W0TFP1; Peroxidase - CCP1"	"Chassy_KM_3295"	"KMXK_0E02630"	"W0TFP1"	"KLMA_50260"	" Peroxidase - CCP1"	"1.11.1.-"
"c222.a1.a1"	289.315445006098	167.721222633662	86.1487578129739	256.62137536522	277.562825815646	190.916318987798	141.599069683626	233.52479229788	201.786389423727	311.927364162876	195.394234321762	395.43484529167	"Chassy_KM_2527;KMXK_0D01450;W0TBE8; Lysine--tRNA ligase - KRS1"	"Chassy_KM_2527"	"KMXK_0D01450"	"W0TBE8"	"KLMA_40122"	" Lysine--tRNA ligase - KRS1"	"6.1.1.6"
"c223.a1.a1"	1.52447864854072	2.69407155580365	0.996324968921308	13.47639533216	9.59679414045004	10.1345120914698	9.96929194251222	15.1547548085493	8.99035228646185	1.11324529234702	14.2535355078958	20.5079822817695	"Chassy_KM_2605;KMXK_0D02230;W0T9B9; 4-aminobutyrate aminotransferase - UGA1"	"Chassy_KM_2605"	"KMXK_0D02230"	"W0T9B9"	"KLMA_40198"	" 4-aminobutyrate aminotransferase - UGA1"	""
"c224.a1.a1"	0.135581792531216	NA	NA	67.9253953612965	8.60720187639292	40.8751698503053	3.01902318313847	0.252042757668592	0.222135703682903	934.319126060182	95.3804449185521	93.5922792537846	"Chassy_KM_5084;KMXK_0H04290;W0TF68; Isocitrate lyase - ICL2"	"Chassy_KM_5084"	"KMXK_0H04290"	"W0TF68"	"KLMA_70429"	" Isocitrate lyase - ICL2"	""
"c225.a1.a1"	781.096780888566	685.870391450098	187.274635871348	1100.67746422052	385.068604577216	1230.85975846339	344.397719260606	164.495400682832	278.033699977021	165.849162869774	340.750627483223	453.217360940352	"Chassy_KM_2985;KMXK_0D06030;W0TC44; Peroxiredoxin TSA1 - TSA1"	"Chassy_KM_2985"	"KMXK_0D06030"	"W0TC44"	"KLMA_40574"	" Peroxiredoxin TSA1 - TSA1"	""
"c226.a1.a1"	4.92897548989466	0.586440171962024	NA	26.724018294065	2.2477142787823	6.08691644351126	0.148984669542291	3.03185563299592	3.79117984275119	28.9684185846793	12.6259284084638	6.11161542602707	"Chassy_KM_2452;KMXK_0D00690;W0TD84; Malate dehydrogenase - MDH3"	"Chassy_KM_2452"	"KMXK_0D00690"	"W0TD84"	"KLMA_40055"	" Malate dehydrogenase - MDH3"	"1.1.1.37"
"c227.a1.a1"	1.55876400311453	0.243608801430745	3.4361799247137	3.88850637420031	9.30137499705593	0.530783072906455	4.84097891051995	19.9359064996492	16.2742955985242	4.06764421241669	9.29817750184377	4.03041398199845	"Chassy_KM_2206;KMXK_0C05510;W0TCN1; Cell wall protein ECM33 - ECM33"	"Chassy_KM_2206"	"KMXK_0C05510"	"W0TCN1"	"KLMA_30554"	" Cell wall protein ECM33 - ECM33"	""
"c228.a1.a1"	1141.31234927794	852.969164514366	328.240428404512	2131.38215479422	3283.72261740293	1490.34254640286	1643.75331745073	2251.91620548769	1736.05051383075	1711.55643919616	2804.25123176702	1221.05663734046	"Chassy_KM_171;KMXK_0A01810;W0T651; Obg-like ATPase 1 - OLA1"	"Chassy_KM_171"	"KMXK_0A01810"	"W0T651"	"KLMA_10659"	" Obg-like ATPase 1 - OLA1"	""
"c229.a2.a1"	6.3342353018183	6.04236286171193	NA	65.02356186313	69.2076590412894	1.39390923850987	10.1654327325967	10.8184633580397	7.63293732812282	9.69772304913857	83.7838305004543	8.40917388030539	"Chassy_KM_4781;KMXK_0H01260;W0TF43; Histidyl-tRNA synthetase - HARS"	"Chassy_KM_4781"	"KMXK_0H01260"	"W0TF43"	"KLMA_70127"	" Histidyl-tRNA synthetase - HARS"	""
"c230.a1.a1"	7.30805208060082	1.36943977547929	2.39287794640884	13.337519300387	3.8900583170749	4.55440230848257	11.745063621042	14.9539151385264	2.04288131145856	37.1592994837917	11.2795430943221	1.43106852729729	"Chassy_KM_3706;KMXK_0F00520;W0TFI3; DNA-directed RNA polymerase subunit - RPB1"	"Chassy_KM_3706"	"KMXK_0F00520"	"W0TFI3"	"KLMA_60512"	" DNA-directed RNA polymerase subunit - RPB1"	"2.7.7.6"
"c230.a2.a1"	0.116373328580584	NA	0.319835423016525	0.174862504603391	0.271802014348499	0.190703581308526	0.196228146234452	0.247678823481618	0.0139021559573413	0.243507196350472	0.172248956017975	0.437734217277619	"Chassy_KM_4016;KMXK_0F03620;W0TDS4; DNA-directed RNA polymerase subunit - RPA190"	"Chassy_KM_4016"	"KMXK_0F03620"	"W0TDS4"	"KLMA_60209"	" DNA-directed RNA polymerase subunit - RPA190"	"2.7.7.6"
"c231.a1.a1"	143.83787871714	416.452462344486	39.1592051605038	352.675227173588	439.744096389531	281.474302980449	202.102431621186	221.874737930612	372.231033604664	337.900645962983	394.524529876571	205.964835376961	"Chassy_KM_64;KMXK_0A00740;W0T470; ATP synthase subunit 4 - ATP4"	"Chassy_KM_64"	"KMXK_0A00740"	"W0T470"	"KLMA_10765"	" ATP synthase subunit 4 - ATP4"	""
"c232.a1.a1"	1.48387123859786	0.217319185016929	1.30739750324713	6.55466188901746	6.29333809926734	39.0555139849808	9.18273728249207	7.67366152265269	3.73891795834908	24.0103699307167	10.8648131742335	14.5141196252256	"Chassy_KM_219;KMXK_0A02290;W0T3Q1; Protein SCP160 - SCP160"	"Chassy_KM_219"	"KMXK_0A02290"	"W0T3Q1"	"KLMA_10610"	" Protein SCP160 - SCP160"	""
"c233.a1.a1"	471.228271630604	229.245556462662	107.565326413173	302.417825563097	334.166257586116	170.912382704672	362.780304021561	350.517490399991	308.312760142076	450.306573460157	418.690126957496	312.456616820073	"Chassy_KM_4422;KMXK_0G01920;W0TFS8; Zuotin - ZUO1"	"Chassy_KM_4422"	"KMXK_0G01920"	"W0TFS8"	"KLMA_80181"	" Zuotin - ZUO1"	""
"c234.a1.a1"	53.5526811725639	27.3819307152587	11.2858811662823	22.0027908950626	40.025094557754	2.91705293633995	65.0267318768962	116.510791146397	64.5991094851553	48.2613691399206	56.4458768825392	33.981340806772	"Chassy_KM_648;KMXK_0A06580;CBS 6556 specific;No description in DMKU3-1042- NA"	"Chassy_KM_648"	"KMXK_0A06580"	""	""	"No description in DMKU3-1042- NA"	""
"c235.a1.a1"	609.900339019608	582.554899146388	52.306208338625	2369.24156629674	1694.96456597731	891.888773436809	852.663737920955	600.971104985466	992.734268342141	1485.16252168604	2141.86755370641	775.360651665237	"Chassy_KM_2083;KMXK_0C04280;W0TA81; ATP synthase subunit 5 - atpH"	"Chassy_KM_2083"	"KMXK_0C04280"	"W0TA81"	"KLMA_30431"	" ATP synthase subunit 5 - atpH"	""
"c236.a1.a1"	59.6969016586201	87.5182098295545	39.5903169837193	121.962690665525	278.419258462989	73.399166876297	106.423634689359	157.091961170218	90.3915917019794	179.094690136761	194.703554462558	65.3741316027214	"Chassy_KM_3721;KMXK_0F00670;W0TFF0; V-type proton ATPase catalytic subunit A - VMA1"	"Chassy_KM_3721"	"KMXK_0F00670"	"W0TFF0"	"KLMA_60497"	" V-type proton ATPase catalytic subunit A - VMA1"	""
"c237.a1.a1"	19.9539713181326	85.220035883232	NA	21.7734075712159	70.1494405198825	NA	92.3591461449013	74.5510406350765	69.5851825318712	4.68447454894489	36.6922716660634	24.9318151210477	"Chassy_KM_4502;KMXK_0G02720;W0TG05; Uncharacterized protein YMR031C - EIS1"	"Chassy_KM_4502"	"KMXK_0G02720"	"W0TG05"	"KLMA_80261"	" Uncharacterized protein YMR031C - EIS1"	""
"c238.a1.a1"	125.839321239127	16.9596728559376	1.54020008033695	34.2188651480488	88.9528017579057	88.2023077961273	243.110029437338	200.547149549539	174.97143942236	29.4444637657241	116.382769283885	17.772831110505	"Chassy_KM_135;KMXK_0A01450;W0T415; External NADH-ubiquinone oxidoreductase 1 - NDE1"	"Chassy_KM_135"	"KMXK_0A01450"	"W0T415"	"KLMA_10695"	" External NADH-ubiquinone oxidoreductase 1 - NDE1"	""
"c239.a1.a1"	1417.91894650184	110.344074686781	80.5290366346238	501.575166056754	1621.7180877	742.946118788592	1856.6210374198	3749.81431901341	746.711289174967	642.379289052309	2002.24710055076	1350.61192184147	"Chassy_KM_2436;KMXK_0D00530;W0TAJ8; 60S ribosomal protein L38 - RPL38"	"Chassy_KM_2436"	"KMXK_0D00530"	"W0TAJ8"	"KLMA_40039"	" 60S ribosomal protein L38 - RPL38"	""
