"prot"	"anaerobic_A"	"anaerobic_B"	"anaerobic_C"	"high_temp_A"	"high_temp_B"	"high_temp_C"	"low_pH_A"	"low_pH_B"	"low_pH_C"	"osmotic_stress_A"	"osmotic_stress_B"	"osmotic_stress_C"	"standard_A"	"standard_B"	"standard_C"	"Top.Protein.Description"	"ChassyID"	"uniprotID_CENPK"	"GeneName_CENPK"	"uniprotID_S288c"	"GeneName_S288C"	"Protein_name"
"c166.a2.a1"	55.1803356476204	70.6643931152489	81.1174445328672	62.4294069178935	86.4362896525413	68.598820672094	50.8715707737773	66.5263382295791	51.9727174741416	42.6905941211575	74.3978346875531	54.903720931056	29.6892047163223	46.0814041804449	81.7677945143457	"Chassy_SC_3791;N1P9E8;P18759; Vesicular-fusion protein SEC18 - SEC18"	"Chassy_SC_3791"	"N1P9E8"	"CENPK1137D_4625"	"P18759"	"YBR080C"	" Vesicular-fusion protein SEC18 - SEC18"
"c166.a3.a1"	12.8641249605887	12.8520466115728	44.3755428766254	48.081033938301	18.6170026050301	38.496358456983	31.1315868141771	51.7587615003397	11.5034566573937	9.73944048974117	53.0932800397462	31.5672290278099	12.8138881228659	26.8316134190028	13.2539727562908	"Chassy_SC_256;N1NW67;P52917; Vacuolar protein sorting-associated protein 4 - VPS4"	"Chassy_SC_256"	"N1NW67"	"CENPK1137D_1865"	"P52917"	"YPR173C"	" Vacuolar protein sorting-associated protein 4 - VPS4"
"c167.a1.a1"	227.917000016258	271.555357696811	291.086201239733	260.578183757214	346.518541359472	240.844305514837	250.101662735066	279.808163021603	299.901918946459	355.055613347394	347.927858421473	367.557368757445	456.590813217671	364.551449132901	237.76238647752	"Chassy_SC_1516;N1NY48;P32340; Rotenone-insensitive NADH-ubiquinone oxidoreductase, mitochondrial - NDI1"	"Chassy_SC_1516"	"N1NY48"	"CENPK1137D_13"	"P32340"	"YML120C"	" Rotenone-insensitive NADH-ubiquinone oxidoreductase, mitochondrial - NDI1"
"c168.a1.a1"	789.548659874218	861.473199266864	1056.81526641188	625.425924609179	798.144782532978	546.783849125435	634.527646362533	794.087126237164	871.391892936211	981.406141316424	870.965841856774	902.178742087288	1055.60523204764	964.800191100032	997.711248589214	"Chassy_SC_2725;N1P7Y9;P30902; ATP synthase subunit d, mitochondrial - ATP7"	"Chassy_SC_2725"	"N1P7Y9"	"CENPK1137D_990"	"P30902"	"YKL016C"	" ATP synthase subunit d, mitochondrial - ATP7"
"c169.a1.a1"	247.157911527776	222.549477280177	296.127097855619	444.477145253644	371.779315465122	278.571911905774	345.200724203605	434.780049290846	511.827549317302	497.625721744625	358.031454852368	507.163850210839	613.665292589825	559.036780110984	543.121676094641	"Chassy_SC_4824;N1P987;P38998; Saccharopine dehydrogenase [NAD(+), L-lysine-forming] - LYS1"	"Chassy_SC_4824"	"N1P987"	"CENPK1137D_5100"	"P38998"	"YIR034C"	" Saccharopine dehydrogenase [NAD(+), L-lysine-forming] - LYS1"
"c170.a1.a1"	327.69928193218	337.221207331149	357.513169651104	440.553892861176	466.962401104149	366.235936451473	351.974975959294	402.447075769666	380.745235105506	371.651208381696	352.763871237038	387.654477863839	532.625166588898	494.872333948751	495.708270689095	"Chassy_SC_1420;N1P6P6;P13663; Aspartate-semialdehyde dehydrogenase - HOM2"	"Chassy_SC_1420"	"N1P6P6"	"CENPK1137D_3979"	"P13663"	"YDR158W"	" Aspartate-semialdehyde dehydrogenase - HOM2"
"c171.a1.a1"	223.357192769155	275.588244767018	229.636512411295	317.374265544657	306.775371939717	206.243210788472	281.751327670916	244.693757523869	281.614827232504	301.811216500087	282.420891468014	323.438622517735	217.145171392545	303.545184248139	336.795394303376	"Chassy_SC_184;N1P4Y5;P38891; Branched-chain-amino-acid aminotransferase, mitochondrial - BAT1"	"Chassy_SC_184"	"N1P4Y5"	"CENPK1137D_5362"	"P38891"	"YHR208W"	" Branched-chain-amino-acid aminotransferase, mitochondrial - BAT1"
"c171.a2.a1"	81.8104448547862	112.500928550128	111.491389390903	199.653811992777	214.593429363285	138.742178489244	190.71735370278	172.690832155408	256.284339511123	49.5923608535681	74.945530999006	123.999602495243	151.000816381905	242.43668729819	235.950173077365	"Chassy_SC_2981;N1P0C2;P47176; Branched-chain-amino-acid aminotransferase, cytosolic - BAT2"	"Chassy_SC_2981"	"N1P0C2"	"CENPK1137D_1444"	"P47176"	"YJR148W"	" Branched-chain-amino-acid aminotransferase, cytosolic - BAT2"
"c172.a1.a1"	377.54593544659	405.484765925983	392.990930774851	306.686714993125	370.990759095167	273.092211136448	387.088635061012	483.161927837075	583.696442904105	831.296486415317	754.132263584068	818.267601746163	453.995028895745	578.244412911663	526.02416379761	"Chassy_SC_3523;N1P2Y2;P36060; NADH-cytochrome b5 reductase 2 - MCR1"	"Chassy_SC_3523"	"N1P2Y2"	"CENPK1137D_1157"	"P36060"	"YKL150W"	" NADH-cytochrome b5 reductase 2 - MCR1"
"c173.a1.a1"	70.4983154247403	95.3994859329801	91.8129102347512	154.609813087431	152.117047771098	86.9201894816174	121.113927242059	125.837935694499	105.112496624828	93.6952101533264	124.210375763805	93.5162834969636	126.315040240518	152.353477782913	148.422518893109	"Chassy_SC_1566;N1P6N2;P07702; L-2-aminoadipate reductase - LYS2"	"Chassy_SC_1566"	"N1P6N2"	"CENPK1137D_4662"	"P07702"	"YBR115C"	" L-2-aminoadipate reductase - LYS2"
"c174.a1.a1"	330.687294171324	446.611263642591	401.056402549944	441.352624072629	502.953268977926	286.774045109192	318.049073792316	404.548934017201	457.66878134991	345.489284644328	367.52558275969	388.86961939361	394.722367654217	480.577837955943	524.503437857477	"Chassy_SC_1317;N1P5E2;P46672; tRNA-aminoacylation cofactor ARC1 - ARC1"	"Chassy_SC_1317"	"N1P5E2"	"CENPK1137D_2870"	"P46672"	"YGL105W"	" tRNA-aminoacylation cofactor ARC1 - ARC1"
"c175.a1.a1"	433.313160533892	692.491375659502	659.212212723846	674.474396666549	826.625078540917	546.166996251227	614.556441695955	808.847891961014	774.825933181871	659.698503645937	514.171033151359	653.155193194243	848.223482757653	970.631069563838	777.934045036974	"Chassy_SC_4343;N1NY02;P34760; Peroxiredoxin TSA1 - TSA1"	"Chassy_SC_4343"	"N1NY02"	"CENPK1137D_424"	"P34760"	"YML028W"	" Peroxiredoxin TSA1 - TSA1"
"c175.a2.a1"	27.6111462126273	28.0398940128795	33.7377814069116	97.4162343013256	98.4588925929932	78.2331869813976	63.8757920213843	57.4797404412546	74.996700681439	22.7711350148843	30.9572456746175	23.3896204429865	173.942868570077	203.931827517978	170.575800819421	"Chassy_SC_5423;N1P7J0;Q04120; Peroxiredoxin TSA2 - TSA2"	"Chassy_SC_5423"	"N1P7J0"	"CENPK1137D_4279"	"Q04120"	"YDR453C"	" Peroxiredoxin TSA2 - TSA2"
"c176.a1.a1"	236.487634221861	312.430018636198	332.519699380867	482.739419082762	538.519567947531	367.989026521547	400.131612747184	414.157642125198	507.798685563815	499.823196168956	429.414925366158	416.034123399299	731.240955616912	666.534839228697	663.666444275051	"Chassy_SC_2301;N1NX04;P53598; Succinate--CoA ligase [ADP-forming] subunit alpha, mitochondrial - LSC1"	"Chassy_SC_2301"	"N1NX04"	"CENPK1137D_2158"	"P53598"	"YOR142W"	" Succinate--CoA ligase [ADP-forming] subunit alpha, mitochondrial - LSC1"
"c177.a1.a1"	170.173544208948	163.004471617983	222.50080246563	280.276122785533	289.798990728551	186.93462350458	277.133597868121	270.509432908284	245.007281444275	286.611966225943	265.986961319908	269.624456915251	280.196980410185	279.673064347245	236.331200965634	"Chassy_SC_5071;N1P4S7;P40024; ABC transporter ATP-binding protein ARB1 - ARB1"	"Chassy_SC_5071"	"N1P4S7"	"CENPK1137D_3436"	"P40024"	"YER036C"	" ABC transporter ATP-binding protein ARB1 - ARB1"
"c178.a1.a1"	489.949704706114	504.618068860375	667.808694359008	659.677077656413	745.695174948909	445.646385829681	622.334115421298	690.9247057377	639.176487741639	585.774918071593	568.243295096574	589.113828351164	1315.21831617571	754.092751547114	785.558629736547	"Chassy_SC_407;N1NXE4;P40212; 60S ribosomal protein L13-B - RPL13B"	"Chassy_SC_407"	"N1NXE4"	"CENPK1137D_174"	"P40212"	"YMR142C"	" 60S ribosomal protein L13-B - RPL13B"
"c178.a2.a1"	404.456674791686	385.149889883199	577.65243324867	577.873123702542	709.550643207133	394.931923554521	518.531952626145	622.69018624745	598.31828763311	506.863248400364	462.276828284262	523.00017716125	1241.39741616848	650.084849106081	685.425878417982	"Chassy_SC_4328;N1P7P8;Q12690; 60S ribosomal protein L13-A - RPL13A"	"Chassy_SC_4328"	"N1P7P8"	"CENPK1137D_3745"	"Q12690"	"YDL082W"	" 60S ribosomal protein L13-A - RPL13A"
"c179.a1.a1"	336.164335009663	385.149889883199	393.073822270361	419.796068334113	432.849914282609	329.85395175984	325.699773275247	370.206695428363	349.583809801965	325.294456838751	348.734616588342	331.2843613654	502.666193865748	384.190475766273	428.005799050813	"Chassy_SC_409;N1NW56;P41338; Acetyl-CoA acetyltransferase - ERG10"	"Chassy_SC_409"	"N1NW56"	"CENPK1137D_1673"	"P41338"	"YPL028W"	" Acetyl-CoA acetyltransferase - ERG10"
"c180.a1.a1"	0	21.5827091429288	13.8754852660001	354.118678001819	373.977001127737	263.530090150769	404.189662979439	477.644149070786	520.881622170367	248.606923457786	275.901504474187	182.481322885713	344.683569575548	397.248497715917	396.783519149674	"Chassy_SC_1313;N1NXS7;Q03104; Meiotic sister chromatid recombination protein 1 - MSC1"	"Chassy_SC_1313"	"N1NXS7"	"CENPK1137D_334"	"Q03104"	"YML128C"	" Meiotic sister chromatid recombination protein 1 - MSC1"
"c181.a1.a1"	250.331687554279	371.625239893161	448.879586449065	284.184895493862	376.63909817397	229.272927775575	199.36949740518	235.283614012535	239.743999479775	285.04151281412	297.723837701684	242.33395268508	294.206914902344	293.39370620717	316.645137206292	"Chassy_SC_10;N1P1X9;P50095; Inosine-5-monophosphate dehydrogenase 3 - IMD3"	"Chassy_SC_10"	"N1P1X9"	"CENPK1137D_802"	"P50095"	"YLR432W"	" Inosine-5-monophosphate dehydrogenase 3 - IMD3"
"c181.a2.a1"	106.232223120834	179.294370776851	196.292661948203	118.303816341498	199.959865862734	119.920017314988	91.6611975394146	105.152747679577	111.600623996812	131.530606740014	142.696638437694	97.6381086565955	108.149210942532	153.129177216001	107.090977528998	"Chassy_SC_14;N1NXY1;P50094; Inosine-5-monophosphate dehydrogenase 4 - IMD4"	"Chassy_SC_14"	"N1NXY1"	"CENPK1137D_399"	"P50094"	"YML056C"	" Inosine-5-monophosphate dehydrogenase 4 - IMD4"
"c182.a1.a1"	256.638251266063	307.622508197269	301.638704492678	240.613915374845	250.606736417266	130.721776483998	271.553734121798	246.509389552507	214.659369144583	234.692806291389	236.337643202677	248.813510607384	370.664405799227	320.223045360655	283.559730138813	"Chassy_SC_2598;N1P011;P39522; Dihydroxy-acid dehydratase, mitochondrial - ILV3"	"Chassy_SC_2598"	"N1P011"	"CENPK1137D_1314"	"P39522"	"YJR016C"	" Dihydroxy-acid dehydratase, mitochondrial - ILV3"
"c183.a1.a1"	647.479387810278	727.901178352212	742.071817944991	619.162928196779	663.554631000076	536.495116066301	668.058075950368	743.806787355694	736.116026628396	731.533419474937	701.417839986619	759.789243650105	917.655924714326	757.814691154072	789.427677072494	"Chassy_SC_3802;N1P719;(P0CX40-P0CX39);40S ribosomal protein S8- NA"	"Chassy_SC_3802"	"N1P719"	"CENPK1137D_4777"	"(P0CX40-P0CX39)"	"YER102W YBL072C"	"40S ribosomal protein S8"
"c184.a1.a1"	941.507263151451	1066.96564867827	1168.2930369623	750.659848576892	875.354918374209	734.571733974531	702.807107741441	1014.3705834165	981.143706131162	1022.43865029928	852.002299074095	987.527800101594	1748.15062953849	1321.01216466034	1162.68435504879	"Chassy_SC_4496;N1P3F2;(P0CX31-P0CX32);40S ribosomal protein S24- NA"	"Chassy_SC_4496"	"N1P3F2"	"CENPK1137D_3482"	"(P0CX31-P0CX32)"	"YER074W YIL069C"	"40S ribosomal protein S24"
"c185.a1.a1"	532.97755522804	709.844628684363	594.893819795934	619.162928196778	828.477639312523	481.872557436873	460.282128125425	698.570868123	799.22671475781	705.356882273385	521.044826419397	696.201683135291	1688.96580895633	732.511544265396	827.888127079671	"Chassy_SC_282;N1P132;P05740; 60S ribosomal protein L17-A - RPL17A"	"Chassy_SC_282"	"N1P132"	"CENPK1137D_1131"	"P05740"	"YKL180W"	" 60S ribosomal protein L17-A - RPL17A"
"c185.a2.a1"	508.774018265747	683.26755811506	568.685934168066	619.162928196778	759.997851677997	442.919092163689	435.937193212829	698.570868123	722.873955721045	674.265183325498	496.952682351891	696.201683135291	1657.51401522542	732.511544265396	827.888127079671	"Chassy_SC_1914;N1P3T4;P46990; 60S ribosomal protein L17-B - RPL17B"	"Chassy_SC_1914"	"N1P3T4"	"CENPK1137D_1457"	"P46990"	"YJL177W"	" 60S ribosomal protein L17-B - RPL17B"
"c186.a1.a1"	848.013081072943	711.255017946481	1014.96470259152	1582.54562765945	1373.91682367359	1174.55826984086	1430.75915338137	1589.49766452063	1621.47905997119	769.428835697621	779.36406772322	883.849995548598	1475.82920345377	1282.77767835998	1385.36599296049	"Chassy_SC_3216;N1NZ26;Q08245; Protein ZEO1 - ZEO1"	"Chassy_SC_3216"	"N1NZ26"	"CENPK1137D_2409"	"Q08245"	"YOL109W"	" Protein ZEO1 - ZEO1"
"c187.a1.a1"	527.148983769861	771.072548604824	759.625397903914	633.122584185579	765.766223000151	494.368397470366	683.392224615054	609.463828839393	754.733008642976	634.045408886412	606.798518931634	533.839163512422	1030.0888162493	890.522564262166	919.226190715904	"Chassy_SC_4079;N1P8D7;P05755; 40S ribosomal protein S9-B - RPS9B"	"Chassy_SC_4079"	"N1P8D7"	"CENPK1137D_4741"	"P05755"	"YBR189W"	" 40S ribosomal protein S9-B - RPS9B"
"c187.a2.a1"	461.146221255723	690.044792315931	705.39290376116	672.317203605533	673.258258182691	679.91697912017	739.753442445981	509.901466133164	652.912062358279	744.482290303949	646.226308711024	650.759337728932	1125.86804556103	661.572472300337	642.510071794554	"Chassy_SC_3847;N1NX76;CENPK specific;No description in SC288c, annotation and gene name in CENPK: Rps9ap  -CENPK1137D_1619"	"Chassy_SC_3847"	"N1NX76"	"CENPK1137D_1619"	""	""	" Rps9ap  "
"c188.a1.a1"	270.499070306332	278.422380881324	267.349511548222	286.000824401523	268.093189900788	230.744268522492	303.233711467773	297.065250732437	260.126924135969	288.040814088688	263.838168858762	291.579323106212	342.223689186087	362.719316738629	406.944018879354	"Chassy_SC_3048;N1P482;P53090; Aromatic/aminoadipate aminotransferase 1 - ARO8"	"Chassy_SC_3048"	"N1P482"	"CENPK1137D_3261"	"P53090"	"YGL202W"	" Aromatic/aminoadipate aminotransferase 1 - ARO8"
"c189.a1.a1"	839.242894599829	1201.23984633679	1059.53012536422	930.54309033129	1138.70307292799	704.912565038568	698.173222685325	971.163094179543	905.35761840383	1143.86684752391	814.928994584281	1015.56367998683	1777.78840389078	1108.92933266319	997.259580848206	"Chassy_SC_4176;N1PAK8;P0C2H6; 60S ribosomal protein L27-A - RPL27A"	"Chassy_SC_4176"	"N1PAK8"	"CENPK1137D_4298 CENPK1137D_5402"	"P0C2H6"	"YHR010W"	" 60S ribosomal protein L27-A - RPL27A"
"c190.a1.a1"	0	0	0	371.663544061352	389.964261407487	202.582168917209	232.317883876575	258.453800415097	327.604893794143	295.950198993682	305.910166142617	338.237721850477	327.602579432635	396.368438675224	356.145371897105	"Chassy_SC_269;N1PA43;P28240; Isocitrate lyase - ICL1"	"Chassy_SC_269"	"N1PA43"	"CENPK1137D_3473"	"P28240"	"YER065C"	" Isocitrate lyase - ICL1"
"c191.a1.a1"	78.8180820361899	95.1051130258699	107.535818985596	205.901471874985	194.321118252953	165.886741253364	132.438029055641	125.993175145489	136.718461974747	793.550669293781	672.115538493286	667.09457506826	174.390246058179	103.137044332881	171.005539048158	"Chassy_SC_4758;N1P674;Q00055; Glycerol-3-phosphate dehydrogenase [NAD(+)] 1 - GPD1"	"Chassy_SC_4758"	"N1P674"	"CENPK1137D_3804"	"Q00055"	"YDL022W"	" Glycerol-3-phosphate dehydrogenase [NAD(+)] 1 - GPD1"
"c191.a2.a1"	136.310912183687	189.506353272025	194.919052050317	113.364709798372	101.850069253268	110.975505244342	107.201293132683	100.353134276432	44.8576177382177	75.9520982341823	100.030758136783	84.441756121095	64.2100268907834	130.530012611444	152.229662060012	"Chassy_SC_126;N1NVP2;P41911; Glycerol-3-phosphate dehydrogenase [NAD(+)] 2, mitochondrial - GPD2"	"Chassy_SC_126"	"N1NVP2"	"CENPK1137D_1961"	"P41911"	"YOL059W"	" Glycerol-3-phosphate dehydrogenase [NAD(+)] 2, mitochondrial - GPD2"
"c192.a1.a1"	55.8828192221678	106.203610476529	74.505124724213	207.372537926571	235.714939174322	177.976829821895	224.356058120109	236.009231158694	213.102204226679	209.40310393205	239.349407151123	244.77054691889	212.941502673291	243.716452568057	266.373688331783	"Chassy_SC_2083;N1P4J3;P13711; Acyl-coenzyme A oxidase - POX1"	"Chassy_SC_2083"	"N1P4J3"	"CENPK1137D_3259"	"P13711"	"YGL205W"	" Acyl-coenzyme A oxidase - POX1"
"c193.a1.a1"	286.564046523242	363.065489560809	394.877918621729	418.368180204866	388.189699202453	268.753469931634	310.237810491106	326.618248706668	275.367084694013	195.822288872206	245.308285062019	171.263800565757	431.275041026326	375.928495544514	390.352537037429	"Chassy_SC_1135;N1NVW2;Q12363; Transcriptional modulator WTM1 - WTM1"	"Chassy_SC_1135"	"N1NVW2"	"CENPK1137D_2246"	"Q12363"	"YOR230W"	" Transcriptional modulator WTM1 - WTM1"
"c194.a1.a1"	183.327351750976	211.000148023968	220.269071909171	230.041215494808	297.948262915752	171.689548190299	220.301406504988	261.515771776703	212.509334112342	213.994318580359	242.114102186268	206.171184936605	376.59009003827	288.547005692753	271.503522716698	"Chassy_SC_2756;N1PAC0;P15180; Lysine--tRNA ligase, cytoplasmic - KRS1"	"Chassy_SC_2756"	"N1PAC0"	"CENPK1137D_3858"	"P15180"	"YDR037W"	" Lysine--tRNA ligase, cytoplasmic - KRS1"
"c195.a1.a1"	196.322750286193	178.962088810602	225.923052965862	297.043048535468	228.502125184327	171.354268334347	258.651846478692	273.635596446746	247.903022551939	294.271112706407	220.713030536507	227.85701998779	260.342494844255	260.20679191128	268.789263964252	"Chassy_SC_973;N1P6Z9;Q06151; m7GpppX diphosphatase - DCS1"	"Chassy_SC_973"	"N1P6Z9"	"CENPK1137D_645"	"Q06151"	"YLR270W"	" m7GpppX diphosphatase - DCS1"
"c195.a2.a1"	44.7716487652925	75.5152694506908	53.9036232219039	347.97084392142	254.325492730046	215.064149572005	242.488789865556	256.131681309085	218.248179851221	95.6276330963751	108.089140271489	39.0525683446956	144.309878284481	209.617635648024	219.526773536454	"Chassy_SC_4400;N1NWQ1;Q12123; Inactive diphosphatase DCS2 - DCS2"	"Chassy_SC_4400"	"N1NWQ1"	"CENPK1137D_2190"	"Q12123"	"YOR173W"	" Inactive diphosphatase DCS2 - DCS2"
"c196.a1.a1"	312.372558535698	305.410712177732	286.448647363613	275.358871850527	295.508174128405	222.122296614786	255.409824494089	275.152599558552	258.415330940408	264.798882021673	280.445609026016	215.565181216377	283.795785974159	272.443621307431	265.089012240694	"Chassy_SC_1308;N1P7R5;P17967; Protein disulfide-isomerase - PDI1"	"Chassy_SC_1308"	"N1P7R5"	"CENPK1137D_4456"	"P17967"	"YCL043C"	" Protein disulfide-isomerase - PDI1"
"c197.a1.a1"	49.8673055982635	69.9139574586494	59.8411188896834	228.658870684325	271.203023145427	174.682726423791	236.194480260028	271.478030855938	212.021517972799	134.483664657296	121.964823570006	127.239433468657	154.927995649801	209.900861441985	236.777303645632	"Chassy_SC_4731;N1P068;Q05050; Eisosome protein 1 - EIS1"	"Chassy_SC_4731"	"N1P068"	"CENPK1137D_62"	"Q05050"	"YMR031C"	" Eisosome protein 1 - EIS1"
"c198.a1.a1"	253.390095700281	220.47060489326	339.087061144121	425.755451903742	515.933320012076	344.083750713421	412.237321344782	493.494425880904	545.43310678512	576.654348259139	444.488785761429	416.460379417199	504.365368226875	552.602317852977	554.508278560729	"Chassy_SC_2076;N1P7M3;P27616; Phosphoribosylaminoimidazole-succinocarboxamide synthase - ADE1"	"Chassy_SC_2076"	"N1P7M3"	"CENPK1137D_4987"	"P27616"	"YAR015W"	" Phosphoribosylaminoimidazole-succinocarboxamide synthase - ADE1"
"c199.a1.a1"	96.9096756733813	109.282864320468	118.331758458419	131.105120781131	153.565280006423	98.4854154481207	124.299572092553	126.078991570271	96.9541430151174	100.127389991249	108.507904055006	107.236401090503	103.502261318503	136.771240206876	142.020674562155	"Chassy_SC_2948;N1P548;P38968; Protein transport protein SEC31 - SEC31"	"Chassy_SC_2948"	"N1P548"	"CENPK1137D_4097"	"P38968"	"YDL195W"	" Protein transport protein SEC31 - SEC31"
"c200.a1.a1"	673.821312842125	874.929889950158	849.596579698903	954.648564911041	864.145151618057	725.079643175902	847.183461281843	1000.08080545858	1069.15183862687	1049.33556119795	809.437369646797	797.616094083087	1384.69702908689	1141.18107305886	1145.96227135167	"Chassy_SC_5416;N1P7V9;P06367; 40S ribosomal protein S14-A - RPS14A"	"Chassy_SC_5416"	"N1P7V9"	"CENPK1137D_4526"	"P06367"	"YCR031C"	" 40S ribosomal protein S14-A - RPS14A"
"c200.a2.a1"	637.259857113253	833.521591127234	843.909864961437	918.656475487655	858.654653046067	695.869790110699	871.794837022972	993.088527405077	1061.50849020225	998.910489312956	804.022288853316	757.008299653853	1374.6066400379	1093.06273365445	1137.78164844819	"Chassy_SC_2325;N1P069;P39516; 40S ribosomal protein S14-B - RPS14B"	"Chassy_SC_2325"	"N1P069"	"CENPK1137D_1384"	"P39516"	"YJL191W"	" 40S ribosomal protein S14-B - RPS14B"
"c202.a1.a1"	170.790344935616	224.069240849102	264.860193800162	336.925733965354	379.104353300472	296.765002039455	294.575421881321	308.905813892153	311.361011162619	324.312204493871	313.274306780701	335.673265009824	320.17621707405	342.99169262116	392.174248186089	"Chassy_SC_4916;N1P4T9;P19262; Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial - KGD2"	"Chassy_SC_4916"	"N1P4T9"	"CENPK1137D_3972"	"P19262"	"YDR148C"	" Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial - KGD2"
"c203.a1.a1"	528.871447404264	733.890540592422	680.776319291483	567.423577545521	671.269795085529	390.766834243061	489.937942704822	538.644973981569	584.283713886826	741.825622417261	540.975237170108	716.355556149567	729.506621009176	715.454516503089	922.332497434936	"Chassy_SC_1673;N1P6U3;P09457; ATP synthase subunit 5, mitochondrial - ATP5"	"Chassy_SC_1673"	"N1P6U3"	"CENPK1137D_4121"	"P09457"	"YDR298C"	" ATP synthase subunit 5, mitochondrial - ATP5"
"c204.a1.a1"	35.3380551953431	45.6173382809993	53.5445582217471	53.8792241598885	58.2751428235834	40.2101176345555	63.9446046353838	67.314706181644	61.9973728718633	38.6796014410456	36.0069849597794	49.9728583540171	37.2390581366239	52.391016009777	67.9135781875821	"Chassy_SC_3123;N1P3V0;P10964; DNA-directed RNA polymerase I subunit RPA190 - RPA190"	"Chassy_SC_3123"	"N1P3V0"	"CENPK1137D_2357"	"P10964"	"YOR341W"	" DNA-directed RNA polymerase I subunit RPA190 - RPA190"
"c204.a2.a1"	31.0460040688803	22.339657545213	30.7603232297465	48.4473331993389	41.8745529134161	17.8842234961126	58.3965570026894	58.4713685096768	37.1107283761089	28.6980789635741	44.1840292210257	42.5827074642036	35.7481841004176	50.3312953869834	55.5963926476248	"Chassy_SC_4997;N1PAM7;P04050; DNA-directed RNA polymerase II subunit RPB1 - RPO21"	"Chassy_SC_4997"	"N1PAM7"	"CENPK1137D_4393"	"P04050"	"YDL140C"	" DNA-directed RNA polymerase II subunit RPB1 - RPO21"
"c205.a1.a1"	608.420652648569	713.618337522504	754.072258035133	854.987240110756	693.941696722086	484.200617275591	606.482997442921	675.134361885456	777.95852936303	584.850264081049	547.792625560672	595.358200753174	908.831300553569	766.746830485288	744.422300993733	"Chassy_SC_2092;N1P091;Q02486; ARS-binding factor 2, mitochondrial - ABF2"	"Chassy_SC_2092"	"N1P091"	"CENPK1137D_102"	"Q02486"	"YMR072W"	" ARS-binding factor 2, mitochondrial - ABF2"
"c206.a1.a1"	188.261403026753	211.307096823182	266.561918378719	289.057654528288	392.535616872054	185.668412561086	311.695900222482	328.739878440205	344.405420478267	414.417186039426	355.219720179152	383.594872963146	396.037258756695	446.229311286449	472.548119017993	"Chassy_SC_4075;N1NZ14;P23542; Aspartate aminotransferase, cytoplasmic - AAT2"	"Chassy_SC_4075"	"N1NZ14"	"CENPK1137D_874"	"P23542"	"YLR027C"	" Aspartate aminotransferase, cytoplasmic - AAT2"
"c207.a1.a1"	389.852269038139	503.693281402258	539.849267540075	98.0035810924833	108.631444469849	86.3934570136822	73.7907480544052	94.7107986942481	116.751883889594	180.168032435501	212.328032258794	208.667824749212	38.5916474488139	59.611230592628	48.6222518468071	"Chassy_SC_2090;N1PAX0;P38158; Alpha-glucosidase MAL32 - MAL32"	"Chassy_SC_2090"	"N1PAX0"	"CENPK1137D_4858"	"P38158"	"YBR299W"	" Alpha-glucosidase MAL32 - MAL32"
"c207.a2.a1"	452.004913180762	595.672409233583	613.495400649557	112.36578860287	113.490862573867	90.2941120609554	84.8115365496187	99.3848233411408	116.883513797696	201.683730460561	226.139705153106	234.628200285464	45.1145176862758	58.0417342888013	56.6593620250132	"Chassy_SC_4552;N1P4R2;CENPK specific;No description in SC288c, annotation and gene name in CENPK: Mal12p (Fragment)  -CENPK1137D_3314"	"Chassy_SC_4552"	"N1P4R2"	"CENPK1137D_3314"	""	""	" Mal12p (Fragment)  "
"c207.a3.a1"	95.034579006135	116.587273060966	111.815972549047	0	0	0	12.7988725123358	10.1881376290909	0	98.7012969298241	102.536100841226	102.708996617746	0	0	0	"Chassy_SC_1132;N1P4E3;P53051; Oligo-1,6-glucosidase IMA1 - IMA1"	"Chassy_SC_1132"	"N1P4E3"	"CENPK1137D_3311"	"P53051"	"YGR287C"	" Oligo-1,6-glucosidase IMA1 - IMA1"
"c207.a4.a1"	18.9802560419902	19.1209629018566	34.1129668121936	0	0	0	24.1171713367909	29.7933297280419	17.2096344091683	0	21.5297477188509	7.8033267190404	0	0	0	"Chassy_SC_2388;N1P1D7;P40884; Oligo-1,6-glucosidase IMA5 - IMA5"	"Chassy_SC_2388"	"N1P1D7"	"CENPK1137D_1458"	"P40884"	"YJL216C"	" Oligo-1,6-glucosidase IMA5 - IMA5"
"c208.a1.a1"	708.339267098022	1042.67635597608	1139.7367481387	890.310085544096	976.489056957076	528.991951005255	637.466659993714	787.538427803582	1187.79052583483	759.458664634527	748.070896840559	931.733096149262	1487.99756536109	1055.32583946238	1210.4496206837	"Chassy_SC_2331;N1NZ10;P48589; 40S ribosomal protein S12 - RPS12"	"Chassy_SC_2331"	"N1NZ10"	"CENPK1137D_2384"	"P48589"	"YOR369C"	" 40S ribosomal protein S12 - RPS12"
"c209.a1.a1"	254.269641741804	300.015838549961	349.404372014609	465.344874415214	466.817773048174	343.835323871906	290.99030504877	353.45818050155	446.112464560558	396.947821418025	400.04383191373	426.683136708144	499.929253342742	444.945028752794	479.785345069764	"Chassy_SC_83;N1P602;P32419; Malate dehydrogenase, peroxisomal - MDH3"	"Chassy_SC_83"	"N1P602"	"CENPK1137D_3749"	"P32419"	"YDL078C"	" Malate dehydrogenase, peroxisomal - MDH3"
