"prot"	"anaerobic_A"	"anaerobic_B"	"anaerobic_C"	"high_temp_A"	"high_temp_B"	"high_temp_C"	"low_pH_A"	"low_pH_B"	"low_pH_C"	"osmotic_stress_A"	"osmotic_stress_B"	"osmotic_stress_C"	"standard_A"	"standard_B"	"standard_C"	"Top.Protein.Description"	"ChassyID"	"uniprotID_CENPK"	"GeneName_CENPK"	"uniprotID_S288c"	"GeneName_S288C"	"Protein_name"
"b95.a1.a1"	7895.07672852646	9129.13401163176	8292.64473025784	5281.37976578394	6892.58043748593	4487.90014777436	4647.55087681208	7152.75403677413	8678.18486715459	7293.40463668588	6619.03107932869	7169.9758892802	7133.92090866889	8572.92072102836	7961.51614686145	"Chassy_SC_2460;N1NXW3;Q02326; 60S ribosomal protein L6-A - RPL6A"	"Chassy_SC_2460"	"N1NXW3"	"CENPK1137D_379"	"Q02326"	"YML073C"	" 60S ribosomal protein L6-A - RPL6A"
"b95.a2.a1"	8625.63414200529	8618.31191556823	7965.20936893909	6159.24280884706	6350.92510197607	6456.87115919843	7234.62993740071	7206.02433760517	7021.12771712066	5969.45326505889	6446.81456135051	6444.07878746059	7877.74326545014	8148.91421914963	7755.89847994903	"Chassy_SC_3859;N1NYW5;P05739; 60S ribosomal protein L6-B - RPL6B"	"Chassy_SC_3859"	"N1NYW5"	"CENPK1137D_819"	"P05739"	"YLR448W"	" 60S ribosomal protein L6-B - RPL6B"
"b96.a1.a1"	4620.35861014164	5766.75470175698	4944.5826672355	3566.06973623005	4760.41960743112	3393.50088626428	3916.09127803093	4328.69062601973	5030.63389783114	4950.24855630514	4933.37393659258	5624.21407810636	4971.77017141136	5126.74151225838	5006.46264619672	"Chassy_SC_3296;N1P3M2;P07806; Valine--tRNA ligase, mitochondrial - VAS1"	"Chassy_SC_3296"	"N1P3M2"	"CENPK1137D_3061"	"P07806"	"YGR094W"	" Valine--tRNA ligase, mitochondrial - VAS1"
"b97.a1.a1"	21718.8906596029	25275.5778404211	26772.5854981534	5681.57090993626	7966.86371682491	3583.92456419495	17665.2135507701	17920.2227809931	20151.6092871222	19540.6254234678	17987.3285551875	17394.6859231627	22049.0372010877	16973.6883141182	18321.1016471998	"Chassy_SC_3036;N1P4D4;P39676; Flavohemoprotein - YHB1"	"Chassy_SC_3036"	"N1P4D4"	"CENPK1137D_3199"	"P39676"	"YGR234W"	" Flavohemoprotein - YHB1"
"b98.a1.a1"	9393.19493457522	12917.2841258695	11327.0689273222	11375.2538219346	13986.2257998302	9050.38871166232	12203.5372786894	13499.6443694474	14754.6521021442	11671.5120264734	12068.2226648221	11187.2903962043	18809.8703760249	16558.9775663966	17310.0482995905	"Chassy_SC_3158;N1NXC1;P07342; Acetolactate synthase catalytic subunit, mitochondrial - ILV2"	"Chassy_SC_3158"	"N1NXC1"	"CENPK1137D_139"	"P07342"	"YMR108W"	" Acetolactate synthase catalytic subunit, mitochondrial - ILV2"
"b99.a1.a1"	5707.05093864813	5271.30742956006	5404.13781001641	6015.07765723833	7073.87005954603	6497.75428992037	7821.86377355144	8224.54402322546	7392.05955798123	5593.89430093631	6300.00568185441	6498.64521802266	8670.22248242493	8279.22721762301	9117.84757874974	"Chassy_SC_4445;N1NXJ3;P26785; 60S ribosomal protein L16-B - RPL16B"	"Chassy_SC_4445"	"N1NXJ3"	"CENPK1137D_2610"	"P26785"	"YNL069C"	" 60S ribosomal protein L16-B - RPL16B"
"b99.a2.a1"	3651.35813777566	3869.39601522065	3702.40600186847	2858.38837951536	4511.05855699075	3402.15158805332	3246.02909298256	3754.56521532159	4063.63452732838	3100.30380738963	3398.1878019604	3280.73366359006	4443.95190217002	4067.35334520444	4409.12903173863	"Chassy_SC_2212;N1P0T6;P26784; 60S ribosomal protein L16-A - RPL16A"	"Chassy_SC_2212"	"N1P0T6"	"CENPK1137D_5124"	"P26784"	"YIL133C"	" 60S ribosomal protein L16-A - RPL16A"
"c100.a1.a1"	610.697891259722	951.2870655615	989.928988991645	913.143931567137	885.586972023135	542.449689974971	907.9637617046	950.902571794666	657.26867311045	1560.24195262818	1612.11999369198	1137.41118004429	932.355209055904	969.640802618326	1254.88719093824	"Chassy_SC_4816;N1P0Y2;CENPK specific;No description in SC288c, annotation and gene name in CENPK: 40S ribosomal protein S21  -CENPK1137D_1066"	"Chassy_SC_4816"	"N1P0Y2"	"CENPK1137D_1066"	""	""	" 40S ribosomal protein S21  "
"c100.a2.a1"	614.752021339378	605.754044439021	819.729351328238	628.274248476509	655.032980957753	418.943798324412	580.681561506755	663.931001887	746.410122841455	651.290318091075	703.199772024355	773.466766999876	792.304725445055	869.17187364474	730.305340378488	"Chassy_SC_3960;N1P207;CENPK specific;No description in SC288c, annotation and gene name in CENPK: 40S ribosomal protein S21  -CENPK1137D_1496"	"Chassy_SC_3960"	"N1P207"	"CENPK1137D_1496"	""	""	" 40S ribosomal protein S21  "
"c101.a1.a1"	20838.5794902891	34424.4702305477	36677.5221370403	48638.4696044405	60549.6486872433	43638.3246652932	44677.1747616139	49575.9495739396	60261.909021723	48272.8385517284	47664.7483084094	46483.3295713473	57007.4454783325	61733.8082894634	63400.6810451428	"Chassy_SC_4972;N1P3S8;P23301; Eukaryotic translation initiation factor 5A-1 - HYP2"	"Chassy_SC_4972"	"N1P3S8"	"CENPK1137D_3622"	"P23301"	"YEL034W"	" Eukaryotic translation initiation factor 5A-1 - HYP2"
"c101.a2.a1"	986.95906634794	1100.59083173572	1115.90081624643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Chassy_SC_4609;N1P131;P19211; Eukaryotic translation initiation factor 5A-2 - ANB1"	"Chassy_SC_4609"	"N1P131"	"CENPK1137D_1338"	"P19211"	"YJR047C"	" Eukaryotic translation initiation factor 5A-2 - ANB1"
"c102.a1.a1"	15316.9236709261	19575.4457207029	20277.453459822	22759.1192674304	27888.532583534	19827.8322113204	18953.6573642006	23593.8230188277	26097.5252609935	33267.0962130561	31599.953917393	32972.5959580663	25710.9855265389	26261.6376712331	27784.3455227328	"Chassy_SC_1106;N1P7D3;P07256; Cytochrome b-c1 complex subunit 1, mitochondrial - COR1"	"Chassy_SC_1106"	"N1P7D3"	"CENPK1137D_4877"	"P07256"	"YBL045C"	" Cytochrome b-c1 complex subunit 1, mitochondrial - COR1"
"c103.a1.a1"	13343.7521720458	16170.9722937394	14301.1319200381	9524.71074188278	11213.0769657417	9171.56741694303	13476.4907508416	14796.1423203128	13645.6068189844	7259.97880394863	7504.73682346518	7484.97560473426	15559.5758562147	20005.3832579589	18793.9813178335	"Chassy_SC_3590;N1P5A5;P25087; Sterol 24-C-methyltransferase - ERG6"	"Chassy_SC_3590"	"N1P5A5"	"CENPK1137D_20"	"P25087"	"YML008C"	" Sterol 24-C-methyltransferase - ERG6"
"c104.a1.a1"	39595.2608490474	44967.8951907977	41525.6136034203	23035.0246244994	26579.409604248	20995.4765614472	17435.0321538595	22369.964494362	23139.9888923708	10847.3223166936	9952.70523080931	12155.6800717531	30911.3055904371	27863.3649840989	29980.4370445248	"Chassy_SC_3572;N1NZY1;P09938; Ribonucleoside-diphosphate reductase small chain 1 - RNR2"	"Chassy_SC_3572"	"N1NZY1"	"CENPK1137D_1274"	"P09938"	"YJL026W"	" Ribonucleoside-diphosphate reductase small chain 1 - RNR2"
"c105.a1.a1"	24006.3707981413	34247.8549743135	35602.3407165274	11696.5099514645	17604.604392343	11265.3816976796	9738.31227902731	12225.8751758397	13010.1562594071	5846.6939043145	5393.20991577306	6323.46775646135	18836.8118141117	13647.8702413531	17875.3219215691	"Chassy_SC_2733;N1P3W2;P49723; Ribonucleoside-diphosphate reductase small chain 2 - RNR4"	"Chassy_SC_2733"	"N1P3W2"	"CENPK1137D_3146"	"P49723"	"YGR180C"	" Ribonucleoside-diphosphate reductase small chain 2 - RNR4"
"c106.a1.a1"	4342.8905130403	5517.63588563287	5259.09081398768	6251.58091663691	7150.51349332735	5961.73623738388	5308.93028748147	5351.83051758754	5790.38214761605	6549.56293902855	5979.32658938163	7063.48928920829	5808.28312704953	6220.11991302682	7191.59895038186	"Chassy_SC_627;N1P0K4;P22515; Ubiquitin-activating enzyme E1 1 - UBA1"	"Chassy_SC_627"	"N1P0K4"	"CENPK1137D_936"	"P22515"	"YKL210W"	" Ubiquitin-activating enzyme E1 1 - UBA1"
"c107.a1.a1"	5901.85825354238	7695.19186900115	6928.76713341194	5738.99568183213	6905.48127544059	5501.15724489004	5653.70279602682	7514.27192717296	7491.03646250635	5942.79701598227	5761.52008958718	6871.65985308064	9194.78548481877	8241.06769301964	8749.29851806186	"Chassy_SC_268;N1P8J9;P32449; Phospho-2-dehydro-3-deoxyheptonate aldolase, tyrosine-inhibited - ARO4"	"Chassy_SC_268"	"N1P8J9"	"CENPK1137D_4806"	"P32449"	"YBR249C"	" Phospho-2-dehydro-3-deoxyheptonate aldolase, tyrosine-inhibited - ARO4"
"c107.a2.a1"	320.648575571643	379.200654210697	510.698174615131	1770.18265651488	2953.50557845074	1800.37588915068	1694.07042495567	2692.26982328966	2078.52564653123	1272.30135557635	1297.16997905117	1685.63676670699	2285.85608689325	3152.34447280072	2949.44235160943	"Chassy_SC_1881;N1P657;P14843; Phospho-2-dehydro-3-deoxyheptonate aldolase, phenylalanine-inhibited - ARO3"	"Chassy_SC_1881"	"N1P657"	"CENPK1137D_3856"	"P14843"	"YDR035W"	" Phospho-2-dehydro-3-deoxyheptonate aldolase, phenylalanine-inhibited - ARO3"
"c108.a1.a1"	3198.37618648654	3379.19034168172	4162.80580210013	7153.69229354811	8237.21895062873	6361.5071022972	8359.0802401736	8211.5521734471	10577.9930461945	3467.87591158831	3247.84271580066	3763.31680783119	10650.6509515058	12271.308260724	11114.3152123792	"Chassy_SC_916;N1P3E7;Q01217; Protein ARG5,6, mitochondrial - ARG5,6"	"Chassy_SC_916"	"N1P3E7"	"CENPK1137D_3477"	"Q01217"	"YER069W"	" Protein ARG5,6, mitochondrial - ARG5,6"
"c109.a1.a1"	60.6623263728661	124.922343884787	57.5643681042556	3221.69698839753	3721.028107415	2938.27843054551	1415.78188688345	2892.55809729459	2393.73980305881	3558.3121243938	3397.91379369323	2461.54463260255	1293.64119573079	1707.13389546298	2110.51492056197	"Chassy_SC_4446;N1P7W2;Q07653; Protein HBT1 - HBT1"	"Chassy_SC_4446"	"N1P7W2"	"CENPK1137D_3810"	"Q07653"	"YDL223C"	" Protein HBT1 - HBT1"
"c110.a1.a1"	34474.6236340481	35967.3914233916	38483.3800098542	18375.8410009169	20789.1494371688	16127.3337759464	23753.5275259062	24443.316013577	23513.783050041	21900.5735637725	22673.3214536286	22896.6576759173	32155.3323985394	29113.1806860974	28195.8086123859	"Chassy_SC_4398;N1P540;P39954; Adenosylhomocysteinase - SAH1"	"Chassy_SC_4398"	"N1P540"	"CENPK1137D_3444"	"P39954"	"YER043C"	" Adenosylhomocysteinase - SAH1"
"c111.a1.a1"	10108.2991996157	14787.9203733701	14574.2365871057	10636.6635729036	12555.2642408761	9711.44542264043	10067.1217659362	9954.25022177041	13673.7591399934	14721.9218781049	13931.1329928695	15076.1542624479	13793.2197887226	13082.1278855829	12445.4308502966	"Chassy_SC_4510;N1P3E6;P38934; Nuclear segregation protein BFR1 - BFR1"	"Chassy_SC_4510"	"N1P3E6"	"CENPK1137D_2217"	"P38934"	"YOR198C"	" Nuclear segregation protein BFR1 - BFR1"
"c112.a1.a1"	3541.12562473292	3749.20561851674	3186.84136021001	3011.98890160393	2834.01782270922	2569.52204609009	2610.89378353799	2914.44064715792	2562.44761006338	2394.10615359389	2628.13769890514	2860.1443506131	2687.60578612702	2696.31218111748	2857.21398432891	"Chassy_SC_1;N1P6D0;P08566; Pentafunctional AROM polypeptide - ARO1"	"Chassy_SC_1"	"N1P6D0"	"CENPK1137D_3951"	"P08566"	"YDR127W"	" Pentafunctional AROM polypeptide - ARO1"
"c113.a1.a1"	15051.0184362041	17609.3142362445	16425.3980213746	27665.3709874092	28866.163388194	25697.13501107	33686.8025357283	35626.4226659286	30975.2452230142	42875.3204798535	38280.4642812405	42499.6803745861	30717.0321620342	32660.0672964377	32703.6707269738	"Chassy_SC_1969;N1PAX7;P18239; ADP,ATP carrier protein 2 - PET9"	"Chassy_SC_1969"	"N1PAX7"	"CENPK1137D_4893"	"P18239"	"YBL030C"	" ADP,ATP carrier protein 2 - PET9"
"c114.a1.a1"	1884.79811587012	2549.97430454052	2581.93462779206	1696.20340635741	1514.13176421901	1201.66497958838	4191.73614642558	4849.53923332391	4788.28414862102	2822.6877722257	2714.09017860313	3188.11237665231	2301.77303929904	2245.54769295338	2522.54726082055	"Chassy_SC_3403;N1P7N3;Q12680; Glutamate synthase [NADH] - GLT1"	"Chassy_SC_3403"	"N1P7N3"	"CENPK1137D_4319"	"Q12680"	"YDL171C"	" Glutamate synthase [NADH] - GLT1"
"c115.a1.a1"	6917.64403818346	8522.4136862892	12089.8296869631	22649.1799795457	25957.882213893	18643.6677815666	15674.3354393755	18626.1561497741	21456.8575491054	26295.9357802046	22604.8520556708	19201.3366926706	28314.0931648931	28348.0044068293	25943.3775919646	"Chassy_SC_4;N1P6W0;P07170; Adenylate kinase - ADK1"	"Chassy_SC_4"	"N1P6W0"	"CENPK1137D_4049"	"P07170"	"YDR226W"	" Adenylate kinase - ADK1"
"c115.a2.a1"	NA	NA	NA	170.092583636207	210.927288745183	541.486413451807	209.058738053	540.724531039475	111.276095126647	67.3346782320346	32.8470483625613	7.61095258017626	9.65648711755236	86.8628247405795	143.455693868973	"Chassy_SC_21;N1P0Q1;P15700; Uridylate kinase - URA6"	"Chassy_SC_21"	"N1P0Q1"	"CENPK1137D_981"	"P15700"	"YKL024C"	" Uridylate kinase - URA6"
"c116.a1.a1"	5902.1239616859	6000.17758612449	4564.85448091317	3777.23491770282	4463.1118343457	3035.28995924117	3334.69417224456	4600.83911895554	3993.41916647319	4437.77461102849	4392.41407467853	5845.04530647403	4238.46401723472	4969.45640466776	4351.6257624381	"Chassy_SC_1668;N1PAU7;P09436; Isoleucine--tRNA ligase, cytoplasmic - ILS1"	"Chassy_SC_1668"	"N1PAU7"	"CENPK1137D_4743"	"P09436"	"YBL076C"	" Isoleucine--tRNA ligase, cytoplasmic - ILS1"
"c117.a1.a1"	5943.37684335426	7684.70675196008	8229.35041701549	17464.3460575003	19874.5649620051	14431.1759625489	13269.4643133445	14046.1396634147	17464.2451302422	13354.4848482815	12314.355286319	14367.5804132087	18337.0039217981	18144.753984588	19144.5547296203	"Chassy_SC_2080;N1P669;P53312; Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial - LSC2"	"Chassy_SC_2080"	"N1P669"	"CENPK1137D_3210"	"P53312"	"YGR244C"	" Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial - LSC2"
"c118.a1.a1"	54620.2206190373	69075.1150543686	76608.0848360739	45962.8899973471	56810.8660773995	41702.037255255	46792.8824163671	47886.5650510467	56101.0231418333	49978.0640424256	46519.4946198825	54082.7898886858	63115.2720414693	55217.8537316318	53678.9090915489	"Chassy_SC_551;N1NYM9;P05317; 60S acidic ribosomal protein P0 - RPP0"	"Chassy_SC_551"	"N1NYM9"	"CENPK1137D_709"	"P05317"	"YLR340W"	" 60S acidic ribosomal protein P0 - RPP0"
"c119.a1.a1"	454.638173816988	523.358898395441	604.292054908245	318.903705307925	522.804077020877	293.65077915075	347.638677250521	452.224601795846	592.069506411518	529.317374661517	476.625653670119	535.359284959513	708.195811574815	473.218803216412	453.289221312671	"Chassy_SC_2543;N1P3K3;P05737; 60S ribosomal protein L7-A - RPL7A"	"Chassy_SC_2543"	"N1P3K3"	"CENPK1137D_2899"	"P05737"	"YGL076C"	" 60S ribosomal protein L7-A - RPL7A"
"c119.a2.a1"	78.6642853636863	178.305827707831	200.018375519204	161.995270712679	216.81437127305	172.732028815645	83.5647883499655	150.646131819674	191.042701192332	179.556524292935	72.6589675822015	174.76122320442	250.227190452791	144.817162311975	150.209233469806	"Chassy_SC_3289;N1P2M6;CENPK specific;No description in SC288c, annotation and gene name in CENPK: Rpl7bp  -CENPK1137D_1927"	"Chassy_SC_3289"	"N1P2M6"	"CENPK1137D_1927"	""	""	" Rpl7bp  "
"c120.a1.a1"	1629.98332283986	2025.73318060636	1856.96363521544	2083.23848252648	2286.31200965845	1808.91798083545	2181.37205148678	2878.90008382322	2480.99513457104	1814.42321729035	1931.97402301758	2426.90187554403	2036.03380762203	2041.09681201568	2424.79642202285	"Chassy_SC_4863;N1PA00;P22137; Clathrin heavy chain - CHC1"	"Chassy_SC_4863"	"N1PA00"	"CENPK1137D_3258"	"P22137"	"YGL206C"	" Clathrin heavy chain - CHC1"
"c121.a1.a1"	6048.52559383181	6319.88630664638	6484.60632460901	4584.14983592663	4015.96764732948	3203.30034353787	5404.69310134739	5942.62625529366	5342.40828470822	6303.86563510094	5321.09244718693	6043.92929387576	5942.78530485055	5695.09193654215	5844.9250017471	"Chassy_SC_4459;N1PA31;P39692; Sulfite reductase [NADPH] flavoprotein component - MET10"	"Chassy_SC_4459"	"N1PA31"	"CENPK1137D_3413"	"P39692"	"YFR030W"	" Sulfite reductase [NADPH] flavoprotein component - MET10"
"c122.a1.a1"	4583.35232817948	4891.01900348302	4767.7395229451	4589.68880535384	4674.23364051506	3870.9476880695	3942.17499348257	3786.77119931446	4628.13150694947	4272.29207427299	3667.67603025957	4641.59273950364	4560.94824606065	4420.27787596082	4468.07086247261	"Chassy_SC_2595;N1NW09;P26637; Leucine--tRNA ligase, cytoplasmic - CDC60"	"Chassy_SC_2595"	"N1NW09"	"CENPK1137D_1538"	"P26637"	"YPL160W"	" Leucine--tRNA ligase, cytoplasmic - CDC60"
"c123.a1.a1"	24118.1455441601	24629.9071544881	24043.9278017383	22838.1190245621	25306.8583370967	20377.063689663	22490.3532605115	24463.0745615181	28978.3104867019	8388.31238270256	7994.77803742601	9796.85886011546	33568.2480876565	36740.6638771796	29013.7834873104	"Chassy_SC_4058;N1P2Q7;P22768; Argininosuccinate synthase - ARG1"	"Chassy_SC_4058"	"N1P2Q7"	"CENPK1137D_1962"	"P22768"	"YOL058W"	" Argininosuccinate synthase - ARG1"
"c124.a1.a1"	11784.0510347358	14009.3507453152	15702.507745806	9736.96696097593	11119.7294512098	9505.93524858569	9047.70178597496	11161.3535622536	10435.594660251	12020.3904391761	12494.7670524465	12005.9920682899	9571.13570424654	10129.318693798	10223.3799743115	"Chassy_SC_2658;N1P2L9;P38788; Ribosome-associated complex subunit SSZ1 - SSZ1"	"Chassy_SC_2658"	"N1P2L9"	"CENPK1137D_5206"	"P38788"	"YHR064C"	" Ribosome-associated complex subunit SSZ1 - SSZ1"
"c126.a1.a1"	12534.7832881202	13723.0585467642	13552.0840376476	5862.33547034735	5979.53925547803	5558.6872704902	5357.44060344711	6037.01894660474	5113.11563629209	7552.8506435497	8337.4177146868	8253.05598311849	4171.50965003783	5002.29852334008	5764.54116925607	"Chassy_SC_414;N1P9V4;P38972; Phosphoribosylformylglycinamidine synthase - ADE6"	"Chassy_SC_414"	"N1P9V4"	"CENPK1137D_3028"	"P38972"	"YGR061C"	" Phosphoribosylformylglycinamidine synthase - ADE6"
"c127.a1.a1"	665.418276915839	655.161112604942	846.232099585965	3465.47971267078	2928.45098227859	2793.06395961952	2270.39942356359	3164.91091959	2819.18912210294	1085.0525549925	1186.30355140463	1463.03072953476	2204.25894982489	2431.31491592718	2653.9959751067	"Chassy_SC_2544;N1P147;P32454; Aminopeptidase 2, mitochondrial - APE2"	"Chassy_SC_2544"	"N1P147"	"CENPK1137D_1151"	"P32454"	"YKL157W"	" Aminopeptidase 2, mitochondrial - APE2"
"c127.a2.a1"	125.711422849297	192.656589506839	151.357084040285	189.519270945103	172.096479514058	128.533766559554	172.901919595592	159.65836065119	190.296897774525	204.557144130082	106.075869363885	141.428416193578	214.157550773652	242.416128522467	283.19638266547	"Chassy_SC_4397;N1P1L5;P37898; Alanine/arginine aminopeptidase - AAP1"	"Chassy_SC_4397"	"N1P1L5"	"CENPK1137D_5444"	"P37898"	"YHR047C"	" Alanine/arginine aminopeptidase - AAP1"
"c128.a1.a1"	43484.462081976	46397.4615482064	48926.2478491594	29283.8183630476	38727.8201245404	25432.7846728436	32433.4664430101	39920.7688527917	43371.1787646662	36945.655426959	32900.2878668374	43029.9493284046	61134.2826661391	55425.2593840232	47151.4509300092	"Chassy_SC_2290;N1NYP8;(P0CX24-P0CX23);60S ribosomal protein L20- NA"	"Chassy_SC_2290"	"N1NYP8"	"CENPK1137D_283"	"(P0CX24-P0CX23)"	"YOR312C YMR242C"	"60S ribosomal protein L20"
"c129.a1.a1"	3852.70393213326	5091.0944531447	5303.37771664707	5499.63029485361	6097.75396768546	4308.63978257963	5205.81216236689	6450.63995666713	6139.09203206049	5233.5541883481	5599.43710376416	7345.08990854109	7927.130207335	8586.01969735899	8211.46918059074	"Chassy_SC_4574;N1P5K3;P00931; Tryptophan synthase - TRP5"	"Chassy_SC_4574"	"N1P5K3"	"CENPK1137D_2945"	"P00931"	"YGL026C"	" Tryptophan synthase - TRP5"
"c130.a1.a1"	9041.24213083711	11836.8680571472	11508.4194534967	6539.34402014295	8051.99584935784	6496.96376952851	5330.95583271201	7101.93394157374	8354.36517090926	8410.1736681698	9260.23783518986	8896.38865132351	8708.98110223006	7660.29347336534	8674.43210171479	"Chassy_SC_4090;N1NZZ8;P11412; Glucose-6-phosphate 1-dehydrogenase - ZWF1"	"Chassy_SC_4090"	"N1NZZ8"	"CENPK1137D_2799"	"P11412"	"YNL241C"	" Glucose-6-phosphate 1-dehydrogenase - ZWF1"
"c131.a1.a1"	3340.9955039868	5224.52130843331	4900.04088290866	5025.6838799751	5877.44757774239	4804.41009666616	5071.17555296436	5837.1469310978	6432.32241761057	5551.47139343383	5510.47848623001	4825.33837389355	5626.34588542593	7058.19896995149	7018.78676499456	"Chassy_SC_2270;N1P619;P16120; Threonine synthase - THR4"	"Chassy_SC_2270"	"N1P619"	"CENPK1137D_4407"	"P16120"	"YCR053W"	" Threonine synthase - THR4"
"c132.a1.a1"	2022.6320300507	2273.95144925452	2113.77426433843	1757.57397874862	1820.76620282095	1777.92202523023	2061.65594953258	2177.17412935267	2177.23345464708	1846.2265745218	1877.51767847381	2042.44644790498	2684.79625441	2410.4695845583	2280.33724135036	"Chassy_SC_318;N1P9U7;P53221; 60S ribosomal protein L26-B - RPL26B"	"Chassy_SC_318"	"N1P9U7"	"CENPK1137D_3003"	"P53221"	"YGR034W"	" 60S ribosomal protein L26-B - RPL26B"
"c132.a2.a1"	364.35091127243	375.006889637502	182.923094978111	226.48389624712	1455.92300985706	205.088845609857	919.49316320446	239.883258601096	346.776560913748	350.797301505176	973.186237777434	202.221146306707	493.719775393613	1039.42939296254	359.006881816862	"Chassy_SC_3342;N1NZN4;P05743; 60S ribosomal protein L26-A - RPL26A"	"Chassy_SC_3342"	"N1NZN4"	"CENPK1137D_713"	"P05743"	"YLR344W"	" 60S ribosomal protein L26-A - RPL26A"
"c133.a1.a1"	3849.20520867287	4667.60449069169	4626.48258191211	5136.36976688016	5426.43687406829	5213.5219396174	4147.64560934413	4348.45116229692	4310.17880828699	4417.37524512632	4444.27133695218	4857.14955989051	4004.59262442582	3384.36221908444	5115.82961970072	"Chassy_SC_895;N1P7Q6;P15891; Actin-binding protein - ABP1"	"Chassy_SC_895"	"N1P7Q6"	"CENPK1137D_4436"	"P15891"	"YCR088W"	" Actin-binding protein - ABP1"
"c134.a1.a1"	1229.83635900483	1729.38122216961	2145.32507846627	3625.22851388042	3852.76546109595	2470.12602390501	3289.56490378433	3243.56034539938	3263.54158243288	3542.23069592632	3730.84203447026	4119.04060387176	4008.3995097694	4166.45688724632	4606.6299852889	"Chassy_SC_4570;N1NYL3;Q03690; Clustered mitochondria protein 1 - CLU1"	"Chassy_SC_4570"	"N1NYL3"	"CENPK1137D_41"	"Q03690"	"YMR012W"	" Clustered mitochondria protein 1 - CLU1"
"c135.a1.a1"	11299.3981329276	11694.723196303	11689.6549342676	6538.36678702829	7681.59083764532	5998.43194387889	5883.21570475842	6942.67546049094	6972.34275134478	8192.4770976076	7770.61970302753	8709.50034199875	6632.49913473288	7529.12725820097	8503.65460330957	"Chassy_SC_4227;N1NZP4;Q05911; Adenylosuccinate lyase - ADE13"	"Chassy_SC_4227"	"N1NZP4"	"CENPK1137D_728"	"Q05911"	"YLR359W"	" Adenylosuccinate lyase - ADE13"
"c136.a1.a1"	54851.5444861364	55231.0571772421	56687.1337747053	53988.2574990055	55452.9650070798	53061.7491984493	61264.8667318924	58794.5074672558	64324.5221860631	57612.2566275942	57440.3745306594	57454.4780116022	71902.3195448875	58842.868662151	60575.3885105859	"Chassy_SC_2783;N1NZI6;P41805; 60S ribosomal protein L10 - RPL10"	"Chassy_SC_2783"	"N1NZI6"	"CENPK1137D_461"	"P41805"	"YLR075W"	" 60S ribosomal protein L10 - RPL10"
"c137.a1.a1"	10147.0966800963	12623.9379916487	11537.0740820024	8961.33331149947	12071.3543712792	7599.11191470141	6840.80488887806	8219.51353103824	12921.0809597679	15086.6143412361	14641.2019000735	16084.1000215827	8886.67612230578	12192.169329279	11986.1759074995	"Chassy_SC_13;N1P8M1;P08536; Sulfate adenylyltransferase - MET3"	"Chassy_SC_13"	"N1P8M1"	"CENPK1137D_1305"	"P08536"	"YJR010W"	" Sulfate adenylyltransferase - MET3"
"c138.a1.a1"	3749.5784704806	4363.52254214199	4317.67865478142	3642.61826877866	3345.79991716268	2912.81751939909	3647.39589096645	4024.56093438242	4382.97419802043	4561.87597287296	4691.39805934294	5170.05350109664	3656.42805442119	3885.91495161901	4375.80253495603	"Chassy_SC_4811;N1P8C7;P38249; Eukaryotic translation initiation factor 3 subunit A - RPG1"	"Chassy_SC_4811"	"N1P8C7"	"CENPK1137D_4624"	"P38249"	"YBR079C"	" Eukaryotic translation initiation factor 3 subunit A - RPG1"
"c139.a1.a1"	5761.6942842702	6312.59077062034	6415.65889840688	5665.75799988901	6041.9795066189	5044.30884540105	5757.20903325756	6590.68833494974	6837.35268476121	8055.74830922156	8090.97935467659	8743.71859951085	5526.7112161892	5584.40724368358	7667.48512884193	"Chassy_SC_5098;N1P9T2;P07264; 3-isopropylmalate dehydratase - LEU1"	"Chassy_SC_5098"	"N1P9T2"	"CENPK1137D_2963"	"P07264"	"YGL009C"	" 3-isopropylmalate dehydratase - LEU1"
"c140.a1.a1"	4713.83250518274	5757.0971337057	5463.69320885257	4624.17475936508	4984.57498827588	3734.23802345578	4014.66549405436	4862.68299580972	5039.91341665801	5377.65587274995	4887.36668534876	5852.06959878605	4697.69226151549	5187.08643123479	5793.09913735598	"Chassy_SC_5118;N1P0Y7;P04801; Threonine--tRNA ligase, cytoplasmic - THS1"	"Chassy_SC_5118"	"N1P0Y7"	"CENPK1137D_5179"	"P04801"	"YIL078W"	" Threonine--tRNA ligase, cytoplasmic - THS1"
"c142.a1.a1"	14275.2280585964	16658.9018010294	17632.3788013065	17527.8322305068	19590.477386596	15741.1166928935	18344.5730629164	18422.3919954283	20091.5099977725	17492.104301432	16942.9010838435	18249.9136557927	22641.1347894299	18565.4964043052	20353.8316338237	"Chassy_SC_4122;N1P1H9;P26321; 60S ribosomal protein L5 - RPL5"	"Chassy_SC_4122"	"N1P1H9"	"CENPK1137D_1567"	"P26321"	"YPL131W"	" 60S ribosomal protein L5 - RPL5"
