"prot"	"HighTemp_A"	"HighTemp_B"	"HighTemp_C"	"LowpH_A"	"LowpH_B"	"LowpH_C"	"LowpH_D"	"standard_A"	"standard_B"	"standard_C"	"standard_D"	"Top.Protein.Description"	"Chassy_ID"	"W29_NCBI"	"CLIB122_NCBI"	"CLIB122_UNIPROT"	"Protein_name"	"ec_number"
"c316.a1.a1"	237.137727776739	323.064621459465	343.84232591932	184.189997286301	358.650707395711	302.930621431981	164.40344589554	278.264359450993	14.2937709216263	247.375124462727	398.398251536133	"Chassy_YL_F_979;YALI1_F25254g;YALI0F18942g1_1;Q6C161;similar to uniprot|P38249 Saccharomyces cerevisiae YBR079c RPG1 translation initiation factor eIF3 (p110 subunit)"	"Chassy_YL_F_979"	"YALI1_F25254g"	"YALI0F18942g1_1"	"Q6C161"	"similar to uniprot|P38249 Saccharomyces cerevisiae YBR079c RPG1 translation initiation factor eIF3 (p110 subunit)"	""
"c317.a1.a1"	390.856752703593	577.955380479738	429.980262868751	555.83280851955	432.102903225243	282.747109156491	316.944585715587	333.554367239919	104.871500403744	268.33765500678	429.345077986883	"Chassy_YL_D_822;YALI1_D21120g;YALI0D17160g1_1;Q6C8T3;similar to uniprot|P40053 Saccharomyces cerevisiae YER080w"	"Chassy_YL_D_822"	"YALI1_D21120g"	"YALI0D17160g1_1"	"Q6C8T3"	"similar to uniprot|P40053 Saccharomyces cerevisiae YER080w"	""
"c318.a1.a1"	662.039170245933	1130.46411144906	1899.69674296451	718.192362562395	400.284577858095	308.145486013821	409.204878382913	842.799854291453	114.795840488645	809.894854109045	1401.90947827522	"Chassy_YL_B_473;YALI1_B12337g;YALI0B09229g1_1;Q6CF90;weakly similar to uniprot|Q9P6N2 Schizosaccharomyces pombe Hypothetical 26.3 kDa protein"	"Chassy_YL_B_473"	"YALI1_B12337g"	"YALI0B09229g1_1"	"Q6CF90"	"weakly similar to uniprot|Q9P6N2 Schizosaccharomyces pombe Hypothetical 26.3 kDa protein"	""
"c319.a1.a1"	1291.35192116126	2704.49684907387	1962.39587518404	2171.39213860483	1633.40161927985	1128.061464909	1543.26414243084	1910.18268792154	550.471691351634	723.686800623422	2269.33602839569	"Chassy_YL_F_431;YALI1_F11787g;YALI0F08393g1_1;Q6C2F3;similar to uniprot|Q02642 Saccharomyces cerevisiae YPL037C (ohnolog of YDR252W) DNA-binding enhancer protein"	"Chassy_YL_F_431"	"YALI1_F11787g"	"YALI0F08393g1_1"	"Q6C2F3"	"similar to uniprot|Q02642 Saccharomyces cerevisiae YPL037C (ohnolog of YDR252W) DNA-binding enhancer protein"	""
"c321.a1.a1"	922.656681963976	1174.49680732405	954.789780984903	847.130947627552	914.461477481423	942.326943235522	953.526761226639	1175.46732699785	108.939415865077	843.951164387033	980.44822735674	"Chassy_YL_F_235;YALI1_F06830g;YALI0F04422g1_1;Q6C2X0;similar to uniprot|P07278 Saccharomyces cerevisiae YIL033c SRA1 cAMP dependent protein kinase regulatory subunit"	"Chassy_YL_F_235"	"YALI1_F06830g"	"YALI0F04422g1_1"	"Q6C2X0"	"similar to uniprot|P07278 Saccharomyces cerevisiae YIL033c SRA1 cAMP dependent protein kinase regulatory subunit"	""
"c322.a1.a1"	219.791459083929	420.014727928457	277.805583361812	332.714382466677	372.984926692671	441.317780432617	292.363029158392	419.376967989931	165.41152780606	351.265583491411	326.163406821214	"Chassy_YL_A_415;YALI1_A10318g;YALI0A10362g1_1;Q6CHC0;similar to uniprot|F7VZU0 Sordaria macrospora hypothetical protein SMAC_03745"	"Chassy_YL_A_415"	"YALI1_A10318g"	"YALI0A10362g1_1"	"Q6CHC0"	"similar to uniprot|F7VZU0 Sordaria macrospora hypothetical protein SMAC_03745"	""
"c323.a1.a1"	818.065355906674	824.46997297624	720.947745111529	462.527982937402	1032.81165085573	856.970479574845	450.45675941873	1259.48246430004	702.330737311668	912.618136477488	1306.3404141932	"Chassy_YL_F_1521;YALI1_F38776g;YALI0F31075g1_1;Q12726;uniprot|Q12726 Yarrowia lipolytica YALI0F31075g LYS1 Homocitrate synthase"	"Chassy_YL_F_1521"	"YALI1_F38776g"	"YALI0F31075g1_1"	"Q12726"	"uniprot|Q12726 Yarrowia lipolytica YALI0F31075g LYS1 Homocitrate synthase"	"2.3.3.14"
"c324.a1.a1"	824.164321965873	1179.01944928305	1495.42135066148	1326.76465922865	860.236542342245	592.19973739409	958.53555796577	793.356963990914	6.31001310060145	640.807049757475	1128.01076746074	"Chassy_YL_F_815;YALI1_F20965g;YALI0F15631g1_1;Q6C1K0;uniprot|Q6C1K0 Yarrowia lipolytica YALI0F15631g VMA1 H+Transporting ATPase"	"Chassy_YL_F_815"	"YALI1_F20965g"	"YALI0F15631g1_1"	"Q6C1K0"	"uniprot|Q6C1K0 Yarrowia lipolytica YALI0F15631g VMA1 H+Transporting ATPase"	""
"c325.a1.a1"	587.63479995641	674.612782688189	553.659319328731	567.515106741565	416.880231055239	498.679677310409	667.448454557204	568.286399690748	96.968440483507	458.187188081247	432.469165882853	"Chassy_YL_D_820;YALI1_D21076g;YALI0D17116g1_1;Q6C8T5;highly similar to uniprot|Q12460 Saccharomyces cerevisiae YLR197w SIK1 involved in pre-rRNA processing"	"Chassy_YL_D_820"	"YALI1_D21076g"	"YALI0D17116g1_1"	"Q6C8T5"	"highly similar to uniprot|Q12460 Saccharomyces cerevisiae YLR197w SIK1 involved in pre-rRNA processing"	""
"c326.a1.a1"	718.642018681086	677.990216472885	520.442422745806	329.581321288791	515.323166797153	433.774705262233	370.763103352851	667.860766235033	146.172227566759	758.436516771734	818.994157613579	"Chassy_YL_D_1059;YALI1_D27148g;YALI0D21530g1_1;Q6C897;uniprot|Q6C897 Yarrowia lipolytica YALI0D21530g IMD4 IMP dehydrogenase"	"Chassy_YL_D_1059"	"YALI1_D27148g"	"YALI0D21530g1_1"	"Q6C897"	"uniprot|Q6C897 Yarrowia lipolytica YALI0D21530g IMD4 IMP dehydrogenase"	"1.1.1.205"
"c327.a1.a1"	659.376319686991	1160.21482615284	1086.12272208028	466.802585200302	405.226086595706	388.182748502538	387.595989313857	696.440201823157	170.345458044849	872.972399570154	790.547125658601	"Chassy_YL_E_844;YALI1_E21406g;YALI0E18029g1_1;Q6C5H4;similar to uniprot|P41921 Saccharomyces cerevisiae YPL091w GLR1 glutathione reductase (NADPH)"	"Chassy_YL_E_844"	"YALI1_E21406g"	"YALI0E18029g1_1"	"Q6C5H4"	"similar to uniprot|P41921 Saccharomyces cerevisiae YPL091w GLR1 glutathione reductase (NADPH)"	"1.8.1.7"
"c328.a1.a1"	348.537344464859	1097.43288420924	1038.93042214782	949.567962019363	693.46365079953	752.682788732687	1435.56649014604	674.097665884556	174.68782196881	1125.89843588418	537.687294901555	"Chassy_YL_D_291;YALI1_D07729g;YALI0D06039g1_1;Q6CA43;uniprot|Q6CA43 Yarrowia lipolytica YALI0D06039g PHR1 Cell surface glycosidase expressed at alkaline pH"	"Chassy_YL_D_291"	"YALI1_D07729g"	"YALI0D06039g1_1"	"Q6CA43"	"uniprot|Q6CA43 Yarrowia lipolytica YALI0D06039g PHR1 Cell surface glycosidase expressed at alkaline pH"	"2.4.1.-"
"c329.a1.a1"	810.050796296806	1477.75314600583	4848.59308011568	1169.90371814055	831.421340762241	408.839475855751	542.242323276324	614.633993721627	197.208397784074	690.598256686089	1706.14975862509	"Chassy_YL_B_460;YALI1_B11983g;YALI0B08921g1_1;Q6CFA1;uniprot|Q6CFA1 Yarrowia lipolytica YALI0B08921g SOD2 Superoxide dismutase"	"Chassy_YL_B_460"	"YALI1_B11983g"	"YALI0B08921g1_1"	"Q6CFA1"	"uniprot|Q6CFA1 Yarrowia lipolytica YALI0B08921g SOD2 Superoxide dismutase"	"1.15.1.1"
"c330.a1.a1"	5635.44161789234	5184.91660165023	5288.85216357836	6388.229982045	6803.50920548057	6455.80744414608	6738.24309714824	6030.81481929794	2139.14634150785	5342.4507982895	6536.36222586946	"Chassy_YL_F_1052;YALI1_F27175g;YALI0F20482g1_1;Q6C0Z7;highly similar to uniprot|P0CX47 Saccharomyces cerevisiae YDR025W (ohnolog of YBR048W) RPS11A ribosomal protein"	"Chassy_YL_F_1052"	"YALI1_F27175g"	"YALI0F20482g1_1"	"Q6C0Z7"	"highly similar to uniprot|P0CX47 Saccharomyces cerevisiae YDR025W (ohnolog of YBR048W) RPS11A ribosomal protein"	""
"c331.a1.a1"	423.226930539291	411.612877921553	284.771894669602	455.59758457232	767.561128684478	1077.06968223502	510.117545465392	538.369205782865	NA	308.228304318874	422.534873427865	"Chassy_YL_C_1179;YALI1_C32184g;YALI0C23364g1_1;Q6CAY4;similar to uniprot|P31382 Saccharomyces cerevisiae YAL023C (ohnolog of YOR321W) PMT2 mannosyltransferase"	"Chassy_YL_C_1179"	"YALI1_C32184g"	"YALI0C23364g1_1"	"Q6CAY4"	"similar to uniprot|P31382 Saccharomyces cerevisiae YAL023C (ohnolog of YOR321W) PMT2 mannosyltransferase"	""
"c332.a1.a1"	604.194216513122	956.803351177748	449.858481626888	423.557969342033	506.695627289653	529.477666818818	294.378165413678	837.78918593921	70.7268894733559	473.415618748559	606.018236345524	"Chassy_YL_F_887;YALI1_F22993g;YALI0F17248g1_1;F2Z626;uniprot|Q9UUU1 Yarrowia lipolytica YALI0F17248g NUCM Central subunit of protein NADH:ubiquinone oxidoreductase (Complex I)"	"Chassy_YL_F_887"	"YALI1_F22993g"	"YALI0F17248g1_1"	"F2Z626"	"uniprot|Q9UUU1 Yarrowia lipolytica YALI0F17248g NUCM Central subunit of protein NADH:ubiquinone oxidoreductase (Complex I)"	""
"c333.a1.a1"	1613.99155079584	2669.77067915333	1470.3567430641	1899.9605898479	983.668960079045	1757.21611470643	2072.09134272143	1718.20035920164	542.801674817091	1411.36798465728	1114.83521187334	"Chassy_YL_E_330;YALI1_E08382g;YALI0E07073g1_1;Q6C6R1;highly similar to uniprot|P43619 Saccharomyces cerevisiae YFR047c putative nicotinate-nucleotide pyrophosphorylase [carboxylating]"	"Chassy_YL_E_330"	"YALI1_E08382g"	"YALI0E07073g1_1"	"Q6C6R1"	"highly similar to uniprot|P43619 Saccharomyces cerevisiae YFR047c putative nicotinate-nucleotide pyrophosphorylase [carboxylating]"	"2.4.2.19"
"c334.a1.a1"	2311.0501819996	2645.28806765653	1849.25745211579	470.602709382552	1373.75645255133	1108.84047769924	912.420933082757	3766.89729548939	1974.12929876144	2641.53537231757	3374.82315332852	"Chassy_YL_D_535;YALI1_D13510g;YALI0D10813g1_1;Q6C9J1;similar to uniprot|Q9P866 Candida albicans Phosphatidylinositol phospholipase C"	"Chassy_YL_D_535"	"YALI1_D13510g"	"YALI0D10813g1_1"	"Q6C9J1"	"similar to uniprot|Q9P866 Candida albicans Phosphatidylinositol phospholipase C"	""
"c335.a1.a1"	510.131138368648	606.207708846893	425.133942451382	195.337593399457	215.961955499796	242.078047652427	174.696016146605	431.60118713162	19.566506091831	225.373878379258	344.998972744546	"Chassy_YL_B_1089;YALI1_B29133g;YALI0B22308g1_1;F2Z672;uniprot|O74996 Yarrowia lipolytica YALI0B22308g HXK1 Hexokinase"	"Chassy_YL_B_1089"	"YALI1_B29133g"	"YALI0B22308g1_1"	"F2Z672"	"uniprot|O74996 Yarrowia lipolytica YALI0B22308g HXK1 Hexokinase"	"2.7.1.-"
"c336.a1.a1"	855.418971893785	1703.75828288917	1753.79795627854	941.12886155435	624.387223212133	505.307515047845	620.166206155289	883.565087522378	39.6635044933473	540.400845953003	1203.21782557821	"Chassy_YL_C_688;YALI1_C18771g;YALI0C13508g1_1;Q6CC16;uniprot|Q6CC16 Yarrowia lipolytica YALI0C13508g ARA12 Protein of aldo/keto reductase family"	"Chassy_YL_C_688"	"YALI1_C18771g"	"YALI0C13508g1_1"	"Q6CC16"	"uniprot|Q6CC16 Yarrowia lipolytica YALI0C13508g ARA12 Protein of aldo/keto reductase family"	""
"c337.a1.a1"	1432.17221922703	1233.44963963564	981.190507515173	1078.47117806897	1681.70842811144	2399.36200758838	1506.69658824992	1896.11031962961	27.2970843229818	1086.05865822822	1771.6173729926	"Chassy_YL_C_574;YALI1_C16108g;W29 specific;Q6CC88;No description in CLIB122"	"Chassy_YL_C_574"	"YALI1_C16108g"	""	"Q6CC88"	"No description in CLIB122"	""
"c338.a1.a1"	1074.64453562484	1774.2260656851	3491.05659359349	2976.34354213163	2400.20587068336	1588.28943392757	1715.83332187718	1213.88641486167	390.836343663829	1126.60851922031	2052.99556922753	"Chassy_YL_E_26;YALI1_E00760g;YALI0E00418g1_1;Q6C7J1;highly similar to uniprot|Q9C2Y6 Saccharomyces pastorianus MET14-CA Adenosine-5 -phosphosulfate kinase"	"Chassy_YL_E_26"	"YALI1_E00760g"	"YALI0E00418g1_1"	"Q6C7J1"	"highly similar to uniprot|Q9C2Y6 Saccharomyces pastorianus MET14-CA Adenosine-5 -phosphosulfate kinase"	"2.7.1.25"
"c339.a1.a1"	472.769049172854	1038.45366770868	1105.87911036167	1615.13040747113	798.634376600688	1154.94890392886	1613.61343489045	741.181764400022	344.348234124923	864.152934076189	695.826687026738	"Chassy_YL_B_817;YALI1_B21493g;YALI0B16500g1_1;Q6CED6;similar to uniprot|P09232 Saccharomyces cerevisiae YEL060C (ohnolog of YOR003W) PRB1 protease B, vacuolar"	"Chassy_YL_B_817"	"YALI1_B21493g"	"YALI0B16500g1_1"	"Q6CED6"	"similar to uniprot|P09232 Saccharomyces cerevisiae YEL060C (ohnolog of YOR003W) PRB1 protease B, vacuolar"	""
"c340.a1.a1"	99.1782613376806	122.929785200192	107.230476388422	61.2930810299577	60.1204455073626	92.7122322723151	74.0074523646275	95.1109005121887	4.53577954990619	125.789252311244	87.882165885023	"Chassy_YL_E_795;YALI1_E20269g;YALI0E16995g1_1;Q6C5L5;similar to uniprot|P15303 Saccharomyces cerevisiae YPR181c SEC23 component of COPII coat of ER-golgi vesicles"	"Chassy_YL_E_795"	"YALI1_E20269g"	"YALI0E16995g1_1"	"Q6C5L5"	"similar to uniprot|P15303 Saccharomyces cerevisiae YPR181c SEC23 component of COPII coat of ER-golgi vesicles"	""
"c341.a1.a1"	3967.79552729874	4846.97711454522	6581.61595749012	5383.25595136898	4386.26476313642	4831.46595465664	4874.02955188235	4590.60957094179	905.358346016556	2796.76896254338	5555.98336435056	"Chassy_YL_B_312;YALI1_B07937g;YALI0B05896g1_1;Q6CFL3;similar to uniprot|P0C2H6 Saccharomyces cerevisiae YHR010W (ohnolog of YDR471W) RPL27A 60S large subunit ribosomal protein"	"Chassy_YL_B_312"	"YALI1_B07937g"	"YALI0B05896g1_1"	"Q6CFL3"	"similar to uniprot|P0C2H6 Saccharomyces cerevisiae YHR010W (ohnolog of YDR471W) RPL27A 60S large subunit ribosomal protein"	""
"c342.a1.a1"	409.622185871061	553.062292814698	278.292010500392	160.397606046491	308.200568229289	315.158574520395	117.126613669077	512.544141440531	114.530684845925	337.965282456202	348.492654491117	"Chassy_YL_E_235;YALI1_E05907g;YALI0E05005g1_1;Q6C6Z7;similar to uniprot|P38707 Saccharomyces cerevisiae YHR019c DED81 asparaginyl-tRNA-synthetase"	"Chassy_YL_E_235"	"YALI1_E05907g"	"YALI0E05005g1_1"	"Q6C6Z7"	"similar to uniprot|P38707 Saccharomyces cerevisiae YHR019c DED81 asparaginyl-tRNA-synthetase"	""
"c343.a1.a1"	315.185724165776	384.836204794032	356.153217071474	473.968253358501	664.514625970551	767.086057550415	647.920999748404	570.848766865819	207.751038587624	447.678679171707	505.21358076416	"Chassy_YL_F_922;YALI1_F23922g;YALI0F17996g2_1;Q6C1A3;uniprot|Q6C1A3 Yarrowia lipolytica YALI0F17996g ABC5lf Plasma membrane ATP-binding cassette (ABC) transporter, putative"	"Chassy_YL_F_922"	"YALI1_F23922g"	"YALI0F17996g2_1"	"Q6C1A3"	"uniprot|Q6C1A3 Yarrowia lipolytica YALI0F17996g ABC5lf Plasma membrane ATP-binding cassette (ABC) transporter, putative"	""
"c343.a2.a1"	4.73145468826224	14.1235206069648	11.2807866295177	17.7932318622652	1.53621537392581	7.1633302948154	18.9297311726422	6.60070335621126	NA	11.7085657920801	5.00757483019662	"Chassy_YL_C_1027;YALI1_C28310g;YALI0C20265g1_1;Q6CBB8;uniprot|Q6CBB8 Yarrowia lipolytica YALI0C20265g ABC2 Plasma membrane ATP-binding cassette (ABC) transporter"	"Chassy_YL_C_1027"	"YALI1_C28310g"	"YALI0C20265g1_1"	"Q6CBB8"	"uniprot|Q6CBB8 Yarrowia lipolytica YALI0C20265g ABC2 Plasma membrane ATP-binding cassette (ABC) transporter"	""
"c344.a1.a1"	880.735610878283	1277.00651777129	1052.81288444563	595.125347054555	470.723355880224	638.626370244406	592.423963400071	998.51440056629	161.041038831805	911.929871103046	1066.75316914323	"Chassy_YL_A_446;YALI1_A11270g;YALI0A11157g1_1;Q6CH90;highly similar to uniprot|Q07478 Saccharomyces cerevisiae YDL084w SUB2 Probable ATP-dependent RNA helicase involved in pre-mRNA splicing"	"Chassy_YL_A_446"	"YALI1_A11270g"	"YALI0A11157g1_1"	"Q6CH90"	"highly similar to uniprot|Q07478 Saccharomyces cerevisiae YDL084w SUB2 Probable ATP-dependent RNA helicase involved in pre-mRNA splicing"	"3.6.4.13"
"c345.a1.a1"	576.230153612384	916.155198988853	913.320962868269	666.171301387111	863.417258016975	1017.15068670654	715.309037556097	787.646840787334	174.184337388835	679.649323884541	865.35849857115	"Chassy_YL_C_747;YALI1_C20198g;YALI0C14498g1_1;Q6CBY2;highly similar to uniprot|P38988 Saccharomyces cerevisiae YDL198C GGC1 Mitochondrial GTP/GDP transporter, essential for mitochondrial genome maintenance"	"Chassy_YL_C_747"	"YALI1_C20198g"	"YALI0C14498g1_1"	"Q6CBY2"	"highly similar to uniprot|P38988 Saccharomyces cerevisiae YDL198C GGC1 Mitochondrial GTP/GDP transporter, essential for mitochondrial genome maintenance"	""
"c346.a1.a1"	118.535169867527	120.142079477923	101.593939795559	16.5518911657497	50.8147987246013	84.37493127948	32.5831137106805	160.602972415897	NA	69.7644452399128	55.4436121914431	"Chassy_YL_D_1070;YALI1_D27500g;YALI0D21736g1_1;No Uniprot ID;weakly similar to uniprot|P38853 Saccharomyces cerevisiae YHR158C (ohnolog of YGR238C) KEL1 involved in cell fusion and morphology"	"Chassy_YL_D_1070"	"YALI1_D27500g"	"YALI0D21736g1_1"	""	"weakly similar to uniprot|P38853 Saccharomyces cerevisiae YHR158C (ohnolog of YGR238C) KEL1 involved in cell fusion and morphology"	""
"c347.a1.a1"	896.845193050063	864.591854805787	1264.0464763646	58.6560115417674	272.264438433701	173.503447780159	84.7012572787782	1194.96159632258	619.10228385075	1374.15310566977	1419.1346656695	"Chassy_YL_A_836;YALI1_A20995g;YALI0A19888g1_1;Q6CGF0;similar to uniprot|A5DBK5 Meyerozyma guilliermondii hypothetical protein PGUG_00660"	"Chassy_YL_A_836"	"YALI1_A20995g"	"YALI0A19888g1_1"	"Q6CGF0"	"similar to uniprot|A5DBK5 Meyerozyma guilliermondii hypothetical protein PGUG_00660"	""
"c348.a1.a1"	516.311106685407	906.815564563669	719.556629669199	266.751113208737	189.641370291252	260.306903453626	245.03995547267	650.233267586294	170.463533869225	565.398552723767	528.780235727461	"Chassy_YL_D_345;YALI1_D09055g;YALI0D07084g1_1;Q6C9Z7;similar to uniprot|Q03161 Saccharomyces cerevisiae YMR099c conserved protein"	"Chassy_YL_D_345"	"YALI1_D09055g"	"YALI0D07084g1_1"	"Q6C9Z7"	"similar to uniprot|Q03161 Saccharomyces cerevisiae YMR099c conserved protein"	"5.1.3.15"
"c349.a1.a1"	2113.36896931935	1523.6991268643	1324.74891766764	2599.44736357853	3288.63821046326	3679.14308416669	2670.55461803052	2658.98975900271	1105.2796737818	1437.36666198626	2421.73470237351	"Chassy_YL_E_1124;YALI1_E27880g;YALI0E23584g1_1;Q6C4U6;similar to uniprot|P24000 Saccharomyces cerevisiae YGR148C (ohnolog of YGL031C) RPL24B Ribosomal protein L30 of the large (60S) ribosomal subunit"	"Chassy_YL_E_1124"	"YALI1_E27880g"	"YALI0E23584g1_1"	"Q6C4U6"	"similar to uniprot|P24000 Saccharomyces cerevisiae YGR148C (ohnolog of YGL031C) RPL24B Ribosomal protein L30 of the large (60S) ribosomal subunit"	""
"c350.a1.a1"	156.530616410725	258.297854010616	203.695083345334	172.529490983473	128.270599313101	107.330714596458	136.406190826524	177.271306026046	59.6162083487068	169.955180213474	107.43779055032	"Chassy_YL_C_172;YALI1_C04882g;YALI0C03674g1_1;Q6CD53;similar to uniprot|P13188 Saccharomyces cerevisiae YOR168W GLN4 Glutamine tRNA synthetase"	"Chassy_YL_C_172"	"YALI1_C04882g"	"YALI0C03674g1_1"	"Q6CD53"	"similar to uniprot|P13188 Saccharomyces cerevisiae YOR168W GLN4 Glutamine tRNA synthetase"	""
"c350.a2.a1"	4.01355407822928	15.6147377898177	4.5487341354892	15.8130372353992	7.28906263181259	7.73176666625691	21.263264943225	4.31416674712005	NA	5.14751785146415	6.13426051201648	"Chassy_YL_F_937;YALI1_F24247g;YALI0F18282g1_1;Q6C191;weakly similar to uniprot|Q8TFK5 Yarrowia lipolytica YALI0E18788g CWP1 Cell wall protein of the PIR family"	"Chassy_YL_F_937"	"YALI1_F24247g"	"YALI0F18282g1_1"	"Q6C191"	"weakly similar to uniprot|Q8TFK5 Yarrowia lipolytica YALI0E18788g CWP1 Cell wall protein of the PIR family"	""
"c350.a3.a1"	30.3992510626407	43.758301837083	37.2870340856759	NA	NA	NA	NA	NA	NA	NA	NA	"Chassy_YL_E_548;YALI1_E14350g;YALI0E11517g1_1;Q6C689;weakly similar to uniprot|Q8TFK5 Yarrowia lipolytica YALI0E18788g CWP1 Cell wall protein of the PIR family"	"Chassy_YL_E_548"	"YALI1_E14350g"	"YALI0E11517g1_1"	"Q6C689"	"weakly similar to uniprot|Q8TFK5 Yarrowia lipolytica YALI0E18788g CWP1 Cell wall protein of the PIR family"	""
"c351.a1.a1"	477.904741950959	597.783385330219	570.633203481318	345.814574504156	358.334012269017	346.952070323312	352.070251057822	1114.77176771808	164.485027737781	1009.25728815235	795.799610924376	"Chassy_YL_B_767;YALI1_B20289g;YALI0B15444g1_1;P38997;uniprot|P38997 Yarrowia lipolytica YALI0B15444g LYS5 Saccharopine dehydrogenase"	"Chassy_YL_B_767"	"YALI1_B20289g"	"YALI0B15444g1_1"	"P38997"	"uniprot|P38997 Yarrowia lipolytica YALI0B15444g LYS5 Saccharopine dehydrogenase"	"1.5.1.7"
"c352.a1.a1"	105.979628819671	200.020016150339	123.476997421011	132.733315031235	90.2662459295124	145.923094655506	142.414895129411	250.363664990454	51.3155124422461	193.452575925718	173.814743899036	"Chassy_YL_E_1075;YALI1_E26930g;YALI0E22781g1_1;Q6C4Y2;weakly similar to uniprot|P38713 Saccharomyces cerevisiae YHR073w OSH3 similarity to OSH1P, YDL019C (ohnolog of YAR042W) and mammalian oxysterol-binding protein"	"Chassy_YL_E_1075"	"YALI1_E26930g"	"YALI0E22781g1_1"	"Q6C4Y2"	"weakly similar to uniprot|P38713 Saccharomyces cerevisiae YHR073w OSH3 similarity to OSH1P, YDL019C (ohnolog of YAR042W) and mammalian oxysterol-binding protein"	""
"c353.a1.a1"	383.437817421844	520.096717319623	278.462938659187	286.204658453548	362.468985056262	372.213951064638	252.497241337037	468.319968467429	165.651503920179	375.340285039401	387.6510336087	"Chassy_YL_D_404;YALI1_D10424g;YALI0D08162g1_1;Q6C9V1;highly similar to uniprot|P33723 Neurospora crassa GTP-binding protein ypt1"	"Chassy_YL_D_404"	"YALI1_D10424g"	"YALI0D08162g1_1"	"Q6C9V1"	"highly similar to uniprot|P33723 Neurospora crassa GTP-binding protein ypt1"	""
"c353.a2.a1"	32.2229006642128	21.0139558805252	11.333277587254	2.34574590161526	28.0944436389429	27.0825145891003	4.38151527272703	44.1713278848388	10.1569665060922	13.2230620613765	24.9611240755187	"Chassy_YL_E_1088;YALI1_E27207g;YALI0E23067g1_1;P41924;uniprot|P41924 Yarrowia lipolytica YALI0E23067g RYL1 Ras-like GTP-binding protein"	"Chassy_YL_E_1088"	"YALI1_E27207g"	"YALI0E23067g1_1"	"P41924"	"uniprot|P41924 Yarrowia lipolytica YALI0E23067g RYL1 Ras-like GTP-binding protein"	""
"c354.a1.a1"	202.176072865337	566.331370502357	396.18217898366	465.161257690068	238.389091709841	267.466763461231	605.343278027073	321.05523928123	9.65024122507164	280.899490179365	174.24471996481	"Chassy_YL_E_93;YALI1_E02377g;YALI0E01870g1_1;Q6C7C8;similar to uniprot|P46680 Saccharomyces cerevisiae YMR092c AIP1 actin cytoskeleton component"	"Chassy_YL_E_93"	"YALI1_E02377g"	"YALI0E01870g1_1"	"Q6C7C8"	"similar to uniprot|P46680 Saccharomyces cerevisiae YMR092c AIP1 actin cytoskeleton component"	""
"c355.a1.a1"	582.106205364978	828.504395022419	609.63009412887	456.726855074837	542.56798100442	501.864099334892	521.12747446169	577.81933299164	117.610876971456	471.338091094605	592.995927845941	"Chassy_YL_B_63;YALI1_B01628g;YALI0B00946g1_1;Q6CG46;highly similar to uniprot|Q12499 Saccharomyces cerevisiae YOR310C NOP58 Protein involved in pre-rRNA processing, 18S rRNA synthesis, and snoRNA synthesis"	"Chassy_YL_B_63"	"YALI1_B01628g"	"YALI0B00946g1_1"	"Q6CG46"	"highly similar to uniprot|Q12499 Saccharomyces cerevisiae YOR310C NOP58 Protein involved in pre-rRNA processing, 18S rRNA synthesis, and snoRNA synthesis"	""
"c356.a1.a1"	1061.03082755569	1186.99190568307	1333.38532908676	893.722991807314	1075.6768828519	1248.94307071932	846.456754270328	1043.96235594576	1018.68944955509	955.69330630372	1520.56192896571	"Chassy_YL_B_357;YALI1_B09090g;YALI0B07007g1_1;Q6CFH1;similar to uniprot|Q9Y763 Phanerochaete chrysosporium 1, 4-benzoquinone reductase"	"Chassy_YL_B_357"	"YALI1_B09090g"	"YALI0B07007g1_1"	"Q6CFH1"	"similar to uniprot|Q9Y763 Phanerochaete chrysosporium 1, 4-benzoquinone reductase"	""
"c357.a1.a1"	220.204420541184	504.274714403662	529.354465994195	310.657259541056	192.949262216832	216.943872052336	320.483432242499	396.246158234574	20.6034119547702	310.123651991476	307.011760774177	"Chassy_YL_B_581;YALI1_B15380g;YALI0B11594g1_1;Q6CEZ5;similar to uniprot|Q96UQ4 Aspergillus niger Aminopeptidase B"	"Chassy_YL_B_581"	"YALI1_B15380g"	"YALI0B11594g1_1"	"Q6CEZ5"	"similar to uniprot|Q96UQ4 Aspergillus niger Aminopeptidase B"	"3.4.11.-"
"c358.a1.a1"	389.831269791037	674.612500919112	1591.76876906696	414.316545577461	329.269386096575	179.49619824366	314.950520992567	206.563162487621	NA	135.26179664411	508.340619909621	"Chassy_YL_C_431;YALI1_C12333g;YALI0C08987g1_1;Q6CCI8;uniprot|Q6CCI8 Yarrowia lipolytica YALI0C08987g STI1 Hsp90 cochaperone"	"Chassy_YL_C_431"	"YALI1_C12333g"	"YALI0C08987g1_1"	"Q6CCI8"	"uniprot|Q6CCI8 Yarrowia lipolytica YALI0C08987g STI1 Hsp90 cochaperone"	""
"c359.a1.a1"	483.588907373725	601.169395428468	794.188561108437	341.445110299228	334.214424667325	262.598653753984	325.20597817125	580.147394175718	33.475669933679	629.518485374928	698.394063629431	"Chassy_YL_D_785;YALI1_D20329g;YALI0D16423g1_1;Q6C8W2;some similarities with uniprot|Q03362 Saccharomyces cerevisiae YDR476c hypothetical protein"	"Chassy_YL_D_785"	"YALI1_D20329g"	"YALI0D16423g1_1"	"Q6C8W2"	"some similarities with uniprot|Q03362 Saccharomyces cerevisiae YDR476c hypothetical protein"	""
