"prot"	"HighTemp_A"	"HighTemp_B"	"HighTemp_C"	"LowpH_A"	"LowpH_B"	"LowpH_C"	"LowpH_D"	"standard_A"	"standard_B"	"standard_C"	"standard_D"	"Top.Protein.Description"	"Chassy_ID"	"W29_NCBI"	"CLIB122_NCBI"	"CLIB122_UNIPROT"	"Protein_name"	"ec_number"
"c220.a1.a1"	47.4165656420221	16.1306787238751	52.7250644818106	170.916812319498	325.488076675408	375.421858433407	119.394367385587	99.1156090040813	47.7432583177022	20.8430489827707	158.354657229354	"Chassy_YL_E_1100;YALI1_E27441g;YALI0E23287g1_1;Q6C4W0;similar to uniprot|P49374 Kluyveromyces lactis High- affinity glucose transporter"	"Chassy_YL_E_1100"	"YALI1_E27441g"	"YALI0E23287g1_1"	"Q6C4W0"	"similar to uniprot|P49374 Kluyveromyces lactis High- affinity glucose transporter"	""
"c221.a1.a1"	183.530100708096	272.369240160532	272.756800962366	176.87502609359	199.04230872883	186.811463521417	197.972773412817	219.16947028668	248.929736627246	256.336668815744	337.643200220765	"Chassy_YL_D_255;YALI1_D06828g;YALI0D05291g1_1;Q6CA74;uniprot|B5MFD1 Yarrowia lipolytica YALI0D05291g SCS2 VAMP-associated protein involved in alkane utilization, not inositol response"	"Chassy_YL_D_255"	"YALI1_D06828g"	"YALI0D05291g1_1"	"Q6CA74"	"uniprot|B5MFD1 Yarrowia lipolytica YALI0D05291g SCS2 VAMP-associated protein involved in alkane utilization, not inositol response"	""
"c222.a1.a1"	47.9872036530802	53.6322803594305	76.318743995844	57.8364640082745	65.0073220900375	82.8700154088679	48.980967857811	65.4107491193059	34.6296172963028	81.3696210479946	97.6652909603534	"Chassy_YL_E_762;YALI1_E19603g;YALI0E16368g1_1;Q6C5P4;similar to uniprot|P39692 Saccharomyces cerevisiae YFR030w MET10 sulfite reductase flavin-binding subunit"	"Chassy_YL_E_762"	"YALI1_E19603g"	"YALI0E16368g1_1"	"Q6C5P4"	"similar to uniprot|P39692 Saccharomyces cerevisiae YFR030w MET10 sulfite reductase flavin-binding subunit"	""
"c223.a1.a1"	30.0960113305974	41.690282177016	53.0414384700214	21.6908269375708	37.0110399745358	27.3173588986857	38.5396957208686	33.6086805141091	19.1434750025169	48.2074280735644	51.1633299346982	"Chassy_YL_E_1483;YALI1_E36758g;YALI0E31196g1_1;Q6C3Y8;weakly similar to uniprot|Q7SEG5 Neurospora crassa NCU03263.5"	"Chassy_YL_E_1483"	"YALI1_E36758g"	"YALI0E31196g1_1"	"Q6C3Y8"	"weakly similar to uniprot|Q7SEG5 Neurospora crassa NCU03263.5"	""
"c224.a1.a1"	67.9749677967666	96.4705016686235	114.417344823644	63.1095877325778	68.9080663690025	85.1871889628131	83.2812373178395	91.9218759674165	63.6350348576691	90.997502279664	100.310559676466	"Chassy_YL_F_1078;YALI1_F27904g;YALI0F21010g1_1;Q99148;uniprot|Q99148 Yarrowia lipolytica YALI0F21010g ADE1 Bifunctional purine biosynthetic protein"	"Chassy_YL_F_1078"	"YALI1_F27904g"	"YALI0F21010g1_1"	"Q99148"	"uniprot|Q99148 Yarrowia lipolytica YALI0F21010g ADE1 Bifunctional purine biosynthetic protein"	"6.3.4.13; 6.3.3.1"
"c225.a1.a1"	142.259609697334	178.097721619027	140.720990502101	102.597110409748	151.684551943269	165.24949243405	102.793020412046	153.60131312262	54.3596356980908	111.393981691719	169.751230942593	"Chassy_YL_E_236;YALI1_E05929g;YALI0E05027g1_1;Q6C6Z6;similar to uniprot|P38708 Saccharomyces cerevisiae YHR020W Conserved protein of unknown function that may interact with ribosomes, putative prolyl-tRNA ligase"	"Chassy_YL_E_236"	"YALI1_E05929g"	"YALI0E05027g1_1"	"Q6C6Z6"	"similar to uniprot|P38708 Saccharomyces cerevisiae YHR020W Conserved protein of unknown function that may interact with ribosomes, putative prolyl-tRNA ligase"	""
"c226.a1.a1"	190.60496067675	166.20737085475	220.148343797483	118.095598216308	212.718885484478	260.072274021228	181.403508338766	253.014767452414	147.043570275677	221.16460875167	214.697674547369	"Chassy_YL_A_634;YALI1_A15925g;YALI0A15972g1_1;Q6CGV1;uniprot|Q6CGV1 Yarrowia lipolytica YALI0A15972g FBP1 Fructose-1,6-bisphosphatase"	"Chassy_YL_A_634"	"YALI1_A15925g"	"YALI0A15972g1_1"	"Q6CGV1"	"uniprot|Q6CGV1 Yarrowia lipolytica YALI0A15972g FBP1 Fructose-1,6-bisphosphatase"	""
"c227.a1.a1"	353.689620166629	445.511694440844	561.199533500731	449.734001442555	459.19137740081	420.993761570734	366.893587956866	535.897093222291	552.713955281573	578.793186318231	400.224192678627	"Chassy_YL_D_1018;YALI1_D26146g;YALI0D20614g1_1;Q6C8D2;highly similar to uniprot|P0CX55 Saccharomyces cerevisiae YDR450W (ohnolog of YML026C) RPS18A Protein component of the small (40S) ribosomal subunit"	"Chassy_YL_D_1018"	"YALI1_D26146g"	"YALI0D20614g1_1"	"Q6C8D2"	"highly similar to uniprot|P0CX55 Saccharomyces cerevisiae YDR450W (ohnolog of YML026C) RPS18A Protein component of the small (40S) ribosomal subunit"	""
"c228.a1.a1"	90.333897551568	85.7999184422205	126.672824116246	85.7010930605833	103.837833925143	101.302534642606	112.239073162643	83.7535076605494	40.4383849689165	94.5876876335459	87.4081808729297	"Chassy_YL_E_745;YALI1_E19172g;YALI0E16016g1_1;Q6C5Q8;uniprot|Q6C5Q8 Yarrowia lipolytica YALI0E16016g FAT1 Very long chain fatty acyl-CoA synthetase and long chain fatty acid transporter, putative"	"Chassy_YL_E_745"	"YALI1_E19172g"	"YALI0E16016g1_1"	"Q6C5Q8"	"uniprot|Q6C5Q8 Yarrowia lipolytica YALI0E16016g FAT1 Very long chain fatty acyl-CoA synthetase and long chain fatty acid transporter, putative"	""
"c230.a1.a1"	51.5077668092509	57.8298076046618	103.851461436082	62.2245717660403	79.9058431023573	94.0724462267663	70.9171159293864	70.2159354285839	44.4789412752716	82.7969118148704	98.9713174202766	"Chassy_YL_B_725;YALI1_B19276g;YALI0B14641g1_1;Q6CEL9;similar to uniprot|P32454 Saccharomyces cerevisiae YKL157W (ohnolog of YHR047C) APE2 aminopeptidase yscII"	"Chassy_YL_B_725"	"YALI1_B19276g"	"YALI0B14641g1_1"	"Q6CEL9"	"similar to uniprot|P32454 Saccharomyces cerevisiae YKL157W (ohnolog of YHR047C) APE2 aminopeptidase yscII"	"3.4.11.-"
"c231.a1.a1"	28.3107774467227	45.7399039719655	56.0403465326166	65.9372641685076	51.1337357400698	50.3466133815177	59.8532285247034	67.6196410988932	50.7027456158678	78.568118890079	99.6749940839931	"Chassy_YL_C_1210;YALI1_C33005g;YALI0C23969g1_1;Q6CAV8;highly similar to uniprot|P03965 Saccharomyces cerevisiae YJR109c CPA2 arginine-specific carbamoylphosphate synthase, large chain"	"Chassy_YL_C_1210"	"YALI1_C33005g"	"YALI0C23969g1_1"	"Q6CAV8"	"highly similar to uniprot|P03965 Saccharomyces cerevisiae YJR109c CPA2 arginine-specific carbamoylphosphate synthase, large chain"	""
"c232.a1.a1"	27.0886551024035	56.1575946903577	94.0061030830951	35.2965335815597	56.7610977019181	39.9967534286025	53.3895120443224	50.2755543200504	30.4883315639999	71.0906482951958	76.6063405161303	"Chassy_YL_E_1454;YALI1_E35988g;YALI0E30635g1_1;Q6C414;uniprot|Q8J0E5 Yarrowia lipolytica YALI0E30635g SEC31 Component of the COPII coat of ER-golgi vesicles"	"Chassy_YL_E_1454"	"YALI1_E35988g"	"YALI0E30635g1_1"	"Q6C414"	"uniprot|Q8J0E5 Yarrowia lipolytica YALI0E30635g SEC31 Component of the COPII coat of ER-golgi vesicles"	""
"c233.a1.a1"	101.731038666854	140.657225691658	171.310536127852	109.901586629442	105.291880600332	118.928698282288	138.065538922406	129.516715145364	67.91781317794	147.89724164989	128.093460587102	"Chassy_YL_B_800;YALI1_B21070g;YALI0B16104g1_1;Q6CEF3;highly similar to uniprot|P38625 Saccharomyces cerevisiae YMR217w GUA1 GMP synthase (glutamine- hydrolyzing) singleton"	"Chassy_YL_B_800"	"YALI1_B21070g"	"YALI0B16104g1_1"	"Q6CEF3"	"highly similar to uniprot|P38625 Saccharomyces cerevisiae YMR217w GUA1 GMP synthase (glutamine- hydrolyzing) singleton"	"6.3.5.2"
"c234.a1.a1"	279.858729909608	390.985361504703	471.781226569146	232.073448761361	440.487996690897	331.988337873211	284.28218674502	446.295519891043	184.454346512656	374.112206753014	516.497731728108	"Chassy_YL_F_288;YALI1_F08284g;YALI0F05544g1_1;Q6C2S5;highly similar to uniprot|P05755 Saccharomyces cerevisiae YBR189W (ohnolog of YPL081W) SUP46 ribosomal protein"	"Chassy_YL_F_288"	"YALI1_F08284g"	"YALI0F05544g1_1"	"Q6C2S5"	"highly similar to uniprot|P05755 Saccharomyces cerevisiae YBR189W (ohnolog of YPL081W) SUP46 ribosomal protein"	""
"c235.a1.a1"	46.9476027067659	38.5504359153291	59.6869177575649	32.6441950549473	86.0255577255722	136.239620071164	43.8231544017639	281.417061958714	173.197658644991	219.474770834623	271.849746278799	"Chassy_YL_E_1665;YALI1_E41251g;YALI0E34749g1_1;Q6C3H7;uniprot|Q6C3H7 Yarrowia lipolytica YALI0E34749g CTT1 Catalase T"	"Chassy_YL_E_1665"	"YALI1_E41251g"	"YALI0E34749g1_1"	"Q6C3H7"	"uniprot|Q6C3H7 Yarrowia lipolytica YALI0E34749g CTT1 Catalase T"	"1.11.1.6"
"c236.a1.a1"	303.162376463323	363.019969678468	491.915558222227	228.378268505872	664.37400930108	648.279942725176	514.981213636686	296.190283470793	538.688700756465	563.232455941708	716.922618470311	"Chassy_YL_D_278;YALI1_D07348g;YALI0D05731g1_1;Q6CA56;highly similar to uniprot|P0C0W1 Saccharomyces cerevisiae YJL190c RPS22A Ribosomal Protein of the Small subunit"	"Chassy_YL_D_278"	"YALI1_D07348g"	"YALI0D05731g1_1"	"Q6CA56"	"highly similar to uniprot|P0C0W1 Saccharomyces cerevisiae YJL190c RPS22A Ribosomal Protein of the Small subunit"	""
"c236.a2.a1"	54.9116865059725	112.455877297761	163.378415680258	54.3722131892837	182.941063418455	111.13428063568	95.7732778354562	32.6574671643218	163.662490277972	140.743804093746	129.792211223362	"Chassy_YL_F_1266;YALI1_F32659g;YALI0F25399g1_1;Q6C0E7;highly similar to uniprot|P0C0W1 Saccharomyces cerevisiae YLR367w RPS22B ribosomal protein"	"Chassy_YL_F_1266"	"YALI1_F32659g"	"YALI0F25399g1_1"	"Q6C0E7"	"highly similar to uniprot|P0C0W1 Saccharomyces cerevisiae YLR367w RPS22B ribosomal protein"	""
"c237.a1.a1"	79.7919215440676	86.4846174781825	145.919587003332	118.477554610483	119.974726903031	115.924810739972	123.881690858174	102.5337896416	85.8850818155502	108.707743618848	182.67567935085	"Chassy_YL_F_846;YALI1_F21769g;YALI0F16291g1_1;Q6C1H2;highly similar to uniprot|P15180 Saccharomyces cerevisiae YDR037w KRS1 lysyl-tRNA synthetase, cytosolic"	"Chassy_YL_F_846"	"YALI1_F21769g"	"YALI0F16291g1_1"	"Q6C1H2"	"highly similar to uniprot|P15180 Saccharomyces cerevisiae YDR037w KRS1 lysyl-tRNA synthetase, cytosolic"	"6.1.1.6"
"c238.a1.a1"	175.822056411803	196.91388252231	276.711475289339	202.974861752721	178.486211605513	182.420808968251	190.665102406637	123.272264049053	163.974518134161	215.802593576184	273.278819713833	"Chassy_YL_B_527;YALI1_B14044g;YALI0B10406g1_1;Q6CF43;uniprot|Q6CF43 Yarrowia lipolytica YALI0B10406g ECH2 Enoyl-CoA hydratase"	"Chassy_YL_B_527"	"YALI1_B14044g"	"YALI0B10406g1_1"	"Q6CF43"	"uniprot|Q6CF43 Yarrowia lipolytica YALI0B10406g ECH2 Enoyl-CoA hydratase"	""
"c239.a1.a1"	56.1856520331988	61.9440932123392	78.4741642146224	59.0696234053377	62.5358462489036	75.3215355348083	59.0278235122898	74.9057907616667	46.5839297396831	86.9574651952628	83.8695141834277	"Chassy_YL_A_11;YALI1_A00309g;YALI0A00264g1_1;Q6CIA2;similar to uniprot|P09436 Saccharomyces cerevisiae YBL076c ILS1 isoleucyl-tRNA synthetase"	"Chassy_YL_A_11"	"YALI1_A00309g"	"YALI0A00264g1_1"	"Q6CIA2"	"similar to uniprot|P09436 Saccharomyces cerevisiae YBL076c ILS1 isoleucyl-tRNA synthetase"	""
"c240.a1.a1"	132.92345448159	116.70711667861	159.752053334014	82.4794692776587	115.101446426217	128.153332716235	95.4648146519515	143.508382310998	100.934618421708	95.3958116304321	149.010336081511	"Chassy_YL_F_1562;YALI1_F39620g;YALI0F31999g1_1;Q6BZP5;uniprot|Q6BZP5 Yarrowia lipolytica YALI0F31999g ICL2 Methylisocitrate lyase"	"Chassy_YL_F_1562"	"YALI1_F39620g"	"YALI0F31999g1_1"	"Q6BZP5"	"uniprot|Q6BZP5 Yarrowia lipolytica YALI0F31999g ICL2 Methylisocitrate lyase"	"4.1.3.30"
"c241.a1.a1"	90.9859034648608	155.395224224013	184.441560066258	214.300794963703	187.406631978846	168.361277208579	149.621934494359	128.369710272209	115.344769955404	115.392915173382	155.804993665046	"Chassy_YL_C_209;YALI1_C05908g;YALI0C04433g1_1;Q6CD21;highly similar to uniprot|Q92413 Emericella nidulans Ornithine aminotransferase (Ornithine--oxo-acid aminotransferase)"	"Chassy_YL_C_209"	"YALI1_C05908g"	"YALI0C04433g1_1"	"Q6CD21"	"highly similar to uniprot|Q92413 Emericella nidulans Ornithine aminotransferase (Ornithine--oxo-acid aminotransferase)"	""
"c242.a1.a1"	101.393592045626	110.011611103664	131.710126054604	122.394189139238	115.316527919854	111.000722672488	103.711930692703	113.403644005523	50.925126908916	112.350569795533	139.461018042055	"Chassy_YL_D_1092;YALI1_D28087g;YALI0D22264g1_1;Q6C868;highly similar to uniprot|P04802 Saccharomyces cerevisiae YLL018c DPS1 aspartyl-tRNA synthetase, cytosolic"	"Chassy_YL_D_1092"	"YALI1_D28087g"	"YALI0D22264g1_1"	"Q6C868"	"highly similar to uniprot|P04802 Saccharomyces cerevisiae YLL018c DPS1 aspartyl-tRNA synthetase, cytosolic"	""
"c243.a1.a1"	211.792442901081	280.643539649826	304.619710286294	33.1602818893965	24.5767311009478	45.279387541178	36.5110531034336	113.924875347298	54.7702214193068	121.365173737352	128.815979979524	"Chassy_YL_E_1473;YALI1_E36437g;YALI0E30965g1_1;Q6C3Z9;uniprot|Q6C3Z9 Yarrowia lipolytica YALI0E30965g ACH1 CoA transferase for CoASH transfer from succinyl-CoA to acetate, putative"	"Chassy_YL_E_1473"	"YALI1_E36437g"	"YALI0E30965g1_1"	"Q6C3Z9"	"uniprot|Q6C3Z9 Yarrowia lipolytica YALI0E30965g ACH1 CoA transferase for CoASH transfer from succinyl-CoA to acetate, putative"	"3.1.2.1"
"c244.a1.a1"	329.095213415871	447.223413244764	462.121590298228	305.982683976003	246.398097586438	299.692200282694	203.020332169619	371.37078752718	465.204978747036	391.754225091897	395.102597672478	"Chassy_YL_E_1212;YALI1_E30028g;YALI0E25091g1_1;Q6C4N1;weakly similar to uniprot|P38013 Saccharomyces cerevisiae YLR109w AHP1 Alkyl hydroperoxide reductase"	"Chassy_YL_E_1212"	"YALI1_E30028g"	"YALI0E25091g1_1"	"Q6C4N1"	"weakly similar to uniprot|P38013 Saccharomyces cerevisiae YLR109w AHP1 Alkyl hydroperoxide reductase"	""
"c245.a1.a1"	409.051085431334	398.208250925013	464.867254922342	406.408615337811	611.138532226753	362.505632749528	548.499474020695	488.984427293472	377.419630615736	352.54081420921	735.602703285237	"Chassy_YL_B_1032;YALI1_B27485g;YALI0B21076g1_1;Q6CDU7;highly similar to uniprot|P02406 Saccharomyces cerevisiae YGL103w CYH2 60S large subunit ribosomal protein L27a"	"Chassy_YL_B_1032"	"YALI1_B27485g"	"YALI0B21076g1_1"	"Q6CDU7"	"highly similar to uniprot|P02406 Saccharomyces cerevisiae YGL103w CYH2 60S large subunit ribosomal protein L27a"	""
"c246.a1.a1"	123.627861951384	244.92248998172	282.946774630138	257.678543624794	163.51144118895	115.342691020928	199.616080207013	113.403644005523	94.8564744746386	184.82562329807	163.967191075971	"Chassy_YL_B_110;YALI1_B02696g;YALI0B01738g1_1;Q6CG14;weakly similar to uniprot|Q04947 Saccharomyces cerevisiae YDR233c RTN1 (ohnolog of YDL204W) ER membrane protein that interacts with exocyst subunit Sec6p and with Yip3p"	"Chassy_YL_B_110"	"YALI1_B02696g"	"YALI0B01738g1_1"	"Q6CG14"	"weakly similar to uniprot|Q04947 Saccharomyces cerevisiae YDR233c RTN1 (ohnolog of YDL204W) ER membrane protein that interacts with exocyst subunit Sec6p and with Yip3p"	""
"c247.a1.a1"	130.740689738317	152.189028543874	194.232155998713	100.907318090269	130.711605651588	145.638095961797	108.208348968847	156.061338852783	92.0704981740007	137.569910484794	168.672153037528	"Chassy_YL_C_860;YALI1_C23948g;YALI0C16797g1_1;Q6CBP3;uniprot|Q6CBP3 Yarrowia lipolytica YALI0C16797g ACD3 Acyl CoA dehydrogenase, putative"	"Chassy_YL_C_860"	"YALI1_C23948g"	"YALI0C16797g1_1"	"Q6CBP3"	"uniprot|Q6CBP3 Yarrowia lipolytica YALI0C16797g ACD3 Acyl CoA dehydrogenase, putative"	""
"c248.a1.a1"	181.662725074999	222.663595780273	310.618634954839	119.788545295826	105.643948460316	122.423391437014	117.915795443631	119.06530938647	233.124605079999	175.976699794398	184.598937951737	"Chassy_YL_F_306;YALI1_F08705g;YALI0F05874g1_1;Q6C2Q9;similar to uniprot|P31373 Saccharomyces cerevisiae YAL012w CYS3 Cystathionine gamma-lyase"	"Chassy_YL_F_306"	"YALI1_F08705g"	"YALI0F05874g1_1"	"Q6C2Q9"	"similar to uniprot|P31373 Saccharomyces cerevisiae YAL012w CYS3 Cystathionine gamma-lyase"	""
"c249.a1.a1"	143.962223311546	125.312869139661	379.145580354607	147.146572137939	176.381435436304	165.076108437405	190.622129872096	145.338780004809	153.798898594985	156.556123038164	326.311128635424	"Chassy_YL_F_963;YALI1_F24773g;YALI0F18590g1_1;Q6C177;uniprot|Q6C177 Yarrowia lipolytica YALI0F18590g GCY15 Glycerol dehydrogenase of the aldo/keto reductase family"	"Chassy_YL_F_963"	"YALI1_F24773g"	"YALI0F18590g1_1"	"Q6C177"	"uniprot|Q6C177 Yarrowia lipolytica YALI0F18590g GCY15 Glycerol dehydrogenase of the aldo/keto reductase family"	""
"c250.a1.a1"	76.5405629448812	87.3697822165933	113.645622636418	87.2224877125977	119.685748353725	89.112639782526	94.7776847177393	91.3017543799965	51.2850451002502	103.035421542141	120.653062186571	"Chassy_YL_E_1352;YALI1_E33633g;YALI0E28468g1_1;Q6C4A4;similar to uniprot|P46655 Saccharomyces cerevisiae YGL245w Glutamyl-tRNA synthetase, cytoplasmic"	"Chassy_YL_E_1352"	"YALI1_E33633g"	"YALI0E28468g1_1"	"Q6C4A4"	"similar to uniprot|P46655 Saccharomyces cerevisiae YGL245w Glutamyl-tRNA synthetase, cytoplasmic"	""
"c251.a1.a1"	367.249413151879	319.809151087899	217.820663093181	28.333077372423	0	239.856866365822	102.651479202215	456.574692180913	116.681148218793	372.825397129777	385.528418672367	"Chassy_YL_F_1136;YALI1_F29395g;YALI0F22187g1_1;Q6C0S2;some similarities with uniprot|Q7S1U2 Neurospora crassa NCU09057.1 hypothetical protein"	"Chassy_YL_F_1136"	"YALI1_F29395g"	"YALI0F22187g1_1"	"Q6C0S2"	"some similarities with uniprot|Q7S1U2 Neurospora crassa NCU09057.1 hypothetical protein"	""
"c252.a1.a1"	174.557981987172	183.849139902137	194.371950405442	202.839992871798	188.823686367046	268.135821021344	202.11929899059	169.235646428674	108.582092129375	183.564595198689	204.37521720292	"Chassy_YL_E_1155;YALI1_E28575g;YALI0E24013g1_1;Q6C4S9;uniprot|Q6C4S9 Yarrowia lipolytica YALI0E24013g LSC1 Succinyl-CoA ligase alpha subunit, putative"	"Chassy_YL_E_1155"	"YALI1_E28575g"	"YALI0E24013g1_1"	"Q6C4S9"	"uniprot|Q6C4S9 Yarrowia lipolytica YALI0E24013g LSC1 Succinyl-CoA ligase alpha subunit, putative"	"6.2.1.5"
"c253.a1.a1"	23.1231522878056	27.1307589372714	40.7409047396223	12.2659636727742	15.2981350220714	20.9084950720853	9.71960116847554	39.6397380947211	14.7574800605009	45.772576034061	48.6241689661876	"Chassy_YL_C_1083;YALI1_C29762g;YALI0C21538g1_1;Q6CB66;some similarities with uniprot|C5P4B2 Coccidioides posadasii hypothetical protein CPC735_064030"	"Chassy_YL_C_1083"	"YALI1_C29762g"	"YALI0C21538g1_1"	"Q6CB66"	"some similarities with uniprot|C5P4B2 Coccidioides posadasii hypothetical protein CPC735_064030"	""
"c254.a1.a1"	492.828490268107	489.388256303584	528.966857802753	494.430500688879	496.735902958469	720.262508377262	671.957350504736	457.919900362451	375.637826071488	519.708073248801	587.645470559325	"Chassy_YL_E_1462;YALI1_E36179g;YALI0E30811g1_1;Q6C406;highly similar to uniprot|P38061 Saccharomyces cerevisiae YBL092w RPL32 60S large subunit ribosomal protein L32.e"	"Chassy_YL_E_1462"	"YALI1_E36179g"	"YALI0E30811g1_1"	"Q6C406"	"highly similar to uniprot|P38061 Saccharomyces cerevisiae YBL092w RPL32 60S large subunit ribosomal protein L32.e"	""
"c255.a1.a1"	80.456954833645	141.992435819705	143.446663767974	148.25516106092	227.487492983179	230.522737593597	187.978186520705	86.3496983134939	64.5263920784788	122.840493274126	164.099500123672	"Chassy_YL_E_39;YALI1_E01105g;YALI0E00726g1_1;Q6C7H8;highly similar to uniprot|P02557 Saccharomyces cerevisiae YFL037w TUB2 beta-tubulin"	"Chassy_YL_E_39"	"YALI1_E01105g"	"YALI0E00726g1_1"	"Q6C7H8"	"highly similar to uniprot|P02557 Saccharomyces cerevisiae YFL037w TUB2 beta-tubulin"	""
"c256.a1.a1"	124.013510751323	127.772866849184	184.227629532412	68.638497836254	135.370788937628	101.924373434838	78.6488374254119	115.02628428296	68.9536403969387	150.289972086395	130.038602871057	"Chassy_YL_F_1202;YALI1_F31215g;YALI0F23793g1_1;Q6C0L0;uniprot|Q6C0L0 Yarrowia lipolytica YALI0F23793g HFD1 Fatty aldehyde dehydrogenase, putative"	"Chassy_YL_F_1202"	"YALI1_F31215g"	"YALI0F23793g1_1"	"Q6C0L0"	"uniprot|Q6C0L0 Yarrowia lipolytica YALI0F23793g HFD1 Fatty aldehyde dehydrogenase, putative"	""
"c257.a1.a1"	231.509692942367	265.99849543721	367.169696386955	273.6156425379	294.075778154598	273.881605649909	252.326302093347	276.548179351954	273.625964721845	242.715938792717	334.624246759387	"Chassy_YL_F_1044;YALI1_F26967g;YALI0F20306g1_1;Q6C105;similar to uniprot|P05626 Saccharomyces cerevisiae YPL078c ATP4 Subunit b of the stator stalk of mitochondrial F1F0 ATP synthase"	"Chassy_YL_F_1044"	"YALI1_F26967g"	"YALI0F20306g1_1"	"Q6C105"	"similar to uniprot|P05626 Saccharomyces cerevisiae YPL078c ATP4 Subunit b of the stator stalk of mitochondrial F1F0 ATP synthase"	""
"c258.a1.a1"	126.419841016056	140.373077021731	255.136864555419	147.738424200492	142.296586854534	159.028828953828	176.549672697486	194.181702112785	161.208595700445	114.39256374974	183.680328156644	"Chassy_YL_F_1346;YALI1_F34429g;YALI0F27071g1_1;Q6C080;similar to uniprot|P07267 Saccharomyces cerevisiae YPL154c PEP4 aspartyl protease"	"Chassy_YL_F_1346"	"YALI1_F34429g"	"YALI0F27071g1_1"	"Q6C080"	"similar to uniprot|P07267 Saccharomyces cerevisiae YPL154c PEP4 aspartyl protease"	""
"c259.a1.a1"	259.535655316575	300.400028476235	231.124379023502	345.470279565372	257.198139657959	307.544428453209	238.128153817278	289.330209894627	339.963335799502	321.580486624348	400.743719791854	"Chassy_YL_B_640;YALI1_B16996g;YALI0B12826g1_1;Q6CEU6;similar to uniprot|Q12690 Saccharomyces cerevisiae YDL082W (ohnolog of YMR142C) RPL13A 60S large subunit ribosomal protein L13"	"Chassy_YL_B_640"	"YALI1_B16996g"	"YALI0B12826g1_1"	"Q6CEU6"	"similar to uniprot|Q12690 Saccharomyces cerevisiae YDL082W (ohnolog of YMR142C) RPL13A 60S large subunit ribosomal protein L13"	""
"c260.a1.a1"	56.2117338923409	135.897274449952	111.351319895423	213.811688869612	200.694324417948	204.272361061199	273.706795857371	145.61718393662	93.6246239268263	144.233956735771	176.333955775977	"Chassy_YL_F_448;YALI1_F12138g;YALI0F08701g1_1;Q6C2D9;uniprot|Q6C2D9 Yarrowia lipolytica YALI0F08701g ERG6 Delta(24)-sterol C-methyltransferase, putative"	"Chassy_YL_F_448"	"YALI1_F12138g"	"YALI0F08701g1_1"	"Q6C2D9"	"uniprot|Q6C2D9 Yarrowia lipolytica YALI0F08701g ERG6 Delta(24)-sterol C-methyltransferase, putative"	"2.1.1.41"
"c261.a1.a1"	56.275176364585	63.5432313721793	83.5285054668819	27.2107881880423	66.1033063756161	59.038496501495	38.9963908297301	95.9795593418579	96.3784080288032	106.781972357665	101.709580218918	"Chassy_YL_F_221;YALI1_F06351g;YALI0F04169g1_1;Q6C2Y0;similar to uniprot|P06738 Saccharomyces cerevisiae YPR160w GPH1 glycogen phosphorylase"	"Chassy_YL_F_221"	"YALI1_F06351g"	"YALI0F04169g1_1"	"Q6C2Y0"	"similar to uniprot|P06738 Saccharomyces cerevisiae YPR160w GPH1 glycogen phosphorylase"	"2.4.1.1"
"c262.a1.a1"	327.897586877237	387.112881039634	592.482996117438	446.691323178046	490.421373670687	385.511475645308	397.548480812101	448.051846997579	367.654700475009	375.651604428373	539.772300946383	"Chassy_YL_F_303;YALI1_F08635g;YALI0F05803g1_1;Q6C2R3;highly similar to uniprot|Q01855 Saccharomyces cerevisiae YOL040c RPS21 40S small subunit ribosomal protein"	"Chassy_YL_F_303"	"YALI1_F08635g"	"YALI0F05803g1_1"	"Q6C2R3"	"highly similar to uniprot|Q01855 Saccharomyces cerevisiae YOL040c RPS21 40S small subunit ribosomal protein"	""
"c263.a1.a1"	123.29920769314	169.061909263583	197.303259068687	155.453265422682	163.054398892124	115.031637232585	148.495497621798	192.631093439606	150.626846314453	184.311295746769	221.99008483975	"Chassy_YL_D_1034;YALI1_D26586g;YALI0D20966g1_1;Q6C8B8;similar to uniprot|P38615 Saccharomyces cerevisiae YMR139W (ohnolog of YDL079C) MDS1 ser/thr protein kinase"	"Chassy_YL_D_1034"	"YALI1_D26586g"	"YALI0D20966g1_1"	"Q6C8B8"	"similar to uniprot|P38615 Saccharomyces cerevisiae YMR139W (ohnolog of YDL079C) MDS1 ser/thr protein kinase"	""
"c264.a1.a1"	618.708372572224	656.753536501128	797.566920536251	572.150357430525	1077.43405159407	800.51832264196	860.95367890847	888.570635008229	642.744077295335	502.262769937997	1003.19307901102	"Chassy_YL_D_677;YALI1_D17108g;YALI0D13794g1_1;Q6C959;highly similar to uniprot|Q3E754 Saccharomyces cerevisiae YJL136C (ohnolog of YKR057W) RPS25B 40S small subunit ribosomal protein"	"Chassy_YL_D_677"	"YALI1_D17108g"	"YALI0D13794g1_1"	"Q6C959"	"highly similar to uniprot|Q3E754 Saccharomyces cerevisiae YJL136C (ohnolog of YKR057W) RPS25B 40S small subunit ribosomal protein"	""
