"prot"	"HighTemp_A"	"HighTemp_B"	"HighTemp_C"	"LowpH_A"	"LowpH_B"	"LowpH_C"	"OsmoticStress_A"	"OsmoticStress_B"	"OsmoticStress_C"	"standard_A"	"standard_B"	"standard_C"	"Top.Protein.Description"	"ChassyID"	"NCBI_CBS6556"	"Uniprot_DMKU3_1042"	"Gene_name_DMKU3_1042"	"Protein_name"	"ec_number"
"c372.a1.a1"	58.0499893365546	52.9902285254922	0	42.1843889597409	53.6532992558378	14.5095118718275	66.3658952042151	86.6129249544052	105.973716064479	48.2416132277539	43.3044618560849	46.7970743075528	"Chassy_KM_1309;KMXK_0B04910;W0T5P8; Protein SIS1 - DNAJB13"	"Chassy_KM_1309"	"KMXK_0B04910"	"W0T5P8"	"KLMA_20479"	" Protein SIS1 - DNAJB13"	""
"c373.a1.a1"	428.113458743543	571.978794291641	0	421.244231795934	701.212516887546	204.978334639476	531.908074054755	255.352903888166	338.782013793565	347.039769064534	664.848499827152	0	"Chassy_KM_506;KMXK_0A05160;CBS 6556 specific;No description in DMKU3-1042- NA"	"Chassy_KM_506"	"KMXK_0A05160"	""	""	"No description in DMKU3-1042- NA"	""
"c374.a1.a1"	61.1523976659586	42.6516773289461	42.4363103692368	44.4388803244294	56.5207320394387	24.9244594680868	69.9127366149207	35.2566435367606	89.6022530783492	42.1985019688874	30.4030587698251	39.5675781802382	"'Chassy_KM_1880;KMXK_0C02250;W0T7Y2; S-methyl-5''-thioadenosine phosphorylase - MEU1'"	"Chassy_KM_1880"	"KMXK_0C02250"	"W0T7Y2"	"KLMA_30225"	"' S-methyl-5''-thioadenosine phosphorylase - MEU1'"	"2.4.2.28"
"c375.a1.a1"	0	14.9274177726229	0	31.1284566125438	5.25847961056777	79.0956353689841	19.638770557448	35.4662009873226	44.3649970262594	20.8938542284787	47.6525514943661	39.802758843415	"Chassy_KM_4002;KMXK_0F03480;W0TD08; 2-isopropylmalate synthase - LEU4"	"Chassy_KM_4002"	"KMXK_0F03480"	"W0TD08"	"KLMA_60226"	" 2-isopropylmalate synthase - LEU4"	""
"c376.a1.a1"	29.1324968257345	25.3157566168681	35.6340649908898	43.0109966322082	28.5578662107182	34.1283349517487	41.4964647442218	54.1562827669975	46.8372460778685	10.8571859395533	18.0456311316713	23.4852001576502	"Chassy_KM_536;KMXK_0A05460;W0T771; GMP synthase - GUA1"	"Chassy_KM_536"	"KMXK_0A05460"	"W0T771"	"KLMA_10317"	" GMP synthase - GUA1"	""
"c377.a1.a1"	71.1160218020616	17.853336514634	25.1300786026203	34.4421584692621	30.9643577713071	102.806863940704	67.5109366263426	34.0454278106433	28.6570303463755	84.6403347363077	84.3840263521353	47.604485830469	"Chassy_KM_2896;KMXK_0D05140;W0TAS9; Homoserine dehydrogenase - HOM6"	"Chassy_KM_2896"	"KMXK_0D05140"	"W0TAS9"	"KLMA_40491"	" Homoserine dehydrogenase - HOM6"	"1.1.1.3"
"c378.a1.a1"	5.05252067739128	5.74635332938889	8.08847750825757	38.3728948103131	59.5007791502468	67.2275410194927	15.3593951848128	72.6593351671339	27.8490058619832	42.8050796267392	50.2894812223683	42.5688093182508	"Chassy_KM_38;KMXK_0A00480;W0T498; Medium-chain fatty acid ethyl ester synthase/esterase 2 - EHT1"	"Chassy_KM_38"	"KMXK_0A00480"	"W0T498"	"KLMA_10795"	" Medium-chain fatty acid ethyl ester synthase/esterase 2 - EHT1"	""
"c379.a1.a1"	26.1368445698099	11.179288898486	0	14.0274040325942	12.6109853845414	4.00628842141452	29.8810578178105	21.3183498140954	15.2752790205358	11.0605086162312	16.1900251418194	10.3709259562957	"Chassy_KM_3181;KMXK_0E01490;W0TDC9; Eukaryotic initiation factor 4F subunit p150 - TIF4632"	"Chassy_KM_3181"	"KMXK_0E01490"	"W0TDC9"	"KLMA_50142"	" Eukaryotic initiation factor 4F subunit p150 - TIF4632"	""
"c380.a1.a1"	43.0346744463639	30.0151934919849	7.93864703842602	44.2426461561767	52.0575629714376	32.4769141735846	49.1995731109709	37.2282575131548	55.5317790787348	29.6962811544218	26.6570993065255	21.2751915443393	"Chassy_KM_1706;KMXK_0C00510;W0T8I3; Actin-related protein 3 - ARP3"	"Chassy_KM_1706"	"KMXK_0C00510"	"W0T8I3"	"KLMA_30048"	" Actin-related protein 3 - ARP3"	""
"c381.a1.a1"	15.2927797064828	10.6661836722496	10.6123254492428	20.5769038185523	12.0321683803869	17.3168693544501	14.8830665939959	6.73663294739442	12.1017421892526	21.9195929064168	9.4728530551943	12.3282942248993	"Chassy_KM_4604;KMXK_0G03740;W0TH20; Isoleucyl-tRNA synthetase - ILS1"	"Chassy_KM_4604"	"KMXK_0G03740"	"W0TH20"	"KLMA_80369"	" Isoleucyl-tRNA synthetase - ILS1"	""
"c382.a1.a1"	20.8265932464405	12.0615945847905	12.0006903222234	10.0865150607732	18.4231987458216	0	19.770830555124	40.5422328910624	13.6849610452691	7.3181961307493	12.9006800104628	22.7331836654328	"Chassy_KM_2227;KMXK_0C05730;W0TA18; Conserved hypothetical transmembrane protein - KLMA_30573"	"Chassy_KM_2227"	"KMXK_0C05730"	"W0TA18"	"KLMA_30573"	" Conserved hypothetical transmembrane protein - KLMA_30573"	""
"c383.a1.a1"	8.08093692643226	41.6368852638296	12.9366074378628	17.7303338551056	32.384769414833	28.5827945410616	19.7168327976334	55.4795209446307	28.970465343247	38.8405520792395	8.16239647665168	24.5061129815115	"Chassy_KM_1952;KMXK_0C02970;W0T9V1; Translation initiation factor RLI1 - RLI1"	"Chassy_KM_1952"	"KMXK_0C02970"	"W0T9V1"	"KLMA_30301"	" Translation initiation factor RLI1 - RLI1"	""
"c384.a1.a1"	77.6204615249368	38.2671300427353	0	67.9300560406867	82.6911737495436	8.40992888635579	75.5409101618467	78.8800592720678	61.4239420180354	111.255700434471	89.0255294675972	38.3734792454688	"Chassy_KM_1552;KMXK_0B07340;W0T6W7; Eukaryotic translation initiation factor 2 subunit beta - SUI3"	"Chassy_KM_1552"	"KMXK_0B07340"	"W0T6W7"	"KLMA_20717"	" Eukaryotic translation initiation factor 2 subunit beta - SUI3"	""
"c385.a1.a1"	4.86845881216015	0	0	20.7363564247947	8.83656596130237	4.57760499503565	14.7998568658131	16.7573992173795	7.13340596997596	16.0980068129848	11.3444128843571	23.0037897053606	"Chassy_KM_4539;KMXK_0G03090;W0TGV0; L-aminoadipate-semialdehyde dehydrogenase - LYS2"	"Chassy_KM_4539"	"KMXK_0G03090"	"W0TGV0"	"KLMA_80299"	" L-aminoadipate-semialdehyde dehydrogenase - LYS2"	""
"c386.a1.a1"	3.0846198280485	1.52072721255863	0	15.6131811033784	4.64897847782207	6.69087652258294	7.52622300453327	15.4333367528043	12.9906900312964	14.8260453171076	10.1686927243694	11.2655005750173	"Chassy_KM_3319;KMXK_0E02870;W0TBC7; Phosphoribosylformylglycinamidine synthase - ADE6"	"Chassy_KM_3319"	"KMXK_0E02870"	"W0TBC7"	"KLMA_50283"	" Phosphoribosylformylglycinamidine synthase - ADE6"	""
"c387.a1.a1"	47.1636432341651	44.5405359402047	62.6945651454393	28.4590782788634	41.7209460327147	15.9618590270984	19.4079412695253	22.5786871977301	30.9907920501031	21.6902310210731	61.6342839882359	25.3394504207933	"Chassy_KM_1315;KMXK_0B04970;W0T5Q3; Cysteine desulfurase - NFS1"	"Chassy_KM_1315"	"KMXK_0B04970"	"W0T5Q3"	"KLMA_20484"	" Cysteine desulfurase - NFS1"	""
"c389.a1.a1"	120.805005837225	67.6265103485594	193.394274856057	43.2098112676452	78.9234870474922	69.6578624922793	72.0990134058556	32.6347118127161	58.6252615901837	22.1601307623055	36.8321540952278	47.9346222280742	"Chassy_KM_2294;KMXK_0C06400;W0TAW6; Probable hydrolase NIT3 - NIT3"	"Chassy_KM_2294"	"KMXK_0C06400"	"W0TAW6"	"KLMA_30641"	" Probable hydrolase NIT3 - NIT3"	""
"c390.a1.a1"	13.4983659965944	21.7189277226969	30.5712246217182	36.9000516663863	37.6687375977875	35.2613310861322	35.6007024465814	36.475009147238	24.6420718040811	35.0397420350853	15.4817319581147	25.103386500962	"Chassy_KM_1324;KMXK_0B05060;W0T827; Phenylalanyl-tRNA synthetase beta chain - FRS1"	"Chassy_KM_1324"	"KMXK_0B05060"	"W0T827"	"KLMA_20493"	" Phenylalanyl-tRNA synthetase beta chain - FRS1"	""
"c391.a1.a1"	27.0346409382415	13.3281624473462	11.5049075240208	27.7934960209968	28.8007330433414	25.4195243654489	30.9074673035488	19.4195275321814	21.3935112577946	18.6553821665704	16.7461498774706	26.246614810409	"Chassy_KM_4498;KMXK_0G02680;W0THL8; Uncharacterized protein YKL054C - DEF1"	"Chassy_KM_4498"	"KMXK_0G02680"	"W0THL8"	"KLMA_80257"	" Uncharacterized protein YKL054C - DEF1"	""
"c392.a1.a1"	14.4599248649625	7.1287881358182	0	10.5078933140836	17.4916729103697	5.89356795422863	14.0725249980672	19.2321601421749	16.1882705626734	8.00864424680049	12.6716555236252	16.4913249156928	"Chassy_KM_864;KMXK_0B00460;W0T609; Lon protease homolog, mitochondrial - PIM1"	"Chassy_KM_864"	"KMXK_0B00460"	"W0T609"	"KLMA_20035"	" Lon protease homolog, mitochondrial - PIM1"	"3.4.21.53"
"c393.a1.a1"	275.81873726195	58.943902025521	191.402626664542	326.839837215476	677.861950302796	422.894640565514	291.718953759649	457.063324989456	218.26556802452	373.770520403144	278.599116626866	362.578397507148	"Chassy_KM_1640;KMXK_0B08220;CBS 6556 specific;No description in DMKU3-1042- NA"	"Chassy_KM_1640"	"KMXK_0B08220"	""	""	"No description in DMKU3-1042- NA"	""
"c394.a1.a1"	3.29556006994601	3.74811975829718	0	7.23076801757635	6.50064043045893	7.14842889235842	12.0651126431611	20.5436684411692	13.8790521149152	23.7672876150188	9.24817182769269	9.99405986542097	"Chassy_KM_3923;KMXK_0F02690;W0TDZ5; Clustered mitochondria protein homolog - CLU1"	"Chassy_KM_3923"	"KMXK_0F02690"	"W0TDZ5"	"KLMA_60304"	" Clustered mitochondria protein homolog - CLU1"	""
"c395.a1.a1"	11.3895713441872	12.9536335213525	33.7605908446686	19.0937641123329	13.7775720415099	10.7091300734108	9.20401331118076	34.946522404555	38.4988161655155	21.8354231525839	30.1356302779897	21.1815868384031	"Chassy_KM_1558;KMXK_0B07400;W0T800; NADPH--cytochrome P450 reductase - NCP1"	"Chassy_KM_1558"	"KMXK_0B07400"	"W0T800"	"KLMA_20725"	" NADPH--cytochrome P450 reductase - NCP1"	"1.6.2.4"
"c396.a1.a1"	12.8797884393591	14.6484932781215	6.82907424396397	14.0438137159982	19.4117468574286	6.54050929266555	10.4082709224658	21.3432886673809	12.6987441153721	6.7908048655073	14.0626325766316	15.5794456251628	"Chassy_KM_1098;KMXK_0B02800;W0T6P0; FACT complex subunit SPT16 - SPT16"	"Chassy_KM_1098"	"KMXK_0B02800"	"W0T6P0"	"KLMA_20265"	" FACT complex subunit SPT16 - SPT16"	""
"c397.a1.a1"	64.8125712717327	0	34.3646841126913	25.4369416141026	86.0266013596329	32.9125922122218	92.31932967668	120.484281098335	39.1876926066724	44.7242221205881	50.0200587828751	92.0956975816345	"Chassy_KM_3020;KMXK_0D06390;W0TAG3; Eukaryotic translation initiation factor 3 subunit G - TIF35"	"Chassy_KM_3020"	"KMXK_0D06390"	"W0TAG3"	"KLMA_40608"	" Eukaryotic translation initiation factor 3 subunit G - TIF35"	""
"c397.a2.a1"	0	0	0	0	0	0	2.20750564501078	0	2.16169007320656	0	0	2.20215823711746	"Chassy_KM_1858;KMXK_0C02030;W0T9L5; PAB1-binding protein 1 - PBP1"	"Chassy_KM_1858"	"KMXK_0C02030"	"W0T9L5"	"KLMA_30201"	" PAB1-binding protein 1 - PBP1"	""
"c398.a1.a1"	21.2759203566121	39.4579196223928	44.5777414801014	15.4610140338928	32.0659599391614	8.67162752098948	33.7641599993295	63.3176497504063	33.0634033329289	19.2151121254942	25.8809646065348	22.4479112537297	"Chassy_KM_3594;KMXK_0E05630;W0TEI1; T-complex protein 1 subunit zeta - CCT6"	"Chassy_KM_3594"	"KMXK_0E05630"	"W0TEI1"	"KLMA_50567"	" T-complex protein 1 subunit zeta - CCT6"	""
"c399.a1.a1"	72.2766036612637	65.9768208199314	50.1558810851186	42.1557457419391	98.0802531924621	7.83093896888608	70.340221079784	107.839607214713	45.9059122436777	30.5857884034985	63.3381039366484	15.4888130649875	"Chassy_KM_4212;KMXK_0F05580;W0TE36; Protein PET10 - PET10"	"Chassy_KM_4212"	"KMXK_0F05580"	"W0TE36"	"KLMA_60022"	" Protein PET10 - PET10"	""
"c400.a1.a1"	25.553423217777	17.8226268034185	10.8745580055709	47.179733309483	27.2227518064676	6.38704161329954	12.6636046996753	7.95669272110722	16.2300543237828	21.2358068210848	40.216125839175	12.6329286921725	"Chassy_KM_2019;KMXK_0C03640;W0T8A9; Glycogen [starch] synthase - GSY2"	"Chassy_KM_2019"	"KMXK_0C03640"	"W0T8A9"	"KLMA_30370"	" Glycogen [starch] synthase - GSY2"	"2.4.1.11"
"c401.a1.a1"	27.938657380924	0	0	20.3027632466364	3.42971281549503	11.387222088779	111.158472337702	131.401084697866	117.66196748978	19.2792029993172	7.50179763575485	9.76309544024094	"Chassy_KM_666;KMXK_0A06760;W0T4T5; Glycerol-3-phosphate dehydrogenase [NAD(+)] - GPD1"	"Chassy_KM_666"	"KMXK_0A06760"	"W0T4T5"	"KLMA_10179"	" Glycerol-3-phosphate dehydrogenase [NAD(+)] - GPD1"	"1.1.1.8"
"c402.a1.a1"	63.5489049142483	35.5746075755641	7.18909861713946	46.1803999192149	30.6622442099569	22.4714803288068	25.2770129034295	22.4684930288313	37.1401854352343	38.0454712814583	14.8040054622865	44.4463377239092	"Chassy_KM_150;KMXK_0A01600;W0T401; Cell division control protein 3 - CDC3"	"Chassy_KM_150"	"KMXK_0A01600"	"W0T401"	"KLMA_10680"	" Cell division control protein 3 - CDC3"	""
"c403.a1.a1"	9.80654260031337	14.5972541209956	11.096899377133	7.12632357266237	8.38510058438078	6.51763115926527	21.0721563712681	13.8334883251696	26.2846072321546	4.78328777316182	14.013442709352	12.8912217364346	"Chassy_KM_1567;KMXK_0B07490;W0T6D8; NAD-specific glutamate dehydrogenase - GDH2"	"Chassy_KM_1567"	"KMXK_0B07490"	"W0T6D8"	"KLMA_20734"	" NAD-specific glutamate dehydrogenase - GDH2"	"1.4.1.2"
"c404.a1.a1"	14.5850227362269	16.587897271665	53.8642166455762	24.4506992653991	15.5378185793823	41.405640060231	53.3960657614489	39.4113508146668	52.2878596327419	10.0644640953064	20.8418388476875	155.302829229795	"Chassy_KM_959;KMXK_0B01410;W0T694; Glutathione S-transferase omega-like 2 - ECM4"	"Chassy_KM_959"	"KMXK_0B01410"	"W0T694"	"KLMA_20130"	" Glutathione S-transferase omega-like 2 - ECM4"	""
"c405.a1.a1"	26.3770821738772	29.9992901855244	52.6109341924495	19.1679810239897	13.1667037547211	24.801249794292	7.05977781605689	28.4296503373143	20.8731606875679	41.9899011096039	12.483894722602	37.4806266023084	"Chassy_KM_1428;KMXK_0B06100;W0T8A8; Phosphoribosylaminoimidazole carboxylase - ADE2"	"Chassy_KM_1428"	"KMXK_0B06100"	"W0T8A8"	"KLMA_20598"	" Phosphoribosylaminoimidazole carboxylase - ADE2"	""
"c406.a1.a1"	19.9004005336042	15.9982725134868	31.8581461411224	18.9270294837313	25.5317678589933	18.7115011958819	48.555368455306	28.0722747728659	15.7479229638319	31.6796166057787	28.4374559043784	26.1601347568057	"Chassy_KM_3334;KMXK_0E03020;W0TDS0; Threonine dehydratase - ILV1"	"Chassy_KM_3334"	"KMXK_0E03020"	"W0TDS0"	"KLMA_50297"	" Threonine dehydratase - ILV1"	"4.3.1.19"
"c407.a1.a1"	4.15698970645412	1.25680245233211	1.76905557060347	8.39265278973238	6.26519855124564	2.39697862971149	10.9636791334827	12.7548552550439	4.65386056447547	10.7909243973239	10.9989657272787	6.20496710987769	"Chassy_KM_2570;KMXK_0D01880;W0T9T0; Pentafunctional AROM polypeptide - ARO1"	"Chassy_KM_2570"	"KMXK_0D01880"	"W0T9T0"	"KLMA_40161"	" Pentafunctional AROM polypeptide - ARO1"	""
"c408.a1.a1"	71.1160218020616	61.7988876913052	141.845876598227	51.6793535925503	69.7132775199602	66.8673740887082	57.4694860345605	76.6500107891292	70.1163817728467	49.0739480474087	54.8848397948808	43.8039212777597	"Chassy_KM_1494;KMXK_0B06760;W0TAI7; Proteasome endopeptidase complex - PRE8"	"Chassy_KM_1494"	"KMXK_0B06760"	"W0TAI7"	"KLMA_20661"	" Proteasome endopeptidase complex - PRE8"	"3.4.25.1"
"c409.a1.a1"	20.4666200922073	8.75401229766765	16.1269645416649	10.9842467191552	13.3711100343784	7.23718609187365	6.22003436959675	18.7268653476617	6.09094095960751	3.75433927064954	9.36300011295955	6.20496710987769	"Chassy_KM_4751;KMXK_0H00960;W0TE80; EH domain-containing and endocytosis protein 1 - EDE1"	"Chassy_KM_4751"	"KMXK_0H00960"	"W0TE80"	"KLMA_70099"	" EH domain-containing and endocytosis protein 1 - EDE1"	""
"c410.a1.a1"	9.18188368967452	10.4427772351968	14.6990907013398	18.5375397113689	19.5776531824996	8.63333516075103	17.1173369980721	21.5257032956853	16.762076034593	1.68429893941339	10.5310125825593	27.8448255605435	"Chassy_KM_4427;KMXK_0G01970;W0TFT2; Eukaryotic translation initiation factor 3 subunit C - NIP1"	"Chassy_KM_4427"	"KMXK_0G01970"	"W0TFT2"	"KLMA_80186"	" Eukaryotic translation initiation factor 3 subunit C - NIP1"	""
"c411.a1.a1"	0	443.245202967171	476.702552562236	352.858037543871	448.791563657279	549.836218322765	240.634921553929	348.793553555196	384.248216248497	335.068761483787	425.517786187029	240.052013382513	"Chassy_KM_4260;KMXK_0G00300;W0TH05; ATP synthase subunit epsilon - KLMA_80022"	"Chassy_KM_4260"	"KMXK_0G00300"	"W0TH05"	"KLMA_80022"	" ATP synthase subunit epsilon - KLMA_80022"	""
"c412.a1.a1"	25.3353335405442	40.7646583398559	24.8727444379307	18.4109519521665	30.6472800865044	23.821737810827	98.1055432968777	50.5609666823297	46.2511616920112	83.7736104342142	15.6935427267139	56.7432064253533	"'Chassy_KM_3077;KMXK_0E00450;W0TCD4; Uncharacterized protein in HIS3 3''region - KLMA_50039'"	"Chassy_KM_3077"	"KMXK_0E00450"	"W0TCD4"	"KLMA_50039"	"' Uncharacterized protein in HIS3 3''region - KLMA_50039'"	""
"c413.a1.a1"	30.7344299849594	24.707934175283	9.24516646538573	43.8603927522702	53.3912022040567	28.8982788284694	40.5001491728681	58.7038276003276	39.6595907368322	34.5836086862933	43.9191661478179	65.8817191611941	"Chassy_KM_394;KMXK_0A04040;W0T4S1; DUF500 super family - LSB3"	"Chassy_KM_394"	"KMXK_0A04040"	"W0T4S1"	"KLMA_10431"	" DUF500 super family - LSB3"	""
"c414.a1.a1"	22.2590530791697	12.4605936068235	17.5393376200639	14.0335535518382	10.7399572394971	3.41189566263612	8.85369106925628	9.80535084065652	8.66993755549625	4.08313814035265	5.1853473134432	13.2524988658528	"Chassy_KM_2075;KMXK_0C04200;W0T9I6; Protein SSD1 - SSD1"	"Chassy_KM_2075"	"KMXK_0C04200"	"W0T9I6"	"KLMA_30423"	" Protein SSD1 - SSD1"	""
"c415.a1.a1"	34.7707145331457	242.580339565329	341.452310369561	10.952888807803	29.7307573763969	0	0	0	0	23.99369643201	81.0222202071178	5.26697265184548	"Chassy_KM_315;KMXK_0A03250;W0T504; Polygalacturonase - PGU1"	"Chassy_KM_315"	"KMXK_0A03250"	"W0T504"	"KLMA_10516"	" Polygalacturonase - PGU1"	""
"c416.a1.a1"	35.9654411275426	28.9132335429423	24.9579849770063	51.3254475236612	30.7523103408976	78.0129607793046	47.3932892669982	50.7342424568202	37.2492796287862	48.7378840908961	29.1575334209897	37.9466089880059	"Chassy_KM_2407;KMXK_0D00240;W0TD48; Uncharacterized protein YMR315W - KLMA_40010"	"Chassy_KM_2407"	"KMXK_0D00240"	"W0TD48"	"KLMA_40010"	" Uncharacterized protein YMR315W - KLMA_40010"	""
"c417.a1.a1"	68.0277651910421	33.5379007794992	47.2074271419718	21.428968543932	37.8329946027017	0	54.9738385604638	41.597519836187	38.0517569614133	26.6321492498942	23.9065573096156	46.6837722798603	"Chassy_KM_1609;KMXK_0B07910;W0T8U2; Protein KES1 - KES1"	"Chassy_KM_1609"	"KMXK_0B07910"	"W0T8U2"	"KLMA_20778"	" Protein KES1 - KES1"	""
"c418.a1.a1"	25.2061074126495	17.5803860701531	17.4916150173937	38.0467800940266	16.4674789601056	6.3002305241785	16.3487692009543	46.0024128932183	24.0216801756235	20.9471749896178	22.0888499219334	12.4612250514334	"Chassy_KM_875;KMXK_0B00570;W0T8T6; Tryptophan synthase - TRP5"	"Chassy_KM_875"	"KMXK_0B00570"	"W0T8T6"	"KLMA_20046"	" Tryptophan synthase - TRP5"	"4.2.1.20"
"c420.a1.a1"	41.468932130384	47.163614249011	50.7236517170597	45.2167332237225	55.0422737933576	38.9914751634948	50.282796472589	52.5054564159381	25.0734037111286	28.6158332451744	19.6266508767655	33.4302335028754	"Chassy_KM_672;KMXK_0A06820;W0T339; Actin-related protein 2 - ARP2"	"Chassy_KM_672"	"KMXK_0A06820"	"W0T339"	"KLMA_10173"	" Actin-related protein 2 - ARP2"	""
"c421.a1.a1"	12.8948702369565	27.1547106445527	20.6431352869544	21.6172850692266	19.4344773578939	12.1244986728845	19.2943792814381	30.2303056908933	33.3031987546019	24.721294560862	7.98750869789263	33.9266550597693	"Chassy_KM_1425;KMXK_0B06070;CBS 6556 specific;No description in DMKU3-1042- NA"	"Chassy_KM_1425"	"KMXK_0B06070"	""	""	"No description in DMKU3-1042- NA"	""
"c422.a1.a1"	20.1395144452919	239.386727337572	105.22409213037	8.97505281514911	13.1574076459006	0	9.98061385376938	33.3734884272787	84.8163482451321	13.8973674362595	7.65035806920789	9.95643705792638	"Chassy_KM_1644;KMXK_0B08260;W0TAZ2; Nicotinate phosphoribosyltransferase - NPT1"	"Chassy_KM_1644"	"KMXK_0B08260"	"W0TAZ2"	"KLMA_20811"	" Nicotinate phosphoribosyltransferase - NPT1"	"6.3.4.21"
"c423.a1.a1"	34.6552305216923	27.8599328173082	10.424575149959	85.2987209293712	102.570486810736	53.13457454222	105.350064807312	0	27.4239656447058	23.9140061423289	21.4665948654652	36.5642250106808	"'Chassy_KM_3950;KMXK_0F02960;W0TDX5; 3''(2'')5''-bisphosphate nucleotidase - MET22'"	"Chassy_KM_3950"	"KMXK_0F02960"	"W0TDX5"	"KLMA_60279"	"' 3''(2'')5''-bisphosphate nucleotidase - MET22'"	""
"c424.a1.a1"	49.4325346674468	8.07155059376783	0	92.9641673323666	32.2949200864057	46.4793123125088	39.9468683531087	53.2791939085091	39.1177929577539	69.3024524776367	38.1502884600199	39.8501020324303	"Chassy_KM_939;KMXK_0B01210;W0T4N2; Cell division control protein 10 - CDC10"	"Chassy_KM_939"	"KMXK_0B01210"	"W0T4N2"	"KLMA_20109"	" Cell division control protein 10 - CDC10"	""
"c425.a1.a1"	39.3942042721588	24.1976161174576	20.8874506769337	50.4597951844499	25.7367478199478	37.0406966987722	47.7671030782391	35.2566435367607	31.1740908456509	20.7703997083259	18.644711934869	39.5675781802383	"Chassy_KM_2140;KMXK_0C04850;W0T9Q5; UPF0674 endoplasmic reticulum membrane protein YNR021W - KLMA_30488"	"Chassy_KM_2140"	"KMXK_0C04850"	"W0T9Q5"	"KLMA_30488"	" UPF0674 endoplasmic reticulum membrane protein YNR021W - KLMA_30488"	""
"c426.a1.a1"	37.7157200155186	32.7744646898708	46.1328263845888	9.0775038900625	18.8266355265081	35.4624892590597	30.4784068314183	40.6506195489337	44.7827314807361	26.0259114291249	29.1076637633337	37.8817069137422	"Chassy_KM_4629;KMXK_0G03990;W0TIQ0; Acetylornithine aminotransferase - ARG8"	"Chassy_KM_4629"	"KMXK_0G03990"	"W0TIQ0"	"KLMA_80395"	" Acetylornithine aminotransferase - ARG8"	""
"c427.a1.a1"	14.5097276545663	20.5605186623416	12.5450953602065	10.544084539473	11.8105785938742	7.3682117532871	11.725439214391	18.3713405153196	8.77303177418713	10.0125063671882	18.2602117131801	11.6970357961033	"Chassy_KM_2131;KMXK_0C04760;W0T9P5; 26S proteasome regulatory subunit RPN2 - RPN2"	"Chassy_KM_2131"	"KMXK_0C04760"	"W0T9P5"	"KLMA_30478"	" 26S proteasome regulatory subunit RPN2 - RPN2"	""
"c428.a1.a1"	198.642009979582	166.851401987903	195.01507414348	106.60933933275	147.35837071148	91.9317940600064	26.1687634969313	10.0831642584279	25.6256451290436	84.0607081339288	123.045424523269	98.2032945627464	"Chassy_KM_2982;KMXK_0D06000;W0TAZ8; Guanylate kinase - GUK1"	"Chassy_KM_2982"	"KMXK_0D06000"	"W0TAZ8"	"KLMA_40571"	" Guanylate kinase - GUK1"	""
"c429.a1.a1"	0	3.32600210842438	4.6816288007944	18.4424503695918	10.1678408142904	14.6337023744553	37.9736934636406	42.0553850607549	8.70554398160063	36.3760096611325	25.6345072700797	8.86851710394948	"Chassy_KM_2176;KMXK_0C05210;W0T899; Homoaconitase, mitochondrial - LYS4"	"Chassy_KM_2176"	"KMXK_0C05210"	"W0T899"	"KLMA_30527"	" Homoaconitase, mitochondrial - LYS4"	"4.2.1.36"
"c430.a1.a1"	9.76855248134841	6.81322669768805	9.59019185629692	7.0987165054887	6.38192283416853	0	18.2110349529511	22.901070134258	14.3131642429477	18.7277001541701	8.5604685476644	14.5811154556801	"Chassy_KM_4965;KMXK_0H03100;W0TGF9; Mitochondrial respiratory chain complexes assembly protein AFG3 - AFG3"	"Chassy_KM_4965"	"KMXK_0H03100"	"W0TGF9"	"KLMA_70310"	" Mitochondrial respiratory chain complexes assembly protein AFG3 - AFG3"	""
"c430.a2.a1"	8.89300411103134	23.3328223714138	14.2366292640406	6.46246362364252	3.56293768325288	0	4.4071390237979	11.8279784165958	7.03736306317439	6.13665965378131	3.37816812541041	0	"Chassy_KM_981;KMXK_0B01630;W0T6B4; Mitochondrial respiratory chain complexes assembly protein RCA1 - YTA12"	"Chassy_KM_981"	"KMXK_0B01630"	"W0T6B4"	"KLMA_20150"	" Mitochondrial respiratory chain complexes assembly protein RCA1 - YTA12"	""
"c431.a1.a1"	0	93.0863608143853	56.7970726969034	96.9868925942507	328.005342501137	33.3590815040833	751.230856715817	561.917827363244	243.646089731637	56.4787881692179	190.718292408361	199.215883253117	"Chassy_KM_857;KMXK_0B00390;W0T505; Uncharacterized protein - KLMA_20027"	"Chassy_KM_857"	"KMXK_0B00390"	"W0T505"	"KLMA_20027"	" Uncharacterized protein - KLMA_20027"	""
"c432.a1.a1"	50.4203098605683	75.0517390166171	34.9888475320933	84.5258766862857	75.9908670934004	47.4080753630888	17.6620379645407	47.4017730572192	39.8994560011983	45.5365451239756	40.8762362914641	66.2801785423904	"Chassy_KM_1724;KMXK_0C00690;W0T7I8; F-actin-capping protein subunit alpha - CAP1"	"Chassy_KM_1724"	"KMXK_0C00690"	"W0T7I8"	"KLMA_30065"	" F-actin-capping protein subunit alpha - CAP1"	""
"c433.a1.a1"	103.515654363042	66.792350347859	0	86.7050309425522	77.9499810115976	127.38663591477	25.6311670736668	13.9718841276911	35.508550219349	30.963854719335	73.9075910497859	25.5690787589962	"Chassy_KM_4533;KMXK_0G03030;W0TGU4; Spermidine synthase - SPE3"	"Chassy_KM_4533"	"KMXK_0G03030"	"W0TGU4"	"KLMA_80294"	" Spermidine synthase - SPE3"	""
