"prot"	"anaerobic_A"	"anaerobic_B"	"anaerobic_C"	"high_temp_A"	"high_temp_B"	"high_temp_C"	"low_pH_A"	"low_pH_B"	"low_pH_C"	"osmotic_stress_A"	"osmotic_stress_B"	"osmotic_stress_C"	"standard_A"	"standard_B"	"standard_C"	"Top.Protein.Description"	"ChassyID"	"uniprotID_CENPK"	"GeneName_CENPK"	"uniprotID_S288c"	"GeneName_S288C"	"Protein_name"
"c158.a1.a1"	31233.9595138795	39018.2219448296	40525.4602601034	34317.1235311877	41325.5492807817	24297.2435509014	35058.427258573	42831.6853719376	43251.6848184088	32228.7452623099	29956.5124444738	31356.2542466682	44007.893811432	46903.9400318564	42210.7790526242	"Chassy_SC_4166;N1P5Z6;(P0CX52-P0CX51);40S ribosomal protein S16- NA"	"Chassy_SC_4166"	"N1P5Z6"	"CENPK1137D_175 CENPK1137D_3744"	"(P0CX52-P0CX51)"	"YDL083C YMR143W"	"40S ribosomal protein S16"
"c159.a1.a1"	642.279373483245	1354.79647382292	1183.68586102709	7975.21505102407	8826.82230305099	5084.68172080351	3791.52210354266	5057.85242956653	5301.46720595835	6322.81382093785	6135.59757632339	6395.84808914895	5430.43432996478	6421.0747517586	7403.61686847843	"Chassy_SC_2606;N1NW72;Q12428; Probable 2-methylcitrate dehydratase - PDH1"	"Chassy_SC_2606"	"N1NW72"	"CENPK1137D_1703"	"Q12428"	"YPR002W"	" Probable 2-methylcitrate dehydratase - PDH1"
"c160.a1.a1"	17500.0630057614	28422.8513913191	27831.1075041255	23744.766900864	37198.6586792898	18395.6407294664	24905.5414682804	31481.8025237971	35615.0030223931	27847.3447987926	23607.4947244739	26201.7297028832	31970.350783877	40884.4300598871	41994.2910910974	"Chassy_SC_3294;N1P0A2;P26783; 40S ribosomal protein S5 - RPS5"	"Chassy_SC_3294"	"N1P0A2"	"CENPK1137D_1419"	"P26783"	"YJR123W"	" 40S ribosomal protein S5 - RPS5"
"c161.a1.a1"	43488.9417537818	59123.5264154041	56969.9784358289	64445.799274727	68004.0091177146	41128.1213509857	54991.8755199505	71439.8293383177	66108.2126634466	54639.5346015786	46503.6504604672	47430.5900081924	78423.3346803634	79867.3915537148	75513.8104579541	"Chassy_SC_574;N1P3G5;P04456; 60S ribosomal protein L25 - RPL25"	"Chassy_SC_574"	"N1P3G5"	"CENPK1137D_2237"	"P04456"	"YOL127W"	" 60S ribosomal protein L25 - RPL25"
"c162.a1.a1"	3401.885268389	4164.06502293352	3634.80591232899	5400.86265044861	5705.56169353738	3800.16307421904	3847.47950684476	4832.65068142026	5520.77723887569	4860.62641590966	4659.94727214679	5207.36108602322	4278.11129098522	5199.24620760142	6077.80705342858	"Chassy_SC_348;N1P779;Q05506; Arginine--tRNA ligase, cytoplasmic - YDR341C"	"Chassy_SC_348"	"N1P779"	"CENPK1137D_4169"	"Q05506"	"YDR341C"	" Arginine--tRNA ligase, cytoplasmic - YDR341C"
"c162.a2.a1"	13.0460853880625	13.7594672829541	13.5650604187923	18.7010098873318	17.6488089182945	15.9344276480844	15.3942820055915	21.1417769190923	18.5873901470745	17.4920399052322	20.3449724578235	21.4070798469371	13.6283461854407	16.6080898018148	20.5134534174327	"Chassy_SC_603;N1P4L2;P38714; Arginine--tRNA ligase, mitochondrial - MSR1"	"Chassy_SC_603"	"N1P4L2"	"CENPK1137D_5237"	"P38714"	"YHR091C"	" Arginine--tRNA ligase, mitochondrial - MSR1"
"c163.a1.a1"	23621.4965947626	30690.3127858482	29717.2309405117	39501.3824223944	41136.1478501616	25319.8722659495	34164.4821485899	47326.0352599863	37237.4974023171	34996.652351826	29845.6260538522	28468.2207923333	36519.0706799699	44344.0210708747	38031.0223789199	"Chassy_SC_4175;N1NZE5;(P0CX56-P0CX55);40S ribosomal protein S18- NA"	"Chassy_SC_4175"	"N1NZE5"	"CENPK1137D_426 CENPK1137D_4276"	"(P0CX56-P0CX55)"	"YML026C YDR450W"	"40S ribosomal protein S18"
"c164.a1.a1"	1015.34510296786	1751.80243193286	1814.88769524912	736.977008259939	1436.35799010941	248.059169401524	245.407100256945	545.160172397042	1463.75684513297	920.204105638693	859.240528485288	1121.80833823273	761.272845878883	1713.77082423668	1490.98588756515	"Chassy_SC_1265;N1NYV2;Q08745; 40S ribosomal protein S10-A - RPS10A"	"Chassy_SC_1265"	"N1NYV2"	"CENPK1137D_2309"	"Q08745"	"YOR293W"	" 40S ribosomal protein S10-A - RPS10A"
"c165.a1.a1"	1941.51576035668	2837.82998644047	2873.3468150414	2605.26415398927	3094.66289596494	1910.40944743777	2441.83063340559	3285.38205251295	3178.82820231052	3369.67005082011	3295.76964802653	3230.084165312	2505.28572935422	3303.51550277807	3450.28973686948	"Chassy_SC_580;N1NWR9;P06634; ATP-dependent RNA helicase DED1 - DED1"	"Chassy_SC_580"	"N1NWR9"	"CENPK1137D_2220"	"P06634"	"YOR204W"	" ATP-dependent RNA helicase DED1 - DED1"
"c165.a2.a1"	128.373393753377	244.10913617649	221.287431953655	224.774125549868	340.993295730544	161.911232761718	430.880996296252	468.151740302247	463.355707218867	445.642809315517	339.785709422177	303.636316227759	279.596841751506	375.777842250643	455.307893282235	"Chassy_SC_1926;N1P4D0;CENPK specific;No description in SC288c, annotation and gene name in CENPK: Dbp2p  -CENPK1137D_2567"	"Chassy_SC_1926"	"N1P4D0"	"CENPK1137D_2567"	""	""	" Dbp2p  "
"c165.a3.a1"	3.23913231938219	2.91651519305701	3.49682961664818	36.0618015538417	31.8692749760384	27.8576342605053	9.05362137120548	13.389374678546	28.5166490939676	11.193672691828	13.5632032700753	14.0749106792735	NA	26.5778395109683	27.0938284816407	"Chassy_SC_4545;N1NVG6;P24784; ATP-dependent RNA helicase DBP1 - DBP1"	"Chassy_SC_4545"	"N1NVG6"	"CENPK1137D_1581"	"P24784"	"YPL119C"	" ATP-dependent RNA helicase DBP1 - DBP1"
"c166.a1.a1"	2372.26968122744	3593.83827119758	3718.40583063928	4126.98930269523	5940.20189638993	3571.58593068406	3902.12509627057	5051.73261935605	5487.89200286643	6573.03904860909	5819.7612089406	5866.8329086505	4482.11243175599	5183.01241183666	5667.54360644163	"Chassy_SC_206;N1P152;P33299; 26S proteasome regulatory subunit 7 homolog - RPT1"	"Chassy_SC_206"	"N1P152"	"CENPK1137D_1161"	"P33299"	"YKL145W"	" 26S proteasome regulatory subunit 7 homolog - RPT1"
"c166.a2.a1"	603.113108344123	969.959841073943	749.723547698844	853.373208099794	1072.07096095922	502.423096461386	563.640217235255	866.622190151716	833.481197277389	720.684144825116	826.021977675774	761.281347646005	526.782091079158	731.364477755602	1056.52878311127	"Chassy_SC_3791;N1P9E8;P18759; Vesicular-fusion protein SEC18 - SEC18"	"Chassy_SC_3791"	"N1P9E8"	"CENPK1137D_4625"	"P18759"	"YBR080C"	" Vesicular-fusion protein SEC18 - SEC18"
"c167.a1.a1"	4360.8706009655	5745.07516140381	5997.44134048479	7709.92824863585	10402.8934969035	5968.73106468077	6901.92941876795	8055.27023528433	8694.75455057731	10936.5897594889	11110.740771893	12998.4927284159	10297.3562408968	9809.50813239545	11680.23453627	"Chassy_SC_1516;N1NY48;P32340; Rotenone-insensitive NADH-ubiquinone oxidoreductase, mitochondrial - NDI1"	"Chassy_SC_1516"	"N1NY48"	"CENPK1137D_13"	"P32340"	"YML120C"	" Rotenone-insensitive NADH-ubiquinone oxidoreductase, mitochondrial - NDI1"
"c168.a1.a1"	28037.4940422869	34771.0373134563	37708.0535009246	30775.5660813751	41172.5789237868	21927.5688127141	28621.0502945464	38220.3453736486	38659.5110480183	40671.1550182534	41416.9234709985	38614.7585017321	33118.8279238994	43104.5580724005	48067.7624947161	"Chassy_SC_2725;N1P7Y9;P30902; ATP synthase subunit d, mitochondrial - ATP7"	"Chassy_SC_2725"	"N1P7Y9"	"CENPK1137D_990"	"P30902"	"YKL016C"	" ATP synthase subunit d, mitochondrial - ATP7"
"c169.a1.a1"	2376.80312135578	3246.66889076424	3941.20635962308	6579.72101339311	10034.6674896796	4896.90438418363	7532.85770641958	9035.77947704841	10380.1081697877	8136.03255239937	6952.52577365227	8105.82157260172	9492.53136244997	12168.9129846684	12842.1059112042	"Chassy_SC_4824;N1P987;P38998; Saccharopine dehydrogenase [NAD(+), L-lysine-forming] - LYS1"	"Chassy_SC_4824"	"N1P987"	"CENPK1137D_5100"	"P38998"	"YIR034C"	" Saccharopine dehydrogenase [NAD(+), L-lysine-forming] - LYS1"
"c170.a1.a1"	9367.64536618378	10838.5772420006	11430.6332161098	16591.1259333633	18129.4542269497	11692.8700489459	13403.3749726053	15546.7864161537	16545.5859530388	11755.5449398142	10266.9926450111	11066.492970762	22697.1835280333	24501.5708219846	23574.8562477625	"Chassy_SC_1420;N1P6P6;P13663; Aspartate-semialdehyde dehydrogenase - HOM2"	"Chassy_SC_1420"	"N1P6P6"	"CENPK1137D_3979"	"P13663"	"YDR158W"	" Aspartate-semialdehyde dehydrogenase - HOM2"
"c171.a1.a1"	2637.27247693945	3306.20119374039	3630.61575445026	3618.79842806896	4412.4394812588	2315.96596209511	2598.11833340075	3427.35043924506	3571.67322049165	3149.22618852098	3386.91741131848	3344.76332231271	3557.18601711214	4745.60359694708	4398.42875166644	"Chassy_SC_184;N1P4Y5;P38891; Branched-chain-amino-acid aminotransferase, mitochondrial - BAT1"	"Chassy_SC_184"	"N1P4Y5"	"CENPK1137D_5362"	"P38891"	"YHR208W"	" Branched-chain-amino-acid aminotransferase, mitochondrial - BAT1"
"c171.a2.a1"	152.221083093245	165.530294612703	139.778678629245	334.418140208609	613.880349613672	311.577716888837	285.697534810143	416.281029749969	592.575245385337	127.270004068865	103.610895032002	178.641466284051	355.104761186846	469.830923336955	665.884429239696	"Chassy_SC_2981;N1P0C2;P47176; Branched-chain-amino-acid aminotransferase, cytosolic - BAT2"	"Chassy_SC_2981"	"N1P0C2"	"CENPK1137D_1444"	"P47176"	"YJR148W"	" Branched-chain-amino-acid aminotransferase, cytosolic - BAT2"
"c172.a1.a1"	4667.88279090033	6544.24622377579	6982.64931895136	6894.70936988603	7753.53881048668	4300.53984218667	10209.7451903892	14771.5053967283	14932.7079330978	24295.6417291904	24265.6337063857	22102.2223864751	11141.4756837136	12951.1584079138	14846.4552100186	"Chassy_SC_3523;N1P2Y2;P36060; NADH-cytochrome b5 reductase 2 - MCR1"	"Chassy_SC_3523"	"N1P2Y2"	"CENPK1137D_1157"	"P36060"	"YKL150W"	" NADH-cytochrome b5 reductase 2 - MCR1"
"c173.a1.a1"	1153.80504268346	3006.90074073725	2381.10663989977	2059.78696718533	3244.04965963808	1718.05370444656	1690.71898433816	2541.00743112804	2226.17254362264	3259.39523090842	3340.17748275107	2105.0696073528	2672.97025438148	3778.7040154116	3811.1702473835	"Chassy_SC_1566;N1P6N2;P07702; L-2-aminoadipate reductase - LYS2"	"Chassy_SC_1566"	"N1P6N2"	"CENPK1137D_4662"	"P07702"	"YBR115C"	" L-2-aminoadipate reductase - LYS2"
"c174.a1.a1"	4964.95567536407	7991.19069596934	6812.23918396202	9798.6063074388	11620.5887657976	6182.69435392454	4557.86729129	8235.44481742482	7697.7437844341	7040.41428954651	5406.54729562454	7498.95664068729	5266.97046588825	7579.02106912519	9537.78468589357	"Chassy_SC_1317;N1P5E2;P46672; tRNA-aminoacylation cofactor ARC1 - ARC1"	"Chassy_SC_1317"	"N1P5E2"	"CENPK1137D_2870"	"P46672"	"YGL105W"	" tRNA-aminoacylation cofactor ARC1 - ARC1"
"c175.a1.a1"	13334.4129142207	19278.049182503	20048.2219066714	32971.9240164208	43127.9219318915	20996.350950132	21473.3903844618	26345.7512777424	29207.8540060746	18012.1812235787	16838.0703201691	16588.9121957638	28398.1438676977	35575.7749284708	39326.3734902032	"Chassy_SC_4343;N1NY02;P34760; Peroxiredoxin TSA1 - TSA1"	"Chassy_SC_4343"	"N1NY02"	"CENPK1137D_424"	"P34760"	"YML028W"	" Peroxiredoxin TSA1 - TSA1"
"c175.a2.a1"	34.7564122084167	39.1585168135043	41.7091782105862	166.294029277052	380.646715552837	195.21330733099	121.176045456128	258.324000397993	206.957223380871	92.5063493345154	92.0663025168422	82.0391939284461	169.575983288339	362.442241001827	339.049547355474	"Chassy_SC_5423;N1P7J0;Q04120; Peroxiredoxin TSA2 - TSA2"	"Chassy_SC_5423"	"N1P7J0"	"CENPK1137D_4279"	"Q04120"	"YDR453C"	" Peroxiredoxin TSA2 - TSA2"
"c176.a1.a1"	5153.09915099652	6414.01478346194	8533.3440460007	16114.0666406828	23132.5384017139	11091.5543090754	11483.6740589943	16820.973335736	17674.7582505808	12045.1647006041	10531.6938422175	10297.5738462926	22032.1214528908	21877.8002170361	24303.2394695977	"Chassy_SC_2301;N1NX04;P53598; Succinate--CoA ligase [ADP-forming] subunit alpha, mitochondrial - LSC1"	"Chassy_SC_2301"	"N1NX04"	"CENPK1137D_2158"	"P53598"	"YOR142W"	" Succinate--CoA ligase [ADP-forming] subunit alpha, mitochondrial - LSC1"
"c177.a1.a1"	1752.1408327567	2610.58711252024	2830.35523920122	4396.92737559625	5091.19375640947	3262.04213422126	3031.70017902403	3617.86166677667	3962.30682899893	5521.91173643127	5347.58563447914	5259.91214210769	2919.96278426258	4128.60229634961	4152.92353925981	"Chassy_SC_5071;N1P4S7;P40024; ABC transporter ATP-binding protein ARB1 - ARB1"	"Chassy_SC_5071"	"N1P4S7"	"CENPK1137D_3436"	"P40024"	"YER036C"	" ABC transporter ATP-binding protein ARB1 - ARB1"
"c178.a1.a1"	NA	NA	39.784295799323	8.64066884311003	41.58295907277	NA	11.3809358754926	30.0612327796825	52.6325859099072	14.0313373861767	11.4571352892685	30.1238321118795	8.12070694749508	36.5984248247461	55.2318608287933	"Chassy_SC_407;N1NXE4;P40212; 60S ribosomal protein L13-B - RPL13B"	"Chassy_SC_407"	"N1NXE4"	"CENPK1137D_174"	"P40212"	"YMR142C"	" 60S ribosomal protein L13-B - RPL13B"
"c178.a2.a1"	67.7657592957484	87.1012750615854	90.7308799429675	165.910145455301	185.554483699166	126.983061502861	148.196974102731	174.00069404461	199.969618561573	76.2545061783534	73.7491739133465	74.8345312096043	173.743840630575	81.9335886898313	181.928773650694	"Chassy_SC_4328;N1P7P8;Q12690; 60S ribosomal protein L13-A - RPL13A"	"Chassy_SC_4328"	"N1P7P8"	"CENPK1137D_3745"	"Q12690"	"YDL082W"	" 60S ribosomal protein L13-A - RPL13A"
"c179.a1.a1"	4911.53497009086	7723.078866859	7378.59872384763	11399.6723855194	13255.5521789343	7562.59580480907	6839.82755752109	9000.06966584831	9436.31109454444	6054.81007009526	6270.17680212394	6123.86515613798	9135.18601499242	11108.5424220895	13055.8368197624	"Chassy_SC_409;N1NW56;P41338; Acetyl-CoA acetyltransferase - ERG10"	"Chassy_SC_409"	"N1NW56"	"CENPK1137D_1673"	"P41338"	"YPL028W"	" Acetyl-CoA acetyltransferase - ERG10"
"c180.a1.a1"	254.089345952594	541.851173073441	354.832813720585	8032.67736965732	9100.14489607119	5170.2049874622	11876.0592131948	15892.4941137818	15484.7939700609	5961.72970641414	5394.97023174482	5090.71110770316	6814.73141335741	8761.38736112142	11257.6219631845	"Chassy_SC_1313;N1NXS7;Q03104; Meiotic sister chromatid recombination protein 1 - MSC1"	"Chassy_SC_1313"	"N1NXS7"	"CENPK1137D_334"	"Q03104"	"YML128C"	" Meiotic sister chromatid recombination protein 1 - MSC1"
"c181.a1.a1"	1863.98970840399	2561.21216745375	2780.62018049806	3228.8764823292	4766.63448030802	1742.99523306779	1102.35514002555	1845.74177713908	1625.15814746788	2451.82739720302	2461.472052487	2376.18735539584	2290.3975182628	1953.3873765952	2853.56895090279	"Chassy_SC_10;N1P1X9;P50095; Inosine-5-monophosphate dehydrogenase 3 - IMD3"	"Chassy_SC_10"	"N1P1X9"	"CENPK1137D_802"	"P50095"	"YLR432W"	" Inosine-5-monophosphate dehydrogenase 3 - IMD3"
"c182.a1.a1"	6415.31022328486	10259.6070952152	9090.0367908478	5082.71618515879	6764.32126236204	2421.55827055129	5880.17915749602	8027.86528044463	7995.45134457111	6019.72762766867	5661.4669313196	6191.581468218	8549.46120754603	9507.24613882945	8664.62398060901	"Chassy_SC_2598;N1P011;P39522; Dihydroxy-acid dehydratase, mitochondrial - ILV3"	"Chassy_SC_2598"	"N1P011"	"CENPK1137D_1314"	"P39522"	"YJR016C"	" Dihydroxy-acid dehydratase, mitochondrial - ILV3"
"c183.a1.a1"	30672.1067086938	38690.0825379303	38503.4257851763	41811.7965750648	46906.8523333414	28257.742427426	41353.739650946	53497.6113887662	45944.2784265386	39694.5525526002	34798.2218026009	33715.524583095	47391.4194652791	49785.5228700486	49156.7758362675	"Chassy_SC_3802;N1P719;(P0CX40-P0CX39);40S ribosomal protein S8- NA"	"Chassy_SC_3802"	"N1P719"	"CENPK1137D_4777"	"(P0CX40-P0CX39)"	"YER102W YBL072C"	"40S ribosomal protein S8"
"c184.a1.a1"	53892.0267319749	79780.9410733291	75668.9041025926	65886.8621899124	101690.289357817	49310.584969959	58803.2791630659	82704.2332546792	86989.6096231855	63706.4100530139	54861.0789085983	58187.4925583503	116197.829984279	108088.735456639	100636.050150935	"Chassy_SC_4496;N1P3F2;(P0CX31-P0CX32);40S ribosomal protein S24- NA"	"Chassy_SC_4496"	"N1P3F2"	"CENPK1137D_3482"	"(P0CX31-P0CX32)"	"YER074W YIL069C"	"40S ribosomal protein S24"
"c185.a1.a1"	618.686938867307	803.671116684542	825.666149999154	829.828966077915	1258.54965006255	593.214491181657	780.156212616472	919.230247490771	850.232654959163	786.109220607205	687.777358712756	712.829918046381	1612.82188229827	990.25370682352	965.195834190818	"Chassy_SC_282;N1P132;P05740; 60S ribosomal protein L17-A - RPL17A"	"Chassy_SC_282"	"N1P132"	"CENPK1137D_1131"	"P05740"	"YKL180W"	" 60S ribosomal protein L17-A - RPL17A"
"c185.a2.a1"	357.704419001265	466.220520617857	462.599076991035	485.93173808619	512.709906014935	364.465500341682	433.998761811691	545.985337794338	476.914521890702	397.753057504778	382.317544443685	387.814981042919	578.319020572075	559.147761769919	560.559831352566	"Chassy_SC_1914;N1P3T4;P46990; 60S ribosomal protein L17-B - RPL17B"	"Chassy_SC_1914"	"N1P3T4"	"CENPK1137D_1457"	"P46990"	"YJL177W"	" 60S ribosomal protein L17-B - RPL17B"
"c186.a1.a1"	5401.50388037607	6575.5841017059	8853.94883198425	49353.5576798115	45289.4766333823	35825.299344102	40577.4862225733	51629.6604444186	33102.6652195316	9583.60365294577	13065.2234589814	13329.3003817742	30219.8964139755	25572.6810204097	31545.5842172306	"Chassy_SC_3216;N1NZ26;Q08245; Protein ZEO1 - ZEO1"	"Chassy_SC_3216"	"N1NZ26"	"CENPK1137D_2409"	"Q08245"	"YOL109W"	" Protein ZEO1 - ZEO1"
"c187.a1.a1"	9654.82340118533	13689.3120001813	14542.231840999	14218.3540411673	17223.7614654413	9636.72683400722	12943.3745473088	16827.1351601344	18668.5875655289	14061.809504614	11370.9696826393	11476.573870748	18676.0127282741	19957.9642264615	20990.1102279698	"Chassy_SC_4079;N1P8D7;P05755; 40S ribosomal protein S9-B - RPS9B"	"Chassy_SC_4079"	"N1P8D7"	"CENPK1137D_4741"	"P05755"	"YBR189W"	" 40S ribosomal protein S9-B - RPS9B"
"c188.a1.a1"	4577.28500397079	5882.40884475596	5359.27847252399	6486.92715666984	6616.39183253903	4697.49720475373	6078.14941230595	7043.85511960996	7077.20156218279	5255.07928874196	5342.53287793132	5124.69225916147	6727.17878867363	9084.23498213347	8816.21898055437	"Chassy_SC_3048;N1P482;P53090; Aromatic/aminoadipate aminotransferase 1 - ARO8"	"Chassy_SC_3048"	"N1P482"	"CENPK1137D_3261"	"P53090"	"YGL202W"	" Aromatic/aminoadipate aminotransferase 1 - ARO8"
"c189.a1.a1"	34598.3854134931	44278.922548759	45458.4920704251	48320.6387596079	59996.3623257366	34842.2670736273	41207.3392458213	53068.9873117398	48834.7242151842	44988.4741366925	37179.7400057522	37553.3362134473	60745.5241582847	59193.6877703808	60253.8696660668	"Chassy_SC_4176;N1PAK8;P0C2H6; 60S ribosomal protein L27-A - RPL27A"	"Chassy_SC_4176"	"N1PAK8"	"CENPK1137D_4298 CENPK1137D_5402"	"P0C2H6"	"YHR010W"	" 60S ribosomal protein L27-A - RPL27A"
"c190.a1.a1"	30.680440501563	63.6085030602313	75.1755639822785	7453.6909564374	8993.9157355943	4222.40941600502	3040.67766595379	4173.18153982426	5351.99168429758	4507.12318047526	3917.4373145604	5508.45745105815	4916.73669691296	6572.25113417876	7384.27557347392	"Chassy_SC_269;N1PA43;P28240; Isocitrate lyase - ICL1"	"Chassy_SC_269"	"N1PA43"	"CENPK1137D_3473"	"P28240"	"YER065C"	" Isocitrate lyase - ICL1"
"c191.a1.a1"	1158.72545057897	1742.2116233145	1955.37419537389	5710.39737986619	6199.97833343117	3131.08791812694	2979.16237648185	3975.00165858951	3788.8349956539	40345.3767112803	34735.998704135	31886.6172712298	3365.88247109543	3370.95789700297	3932.88544649911	"Chassy_SC_4758;N1P674;Q00055; Glycerol-3-phosphate dehydrogenase [NAD(+)] 1 - GPD1"	"Chassy_SC_4758"	"N1P674"	"CENPK1137D_3804"	"Q00055"	"YDL022W"	" Glycerol-3-phosphate dehydrogenase [NAD(+)] 1 - GPD1"
"c191.a2.a1"	1103.38493377998	1815.23261112707	1679.07377681492	776.361803641289	991.070511225104	491.499736178477	543.909007256458	479.886921574727	512.119411680498	653.306384494591	465.54991149692	513.039279857266	614.589073400378	737.733440489883	954.718703238976	"Chassy_SC_126;N1NVP2;P41911; Glycerol-3-phosphate dehydrogenase [NAD(+)] 2, mitochondrial - GPD2"	"Chassy_SC_126"	"N1NVP2"	"CENPK1137D_1961"	"P41911"	"YOL059W"	" Glycerol-3-phosphate dehydrogenase [NAD(+)] 2, mitochondrial - GPD2"
"c192.a1.a1"	340.542150130135	722.121270101473	668.942866059317	2845.56041513517	3524.63494397143	1487.61721714714	3589.64408398165	5371.23237507631	4204.27860418064	3468.42557493222	3537.84493138163	4023.91219025272	2699.89318736676	3702.89444836801	4590.91049165447	"Chassy_SC_2083;N1P4J3;P13711; Acyl-coenzyme A oxidase - POX1"	"Chassy_SC_2083"	"N1P4J3"	"CENPK1137D_3259"	"P13711"	"YGL205W"	" Acyl-coenzyme A oxidase - POX1"
"c193.a1.a1"	22086.3651115365	28038.6671076013	28321.1143411297	36622.140357211	44015.8982358699	27714.0817722733	26619.0594030469	32029.880987773	26675.8014174423	10177.602970564	10326.6383832295	9311.98154154716	33094.3624483488	33179.2059943594	37306.1975626025	"Chassy_SC_1135;N1NVW2;Q12363; Transcriptional modulator WTM1 - WTM1"	"Chassy_SC_1135"	"N1NVW2"	"CENPK1137D_2246"	"Q12363"	"YOR230W"	" Transcriptional modulator WTM1 - WTM1"
"c194.a1.a1"	4260.9825079492	4815.73645638221	5476.34807923307	7111.88583014189	7525.7757652987	4025.16588247262	6111.30462073539	7416.81111862245	6049.36784555242	7374.52944258549	6301.12551467169	6464.14519888295	8335.95076299988	7542.5449705195	8060.29399945391	"Chassy_SC_2756;N1PAC0;P15180; Lysine--tRNA ligase, cytoplasmic - KRS1"	"Chassy_SC_2756"	"N1PAC0"	"CENPK1137D_3858"	"P15180"	"YDR037W"	" Lysine--tRNA ligase, cytoplasmic - KRS1"
"c195.a1.a1"	1334.11565902352	1319.91102514507	1442.35570876735	2059.00033811981	2560.59051942524	1363.99235653994	1652.1121914627	2320.25676288382	1964.20651711132	2531.7846204187	1982.77878974334	2272.65261837846	1233.75991136241	2421.30629668202	2056.65804656161	"Chassy_SC_973;N1P6Z9;Q06151; m7GpppX diphosphatase - DCS1"	"Chassy_SC_973"	"N1P6Z9"	"CENPK1137D_645"	"Q06151"	"YLR270W"	" m7GpppX diphosphatase - DCS1"
"c195.a2.a1"	166.39081581313	331.315970342575	485.542051987399	1504.81885443481	1909.26604010936	1075.85474037429	845.777157780499	1451.58880806975	1568.78422175746	569.94716371691	571.614456385409	493.935297653107	923.7866771039	1235.96205410202	1601.9905407442	"Chassy_SC_4400;N1NWQ1;Q12123; Inactive diphosphatase DCS2 - DCS2"	"Chassy_SC_4400"	"N1NWQ1"	"CENPK1137D_2190"	"Q12123"	"YOR173W"	" Inactive diphosphatase DCS2 - DCS2"
"c196.a1.a1"	7390.19921564576	8388.67057688089	9334.48950023303	8756.70783666293	9738.56094796876	5585.19256611593	5355.11118137877	6849.70325564452	6328.35986958437	6645.35633992032	7054.20766297569	6232.15074552532	6215.8566519266	6794.40906257951	6856.36876389972	"Chassy_SC_1308;N1P7R5;P17967; Protein disulfide-isomerase - PDI1"	"Chassy_SC_1308"	"N1P7R5"	"CENPK1137D_4456"	"P17967"	"YCL043C"	" Protein disulfide-isomerase - PDI1"
"c197.a1.a1"	439.506699443231	609.64516722239	542.326403820298	3599.83846525978	4292.41607219082	2319.1805321225	3023.31685623547	3963.33069154136	3612.26183495286	1771.50222474875	1902.41099011071	1665.80792140073	1530.45854699811	2933.1883376688	3601.33132312091	"Chassy_SC_4731;N1P068;Q05050; Eisosome protein 1 - EIS1"	"Chassy_SC_4731"	"N1P068"	"CENPK1137D_62"	"Q05050"	"YMR031C"	" Eisosome protein 1 - EIS1"
"c198.a1.a1"	2144.4179195296	3643.62817294819	5357.29156299655	9009.69496924701	8485.70163537253	6000.52360485399	7811.74306692939	9581.99174690831	10183.9536529498	11191.2768403546	6474.5486408333	6163.4206125184	8687.15673475183	8949.18410525826	10293.2437811791	"Chassy_SC_2076;N1P7M3;P27616; Phosphoribosylaminoimidazole-succinocarboxamide synthase - ADE1"	"Chassy_SC_2076"	"N1P7M3"	"CENPK1137D_4987"	"P27616"	"YAR015W"	" Phosphoribosylaminoimidazole-succinocarboxamide synthase - ADE1"
"c199.a1.a1"	949.733008035616	1311.83226481787	978.854412670307	1585.75203758073	1938.63334655826	989.151935897385	1034.56812544092	1521.33584874416	1429.32737543751	1035.21378688847	1341.48299670607	1200.74204689946	1075.6180342173	1635.07627252682	2034.83443763746	"Chassy_SC_2948;N1P548;P38968; Protein transport protein SEC31 - SEC31"	"Chassy_SC_2948"	"N1P548"	"CENPK1137D_4097"	"P38968"	"YDL195W"	" Protein transport protein SEC31 - SEC31"
"c202.a1.a1"	2796.8205276902	3957.64940798224	4152.42709166975	9987.15272304157	12086.8177751427	6871.94717881704	5764.60661256163	8004.83107795756	7937.98636334561	8630.93239007849	7945.60397171809	7666.42993086317	7136.50959926284	7649.08271629591	9347.62157300627	"Chassy_SC_4916;N1P4T9;P19262; Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial - KGD2"	"Chassy_SC_4916"	"N1P4T9"	"CENPK1137D_3972"	"P19262"	"YDR148C"	" Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial - KGD2"
"c203.a1.a1"	10080.7135544395	15894.8409494692	15044.7404828047	19861.2946342087	25362.5309080443	12474.6845749772	15010.3805982308	20789.7357551722	21430.6489705838	20406.2415388632	19395.0704362783	20059.8881826721	22450.8817579478	22438.9920750471	25415.5693273481	"Chassy_SC_1673;N1P6U3;P09457; ATP synthase subunit 5, mitochondrial - ATP5"	"Chassy_SC_1673"	"N1P6U3"	"CENPK1137D_4121"	"P09457"	"YDR298C"	" ATP synthase subunit 5, mitochondrial - ATP5"
