originalGene	condition	significance	direction	P_ref	P_cond	orthoGroup	protName	shortName	MWeigth	SeqLength	GOterms
CENPK1137D_1066	LpH	TRUE	-1	2.03717720208333	2.14698722416667	1	40S ribosomal protein S21		9,746	87	cytoplasmic translation//translation//endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
CENPK1137D_2698	LpH	TRUE	-1	0.0463637921791667	0.0782287430708333	2	Uncharacterized protein		47,093	404	biological_process
CENPK1137D_2442	LpH	TRUE	1	0.64922655325	0.613335559916667	2	Atp19p		7,534	68	mitochondrial proton-transporting ATP synthase complex assembly//ATP biosynthetic process//ATP synthesis coupled proton transport//proton transport//ion transport//transport//protein complex oligomerization
CENPK1137D_4455	LpH	TRUE	1	NaN	NaN	2	Mgr1p		47,156	417	protein quality control for misfolded or incompletely synthesized proteins
CENPK1137D_1906	LpH	TRUE	-1	0.272440844916667	0.241117052125	1	Sar1p		21,451	190	intracellular protein transport//vesicle-mediated transport//regulation of COPII vesicle coating//vesicle organization
CENPK1137D_704	LpH	TRUE	-1	NaN	NaN	1	Rps25bp		12,009	108	cytoplasmic translation
CENPK1137D_3984	LpH	TRUE	1	NaN	NaN	2	Cwc15p		19,875	175	mRNA splicing, via spliceosome//RNA splicing//mRNA processing
CENPK1137D_2583	LpH	TRUE	1	NaN	NaN	3	Stb1p		45,684	420	regulation of transcription involved in G1/S transition of mitotic cell cycle//positive regulation of mating type switching by positive regulation of transcription from RNA polymerase II promoter
CENPK1137D_640	LpH	TRUE	-1	1.25012067570833	1.06761879616667	1	Rps28bp		7,565	67	cytoplasmic translation//translation//rRNA export from nucleus//positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay
CENPK1137D_3482	LpH	TRUE	-1	1.31095993133333	1.059980153	1	40S ribosomal protein S24		15,329	135	cytoplasmic translation//translation//maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
CENPK1137D_809	LpH	TRUE	1	NaN	NaN	1	U6 snRNA-associated Sm-like protein LSm3	LSM3	10,030	89	tRNA processing//nuclear-transcribed mRNA catabolic process//mRNA splicing, via spliceosome//rRNA processing//RNA splicing//mRNA processing
CENPK1137D_4131	LpH	TRUE	-1	0.384828858958333	0.348469602583333	2	Arf1p		20,529	181	small GTPase mediated signal transduction//Golgi to plasma membrane transport//macroautophagy//vesicle-mediated transport//protein transport//intra-Golgi vesicle-mediated transport//ER to Golgi vesicle-mediated transport//transport//obsolete GTP catabolic process
CENPK1137D_2780	LpH	TRUE	-1	NaN	NaN	1	Atx1p		8,193	73	copper ion transport//metal ion transport//cellular iron ion homeostasis//ion transport//cellular response to oxidative stress//transport
CENPK1137D_3813	LpH	TRUE	1	NaN	NaN	2	Uncharacterized protein		12,175	107	biological_process
CENPK1137D_296	LpH	TRUE	-1	0.236880507583333	0.31494469275	2	Plasma membrane ATPase (EC 7.1.2.1)		99,619	918	mitochondrial electron transport, cytochrome c to oxygen//oxidation-reduction process//hydrogen ion transmembrane transport
CENPK1137D_2947	LpH	TRUE	1	NaN	NaN	3	Pgd1p		46,799	431	negative regulation of transcription from RNA polymerase II promoter//regulation of transcription from RNA polymerase II promoter//RNA polymerase II transcriptional preinitiation complex assembly//positive regulation of transcription from RNA polymerase II promoter
CENPK1137D_1862	LpH	TRUE	-1	NaN	NaN	1	Uncharacterized protein		9,361	85	biological_process//rRNA transcription
CENPK1137D_2114	LpH	TRUE	-1	1.35599955041667	1.30352642708333	1	40S ribosomal protein S7		21,622	190	rRNA processing//cytoplasmic translation//ribosome biogenesis//translation
CENPK1137D_794	LpH	TRUE	-1	NaN	NaN	2	Emc6p		12,404	108	protein folding in endoplasmic reticulum
CENPK1137D_3666	LpH	TRUE	-1	0.373154729333333	0.325569099958333	1	Ntf2p		14,453	125	nucleocytoplasmic transport//protein transport//protein import into nucleus//transport
CENPK1137D_75	LpH	TRUE	1	NaN	NaN	1	Mcm1p		33,401	290	arginine metabolic process//DNA replication initiation//regulation of transcription from RNA polymerase II promoter//cell cycle//transcription, DNA-templated//regulation of transcription, DNA-templated//negative regulation of transcription from RNA polymerase II promoter//positive regulation of transcription involved in G2/M transition of mitotic cell cycle//positive regulation of transcription from RNA polymerase II promoter//negative regulation of mating-type specific transcription from RNA polymerase II promoter//positive regulation of mating-type specific transcription from RNA polymerase II promoter//positive regulation of arginine biosynthetic process by positive regulation of transcription from RNA polymerase II promoter//regulation of mating type switching//negative regulation of arginine catabolic process by negative regulation of transcription from RNA polymerase II promoter
CENPK1137D_3135	LpH	TRUE	1	NaN	NaN	5	Uncharacterized protein		10,495	92	biological_process
CENPK1137D_759	LpH	TRUE	1	NaN	NaN	3	Ecm19p		12,485	112	fungal-type cell wall organization//cell wall organization
CENPK1137D_2827	LpH	TRUE	-1	0.657460536458333	0.511079230083333	1	Rpl9ap		21,569	191	cytoplasmic translation//translation
CENPK1137D_2503	LpH	TRUE	-1	0.980067118375	1.07432094733333	1	Rps3p		26,503	240	cytoplasmic translation//translation//DNA catabolic process, endonucleolytic//rRNA export from nucleus//ribosomal small subunit export from nucleus
CENPK1137D_1432	LpH	TRUE	-1	0.334306016291667	0.298033889416667	1	Tim8p		9,764	87	protein import into mitochondrial inner membrane
CENPK1137D_3	LpH	TRUE	-1	1.08117549045833	0.958702387583333	1	Pentafunctional AROM polypeptide [Includes: 3-dehydroquinate dehydratase (3-dehydroquinase) (EC 4.2.1.10); 3-dehydroquinate synthase (DHQS) (EC 4.2.3.4); Shikimate dehydrogenase (EC 1.1.1.25); Shikimate kinase (SK) (EC 2.7.1.71); 3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS)]	ARO1	174,779	1588	cytoplasmic translation//ribosomal small subunit assembly//translation
CENPK1137D_2384	LpH	TRUE	-1	1.17427202279167	1.01914936958333	1	40S ribosomal protein S12		15,472	143	cytoplasmic translation//translation
CENPK1137D_2927	LpH	TRUE	1	NaN	NaN	1	Rna15p		32,791	296	response to DNA damage checkpoint signaling//mRNA 3'-end processing//mRNA cleavage//mRNA polyadenylation
CENPK1137D_2107	LpH	TRUE	1	0.132256506241667	0.129545826745833	1	Vps21p		23,081	210	protein targeting to vacuole//small GTPase mediated signal transduction//protein transport//endocytosis//vacuole inheritance//transport//obsolete GTP catabolic process//late endosome to vacuole transport via multivesicular body sorting pathway//Golgi to endosome transport//multivesicular body assembly//protein localization to endosome
CENPK1137D_33	LpH	TRUE	1	NaN	NaN	5	Irc7p		36,971	340	regulation of transcription, DNA-templated//RNA polymerase II transcriptional preinitiation complex assembly//transcription from RNA polymerase II promoter//DNA-templated transcription, initiation
CENPK1137D_435	LpH	TRUE	-1	NaN	NaN	1	Cab1p		40,902	367	biological_process
CENPK1137D_374	LpH	TRUE	-1	0.233800519541667	0.219601995416667	3	Rps16bp		15,847	143	protein peptidyl-prolyl isomerization//apoptotic process//protein folding
CENPK1137D_4372	LpH	TRUE	1	0.06011853895	0.0798187229833333	2	Ent1p		52,352	454	actin filament organization//endocytosis//actin cortical patch assembly
CENPK1137D_583	LpH	TRUE	1	NaN	NaN	2	Ent2p		71,807	613	actin filament organization//endocytosis//actin cortical patch assembly
CENPK1137D_3764	LpH	TRUE	-1	0.71918525825	0.634043124291667	3	Rps29bp		6,728	56	cytoplasmic translation//translation
CENPK1137D_2665	LpH	TRUE	-1	0.164605877875	0.161088391041667	2	Uncharacterized protein		27,481	241	dephosphorylation//biological_process//metabolic process
CENPK1137D_3826	LpH	TRUE	-1	0.38483046775	0.435287818458333	1	Yrb1p		22,953	201	G1/S transition of mitotic cell cycle//ubiquitin-dependent protein catabolic process//protein transport//positive regulation of GTPase activity//protein import into nucleus//transport//intracellular transport//RNA export from nucleus
CENPK1137D_4272	LpH	TRUE	-1	NaN	NaN	5	Rps17bp		16,898	146	
CENPK1137D_5343	LpH	TRUE	1	NaN	NaN	2	Ctf8p		15,169	133	maintenance of DNA trinucleotide repeats//mitotic sister chromatid cohesion//cell cycle//DNA replication
CENPK1137D_3574	LpH	TRUE	1	NaN	NaN	1	Bur6p		15,517	142	negative regulation of transcription from RNA polymerase II promoter//positive regulation of transcription from RNA polymerase II promoter//transcription, DNA-templated//regulation of transcription, DNA-templated//RNA polymerase II transcriptional preinitiation complex assembly//positive regulation of transcription from RNA polymerase II promoter in response to heat stress
CENPK1137D_1184	LpH	TRUE	1	0.185484924583333	0.148706757716667	2	Srp21p		18,425	167	SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition//protein targeting to ER
CENPK1137D_637	LpH	TRUE	-1	0.611245704083333	0.746551193	2	Uncharacterized protein		6,941	64	cytoplasmic translation
CENPK1137D_4526	LpH	TRUE	-1	1.15319938316667	1.152403277375	1	Rps14ap		14,537	137	cytoplasmic translation//ribosomal small subunit assembly//translation//maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
CENPK1137D_3744	LpH	TRUE	-1	NaN	NaN	1	Rps16bp		15,847	143	cytoplasmic translation//translation//DNA recombination//maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
CENPK1137D_999	LpH	TRUE	-1	NaN	NaN	2	Lac1p		48,992	418	ceramide biosynthetic process//lipid metabolic process//lipid biosynthetic process//replicative cell aging
CENPK1137D_579	LpH	TRUE	1	0.130458009125	0.163730235575	1	Yke2p		13,284	114	tubulin complex assembly//protein folding//positive regulation of transcription elongation from RNA polymerase II promoter
CENPK1137D_3249	LpH	TRUE	-1	0.303232794583333	0.313364151166667	2	Bgl2p		34,119	313	carbohydrate metabolic process//fungal-type cell wall organization//metabolic process
CENPK1137D_1197	LpH	TRUE	1	NaN	NaN	1	Pam16p		16,156	149	protein import into mitochondrial matrix
CENPK1137D_1855	LpH	TRUE	-1	NaN	NaN	2	V-type proton ATPase proteolipid subunit		17,037	164	vacuolar acidification//ATP hydrolysis coupled proton transport//proton transport//ion transport//transport
CENPK1137D_708	LpH	TRUE	1	0.0325345084083333	0.0292767041208333	1	Vrp1p		82,594	817	bipolar cellular bud site selection//actin filament organization//actin cortical patch localization//endocytosis//actin cytoskeleton organization//regulation of cytokinesis
CENPK1137D_4530	LpH	TRUE	-1	NaN	NaN	2	Elongation of fatty acids protein (EC 2.3.1.199) (Very-long-chain 3-oxoacyl-CoA synthase)		40,002	347	fatty acid elongation//sphingolipid biosynthetic process//vesicle-mediated transport//lipid biosynthetic process//fatty acid biosynthetic process
CENPK1137D_4789	LpH	TRUE	1	NaN	NaN	3	Dad3p		10,848	94	chromosome segregation//regulation of microtubule polymerization or depolymerization//mitotic spindle organization in nucleus//cell division//cell cycle//mitotic nuclear division//attachment of spindle microtubules to kinetochore//positive regulation of microtubule polymerization//positive regulation of attachment of spindle microtubules to kinetochore
CENPK1137D_4577	LpH	TRUE	-1	0.946263266666667	0.732593450916667	1	Rpl32p		14,771	130	cytoplasmic translation//translation
CENPK1137D_4276	LpH	TRUE	-1	NaN	NaN	1	Rps18ap		17,038	146	cytoplasmic translation//translation//endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//rRNA export from nucleus
CENPK1137D_551	LpH	TRUE	-1	NaN	NaN	1	Ubi4p		17,210	153	protein monoubiquitination//protein polyubiquitination//protein deubiquitination//protein ubiquitination//ascospore formation//cellular response to DNA damage stimulus//DNA repair//response to stress
CENPK1137D_4871	LpH	TRUE	1	0.0323031652208333	0.0340366402125	2	Pin4p		73,786	668	G2/M transition of mitotic cell cycle//DNA damage checkpoint
CENPK1137D_927	LpH	TRUE	-1	NaN	NaN	2	Uncharacterized protein		46,036	392	biological_process
CENPK1137D_3336	LpH	TRUE	-1	0.493190497	0.489367649416667	1	Phosphomannomutase (EC 5.4.2.8)		29,063	254	GDP-mannose biosynthetic process//protein targeting to ER//mannose biosynthetic process
CENPK1137D_675	LpH	TRUE	-1	0.223605998666667	0.223597873375	3	Uncharacterized protein		27,501	244	cotranslational protein targeting to membrane
CENPK1137D_2899	LpH	TRUE	-1	0.871000457291667	0.725888728875	1	Rpl7ap		27,638	244	ribosomal large subunit biogenesis//cytoplasmic translation//maturation of LSU-rRNA
CENPK1137D_4341	LpH	TRUE	1	NaN	NaN	3	Ugx2p		25,732	223	biological_process
CENPK1137D_4256	LpH	TRUE	-1	NaN	NaN	2	Kynurenine formamidase (KFA) (KFase) (EC 3.5.1.9) (Arylformamidase) (N-formylkynurenine formamidase) (FKF)	BNA7	29,991	261	NAD biosynthetic process//tryptophan catabolic process//metabolic process//'de novo' NAD biosynthetic process from tryptophan//tryptophan catabolic process to kynurenine
CENPK1137D_217	LpH	TRUE	1	NaN	NaN	1	Slp1p		67,452	587	positive regulation of transcription from RNA polymerase II promoter//transcription from RNA polymerase II promoter
CENPK1137D_1824	LpH	TRUE	-1	NaN	NaN	1	Rps23ap		16,038	145	regulation of translational fidelity//translation//maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
CENPK1137D_3742	LpH	TRUE	-1	0.313500876875	0.2770399315	1	Sub2p		50,309	446	mRNA 3'-end processing//transcription elongation from RNA polymerase II promoter//obsolete ATP catabolic process//mRNA splicing, via spliceosome//mRNA export from nucleus//chromatin silencing at telomere//transcription-coupled nucleotide-excision repair
CENPK1137D_5206	LpH	TRUE	-1	0.343590576041667	0.345329978208333	2	Ssz1p		61,763	569	rRNA processing//cytoplasmic translation//regulation of translational fidelity//translational frameshifting
CENPK1137D_1534	LpH	TRUE	1	NaN	NaN	4	Svs1p		27,611	260	cellular response to vanadate(3-)
CENPK1137D_4109	LpH	TRUE	-1	NaN	NaN	3	Glutaredoxin-like protein		13,422	114	electron transport chain//biological_process//transport//oxidation-reduction process
CENPK1137D_4294	LpH	TRUE	1	NaN	NaN	2	Tlg1p		25,817	224	intracellular protein transport//endocytosis//vesicle-mediated transport//vesicle fusion//Golgi vesicle transport
CENPK1137D_886	LpH	TRUE	-1	0.242612660125	0.4058873235	1	Cytochrome c oxidase subunit		9,788	83	mitochondrial respiratory chain complex IV assembly//hydrogen ion transmembrane transport//oxidative phosphorylation
CENPK1137D_4969	LpH	TRUE	1	NaN	NaN	2	Dep1p		46,978	405	cellular response to heat//phospholipid metabolic process//negative regulation of chromatin silencing at silent mating-type cassette//negative regulation of chromatin silencing at rDNA//negative regulation of chromatin silencing at telomere//histone deacetylation//regulation of DNA-dependent DNA replication initiation//regulation of transcription from RNA polymerase II promoter//negative regulation of transcription from RNA polymerase II promoter//transcription, DNA-templated//regulation of transcription, DNA-templated//positive regulation of transcription from RNA polymerase II promoter//positive regulation of transcription from RNA polymerase II promoter in response to heat stress//negative regulation of inositol biosynthetic process by negative regulation of transcription from RNA polymerase II promoter//negative regulation of phosphatidylcholine biosynthetic process by negative regulation of transcription from RNA polymerase II promoter//positive regulation of inositol biosynthetic process by positive regulation of transcription from RNA polymerase II promoter//positive regulation of phosphatidylserine biosynthetic process by positive regulation of transcription from RNA polymerase II promoter//positive regulation of phosphatidylcholine biosynthetic process by positive regulation of transcription from RNA polymerase II promoter//negative regulation of phosphatidylserine biosynthetic process by negative regulation of transcription from RNA polymerase II promoter
CENPK1137D_3869	LpH	TRUE	-1	1.09504727	1.09355620370833	1	Triosephosphate isomerase (EC 5.3.1.1)		26,795	248	gluconeogenesis//metabolic process//pentose-phosphate shunt//glycolytic process
CENPK1137D_5449	LpH	TRUE	-1	0.819330573291667	0.789293421958333	1	Cox6p		17,342	148	mitochondrial electron transport, cytochrome c to oxygen//hydrogen ion transmembrane transport
CENPK1137D_3175	LpH	TRUE	-1	0.303336859333333	0.310508167833333	1	Thioredoxin		11,204	104	cell redox homeostasis//protein transport//vacuole fusion, non-autophagic//vacuole inheritance//ER to Golgi vesicle-mediated transport//glutathione metabolic process//retrograde vesicle-mediated transport, Golgi to ER//deoxyribonucleotide biosynthetic process//glycerol ether metabolic process//sulfate assimilation//protein deglutathionylation
CENPK1137D_4189	LpH	TRUE	1	0.26974388075	0.175702775666667	1	Sem1p		10,386	89	filamentous growth//transcription, DNA-templated//mRNA export from nucleus//regulation of cell cycle//ubiquitin-dependent protein catabolic process//proteasome-mediated ubiquitin-dependent protein catabolic process//exocytosis//histone deubiquitination//proteasome assembly//maintenance of DNA trinucleotide repeats//SAGA complex localization to transcription regulatory region
CENPK1137D_461	LpH	TRUE	-1	0.871293942375	0.881889218041667	1	Tat1p		68,758	619	cytoplasmic translation//ribosomal large subunit assembly//translation//translational termination
CENPK1137D_950	LpH	TRUE	-1	0.328644685708333	0.394499920083333	1	Tma19p		18,741	167	cytoplasmic translation//cellular response to oxidative stress
CENPK1137D_4777	LpH	TRUE	-1	0.79797436275	0.862079810958333	1	40S ribosomal protein S8		22,490	200	cytoplasmic translation//translation//maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
CENPK1137D_2199	LpH	TRUE	1	NaN	NaN	1	Las17p		67,572	633	actin polymerization or depolymerization//positive regulation of actin filament bundle assembly//bipolar cellular bud site selection//actin filament organization//response to osmotic stress//actin cortical patch localization//endocytosis//cytokinesis//actin nucleation//actin filament polymerization//positive regulation of Arp2/3 complex-mediated actin nucleation
CENPK1137D_5414	LpH	TRUE	-1	0.552932942083333	0.579933467958333	1	40S ribosomal protein S27		12,495	112	cytoplasmic translation//ribosomal small subunit assembly//translation//maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
CENPK1137D_2898	LpH	TRUE	-1	NaN	NaN	1	Hnm1p		62,056	563	amino acid transport//transmembrane transport//glycine betaine transport//(R)-carnitine transmembrane transport//(R)-carnitine transport//ethanolamine transport//choline transport//amino acid transmembrane transport
CENPK1137D_1914	LpH	TRUE	-1	0.129801551954167	0.129724713641667	1	60S ribosome subunit biogenesis protein NIP7		20,381	181	ribosomal large subunit assembly//ribosome assembly//rRNA processing//ribosome biogenesis//ribosomal large subunit biogenesis//maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//assembly of large subunit precursor of preribosome
CENPK1137D_1277	LpH	TRUE	-1	NaN	NaN	3	Pet130p		39,813	347	
CENPK1137D_3182	LpH	TRUE	1	NaN	NaN	2	Rsm27p		12,393	110	mitochondrial translation
CENPK1137D_2532	LpH	TRUE	1	NaN	NaN	1	Alf1p		28,354	254	post-chaperonin tubulin folding pathway//protein folding
CENPK1137D_4643	LpH	TRUE	-1	NaN	NaN	1	Rpl23bp		14,473	137	transmembrane transport//transport
CENPK1137D_4459	LpH	TRUE	-1	NaN	NaN	2	Autophagy-related protein		58,844	528	amino acid transmembrane export from vacuole//autophagy//protein transport//transport
CENPK1137D_426	LpH	TRUE	-1	NaN	NaN	1	Rps18ap		17,038	146	cytoplasmic translation//translation//endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//rRNA export from nucleus
CENPK1137D_3639	LpH	TRUE	-1	NaN	NaN	3	Pmp2p		4,848	43	regulation of catalytic activity//cation transport
CENPK1137D_3752	LpH	TRUE	-1	1.16144020654167	1.01940356433333	1	Rpl31ap		12,953	113	cytoplasmic translation//regulation of translational fidelity//translation
CENPK1137D_4426	LpH	TRUE	-1	NaN	NaN	3	Uncharacterized protein		8,097	75	biological_process
CENPK1137D_356	LpH	TRUE	1	0.15406994425	0.1509619227125	2	Spi1p		14,996	148	regulation of phosphoprotein phosphatase activity//glycogen biosynthetic process//regulation of signal transduction//chromosome segregation//carbohydrate metabolic process//glycogen metabolic process//positive regulation of catalytic activity
CENPK1137D_631	LpH	TRUE	1	NaN	NaN	5	Hap1p		6,718	60	regulation of transcription, DNA-templated//transcription, DNA-templated//carbon catabolite activation of transcription from RNA polymerase II promoter//regulation of cellular respiration//establishment of protein localization to chromatin//negative regulation of transcription from RNA polymerase II promoter in response to hypoxia
CENPK1137D_4518	LpH	TRUE	-1	NaN	NaN	1	Uncharacterized protein		69,218	611	biological_process//transmembrane transport//transport
CENPK1137D_4211	LpH	TRUE	-1	0.624102987708333	0.554027580958333	1	Rpp2bp		11,050	110	cytoplasmic translation//translational elongation//positive regulation of protein kinase activity
CENPK1137D_5041	LpH	TRUE	-1	NaN	NaN	1	Rpl2ap		27,408	254	negative regulation of meiotic cell cycle//positive regulation of meiotic cell cycle//positive regulation of mitotic cell cycle//negative regulation of mitotic cell cycle//regulation of budding cell apical bud growth//regulation of double-strand break repair via homologous recombination//regulation of filamentous growth//positive regulation of nuclear cell cycle DNA replication//negative regulation of transcription, DNA-templated//positive regulation of triglyceride catabolic process//positive regulation of spindle pole body separation//protein phosphorylation//positive regulation of transcription, DNA-templated//phosphorylation//cell division//cell cycle//mitotic nuclear division//chromatin remodeling//synaptonemal complex assembly//positive regulation of transcription from RNA polymerase II promoter//vesicle-mediated transport//7-methylguanosine mRNA capping//phosphorylation of RNA polymerase II C-terminal domain//regulation of protein localization//meiotic DNA double-strand break processing//peptidyl-serine phosphorylation//negative regulation of sister chromatid cohesion//negative regulation of double-strand break repair via nonhomologous end joining
CENPK1137D_3530	LpH	TRUE	-1	NaN	NaN	1	Rpl23bp		14,473	137	cytoplasmic translation//translation
CENPK1137D_2346	LpH	TRUE	1	NaN	NaN	2	Scd5p		97,305	872	endocytosis//actin filament organization//cortical actin cytoskeleton organization//protein secretion
CENPK1137D_1438	LpH	TRUE	-1	NaN	NaN	1	Uncharacterized protein		39,902	347	biological_process
CENPK1137D_28	LpH	TRUE	-1	0.1377595490875	0.173942187291667	1	Sld3p		77,298	668	regulation of vacuole fusion, non-autophagic//piecemeal microautophagy of nucleus//small GTPase mediated signal transduction//Golgi to vacuole transport//vesicle-mediated transport//protein transport//endocytosis//vacuole inheritance//transport//obsolete GTP catabolic process//retrograde transport, endosome to Golgi//protein localization to vacuole
CENPK1137D_4651	LpH	TRUE	-1	0.313184421458333	0.316769806875	2	Pho88p		21,137	188	protein maturation//phosphate ion transport
CENPK1137D_437	LpH	TRUE	1	NaN	NaN	3	DNA ligase (EC 6.5.1.1)		82,223	732	telomere maintenance//transcription, DNA-templated//nucleosome mobilization//telomere maintenance via recombination//chromatin silencing at telomere
CENPK1137D_2424	LpH	TRUE	1	NaN	NaN	1	Trm10p		34,520	293	tRNA methylation
CENPK1137D_337	LpH	TRUE	-1	NaN	NaN	1	Vtc2p		95,426	828	Golgi to endosome transport//vesicle-mediated transport//protein transport//ER to Golgi vesicle-mediated transport//transport//retrograde transport, endosome to Golgi
CENPK1137D_4560	LpH	TRUE	1	NaN	NaN	4	Uncharacterized protein		14,489	127	biological_process
CENPK1137D_3101	LpH	TRUE	1	NaN	NaN	3	Mtc3p		14,464	123	biological_process
CENPK1137D_5289	LpH	TRUE	-1	0.333915844625	0.291804790958333	1	Rpl42ap		12,212	106	cytoplasmic translation//translation//response to antibiotic//response to cycloheximide
CENPK1137D_1904	LpH	TRUE	-1	NaN	NaN	2	Flc1p		89,291	793	FAD transport//fungal-type cell wall biogenesis//protein folding//transport//FAD transmembrane transport
CENPK1137D_3140	LpH	TRUE	1	0.1368687400625	0.136153908795833	2	Cbp4p		20,219	170	mitochondrial respiratory chain complex III assembly
CENPK1137D_1406	LpH	TRUE	-1	1.20770253133333	0.80182806375	1	Rpl39p		4,924	39	cytoplasmic translation//translation
CENPK1137D_2492	LpH	TRUE	1	NaN	NaN	3	Uncharacterized protein		21,966	204	cellular response to water deprivation
CENPK1137D_3343	LpH	TRUE	-1	1.11863032225	1.01647430795833	1	Act1p		41,690	375	protein secretion//ascospore wall assembly//cellular response to oxidative stress//regulation of transcription from RNA polymerase II promoter//actomyosin contractile ring contraction//endocytosis//budding cell isotropic bud growth//establishment of cell polarity//establishment of mitotic spindle orientation//vacuole inheritance//cytokinesis//actin filament reorganization involved in cell cycle//vesicle transport along actin filament//exocytosis//histone acetylation//fungal-type cell wall organization//mitochondrion inheritance//DNA repair//chronological cell aging
CENPK1137D_1419	LpH	TRUE	-1	0.914836155708333	0.862242792458333	1	Rps5p		25,039	225	cytoplasmic translation//regulation of translational fidelity//translation//rRNA export from nucleus
CENPK1137D_99	LpH	TRUE	1	NaN	NaN	3	Mot3p		54,293	490	negative regulation of transcription from RNA polymerase II promoter//transcription, DNA-templated//regulation of transcription, DNA-templated//positive regulation of transcription from RNA polymerase II promoter//negative regulation of ergosterol biosynthetic process//cellular hyperosmotic response
CENPK1137D_174	LpH	TRUE	-1	0.906473807125	0.787609349041667	1	60S ribosomal protein L13		22,751	201	cytoplasmic translation//translation
CENPK1137D_3883	LpH	TRUE	-1	0.793302804666667	0.767304489875	1	Rps13p		17,029	151	cytoplasmic translation//translation//maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
CENPK1137D_2251	LpH	TRUE	-1	0.703762949541667	0.597545705875	1	Rpl33bp		12,168	107	cytoplasmic translation//translation
CENPK1137D_5006	LpH	TRUE	-1	0.321551063	0.310867547791667	3	Rhr2p		27,947	250	dephosphorylation//metabolic process//response to osmotic stress//cellular carbohydrate metabolic process//glycerol biosynthetic process
CENPK1137D_812	LpH	TRUE	-1	1.16958862283333	1.196813965625	1	40S ribosomal protein S1	RPS1	28,743	255	cytoplasmic translation//translation//maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
CENPK1137D_2083	LpH	TRUE	-1	1.04742915575	0.811692707583333	1	Rpl3p		43,758	387	cytoplasmic translation//ribosomal large subunit assembly//translation
CENPK1137D_230	LpH	TRUE	-1	0.995918123833333	0.751590997541667	1	Rdl1p		15,413	139	cytoplasmic translation//translation
CENPK1137D_3051	LpH	TRUE	-1	0.773013502541667	0.54263593125	1	Rpl11bp		19,750	174	cytoplasmic translation//ribosomal large subunit assembly//translation
CENPK1137D_4926	LpH	TRUE	-1	NaN	NaN	2	Ecm15p		11,518	104	fungal-type cell wall organization
CENPK1137D_5109	LpH	TRUE	-1	NaN	NaN	1	Rpl40ap		14,554	128	cytoplasmic translation//protein ubiquitination//ribosome biogenesis//ribosomal large subunit assembly//translation//ribosomal large subunit export from nucleus
CENPK1137D_4947	LpH	TRUE	1	NaN	NaN	1	Ribonuclease P/MRP protein subunit POP5 (EC 3.1.26.5)		19,574	173	rRNA processing//mRNA cleavage//tRNA processing//intronic box C/D snoRNA processing//RNA phosphodiester bond hydrolysis, endonucleolytic//RNA metabolic process//RNA phosphodiester bond hydrolysis
CENPK1137D_90	LpH	TRUE	1	NaN	NaN	3	Uncharacterized protein		67,525	587	negative regulation of transcription from RNA polymerase II promoter
CENPK1137D_4331	LpH	TRUE	-1	0.910227115	0.819131396458333	2	S-adenosylmethionine synthase (EC 2.5.1.6)		42,256	384	one-carbon metabolic process//methionine metabolic process//S-adenosylmethionine biosynthetic process
CENPK1137D_5007	LpH	TRUE	-1	NaN	NaN	1	Rpl34bp		13,641	121	cytoplasmic translation//translation
CENPK1137D_3899	LpH	TRUE	-1	NaN	NaN	3	Shu2p		26,123	223	recombinational repair//maintenance of rDNA//error-free translesion synthesis//DNA recombinase assembly
CENPK1137D_2840	LpH	TRUE	-1	0.535220262	0.416072401625	1	Ribosomal protein		24,486	217	cytoplasmic translation//translation
