originalGene	condition	significance	direction	P_ref	P_cond	orthoGroup	protName	shortName	MWeigth	SeqLength	GOterms
KMXK_0G02030	HiT	FALSE	1	NaN	NaN	1	Importin subunit beta-3	PSE1	121,949	1090	mRNA export from nucleus//protein import into nucleus//regulation of mitotic nuclear division//regulation of protein desumoylation
KMXK_0A01350	HiT	FALSE	1	NaN	NaN	1	Enolase-phosphatase E1 (EC 3.1.3.77) (2,3-diketo-5-methylthio-1-phosphopentane phosphatase)	UTR4	24,412	221	dephosphorylation//L-methionine salvage from methylthioadenosine//L-methionine salvage from S-adenosylmethionine
KMXK_0B04490	HiT	FALSE	-1	NaN	NaN	3	Sporulation protein YLL033W	IRC19	22,701	188	
KMXK_0H02960	HiT	FALSE	-1	NaN	NaN	1	Transcription factor IWS1	IWS1	40,927	365	chromatin organization involved in regulation of transcription//poly(A)+ mRNA export from nucleus//regulation of transcription elongation from RNA polymerase II promoter
KMXK_0H00870	HiT	FALSE	1	NaN	NaN	4	Uncharacterized protein		42,970	378	cell redox homeostasis
KMXK_0C01460	HiT	FALSE	1	NaN	NaN	1	Translational activator GCN1	GCN1	296,367	2668	regulation of translational elongation
KMXK_0B05740	HiT	FALSE	1	NaN	NaN	4	SMC_prok_A		32,730	285	
KMXK_0F03190	HiT	FALSE	1	NaN	NaN	2	Uncharacterized transporter ESBP6	ESBP6	72,107	654	transmembrane transport
KMXK_0E00110	HiT	FALSE	-1	NaN	NaN	1	NA	NA	NA	NA	dephosphorylation
KMXK_0A04200	HiT	FALSE	1	NaN	NaN	1	Ribosome biogenesis protein RPF2	RPF2	34,942	302	assembly of large subunit precursor of preribosome//maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//ribosomal large subunit assembly
KMXK_0E03110	HiT	FALSE	-1	NaN	NaN	1	Protein UPS1	UPS1	20,452	175	cardiolipin metabolic process//phospholipid transport//positive regulation of phosphatidylcholine biosynthetic process
KMXK_0H00350	HiT	FALSE	-1	NaN	NaN	5	Uncharacterized protein		56,128	484	
KMXK_0F02880	HiT	FALSE	1	NaN	NaN	5	NA	NA	NA	NA	
KMXK_0A01270	HiT	FALSE	1	NaN	NaN	1	Vacuolar protein sorting-associated protein 55	VPS55	15,599	142	late endosome to vacuole transport via multivesicular body sorting pathway
KMXK_0G02000	HiT	FALSE	-1	NaN	NaN	3	Uncharacterized transcriptional regulatory protein YCR106W	RDS1	118,800	1044	regulation of transcription by RNA polymerase II
KMXK_0H01740	HiT	FALSE	-1	NaN	NaN	1	NA	NA	NA	NA	mRNA splicing, via spliceosome
KMXK_0C01100	HiT	FALSE	1	NaN	NaN	2	NA	NA	NA	NA	transmembrane transport
KMXK_0D04830	HiT	FALSE	1	NaN	NaN	1	Bromodomain-containing factor 1	BDF1	77,906	701	chromatin organization involved in regulation of transcription//DNA repair//negative regulation of heterochromatin assembly//positive regulation of histone exchange//regulation of chromatin silencing at silent mating-type cassette//regulation of chromatin silencing at telomere//snRNA transcription
KMXK_0F01550	HiT	FALSE	1	NaN	NaN	2	Allantoate permease	DAL5	57,930	525	allantoate transport//dipeptide transport//transmembrane transport//tripeptide transport
KMXK_0F01390	HiT	FALSE	1	NaN	NaN	5	NA	NA	NA	NA	
KMXK_0A05970	HiT	FALSE	-1	NaN	NaN	1	RNA 3'-terminal phosphate cyclase-like protein	RCL1	40,032	365	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
KMXK_0B05090	HiT	FALSE	-1	NaN	NaN	1	Uncharacterized protein		12,160	108	RNA processing
KMXK_0F05150	HiT	FALSE	-1	NaN	NaN	3	Uncharacterized protein YHR149C	SKG6	77,618	709	
KMXK_0H01160	HiT	FALSE	-1	NaN	NaN	2	Guanine nucleotide-binding protein subunit gamma		10,448	90	obsolete heterotrimeric G-protein complex cycle//pheromone-dependent signal transduction involved in conjugation with cellular fusion
KMXK_0C00160	HiT	FALSE	-1	NaN	NaN	2	Conserved hypothetical transmembrane protein		62,345	545	
KMXK_0A06290	HiT	FALSE	-1	NaN	NaN	1	NA	NA	NA	NA	chromatin organization involved in regulation of transcription//chromatin silencing at silent mating-type cassette//establishment of chromatin silencing at telomere//establishment of protein localization to chromatin//establishment of protein localization to telomere//mitochondrial translational elongation//negative regulation of chromatin silencing//negative regulation of transcription by RNA polymerase II//obsolete GTP catabolic process//protection from non-homologous end joining at telomere//regulation of glycolytic process by positive regulation of transcription from RNA polymerase II promoter//telomere maintenance via telomere lengthening
KMXK_0C01410	HiT	FALSE	-1	NaN	NaN	3	Factor RRN10	RRN10	14,259	125	nucleolar large rRNA transcription by RNA polymerase I
KMXK_0G02090	HiT	FALSE	-1	NaN	NaN	1	Pre-mRNA-splicing factor CWC22	CWC22	61,237	529	
KMXK_0A07890	HiT	FALSE	-1	NaN	NaN	2	Ribosomal RNA-processing protein 7	RRP7	38,474	325	ribosomal small subunit assembly//rRNA processing
KMXK_0F02870	HiT	FALSE	1	NaN	NaN	2	Bud site selection protein RAX1	RAX1	49,321	428	termination of G-protein coupled receptor signaling pathway
KMXK_0A05380	HiT	FALSE	-1	NaN	NaN	3	THO complex subunit THP2		30,144	263	transcription, DNA-templated
KMXK_0H01250	HiT	FALSE	-1	NaN	NaN	2	Altered inheritance of mitochondria protein 24, mitochondrial	AIM24	39,934	355	
KMXK_0F00990	HiT	FALSE	-1	NaN	NaN	1	Uridine kinase (EC 2.7.1.48)	URK1	51,562	458	CTP salvage//phosphorylation//UMP salvage
KMXK_0D03550	HiT	FALSE	-1	NaN	NaN	3	Uncharacterized protein YCR075W-A		9,045	81	
KMXK_0C00660	HiT	FALSE	-1	NaN	NaN	1	37S ribosomal protein MRP4	MRP4	44,539	404	mitochondrial translation
KMXK_0D06010	HiT	FALSE	-1	NaN	NaN	1	HIG1 domain-containing protein YML030W	RCF1	18,613	159	mitochondrial respiratory chain complex IV assembly//mitochondrial respiratory chain supercomplex assembly
KMXK_0A06330	HiT	FALSE	1	NaN	NaN	1	GTP-binding nuclear protein	GSP1	24,356	214	exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//intracellular protein transport//nucleocytoplasmic transport//nucleus organization//obsolete GTP catabolic process//regulation of chromatin silencing at telomere//small GTPase mediated signal transduction
KMXK_0B01400	HiT	FALSE	1	NaN	NaN	2	Protein CCC1	CCC1	31,496	290	cellular calcium ion homeostasis//cellular iron ion homeostasis//cellular manganese ion homeostasis//ferrous iron transport//manganese ion transmembrane transport
KMXK_0D05930	HiT	FALSE	-1	NaN	NaN	1	UPF0061 protein FMP40	FMP40	76,392	670	
KMXK_0G02430	HiT	FALSE	1	NaN	NaN	1	Syntaxin VAM3	VAM3	29,926	261	intracellular protein transport//vesicle-mediated transport
KMXK_0H02230	HiT	FALSE	-1	NaN	NaN	2	mRNA-capping enzyme subunit beta	CET1	61,768	550	7-methylguanosine mRNA capping//polynucleotide 5' dephosphorylation//positive regulation of protein localization to nucleus//positive regulation of transcription elongation from RNA polymerase II promoter
KMXK_0C01670	HiT	FALSE	-1	NaN	NaN	1	GPI-anchored wall transfer protein (EC 2.3.-.-)	GWT1	49,872	442	GPI anchor biosynthetic process
KMXK_0B04830	HiT	FALSE	1	NaN	NaN	1	Peptide hydrolase (EC 3.4.-.-)		38,814	336	proteolysis
KMXK_0D06070	HiT	FALSE	1	NaN	NaN	1	54S ribosomal protein YmL6	YML6	29,421	264	mitochondrial translation
KMXK_0B00940	HiT	FALSE	-1	NaN	NaN	3	Uncharacterized protein		33,421	289	
KMXK_0C03830	HiT	FALSE	1	NaN	NaN	2	Protein AXL2	AXL2	86,708	785	axial cellular bud site selection
KMXK_0F05530	HiT	FALSE	1	NaN	NaN	3	Putative redox protein FMP46	FMP46	15,188	131	oxidation-reduction process
KMXK_0H03870	HiT	FALSE	-1	NaN	NaN	2	Uncharacterized protein		8,531	73	
KMXK_0C06660	HiT	FALSE	-1	NaN	NaN	2	Herpes_gp2	HKR1	142,093	1348	cellular process
KMXK_0F04200	HiT	FALSE	-1	NaN	NaN	4	DUF1748 super family protein		9,725	84	
KMXK_0D03270	HiT	FALSE	1	NaN	NaN	3	ISWI one complex protein 4	IOC4	52,273	460	cellular process
KMXK_0B02030	HiT	FALSE	1	NaN	NaN	2	Reduced growth phenotype protein 1	RGP1	69,214	598	biological_process
KMXK_0A06850	HiT	FALSE	1	NaN	NaN	4	SMC_prok_B		71,820	627	
KMXK_0D03890	HiT	FALSE	-1	NaN	NaN	1	Uridylate kinase (UK) (EC 2.7.4.14) (ATP:UMP phosphotransferase) (Deoxycytidylate kinase) (CK) (dCMP kinase) (Uridine monophosphate kinase) (UMP kinase) (UMPK)	URA6	33,246	303	nucleotide phosphorylation
KMXK_0C05370	HiT	FALSE	-1	NaN	NaN	3	GTPase-interacting component 2	GIC2	41,741	373	regulation of organelle organization
KMXK_0C01840	HiT	FALSE	1	NaN	NaN	1	NAD-dependent histone deacetylase SIR2	SIR2	72,721	664	chromatin silencing at telomere//histone deacetylation
KMXK_0A03910	HiT	FALSE	-1	NaN	NaN	1	Protein-lysine N-methyltransferase EFM5 (EC 2.1.1.-) (Elongation factor methyltransferase 5)	EFM5	28,663	248	methylation
KMXK_0F02090	HiT	FALSE	1	NaN	NaN	1	Protein kinase-like protein SCY1	SCY1	90,422	793	protein phosphorylation
KMXK_0C02840	HiT	FALSE	-1	NaN	NaN	1	Monothiol glutaredoxin-3	GRX3	27,702	248	actin cytoskeleton organization//cell redox homeostasis//cellular iron ion homeostasis//cellular response to oxidative stress//negative regulation of transcription regulatory region DNA binding//oxidation-reduction process
KMXK_0E04880	HiT	FALSE	1	NaN	NaN	1	Anaphase-promoting complex subunit 2	APC2	82,125	696	mitotic cell cycle//ubiquitin-dependent protein catabolic process
KMXK_0H03970	HiT	FALSE	-1	0.00540230286	0.00440372668416667	1	Coatomer subunit gamma	SEC21	106,022	956	ER to Golgi vesicle-mediated transport//intracellular protein transport//retrograde vesicle-mediated transport, Golgi to ER
KMXK_0D03510	HiT	FALSE	1	NaN	NaN	1	Coatomer subunit zeta	RET3	21,100	189	protein transport//retrograde vesicle-mediated transport, Golgi to ER
KMXK_0E02990	HiT	FALSE	1	NaN	NaN	1	Transcription initiation factor TFIID subunit 7	TAF7	78,316	715	regulation of transcription, DNA-templated//RNA polymerase II transcriptional preinitiation complex assembly//translational initiation
KMXK_0F03700	HiT	FALSE	-1	NaN	NaN	2	SSF super family protein		60,362	554	cellular response to metal ion//cellular response to starvation//filamentous growth of a population of unicellular organisms in response to biotic stimulus//filamentous growth of a population of unicellular organisms in response to starvation//intracellular pH elevation//spermidine transport//transmembrane transport
KMXK_0A06110	HiT	FALSE	1	NaN	NaN	1	Ubiquitin-conjugating enzyme E2 2	UBC2	18,957	165	chromatin silencing at telomere//DNA-templated transcription, termination//double-strand break repair via homologous recombination//error-free postreplication DNA repair//error-free translesion synthesis//error-prone translesion synthesis//histone monoubiquitination//meiotic DNA double-strand break formation//mitotic G1 DNA damage checkpoint//protein autoubiquitination//protein import into peroxisome matrix, receptor recycling//protein polyubiquitination//regulation of dipeptide transport//sporulation resulting in formation of a cellular spore//transcription by RNA polymerase II//ubiquitin-dependent ERAD pathway//ubiquitin-dependent protein catabolic process//ubiquitin-dependent protein catabolic process via the N-end rule pathway
KMXK_0H00430	HiT	FALSE	1	NaN	NaN	2	Iron transport multicopper oxidase FET5	FET5	69,617	614	iron ion transport//oxidation-reduction process
KMXK_0E01040	HiT	FALSE	1	NaN	NaN	1	Putative lipoate-protein ligase A	AIM22	45,727	397	protein lipoylation
KMXK_0G01570	HiT	FALSE	-1	NaN	NaN	1	PRA1 family protein	YIP3	19,355	176	ER to Golgi vesicle-mediated transport
KMXK_0A06910	HiT	FALSE	-1	NaN	NaN	1	Vacuolar protein sorting-associated protein 72	VPS72	82,019	715	histone exchange//regulation of transcription, DNA-templated
KMXK_0F04960	HiT	FALSE	-1	NaN	NaN	1	Probable electron transfer flavoprotein subunit beta	CIR1	28,499	258	oxidation-reduction process
KMXK_0H00830	HiT	FALSE	-1	NaN	NaN	3	Central kinetochore subunit MCM16		18,815	163	
KMXK_0A06430	HiT	FALSE	1	NaN	NaN	2	Protein N-terminal and lysine N-methyltransferase EFM7 (EC 2.1.1.-) (Elongation factor methyltransferase 7)	NNT1	30,878	270	chromatin silencing at rDNA//methylation//nicotinamide metabolic process
KMXK_0C01030	HiT	FALSE	-1	NaN	NaN	1	Protein SSH4	SSH4	62,083	566	protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway//vesicle-mediated transport
KMXK_0C01490	HiT	FALSE	-1	NaN	NaN	1	60S ribosomal protein L2	MRPL2	42,126	363	mitochondrial translation
KMXK_0D05090	HiT	FALSE	1	NaN	NaN	1	Dolichyl-phosphate-mannose--protein mannosyltransferase 4	PMT4	88,690	768	protein O-linked mannosylation//regulation of endoplasmic reticulum unfolded protein response
KMXK_0D04930	HiT	FALSE	1	0.438095072833333	0.311135908	1	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)	IDP1	48,112	429	glutamate biosynthetic process//glyoxylate cycle//isocitrate metabolic process//tricarboxylic acid cycle
KMXK_0C03240	HiT	FALSE	-1	NaN	NaN	1	Homeodomain super family	CUP9	45,994	425	negative regulation of dipeptide transport by negative regulation of transcription from RNA polymerase II promoter
KMXK_0B07530	HiT	FALSE	-1	NaN	NaN	2	Nucleolar protein 6	NOP6	24,733	219	ribosomal small subunit biogenesis
KMXK_0E03390	HiT	FALSE	-1	NaN	NaN	4	NA	NA	NA	NA	
KMXK_0B00810	HiT	FALSE	1	NaN	NaN	2	Coupling of ubiquitin conjugation to ER degradation protein 1	CUE1	22,348	201	
KMXK_0G03620	HiT	FALSE	-1	NaN	NaN	1	DNA repair protein RAD51 homolog	RAD51	41,183	376	double-strand break repair via single-strand annealing//heteroduplex formation//meiotic joint molecule formation//obsolete ATP catabolic process//strand invasion//telomere maintenance via recombination
KMXK_0B07630	HiT	FALSE	1	NaN	NaN	1	Anaphase-promoting complex subunit 1	APC1	189,755	1669	mitotic cell cycle//proteasome-mediated ubiquitin-dependent protein catabolic process
KMXK_0C07300	HiT	FALSE	-1	NaN	NaN	3	Ubiquitin carboxyl-terminal hydrolase 7	UBP11	116,740	1018	ubiquitin-dependent protein catabolic process
KMXK_0A01300	HiT	FALSE	-1	NaN	NaN	1	Cation-transporting ATPase (EC 3.6.3.-)	SPF1	134,604	1206	cation transport//cellular calcium ion homeostasis//cellular manganese ion homeostasis//obsolete ATP catabolic process//sterol homeostasis//transmembrane transport
KMXK_0H03560	HiT	FALSE	-1	NaN	NaN	2	C-1-tetrahydrofolate synthase	MIS1	106,113	973	conversion of methionyl-tRNA to N-formyl-methionyl-tRNA//folic acid biosynthetic process//histidine biosynthetic process//methionine biosynthetic process//oxidation-reduction process//purine nucleotide biosynthetic process//tetrahydrofolate interconversion//translational initiation
KMXK_0A00760	HiT	FALSE	-1	0.330558428916667	0.28029779575	1	Glucose-6-phosphate isomerase (EC 5.3.1.9)	RAG2	61,592	555	gluconeogenesis//glycolytic process//pentose-phosphate shunt
KMXK_0F03240	HiT	FALSE	-1	NaN	NaN	1	Pro-apoptotic serine protease NMA111	NMA111	108,492	979	apoptotic process//cellular lipid metabolic process//cellular response to heat//protein catabolic process//proteolysis
KMXK_0A05780	HiT	FALSE	-1	NaN	NaN	1	Pre-rRNA-processing protein PNO1	PNO1	30,400	274	ribosome biogenesis
KMXK_0F03810	HiT	FALSE	-1	NaN	NaN	2	Mitotic check point protein BUB2	BUB2	34,147	302	mitotic spindle orientation checkpoint//positive regulation of GTPase activity
KMXK_0A02150	HiT	FALSE	-1	NaN	NaN	1	Pre-mRNA-splicing factor SPP382	SPP382	77,186	666	mRNA splicing, via spliceosome
KMXK_0E03620	HiT	FALSE	1	NaN	NaN	1	Condensin complex subunit 3	YCG1	115,894	1015	meiotic chromosome condensation//meiotic chromosome separation//rDNA condensation//synaptonemal complex assembly//tRNA gene clustering
KMXK_0A04680	HiT	FALSE	-1	NaN	NaN	2	LrgB super family		73,937	657	
KMXK_0H01190	HiT	FALSE	-1	NaN	NaN	1	COP9 signalosome complex subunit 12	CSN12	50,836	435	cellular process
KMXK_0B04950	HiT	FALSE	-1	NaN	NaN	3	Ribosome biogenesis protein RLP7	RLP7	36,822	321	exonucleolytic trimming to generate mature 5'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
KMXK_0C06840	HiT	FALSE	1	NaN	NaN	2	Protein SSM1	SDT1	33,593	291	pyrimidine nucleobase metabolic process
KMXK_0C00290	HiT	FALSE	1	NaN	NaN	1	Protein DOA1	DOA1	80,498	725	double-strand break repair via nonhomologous end joining//ubiquitin recycling//ubiquitin-dependent protein catabolic process
KMXK_0D04190	HiT	FALSE	-1	NaN	NaN	1	Protein KRI1	KRI1	67,837	579	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
KMXK_0A08050	HiT	FALSE	1	NaN	NaN	1	DUF1620 super family	EMC1	81,525	720	protein folding in endoplasmic reticulum
KMXK_0A00510	HiT	FALSE	-1	NaN	NaN	1	Nucleolar GTP-binding protein 1	NOG1	73,969	643	assembly of large subunit precursor of preribosome//ribosomal large subunit biogenesis//ribosomal subunit export from nucleus//rRNA processing
KMXK_0B06920	HiT	FALSE	-1	NaN	NaN	1	tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial (EC 2.3.1.234) (N6-L-threonylcarbamoyladenine synthase) (t(6)A synthase) (t(6)A37 threonylcarbamoyladenosine biosynthesis protein QRI7) (tRNA threonylcarbamoyladenosine biosynthesis protein QRI7)	QRI7	43,938	393	mitochondrial tRNA threonylcarbamoyladenosine modification//proteolysis//tRNA threonylcarbamoyladenosine modification
KMXK_0A07480	HiT	FALSE	-1	NaN	NaN	2	Arginine permease	CAN1	64,356	580	amino acid transmembrane transport//arginine transport
KMXK_0F04350	HiT	FALSE	-1	NaN	NaN	2	Monothiol glutaredoxin-7	GRX7	24,351	224	cell redox homeostasis//oxidation-reduction process
KMXK_0F00890	HiT	FALSE	-1	NaN	NaN	2	54S ribosomal protein IMG1	IMG1	20,014	173	mitochondrial translation
KMXK_0G00150	HiT	FALSE	-1	NaN	NaN	2	GABA-specific permease	UGA4	61,747	566	amino acid transmembrane transport
KMXK_0D05270	HiT	FALSE	-1	NaN	NaN	3	U3 small nucleolar RNA-associated protein 9	UTP9	61,686	545	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//positive regulation of transcription by RNA polymerase I
KMXK_0A00300	HiT	FALSE	-1	0.288565750291667	0.228354446625	1	Heat shock protein homolog SSE1	SSE1	77,451	694	protein refolding//response to stress
KMXK_0A04280	HiT	FALSE	-1	NaN	NaN	2	54S ribosomal protein L20	MRPL20	22,314	197	mitochondrial translation
KMXK_0D01870	HiT	FALSE	-1	NaN	NaN	2	Palmitoyltransferase (EC 2.3.1.225)	SWF1	37,982	321	metabolic process
KMXK_0H03660	HiT	FALSE	1	NaN	NaN	2	Inositol-pentakisphosphate 2-kinase (EC 2.7.1.158)	IPK1	31,948	279	organic substance metabolic process//phosphorylation
KMXK_0G03910	HiT	FALSE	-1	NaN	NaN	4	Uncharacterized protein		42,842	384	
KMXK_0B02060	HiT	FALSE	-1	NaN	NaN	1	Ribosome biogenesis protein NOP53	NOP53	50,862	444	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//ribosomal large subunit export from nucleus
KMXK_0A04270	HiT	FALSE	-1	NaN	NaN	4	Uncharacterized protein		19,068	160	
KMXK_0A07600	HiT	FALSE	-1	NaN	NaN	2	Probable kinetochore protein SPC25	SPC25	25,180	219	cell cycle//cell division//organelle organization
KMXK_0D05730	HiT	FALSE	-1	NaN	NaN	1	60S ribosome subunit biogenesis protein NIP7	NIP7	20,490	181	assembly of large subunit precursor of preribosome//maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//ribosome assembly
KMXK_0H01490	HiT	FALSE	-1	NaN	NaN	3	37S ribosomal protein MRP21		16,944	149	mitochondrial translational initiation
KMXK_0B07850	HiT	FALSE	-1	NaN	NaN	4	Uncharacterized protein		31,890	282	cell cycle//nuclear division
KMXK_0B07800	HiT	FALSE	-1	NaN	NaN	1	Uncharacterized membrane protein		20,494	175	
KMXK_0A01530	HiT	FALSE	-1	NaN	NaN	3	Mitochondrial translation factor ATP22	ATP22	83,567	702	
KMXK_0H00460	HiT	FALSE	-1	NaN	NaN	1	Pentatricopeptide repeat-containing protein PET309	PET309	111,862	951	cellular metabolic process
KMXK_0A05390	HiT	FALSE	-1	NaN	NaN	1	GTPase MTG2	MTG2	60,744	548	cytoplasmic translation//obsolete GTP catabolic process
KMXK_0E05500	HiT	FALSE	-1	NaN	NaN	3	Pseudouridylate synthase PUS5	PUS5	35,360	308	pseudouridine synthesis
KMXK_0A06270	LpH	TRUE	1	NaN	NaN	2	RhoGAP_fMSB1	MSB1	143,631	1283	establishment of cell polarity
KMXK_0G01840	LpH	TRUE	1	NaN	NaN	2	Quinidine resistance protein 2	QDR2	70,912	639	copper ion export//drug transmembrane transport//potassium ion import
KMXK_0C00230	LpH	TRUE	-1	NaN	NaN	4	Mating-type protein A2	MATA2	29,286	254	
KMXK_0C03800	LpH	TRUE	1	NaN	NaN	1	pH-response regulator protein palF/RIM8	RIM8	67,881	616	invasive growth in response to glucose limitation//meiotic cell cycle//protein processing
KMXK_0E04650	LpH	TRUE	1	NaN	NaN	2	Conserved hypothetical membrane protein	MTC4	67,313	576	
KMXK_0D01390	LpH	TRUE	1	NaN	NaN	2	Transcriptional regulator NRG1	NRG1	39,674	370	biofilm formation//carbon catabolite repression of transcription from RNA polymerase II promoter by glucose//negative regulation of cellular hyperosmotic salinity response by negative regulation of transcription from RNA polymerase II promoter//negative regulation of cellular response to alkaline pH by negative regulation of transcription from RNA polymerase II promoter//negative regulation of invasive growth in response to glucose limitation by negative regulation of transcription from RNA polymerase II promoter//pseudohyphal growth
KMXK_0F02790	LpH	TRUE	-1	NaN	NaN	2	Pheromone alpha factor receptor	STE2	48,544	433	cell projection assembly//cytogamy//pheromone-dependent signal transduction involved in conjugation with cellular fusion//protein homooligomerization
KMXK_0G00730	LpH	TRUE	-1	NaN	NaN	5	NA	NA	NA	NA	
KMXK_0C00560	LpH	TRUE	1	NaN	NaN	2	Uncharacterized protein YJR061W	MNN4	109,403	934	
KMXK_0H03810	LpH	TRUE	-1	NaN	NaN	3	NA	NA	NA	NA	
KMXK_0F01570	LpH	TRUE	1	NaN	NaN	5	NA	NA	NA	NA	transmembrane transport
KMXK_0F01560	LpH	TRUE	1	NaN	NaN	4	Carboxylic ester hydrolase (EC 3.1.1.-)		62,854	544	metabolic process
KMXK_0H04310	LpH	TRUE	1	NaN	NaN	4	Uncharacterized protein		51,104	450	
KMXK_0H02920	LpH	TRUE	-1	NaN	NaN	4	NA	NA	NA	NA	
KMXK_0A04840	LpH	TRUE	1	NaN	NaN	2	Cell wall synthesis protein KRE9	KRE9	30,920	274	(1->6)-beta-D-glucan biosynthetic process//cell wall biogenesis//fungal-type cell wall organization
KMXK_0C06080	LpH	TRUE	1	NaN	NaN	2	Probable family 17 glucosidase SCW10	SCW4	42,707	405	carbohydrate metabolic process
KMXK_0A01180	LpH	FALSE	1	NaN	NaN	1	Probable E3 ubiquitin-protein ligase HUL4	HUL4	95,366	817	protein ubiquitination
KMXK_0E03330	LpH	TRUE	1	NaN	NaN	2	GAL4-like Zn2Cys6 binuclear cluster DNA-binding conserved domain		79,058	680	regulation of transcription by RNA polymerase II
KMXK_0C06710	LpH	FALSE	1	NaN	NaN	2	Probable metabolite transport protein C1271.09		65,582	593	transmembrane transport
KMXK_0E03530	LpH	TRUE	1	NaN	NaN	4	Aminopeptidase (EC 3.4.11.-)	APE2	100,283	882	proteolysis
KMXK_0H04340	LpH	TRUE	1	NaN	NaN	2	Uncharacterized protein YDL144C		38,266	347	oxidation-reduction process//pantothenate biosynthetic process
KMXK_0F05590	LpH	TRUE	1	NaN	NaN	1	Carboxypeptidase S	CPS1	63,291	570	proteolysis
KMXK_0F01540	LpH	FALSE	1	NaN	NaN	4	Carboxylic ester hydrolase (EC 3.1.1.-)		62,809	544	metabolic process
KMXK_0A00680	LpH	TRUE	-1	NaN	NaN	2	Homocitrate synthase	LYS21	43,435	393	lysine biosynthetic process via aminoadipic acid
KMXK_0G00720	LpH	TRUE	1	NaN	NaN	3	Alpha-1,3-mannosyltransferase	MNN1	89,041	763	protein glycosylation
KMXK_0A08380	LpH	TRUE	1	NaN	NaN	2	Drug resistance protein YOR378W		55,518	510	transmembrane transport
KMXK_0C05990	LpH	TRUE	1	0.541678392916667	1.412771119125	1	Protein AIM2	AIM2	27,621	253	metabolic process
KMXK_0C00170	LpH	TRUE	1	NaN	NaN	2	Uncharacterized aminotransferase C1771.03c	bioA	51,733	472	metabolic process
KMXK_0E03750	LpH	TRUE	1	NaN	NaN	2	Uncharacterized protein YER010C		26,148	240	3,4-dihydroxybenzoate catabolic process
KMXK_0C04430	LpH	FALSE	1	NaN	NaN	4	Uncharacterized protein		22,691	219	
KMXK_0A02940	LpH	TRUE	-1	NaN	NaN	2	NA	NA	NA	NA	carbohydrate transport//transmembrane transport
KMXK_0D00150	LpH	TRUE	1	NaN	NaN	2	NA	NA	NA	NA	regulation of transcription, DNA-templated
KMXK_0D02670	LpH	TRUE	1	NaN	NaN	2	NA	NA	NA	NA	azole transport//cellular response to drug//drug export//drug transmembrane transport//obsolete ATP catabolic process//xenobiotic transport
KMXK_0A06630	LpH	TRUE	1	NaN	NaN	2	Allantoinase	DAL1	58,533	532	allantoin assimilation pathway//DNA catabolic process, endonucleolytic
KMXK_0D00750	LpH	TRUE	-1	NaN	NaN	3	Cell wall protein YLR040C		22,415	203	response to pheromone triggering conjugation with cellular fusion//response to stress
KMXK_0E06320	LpH	TRUE	-1	NaN	NaN	3	7-keto 8-aminopelargonic acid transporter	BIO5	60,597	554	amino acid transmembrane transport//biotin biosynthetic process//vitamin transport
KMXK_0F02060	LpH	FALSE	1	NaN	NaN	2	Uncharacterized protein YOR389W		71,663	630	
KMXK_0A01830	LpH	TRUE	1	NaN	NaN	2	Uncharacterized hydrolase HI0588		50,266	455	metabolic process
KMXK_0H03800	LpH	TRUE	1	NaN	NaN	2	GABA-specific permease	UGA4	62,802	578	amino acid transmembrane transport//gamma-aminobutyric acid transport//putrescine transport
KMXK_0F01440	LpH	TRUE	1	NaN	NaN	4	NA	NA	NA	NA	
KMXK_0D02500	LpH	FALSE	1	NaN	NaN	2	POU domain		36,292	331	oxidation-reduction process
KMXK_0D03570	LpH	FALSE	1	NaN	NaN	1	Pyruvate dehydrogenase kinase		58,511	512	cellular response to drug//phosphorylation
