originalGene	condition	significance	direction	P_ref	P_cond	orthoGroup	protName	shortName	MWeigth	SeqLength	GOterms
KMXK_0H02880	HiT	TRUE	-1	NaN	NaN	4	NA	NA	NA	NA	
KMXK_0B00720	HiT	TRUE	1	NaN	NaN	2	Regulatory protein MIG1	MIG1	60,669	556	carbohydrate metabolic process//carbon catabolite repression of transcription from RNA polymerase II promoter by glucose//positive regulation of filamentous growth of a population of unicellular organisms in response to starvation//positive regulation of transcription by RNA polymerase II
KMXK_0D00930	HiT	TRUE	1	NaN	NaN	3	Uncharacterized endoplamic reticulum membrane		19,152	203	
KMXK_0F03530	HiT	TRUE	1	NaN	NaN	2	Proline-specific permease	PUT4	63,014	573	amino acid transmembrane transport//gamma-aminobutyric acid transport//proline transport
KMXK_0D03160	HiT	TRUE	1	NaN	NaN	4	Leucine-rich repeat-containing protein 6		68,962	591	
KMXK_0H01780	HiT	TRUE	1	NaN	NaN	2	Isocitrate lyase	ICL1	61,621	554	glyoxylate cycle//tricarboxylic acid cycle
KMXK_0E04030	HiT	TRUE	1	NaN	NaN	2	Gti1_Pac2 super family conserved domain		48,415	454	
KMXK_0F01910	HiT	TRUE	1	NaN	NaN	2	Serine/threonine-protein kinase SKS1	SKS1	53,968	478	glucose transmembrane transport//positive regulation of transcription by RNA polymerase II//protein phosphorylation//pseudohyphal growth//response to glucose
KMXK_0B01100	HiT	TRUE	-1	NaN	NaN	2	Uncharacterized protein		36,026	318	positive regulation of GTPase activity
KMXK_0A05680	HiT	TRUE	1	NaN	NaN	2	Probable transporter MCH2	MCH2	52,172	474	transmembrane transport
KMXK_0G01370	HiT	TRUE	1	NaN	NaN	1	Protein-lysine N-methyltransferase EFM6 (EC 2.1.1.-) (Elongation factor methyltransferase 6)	EFM6	28,047	249	
KMXK_0D00330	HiT	TRUE	1	NaN	NaN	3	Uncharacterized transporter YLL055W	YCT1	62,966	561	transmembrane transport
KMXK_0C02810	HiT	TRUE	-1	NaN	NaN	2	Glycosidase (EC 3.2.-.-)	UTR2	50,665	470	cell wall chitin metabolic process//fungal-type cell wall organization
KMXK_0A03230	HiT	TRUE	-1	0.275552704041667	0.079826192725	3	Inulinase	INU1	62,295	556	fructan catabolic process//raffinose catabolic process//sucrose catabolic process
KMXK_0E05830	HiT	TRUE	-1	0.0511183562970833	0.01843042651875	1	Peroxisomal 2	SPS19	31,015	292	ascospore formation//fatty acid catabolic process
KMXK_0F01560	HiT	TRUE	1	NaN	NaN	4	Carboxylic ester hydrolase (EC 3.1.1.-)		62,854	544	metabolic process
KMXK_0H02200	HiT	TRUE	-1	0.147962184791667	0.054222761025	2	Fatty acid synthase subunit alpha	FAS2	207,519	1894	fatty acid biosynthetic process//macromolecule biosynthetic process//oxidation-reduction process
KMXK_0F04690	HiT	TRUE	1	NaN	NaN	4	Uncharacterized protein		16,847	146	
KMXK_0G00740	HiT	TRUE	-1	NaN	NaN	3	Alpha-1,3-mannosyltransferase	MNN1	87,166	743	N-glycan processing//protein O-linked glycosylation
KMXK_0E00550	HiT	TRUE	-1	NaN	NaN	2	Thiamine transporter THI72	THI72	67,098	598	nucleobase transport
KMXK_0A05220	HiT	TRUE	-1	NaN	NaN	3	NA	NA	NA	NA	
KMXK_0A03680	HiT	TRUE	-1	NaN	NaN	3	Uncharacterized protein	SSP1	74,637	660	cell cycle//cellular component organization
KMXK_0A06270	LpH	TRUE	1	NaN	NaN	2	RhoGAP_fMSB1	MSB1	143,631	1283	establishment of cell polarity
KMXK_0G01840	LpH	TRUE	1	NaN	NaN	2	Quinidine resistance protein 2	QDR2	70,912	639	copper ion export//drug transmembrane transport//potassium ion import
KMXK_0C00230	LpH	TRUE	-1	NaN	NaN	4	Mating-type protein A2	MATA2	29,286	254	
KMXK_0C03800	LpH	TRUE	1	NaN	NaN	1	pH-response regulator protein palF/RIM8	RIM8	67,881	616	invasive growth in response to glucose limitation//meiotic cell cycle//protein processing
KMXK_0E04650	LpH	TRUE	1	NaN	NaN	2	Conserved hypothetical membrane protein	MTC4	67,313	576	
KMXK_0D01390	LpH	TRUE	1	NaN	NaN	2	Transcriptional regulator NRG1	NRG1	39,674	370	biofilm formation//carbon catabolite repression of transcription from RNA polymerase II promoter by glucose//negative regulation of cellular hyperosmotic salinity response by negative regulation of transcription from RNA polymerase II promoter//negative regulation of cellular response to alkaline pH by negative regulation of transcription from RNA polymerase II promoter//negative regulation of invasive growth in response to glucose limitation by negative regulation of transcription from RNA polymerase II promoter//pseudohyphal growth
KMXK_0F02790	LpH	TRUE	-1	NaN	NaN	2	Pheromone alpha factor receptor	STE2	48,544	433	cell projection assembly//cytogamy//pheromone-dependent signal transduction involved in conjugation with cellular fusion//protein homooligomerization
KMXK_0G00730	LpH	TRUE	-1	NaN	NaN	5	NA	NA	NA	NA	
KMXK_0C00560	LpH	TRUE	1	NaN	NaN	2	Uncharacterized protein YJR061W	MNN4	109,403	934	
KMXK_0H03810	LpH	TRUE	-1	NaN	NaN	3	NA	NA	NA	NA	
KMXK_0F01570	LpH	TRUE	1	NaN	NaN	5	NA	NA	NA	NA	transmembrane transport
KMXK_0F01560	LpH	TRUE	1	NaN	NaN	4	Carboxylic ester hydrolase (EC 3.1.1.-)		62,854	544	metabolic process
KMXK_0H04310	LpH	TRUE	1	NaN	NaN	4	Uncharacterized protein		51,104	450	
KMXK_0H02920	LpH	TRUE	-1	NaN	NaN	4	NA	NA	NA	NA	
KMXK_0A04840	LpH	TRUE	1	NaN	NaN	2	Cell wall synthesis protein KRE9	KRE9	30,920	274	(1->6)-beta-D-glucan biosynthetic process//cell wall biogenesis//fungal-type cell wall organization
KMXK_0C06080	LpH	TRUE	1	NaN	NaN	2	Probable family 17 glucosidase SCW10	SCW4	42,707	405	carbohydrate metabolic process
KMXK_0E03330	LpH	TRUE	1	NaN	NaN	2	GAL4-like Zn2Cys6 binuclear cluster DNA-binding conserved domain		79,058	680	regulation of transcription by RNA polymerase II
KMXK_0E03530	LpH	TRUE	1	NaN	NaN	4	Aminopeptidase (EC 3.4.11.-)	APE2	100,283	882	proteolysis
KMXK_0H04340	LpH	TRUE	1	NaN	NaN	2	Uncharacterized protein YDL144C		38,266	347	oxidation-reduction process//pantothenate biosynthetic process
KMXK_0F05590	LpH	TRUE	1	NaN	NaN	1	Carboxypeptidase S	CPS1	63,291	570	proteolysis
KMXK_0A00680	LpH	TRUE	-1	NaN	NaN	2	Homocitrate synthase	LYS21	43,435	393	lysine biosynthetic process via aminoadipic acid
KMXK_0G00720	LpH	TRUE	1	NaN	NaN	3	Alpha-1,3-mannosyltransferase	MNN1	89,041	763	protein glycosylation
KMXK_0A08380	LpH	TRUE	1	NaN	NaN	2	Drug resistance protein YOR378W		55,518	510	transmembrane transport
KMXK_0C05990	LpH	TRUE	1	0.541678392916667	1.412771119125	1	Protein AIM2	AIM2	27,621	253	metabolic process
KMXK_0C00170	LpH	TRUE	1	NaN	NaN	2	Uncharacterized aminotransferase C1771.03c	bioA	51,733	472	metabolic process
KMXK_0E03750	LpH	TRUE	1	NaN	NaN	2	Uncharacterized protein YER010C		26,148	240	3,4-dihydroxybenzoate catabolic process
KMXK_0A02940	LpH	TRUE	-1	NaN	NaN	2	NA	NA	NA	NA	carbohydrate transport//transmembrane transport
KMXK_0D00150	LpH	TRUE	1	NaN	NaN	2	NA	NA	NA	NA	regulation of transcription, DNA-templated
KMXK_0D02670	LpH	TRUE	1	NaN	NaN	2	NA	NA	NA	NA	azole transport//cellular response to drug//drug export//drug transmembrane transport//obsolete ATP catabolic process//xenobiotic transport
KMXK_0A06630	LpH	TRUE	1	NaN	NaN	2	Allantoinase	DAL1	58,533	532	allantoin assimilation pathway//DNA catabolic process, endonucleolytic
KMXK_0D00750	LpH	TRUE	-1	NaN	NaN	3	Cell wall protein YLR040C		22,415	203	response to pheromone triggering conjugation with cellular fusion//response to stress
KMXK_0E06320	LpH	TRUE	-1	NaN	NaN	3	7-keto 8-aminopelargonic acid transporter	BIO5	60,597	554	amino acid transmembrane transport//biotin biosynthetic process//vitamin transport
KMXK_0A01830	LpH	TRUE	1	NaN	NaN	2	Uncharacterized hydrolase HI0588		50,266	455	metabolic process
KMXK_0H03800	LpH	TRUE	1	NaN	NaN	2	GABA-specific permease	UGA4	62,802	578	amino acid transmembrane transport//gamma-aminobutyric acid transport//putrescine transport
KMXK_0F01440	LpH	TRUE	1	NaN	NaN	4	NA	NA	NA	NA	
KMXK_0C00160	LpH	TRUE	1	NaN	NaN	2	Conserved hypothetical transmembrane protein		62,345	545	
KMXK_0H04330	LpH	TRUE	1	NaN	NaN	2	Uncharacterized protein		77,585	690	regulation of transcription by RNA polymerase II
KMXK_0G01910	LpH	TRUE	-1	NaN	NaN	1	Uncharacterized sulfatase PB10D8.02c		63,089	555	metabolic process
KMXK_0E03420	LpH	TRUE	1	NaN	NaN	3	Uncharacterized protein YPL245W		50,954	442	metabolic process
KMXK_0B05340	LpH	TRUE	1	NaN	NaN	2	Putative dioxygenase C576.01c		42,057	373	oxidation-reduction process
KMXK_0B00180	LpH	TRUE	-1	NaN	NaN	2	Uncharacterized protein	ADY2	30,395	276	acetate transport//ammonium transport//meiotic cell cycle//nitrogen utilization//transmembrane transport
KMXK_0F03890	LpH	TRUE	1	NaN	NaN	2	Sugar transporter STL1	STL1	67,404	613	glycerol transport//transmembrane transport
KMXK_0E03540	LpH	TRUE	1	NaN	NaN	4	NA	NA	NA	NA	
KMXK_0C04940	LpH	TRUE	-1	NaN	NaN	3	1,3-beta-glucan synthase component GSC2	FKS3	209,708	1812	(1->3)-beta-D-glucan biosynthetic process
KMXK_0E05850	LpH	TRUE	-1	NaN	NaN	2	Probable diacylglycerol pyrophosphate phosphatase 1	dpp1	38,393	344	metabolic process
KMXK_0B01110	LpH	TRUE	-1	0.2348118720625	0.118902194145833	1	Phosphoglycerate mutase (EC 5.4.2.11)	GPM1	28,854	260	gluconeogenesis//glycolytic process
KMXK_0D00930	LpH	TRUE	1	NaN	NaN	3	Uncharacterized endoplamic reticulum membrane		19,152	203	
KMXK_0B00120	LpH	TRUE	1	NaN	NaN	4	Conserved hypothetical membrane protein		10,081	86	
KMXK_0F03060	LpH	TRUE	1	NaN	NaN	4	Lysine-rich arabinogalactan protein 19		25,853	268	
KMXK_0B01120	LpH	TRUE	-1	NaN	NaN	2	Uncharacterized protein	ADY2	30,328	277	acetate transport//ammonium transport//nitrogen utilization//transmembrane transport
KMXK_0E04590	LpH	TRUE	-1	NaN	NaN	3	Putative protease AXL1	AXL1	133,822	1177	axial cellular bud site selection//peptide pheromone maturation//proteolysis
KMXK_0A03640	LpH	TRUE	-1	NaN	NaN	2	High-affinity nicotinic acid transporter	TNA1	56,575	508	NAD transport//nicotinamide mononucleotide transport//transmembrane transport
KMXK_0H03050	LpH	TRUE	-1	NaN	NaN	2	Copper transport protein CTR1	CTR1	38,036	350	(R)-carnitine transport//choline transport//copper ion import//ethanolamine transport//glycine betaine transport
KMXK_0D02680	LpH	TRUE	1	NaN	NaN	2	NA	NA	NA	NA	drug transport//obsolete ATP catabolic process//transmembrane transport
KMXK_0C03420	LpH	TRUE	-1	NaN	NaN	1	Aquaporin-2	AQY1	33,943	309	cellular response to freezing//cellular response to osmotic stress//single-species biofilm formation on inanimate substrate//water transport
KMXK_0E04580	LpH	TRUE	1	NaN	NaN	4	Uncharacterized protein		8,945	83	
KMXK_0G00140	LpH	TRUE	1	NaN	NaN	2	GABA-specific permease	UGA4	62,350	571	amino acid transmembrane transport
KMXK_0H02310	LpH	TRUE	-1	NaN	NaN	4	Uncharacterized protein		22,353	207	
KMXK_0C06280	LpH	TRUE	-1	NaN	NaN	3	Calcium/calmodulin-dependent protein kinase type 1D	FMP48	47,320	417	protein phosphorylation
KMXK_0E00500	LpH	TRUE	-1	NaN	NaN	3	Meiosis protein 5	MEI5	25,869	218	meiotic DNA recombinase assembly//reciprocal meiotic recombination
KMXK_0D05590	LpH	TRUE	1	NaN	NaN	2	Cell membrane protein YLR414C	PUN1	30,440	270	fungal-type cell wall organization//protein complex oligomerization
KMXK_0F02740	LpH	TRUE	-1	NaN	NaN	3	Outer spore wall protein 2	OSW2	76,069	662	ascospore wall assembly
KMXK_0G01850	LpH	TRUE	1	NaN	NaN	2	Uncharacterized oxidoreductase YJR096W		32,741	290	arabinose catabolic process//cellular response to oxidative stress//D-xylose catabolic process//oxidation-reduction process
KMXK_0H03770	LpH	TRUE	-1	NaN	NaN	1	Peptide transporter PTR2	PTR2	71,199	633	dipeptide transport//protein transport//tripeptide transport
KMXK_0A08090	LpH	TRUE	-1	NaN	NaN	2	Sporulation-specific protein 1	SPS1	56,384	496	ascospore formation//cellular component organization//protein phosphorylation
KMXK_0F02400	Osm	TRUE	-1	NaN	NaN	3	Transcriptional activator/repressor MOT3	MOT3	51,953	461	cellular hyperosmotic response//negative regulation of ergosterol biosynthetic process//negative regulation of transcription by RNA polymerase II//positive regulation of transcription by RNA polymerase II
KMXK_0B03320	Osm	TRUE	-1	NaN	NaN	2	Sexual differentiation process protein isp4	isp4	89,638	797	cellular response to drug//nitrogen utilization//oligopeptide transmembrane transport
KMXK_0C02470	Osm	TRUE	-1	NaN	NaN	2	Sphingoid long-chain base transporter RSB1	RSB1	48,031	427	fatty acid transport//phospholipid translocation//response to stress
KMXK_0E04700	Osm	TRUE	-1	NaN	NaN	2	Aspartic proteinase yapsin-3	BAR1	54,746	501	adaptation of signaling pathway by response to pheromone involved in conjugation with cellular fusion//peptide catabolic process//proteolysis
KMXK_0G00120	Osm	TRUE	-1	NaN	NaN	5	NA	NA	NA	NA	flocculation
KMXK_0C03420	Osm	TRUE	-1	NaN	NaN	1	Aquaporin-2	AQY1	33,943	309	cellular response to freezing//cellular response to osmotic stress//single-species biofilm formation on inanimate substrate//water transport
KMXK_0D05590	Osm	TRUE	-1	NaN	NaN	2	Cell membrane protein YLR414C	PUN1	30,440	270	fungal-type cell wall organization//protein complex oligomerization
KMXK_0A08370	Osm	TRUE	1	NaN	NaN	3	Siderophore iron transporter ARN2	ARN2	69,880	619	siderophore metabolic process//siderophore transport//transmembrane transport
KMXK_0B03310	Osm	TRUE	-1	NaN	NaN	3	Uncharacterized protein		39,605	351	cellular process
KMXK_0H04290	Osm	TRUE	-1	NaN	NaN	2	Isocitrate lyase	ICL2	64,122	572	propionate catabolic process, 2-methylcitrate cycle
KMXK_0B00530	Osm	TRUE	-1	0.235379251708333	0.0280707771375	2	Acetyl-CoA hydrolase	ACH1	58,131	523	acetate metabolic process//acetyl-CoA metabolic process
KMXK_0C06280	Osm	TRUE	-1	NaN	NaN	3	Calcium/calmodulin-dependent protein kinase type 1D	FMP48	47,320	417	protein phosphorylation
KMXK_0F03890	Osm	TRUE	1	NaN	NaN	2	Sugar transporter STL1	STL1	67,404	613	glycerol transport//transmembrane transport
KMXK_0B07870	Osm	TRUE	-1	0.147965139833333	0.0400079699166667	2	D-amino-acid oxidase	dao1	41,325	365	oxidation-reduction process
KMXK_0F05010	Osm	TRUE	-1	NaN	NaN	2	Dicarboxylic amino acid permease	DIP5	64,441	581	amino acid transmembrane transport
KMXK_0E06300	Osm	TRUE	1	NaN	NaN	2	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	BIO3	54,419	488	biotin biosynthetic process
KMXK_0A01430	Osm	TRUE	-1	NaN	NaN	4	Uncharacterized protein		57,800	507	
KMXK_0A02460	Osm	TRUE	-1	NaN	NaN	3	Uncharacterized protein		17,042	152	
KMXK_0E06310	Osm	TRUE	1	NaN	NaN	3	Dethiobiotin synthetase	BIO4	25,287	228	biotin biosynthetic process
KMXK_0G00230	Osm	TRUE	-1	NaN	NaN	2	Thiamine transporter THI72	THI72	65,709	583	nucleobase transport
KMXK_0H04430	Osm	TRUE	-1	0.487560780291667	0.0986634344	1	Citrate synthase	CIT3	52,696	474	cellular carbohydrate metabolic process//propionate catabolic process, 2-methylcitrate cycle//tricarboxylic acid cycle
KMXK_0H03090	Osm	TRUE	-1	NaN	NaN	1	Uncharacterized protein		43,449	388	
KMXK_0F01440	Osm	TRUE	-1	NaN	NaN	4	NA	NA	NA	NA	
KMXK_0B08170	Osm	TRUE	1	NaN	NaN	3	NA	NA	NA	NA	metabolic process
KMXK_0H04040	Osm	TRUE	-1	NaN	NaN	1	Mitochondrial aspartate-glutamate transporter AGC1	AGC1	105,000	911	aspartate transmembrane transport//cellular nitrogen compound biosynthetic process//L-glutamate transmembrane transport//transmembrane transport
KMXK_0B04680	Osm	TRUE	-1	NaN	NaN	1	Uncharacterized protein		62,178	553	adenine biosynthetic process//filamentous growth//regulation of transcription, DNA-templated
KMXK_0C02480	Osm	TRUE	-1	NaN	NaN	2	Glycerol-3-phosphate O-acyltransferase 2	GPT2	86,334	761	phospholipid biosynthetic process
KMXK_0D01050	Osm	TRUE	1	NaN	NaN	3	Siderophore iron transporter ARN2	ARN2	69,078	619	siderophore metabolic process//siderophore transport//transmembrane transport
KMXK_0A00200	Osm	TRUE	1	NaN	NaN	5	Sit1p	str3	66,254	596	transmembrane transport
KMXK_0A01850	Osm	TRUE	-1	0.0468104174166667	0.00894829077083333	2	ABC_PDR_domain2	CDR4	177,500	1567	cellular response to chemical stimulus//drug transport//obsolete ATP catabolic process//organic substance transport//transmembrane transport
KMXK_0A00530	Osm	TRUE	-1	NaN	NaN	2	Sulfite efflux pump SSU1	SSU1	51,928	450	sulfite transport//transmembrane transport
KMXK_0D03050	Osm	TRUE	1	NaN	NaN	3	Uncharacterized protein YJL016W/YJL017W		61,209	545	
KMXK_0D02710	Osm	TRUE	1	NaN	NaN	2	SDO1-like protein YHR087W	RTC3	12,513	112	ribosome biogenesis//RNA metabolic process
KMXK_0F04480	Osm	TRUE	-1	NaN	NaN	2	NA	NA	NA	NA	vesicle-mediated transport
KMXK_0B05620	Osm	TRUE	1	NaN	NaN	3	Protein BTN2		43,313	373	cellular protein localization//intracellular transport//organic substance transport//transport
KMXK_0E03750	Osm	TRUE	1	NaN	NaN	2	Uncharacterized protein YER010C		26,148	240	3,4-dihydroxybenzoate catabolic process
KMXK_0D03110	Osm	TRUE	1	NaN	NaN	4	Uncharacterized protein		13,970	120	
KMXK_0E00120	Osm	TRUE	1	NaN	NaN	1	Glutathione S-transferase 1	GTT1	26,690	234	glutathione metabolic process
KMXK_0A04840	Osm	TRUE	-1	NaN	NaN	2	Cell wall synthesis protein KRE9	KRE9	30,920	274	(1->6)-beta-D-glucan biosynthetic process//cell wall biogenesis//fungal-type cell wall organization
KMXK_0A06760	Osm	TRUE	1	NaN	NaN	1	Glycerol-3-phosphate dehydrogenase [NAD(+)] (EC 1.1.1.8)	GPD1	42,528	388	glycerol metabolic process//glycerol-3-phosphate catabolic process//intracellular accumulation of glycerol//NADH oxidation
KMXK_0A03190	Osm	TRUE	1	NaN	NaN	3	Protein FMP23	FMP23	20,858	178	
KMXK_0D02250	Osm	TRUE	-1	NaN	NaN	5	Probable inorganic polyphosphate/ATP-NAD kinase		30,015	269	phosphorylation
KMXK_0D01860	Osm	TRUE	-1	NaN	NaN	4	NA	NA	NA	NA	
KMXK_0C04630	Osm	TRUE	1	NaN	NaN	1	Aprataxin-like protein	HNT3	36,799	308	DNA repair
KMXK_0B00180	Osm	TRUE	-1	NaN	NaN	2	Uncharacterized protein	ADY2	30,395	276	acetate transport//ammonium transport//meiotic cell cycle//nitrogen utilization//transmembrane transport
KMXK_0G00740	Osm	TRUE	-1	NaN	NaN	3	Alpha-1,3-mannosyltransferase	MNN1	87,166	743	N-glycan processing//protein O-linked glycosylation
KMXK_0G00180	Osm	TRUE	-1	NaN	NaN	1	Nuclease 1	NUC1	37,614	341	apoptotic DNA fragmentation//DNA recombination//RNA catabolic process
KMXK_0D01390	Osm	TRUE	-1	NaN	NaN	2	Transcriptional regulator NRG1	NRG1	39,674	370	biofilm formation//carbon catabolite repression of transcription from RNA polymerase II promoter by glucose//negative regulation of cellular hyperosmotic salinity response by negative regulation of transcription from RNA polymerase II promoter//negative regulation of cellular response to alkaline pH by negative regulation of transcription from RNA polymerase II promoter//negative regulation of invasive growth in response to glucose limitation by negative regulation of transcription from RNA polymerase II promoter//pseudohyphal growth
KMXK_0C07290	Osm	TRUE	-1	0.0465959576833333	0.0276409892129167	1	Glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)	GUT2	70,979	642	glycerol metabolic process//glycerol-3-phosphate metabolic process//NADH oxidation//replicative cell aging
KMXK_0D01780	Osm	TRUE	-1	NaN	NaN	3	Uncharacterized protein	GIS3	51,225	454	intracellular signal transduction
KMXK_0D06590	Osm	TRUE	-1	NaN	NaN	3	Flocculation protein FLO9		80,001	736	flocculation
KMXK_0E02790	Osm	TRUE	-1	NaN	NaN	3	Arrestin-related trafficking adapter 5	ART5	78,702	721	
KMXK_0A07780	Osm	TRUE	-1	NaN	NaN	4	Putative NADPH dehydrogenase C23G7.10c		38,653	351	cell redox homeostasis//oxidation-reduction process
KMXK_0E03530	Osm	TRUE	-1	NaN	NaN	4	Aminopeptidase (EC 3.4.11.-)	APE2	100,283	882	proteolysis
KMXK_0H02550	Osm	TRUE	-1	NaN	NaN	1	NA	NA	NA	NA	biofilm formation//cell-cell adhesion//flocculation//invasive growth in response to glucose limitation//pseudohyphal growth
KMXK_0A02180	Osm	TRUE	-1	NaN	NaN	1	Cytochrome b2	CYB2	64,707	592	entry into host through natural portals//lactate metabolic process//metabolism by symbiont of substance in host//oxidation-reduction process
KMXK_0A03210	Osm	TRUE	-1	NaN	NaN	2	Uncharacterized protein AN0679		27,586	240	oxidation-reduction process
KMXK_0E05010	Osm	TRUE	1	NaN	NaN	1	mRNA decay factor CTH1	CTH1	35,835	310	
KMXK_0C05760	Osm	TRUE	-1	NaN	NaN	2	Halotolerance protein 9	HAL9	129,835	1140	regulation of transcription by RNA polymerase II
KMXK_0A04140	Osm	TRUE	-1	NaN	NaN	2	NA	NA	NA	NA	potassium ion transmembrane transport
KMXK_0G00390	Osm	TRUE	-1	NaN	NaN	4	NA	NA	NA	NA	
KMXK_0B02720	Osm	TRUE	-1	0.330953183083333	0.180037445833333	1	Alpha-1,4 glucan phosphorylase (EC 2.4.1.1)	GPH1	103,441	903	glycogen catabolic process
KMXK_0E02630	Osm	TRUE	-1	NaN	NaN	2	Peroxidase (EC 1.11.1.-)	CCP1	38,811	345	cell differentiation//oxidation-reduction process//response to oxidative stress
KMXK_0D03400	Osm	TRUE	-1	NaN	NaN	1	Uncharacterized membrane protein YMR034C		51,981	470	calcium ion import
KMXK_0H01830	Osm	TRUE	1	NaN	NaN	3	(DL)-glycerol-3-phosphatase 1	RHR2	27,518	248	glycerol biosynthetic process//response to osmotic stress
KMXK_0B01780	Osm	TRUE	-1	NaN	NaN	3	NA	NA	NA	NA	fungal-type cell wall biogenesis//positive regulation of transcription by RNA polymerase II//Ras protein signal transduction
KMXK_0D00630	Osm	TRUE	-1	NaN	NaN	3	Uncharacterized abhydrolase domain-containing protein YGR015C		34,810	307	metabolic process
KMXK_0A07740	Osm	TRUE	-1	NaN	NaN	3	Lipid phosphate phosphatase 1	LPP1	31,419	277	phospholipid metabolic process
KMXK_0D01060	Osm	TRUE	-1	NaN	NaN	1	Carrier protein YMC1	YMC1	34,524	313	mitochondrial transport
KMXK_0E02350	Osm	TRUE	-1	NaN	NaN	3	S-adenosylmethionine permease SAM3	SAM3	64,407	583	amino acid transmembrane transport//putrescine transport//S-adenosyl-L-methionine transport//spermidine transport
KMXK_0C06530	Osm	TRUE	-1	0.0702291992458333	0.0260721860833333	1	Carnitine O-acetyltransferase	CAT2	76,353	666	carnitine metabolic process//lipid metabolic process
KMXK_0B04930	Osm	TRUE	-1	NaN	NaN	1	RFX-like DNA-binding protein RFX1		92,936	826	regulation of transcription, DNA-templated
KMXK_0C00130	Osm	TRUE	1	0.133896469966667	0.482176391125	2	Beta-glucosidase (EC 3.2.1.21)		93,703	845	cellulose catabolic process
KMXK_0B08460	Osm	TRUE	1	NaN	NaN	2	NA	NA	NA	NA	biotin biosynthetic process
KMXK_0C02810	Osm	TRUE	-1	NaN	NaN	2	Glycosidase (EC 3.2.-.-)	UTR2	50,665	470	cell wall chitin metabolic process//fungal-type cell wall organization
KMXK_0A00810	Osm	TRUE	-1	NaN	NaN	1	Probable 26S protease subunit YTA6	YTA6	74,410	656	proteolysis
KMXK_0D05930	Osm	TRUE	1	NaN	NaN	1	UPF0061 protein FMP40	FMP40	76,392	670	
KMXK_0B05990	Osm	TRUE	-1	NaN	NaN	3	Uncharacterized protein	ATO2	33,754	301	
KMXK_0E03360	Osm	TRUE	-1	NaN	NaN	2	Probable transporter SEO1	SEO1	68,391	591	transmembrane transport
KMXK_0F00180	Osm	TRUE	1	0.0151149764541667	0.0355690763454167	1	Uncharacterized protein YBR053C		38,002	336	
KMXK_0B00130	Osm	TRUE	-1	NaN	NaN	3	Oligopeptide transporter 1	OPT1	90,277	793	oligopeptide transport//protein transport//sulfur compound metabolic process//transmembrane transport
KMXK_0A04630	Osm	TRUE	1	NaN	NaN	2	NA	NA	NA	NA	
KMXK_0B00390	Osm	TRUE	1	NaN	NaN	3	Uncharacterized protein		10,203	89	
KMXK_0A08300	Osm	TRUE	1	NaN	NaN	1	Catabolic L-serine/threonine dehydratase	CHA1	39,387	358	L-serine catabolic process//threonine catabolic process
KMXK_0D00940	Osm	TRUE	1	NaN	NaN	4	NA	NA	NA	NA	
KMXK_0F01910	Osm	TRUE	-1	NaN	NaN	2	Serine/threonine-protein kinase SKS1	SKS1	53,968	478	glucose transmembrane transport//positive regulation of transcription by RNA polymerase II//protein phosphorylation//pseudohyphal growth//response to glucose
KMXK_0F00450	Osm	TRUE	1	NaN	NaN	3	Probable glycosidase CRR1	CRR1	58,297	520	ascospore wall assembly//carbohydrate metabolic process
KMXK_0E06330	Osm	TRUE	1	NaN	NaN	1	Ribosyldihydronicotinamide dehydrogenase [quinone]	Nqo2	25,238	226	
KMXK_0H01040	Osm	TRUE	-1	NaN	NaN	5	NA	NA	NA	NA	
KMXK_0C00790	Osm	TRUE	-1	NaN	NaN	1	High-affinity methionine permease	MUP1	63,384	579	amino acid transmembrane transport//cysteine transport//methionine import across plasma membrane
KMXK_0C06160	Osm	TRUE	1	NaN	NaN	2	Plasma membrane iron permease	FTR1	44,637	399	iron assimilation by reduction and transport//iron ion transmembrane transport
KMXK_0B07320	Osm	TRUE	-1	NaN	NaN	4	ATPase		25,616	231	
KMXK_0C02800	Osm	TRUE	-1	NaN	NaN	1	NAD(+) kinase		58,150	514	cellular iron ion homeostasis//NAD metabolic process//NADP biosynthetic process//phosphorylation
KMXK_0C00190	Osm	TRUE	1	NaN	NaN	2	Probable proline-specific permease put4	PUT4	63,153	569	amino acid transmembrane transport
KMXK_0H04500	Osm	TRUE	-1	NaN	NaN	5	NA	NA	NA	NA	
KMXK_0D01720	Osm	TRUE	-1	NaN	NaN	1	Putative aryl-alcohol dehydrogenase YPL088W		45,695	405	cellular aldehyde metabolic process//oxidation-reduction process
KMXK_0B01120	Osm	TRUE	-1	NaN	NaN	2	Uncharacterized protein	ADY2	30,328	277	acetate transport//ammonium transport//nitrogen utilization//transmembrane transport
KMXK_0G01980	Osm	TRUE	-1	NaN	NaN	5	Uncharacterized protein		72,598	647	
KMXK_0C03260	Osm	TRUE	-1	NaN	NaN	3	Sporulation protein 23		64,264	569	
KMXK_0H02920	Osm	TRUE	-1	NaN	NaN	4	NA	NA	NA	NA	
KMXK_0C00140	Osm	TRUE	1	NaN	NaN	5	Siderophore iron transporter mirA	mirA	70,480	631	transmembrane transport
KMXK_0D03850	Osm	TRUE	1	NaN	NaN	2	Iron transporter FTH1	FTH1	49,005	441	endocytosis//iron ion transmembrane transport
