originalGene	condition	significance	direction	P_ref	P_cond	orthoGroup	protName	shortName	MWeigth	SeqLength	GOterms
CENPK1137D_3918	HiT	FALSE	1	NaN	NaN	4	Gis1p		99,538	894	regulation of phospholipid biosynthetic process//maintenance of stationary phase in response to starvation//histone demethylation//negative regulation of transcription from RNA polymerase II promoter//positive regulation of transcription from RNA polymerase II promoter//transcription, DNA-templated//regulation of transcription, DNA-templated//chronological cell aging//histone H3-K36 demethylation
CENPK1137D_697	HiT	FALSE	-1	1.60748319345833	1.23978407233333	1	Rpl38p		8,827	78	cytoplasmic translation//translation
CENPK1137D_3847	HiT	FALSE	-1	0.683746484958333	0.589743440041667	1	Rps11bp		17,749	156	cytoplasmic translation//ribosomal small subunit assembly//translation//maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
CENPK1137D_1073	HiT	FALSE	1	NaN	NaN	1	Las1p		59,381	502	maturation of LSU-rRNA//maturation of 5.8S rRNA//cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
CENPK1137D_2199	HiT	FALSE	1	NaN	NaN	1	Las17p		67,572	633	actin polymerization or depolymerization//positive regulation of actin filament bundle assembly//bipolar cellular bud site selection//actin filament organization//response to osmotic stress//actin cortical patch localization//endocytosis//cytokinesis//actin nucleation//actin filament polymerization//positive regulation of Arp2/3 complex-mediated actin nucleation
CENPK1137D_1123	HiT	FALSE	1	NaN	NaN	3	Uncharacterized protein		81,033	750	biological_process//long-chain fatty acid transport
CENPK1137D_541	HiT	FALSE	-1	0.303955824958333	0.291304085416667	1	Ded81p		62,207	554	acetyl-CoA biosynthetic process//histone acetylation//metabolic process//replicative cell aging//pyruvate metabolic process//acetyl-CoA biosynthetic process from acetate
CENPK1137D_2827	HiT	TRUE	-1	0.657460536458333	0.520637445333333	1	Rpl9ap		21,569	191	cytoplasmic translation//translation
CENPK1137D_1406	HiT	TRUE	-1	1.20770253133333	0.911754028208333	1	Rpl39p		4,924	39	cytoplasmic translation//translation
CENPK1137D_720	HiT	FALSE	-1	0.0552045156333333	0.0498235338166667	1	Nit3p		32,549	291	nitrogen compound metabolic process//biological_process
CENPK1137D_98	HiT	FALSE	1	NaN	NaN	2	Uridylate kinase (UK) (EC 2.7.4.14) (ATP:UMP phosphotransferase) (Deoxycytidylate kinase) (CK) (dCMP kinase) (Uridine monophosphate kinase) (UMP kinase) (UMPK)	URA6	22,933	204	histone acetylation//metabolic process//regulation of chromatin silencing at rDNA
CENPK1137D_2847	HiT	FALSE	1	NaN	NaN	3	Cwc23p		33,237	283	spliceosomal complex disassembly//RNA splicing//mRNA processing
CENPK1137D_1088	HiT	FALSE	1	NaN	NaN	4	Msa2p		39,862	363	obsolete regulation of transcription involved in G1 phase of mitotic cell cycle//transcription, DNA-templated//regulation of transcription, DNA-templated//regulation of transcription involved in G1/S transition of mitotic cell cycle
CENPK1137D_106	HiT	FALSE	1	NaN	NaN	1	Rho4p		32,186	291	meiotic nuclear division//double-strand break repair//cell division//mitotic chromosome condensation//mitotic sister chromatid cohesion//synapsis
CENPK1137D_3940	HiT	FALSE	-1	NaN	NaN	5	Vba4p		85,583	768	amino acid transport//biological_process//transmembrane transport//transport
CENPK1137D_2185	HiT	FALSE	1	NaN	NaN	1	Swt1p		52,374	458	regulation of transcription, DNA-templated//transcription, DNA-templated//RNA phosphodiester bond hydrolysis, endonucleolytic//nuclear mRNA surveillance of mRNP export
CENPK1137D_1370	HiT	FALSE	-1	0.409595173791667	0.394708570416667	3	Mir1p		32,812	311	phosphate ion transmembrane transport//transmembrane transport//transport
CENPK1137D_377	HiT	FALSE	-1	0.082067361325	0.0723595624875	1	Psa1p		39,566	361	oxidation-reduction process//ergosterol biosynthetic process//isoprenoid biosynthetic process//isopentenyl diphosphate biosynthetic process, mevalonate pathway//coenzyme A metabolic process
CENPK1137D_265	HiT	FALSE	-1	0.35162031075	0.307726834583333	1	Rpl18bp		20,563	186	metabolic process//oxidation-reduction process
CENPK1137D_4628	HiT	FALSE	1	NaN	NaN	1	Tec1p		55,157	486	regulation of transcription, DNA-templated//invasive growth in response to glucose limitation//chronological cell aging//transcription from RNA polymerase II promoter//pseudohyphal growth//positive regulation of transcription from RNA polymerase II promoter in response to stress//positive regulation of transposition, RNA-mediated//positive regulation of pseudohyphal growth
CENPK1137D_4423	HiT	FALSE	1	NaN	NaN	2	MAP kinase kinase kinase (EC 2.7.11.-)		152,718	1331	protein phosphorylation//MAPK cascade involved in osmosensory signaling pathway//activation of MAPKK activity//stress-activated MAPK cascade
CENPK1137D_925	HiT	FALSE	-1	0.203620528041667	0.150352933295833	2	Trp3p		53,489	484	tryptophan metabolic process//glutamine metabolic process//metabolic process//tryptophan biosynthetic process
CENPK1137D_4291	HiT	FALSE	1	NaN	NaN	2	Spp41p		161,597	1435	negative regulation of transcription from RNA polymerase II promoter
CENPK1137D_3235	HiT	FALSE	1	NaN	NaN	2	Hua1p		22,435	198	
CENPK1137D_3331	HiT	FALSE	1	NaN	NaN	2	Alr2p		96,684	858	magnesium ion transport//metal ion transport//cation transport//transmembrane transport//transport//cation transmembrane transport
CENPK1137D_3001	HiT	FALSE	-1	0.328098611208333	0.330773431291667	1	Ade5,7p		86,068	802	purine nucleobase biosynthetic process//purine nucleobase metabolic process//'de novo' IMP biosynthetic process//purine nucleotide biosynthetic process//metabolic process
CENPK1137D_5124	HiT	FALSE	-1	0.768717426083333	0.690857827791667	1	Rpl16ap		22,270	199	cytoplasmic translation//translation
CENPK1137D_4769	HiT	FALSE	1	0.1325263221125	0.142546062708333	2	Sds24p		57,161	527	endocytosis//cellular response to glucose starvation//regulation of mitotic metaphase/anaphase transition//cell separation after cytokinesis
CENPK1137D_1927	HiT	FALSE	-1	0.796506141833333	0.714534422541667	1	Rpl7bp		28,807	253	ribosomal large subunit biogenesis//cytoplasmic translation//maturation of LSU-rRNA
CENPK1137D_1380	HiT	FALSE	1	NaN	NaN	2	Bir1p		108,701	954	spindle checkpoint//sister chromatid biorientation//chromosome segregation//mitotic spindle elongation//apoptotic process//cell division//cell cycle//mitotic spindle assembly checkpoint
CENPK1137D_3892	HiT	FALSE	-1	NaN	NaN	3	Ipt1p		60,873	527	sphingolipid biosynthetic process//mannosyl diphosphorylinositol ceramide metabolic process
CENPK1137D_4592	HiT	FALSE	-1	NaN	NaN	3	Fmp23p		20,513	175	biological_process
CENPK1137D_766	HiT	FALSE	-1	NaN	NaN	2	Cox8p		8,907	78	mitochondrial electron transport, cytochrome c to oxygen//oxidation-reduction process//hydrogen ion transmembrane transport
CENPK1137D_476	HiT	FALSE	-1	0.200495844041667	0.137019591666667	2	Met8p		31,962	274	1-aminocyclopropane-1-carboxylate biosynthetic process//alanine catabolic process//alanine biosynthetic process//biosynthetic process//chronological cell aging//L-alanine catabolic process
CENPK1137D_5413	HiT	FALSE	-1	0.184929580125	0.183841363833333	1	Uncharacterized protein		77,644	692	chromosome organization//prolyl-tRNA aminoacylation//tRNA aminoacylation for protein translation//translation
CENPK1137D_4427	HiT	FALSE	1	NaN	NaN	3	Uncharacterized protein		26,404	242	biological_process
CENPK1137D_2328	HiT	FALSE	-1	0.291613548416667	0.245531936958333	1	Nop58p		56,956	511	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//rRNA processing//ribosome biogenesis//snRNP protein import into nucleus
CENPK1137D_1824	HiT	TRUE	-1	NaN	NaN	1	Rps23ap		16,038	145	regulation of translational fidelity//translation//maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
CENPK1137D_1981	HiT	FALSE	-1	0.613310422875	0.426248970166667	3	Rpp2ap		10,746	106	cytoplasmic translation//translational elongation//positive regulation of protein kinase activity
CENPK1137D_489	HiT	FALSE	-1	0.105037175304167	0.0614395906416667	1	Uncharacterized protein		42,604	376	ergosterol biosynthetic process//steroid biosynthetic process//lipid biosynthetic process//oxidation-reduction process
CENPK1137D_684	HiT	TRUE	-1	NaN	NaN	5	Pau17p		13,093	124	response to stress
CENPK1137D_452	HiT	FALSE	-1	NaN	NaN	1	MICOS complex subunit MIC10		10,408	97	proteolysis//protein targeting to ER//signal peptide processing
CENPK1137D_127	HiT	FALSE	-1	0.116330497254167	0.0481748142166667	2	Bet4p		35,046	290	pyridoxine biosynthetic process//metabolic process//pyridoxal phosphate biosynthetic process//vitamin B6 biosynthetic process
CENPK1137D_3105	HiT	FALSE	1	NaN	NaN	3	Cbf2p		111,907	956	septin ring assembly//chromosome segregation//mitotic spindle elongation
CENPK1137D_2120	HiT	FALSE	-1	0.0569519535125	0.0537024584041667	1	Ras1p		34,347	309	signal transduction//small GTPase mediated signal transduction//replicative cell aging//protein localization to bud neck//adenylate cyclase-activating G-protein coupled receptor signaling pathway//positive regulation of adenylate cyclase activity
CENPK1137D_5248	HiT	FALSE	1	NaN	NaN	3	Sbe22p		96,398	852	fungal-type cell wall organization//protein transport
CENPK1137D_2208	HiT	FALSE	1	NaN	NaN	5	Uls1p		38,382	342	mating type switching//chromatin assembly or disassembly//transcription, DNA-templated//regulation of transcription, DNA-templated//obsolete ATP catabolic process//negative regulation of double-strand break repair via nonhomologous end joining
CENPK1137D_1395	HiT	TRUE	-1	1.11214873266667	1.00393548958333	1	Rps22ap		14,626	130	cytoplasmic translation//translation
CENPK1137D_565	HiT	FALSE	-1	NaN	NaN	1	Emg1p		27,895	252	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//ribosomal small subunit biogenesis//endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//rRNA processing//ribosome biogenesis//methylation//rRNA base methylation
CENPK1137D_5022	HiT	FALSE	1	NaN	NaN	3	Ubp7p		123,134	1071	protein deubiquitination//ubiquitin-dependent protein catabolic process//proteolysis
CENPK1137D_4662	HiT	FALSE	-1	0.158322178041667	0.151014114791667	2	Lys2p		155,346	1392	lysine biosynthetic process//lysine biosynthetic process via aminoadipic acid//cellular amino acid biosynthetic process//metabolic process//oxidation-reduction process
CENPK1137D_2552	HiT	FALSE	1	NaN	NaN	1	Tep1p		50,152	434	dephosphorylation//protein dephosphorylation//ascospore wall assembly
CENPK1137D_4940	HiT	FALSE	1	NaN	NaN	1	Cytochrome c heme lyase (EC 4.4.1.17)		30,091	269	cytochrome c-heme linkage
CENPK1137D_4774	HiT	FALSE	-1	0.225372135125	0.227975065875	5	Pyc2p		19,702	178	gluconeogenesis//pyruvate metabolic process
CENPK1137D_4686	HiT	FALSE	1	NaN	NaN	2	Uncharacterized protein		60,469	524	biological_process
CENPK1137D_4747	HiT	FALSE	-1	NaN	NaN	3	Msi1p		47,365	422	DNA replication-dependent nucleosome assembly
CENPK1137D_3865	HiT	FALSE	-1	NaN	NaN	1	DNA-directed RNA polymerase subunit		12,540	110	transcription, DNA-templated//tRNA transcription from RNA polymerase III promoter//termination of RNA polymerase III transcription
CENPK1137D_3661	HiT	FALSE	-1	0.0887968682208333	0.0731044115291667	1	Nug1p		57,709	520	rRNA processing//ribosomal large subunit export from nucleus//ribosome biogenesis//protein transport//transport//obsolete GTP catabolic process
CENPK1137D_519	HiT	FALSE	1	NaN	NaN	1	Cki1p		66,317	582	phosphatidylethanolamine biosynthetic process//CDP-choline pathway//phosphatidylcholine biosynthetic process//phospholipid biosynthetic process//phosphorylation
CENPK1137D_5051	HiT	FALSE	1	NaN	NaN	5	Est3p		6,928	62	DNA duplex unwinding//telomere maintenance via telomerase//obsolete ATP catabolic process//obsolete GTP catabolic process
CENPK1137D_5312	HiT	FALSE	1	NaN	NaN	1	Yap1801p		71,660	637	endocytosis//clathrin coat assembly
CENPK1137D_10	HiT	FALSE	1	0.0582305606916667	0.1058791102875	3	Ntr2p		36,647	322	
CENPK1137D_3034	HiT	FALSE	-1	NaN	NaN	1	ER membrane protein complex subunit 4		21,460	190	protein folding in endoplasmic reticulum
CENPK1137D_1993	HiT	FALSE	-1	0.124941201958333	0.144053382541667	2	Gre2p		38,228	342	filamentous growth//steroid biosynthetic process//cellular metabolic process//ergosterol metabolic process//oxidation-reduction process
CENPK1137D_2118	HiT	FALSE	-1	NaN	NaN	2	Ktr1p		46,022	393	N-glycan processing//cell wall mannoprotein biosynthetic process//protein O-linked glycosylation//protein glycosylation//protein N-linked glycosylation//mannosylation
CENPK1137D_3871	HiT	FALSE	1	NaN	NaN	1	Dbf4p		80,738	704	positive regulation of protein kinase activity//chromosome segregation//negative regulation of exit from mitosis//meiotic nuclear division//DNA replication initiation//cell division//cell cycle//mitotic nuclear division//DNA replication//premeiotic DNA replication//positive regulation of protein serine/threonine kinase activity//positive regulation of meiosis I
CENPK1137D_2470	HiT	FALSE	1	NaN	NaN	3	Pex17p		23,169	199	protein import into peroxisome matrix, docking
CENPK1137D_777	HiT	FALSE	1	NaN	NaN	2	Uncharacterized protein		25,503	228	biological_process
CENPK1137D_2907	HiT	FALSE	1	NaN	NaN	1	Sgf73p		72,878	657	transcription, DNA-templated//mRNA export from nucleus//histone acetylation//protein complex assembly//histone deubiquitination//positive regulation of catalytic activity//positive regulation of RNA polymerase II transcriptional preinitiation complex assembly
CENPK1137D_1317	HiT	FALSE	1	NaN	NaN	3	Rec107p		35,683	314	reciprocal meiotic recombination
CENPK1137D_2315	HiT	FALSE	-1	NaN	NaN	1	Rpl18bp		20,563	186	cytoplasmic translation//translation
CENPK1137D_2299	HiT	FALSE	1	NaN	NaN	5	Hua2p		28,414	243	
CENPK1137D_674	HiT	FALSE	-1	0.0927973725916667	0.0886201368125	2	Exg1p		51,311	448	cellular glucan metabolic process//carbohydrate metabolic process//fungal-type cell wall organization//metabolic process
CENPK1137D_1912	HiT	FALSE	1	NaN	NaN	1	Lea1p		27,193	238	mRNA splicing, via spliceosome//RNA splicing//mRNA processing
CENPK1137D_4832	HiT	FALSE	1	NaN	NaN	2	Sef1p		127,897	1148	regulation of transcription, DNA-templated//transcription, DNA-templated//sporulation resulting in formation of a cellular spore
CENPK1137D_5301	HiT	FALSE	1	NaN	NaN	4	Spo12p		19,912	173	regulation of exit from mitosis//sporulation resulting in formation of a cellular spore//mitotic cell cycle//meiosis I
CENPK1137D_5414	HiT	TRUE	-1	0.552932942083333	0.553744659791667	1	40S ribosomal protein S27		12,495	112	cytoplasmic translation//ribosomal small subunit assembly//translation//maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
CENPK1137D_3564	HiT	FALSE	1	NaN	NaN	2	Spi1p		14,996	148	response to acidic pH
CENPK1137D_376	HiT	FALSE	1	NaN	NaN	2	Uso1p		117,440	1026	response to acid chemical//transcription, DNA-templated//regulation of transcription, DNA-templated//positive regulation of transcription from RNA polymerase II promoter in response to acidic pH
CENPK1137D_4701	HiT	FALSE	1	NaN	NaN	2	Apd1p		35,759	316	biological_process
CENPK1137D_139	HiT	FALSE	-1	0.424394497458333	0.315519007958333	2	Superoxide dismutase [Cu-Zn] (EC 1.15.1.1)		15,855	154	isoleucine biosynthetic process//valine biosynthetic process//branched-chain amino acid biosynthetic process
CENPK1137D_2533	HiT	FALSE	-1	NaN	NaN	1	Lsm7p		13,006	115	tRNA processing//nuclear-transcribed mRNA catabolic process//maturation of SSU-rRNA//mRNA splicing, via spliceosome//rRNA processing//RNA splicing//mRNA processing
CENPK1137D_1633	HiT	FALSE	1	NaN	NaN	3	Uncharacterized protein		54,893	479	biological_process//protein localization to bud neck
CENPK1137D_884	HiT	FALSE	1	NaN	NaN	3	Mlh2p		78,109	695	mismatch repair//reciprocal meiotic recombination//cellular response to DNA damage stimulus//DNA repair
CENPK1137D_2873	HiT	FALSE	-1	NaN	NaN	1	Uncharacterized protein		25,297	215	biological_process//metabolic process
CENPK1137D_114	HiT	FALSE	1	0.242118879666667	0.271041977	2	Adh3p		40,370	375	fermentation//NADH oxidation//amino acid catabolic process to alcohol via Ehrlich pathway//oxidation-reduction process
CENPK1137D_1394	HiT	FALSE	-1	0.0599282606291667	0.0627886186375	2	Rsm26p		30,224	266	mitochondrial translation//oxidation-reduction process//superoxide metabolic process
CENPK1137D_432	HiT	FALSE	1	NaN	NaN	2	Puf6p		75,106	656	cellular metal ion homeostasis//iron ion homeostasis//ion transport//electron transport chain//oxidation-reduction process//transport
CENPK1137D_3415	HiT	FALSE	-1	NaN	NaN	1	Rpl2ap		27,408	254	cytoplasmic translation//translation
CENPK1137D_817	HiT	FALSE	1	NaN	NaN	4	Phosphotransferase (EC 2.7.1.-)		48,969	433	glycolytic process//carbohydrate metabolic process//phosphorylation//biological_process//cellular glucose homeostasis//carbohydrate phosphorylation
CENPK1137D_5159	HiT	FALSE	1	NaN	NaN	2	Xbp1p		72,687	647	transcription, DNA-templated//regulation of transcription, DNA-templated//response to stress//cellular response to oxidative stress//cellular response to salt stress//cellular response to glucose starvation//cellular response to heat
CENPK1137D_3204	HiT	FALSE	1	NaN	NaN	1	Kel2p		76,796	673	conjugation with cellular fusion//negative regulation of exit from mitosis
CENPK1137D_3883	HiT	FALSE	-1	0.793302804666667	0.728054663583333	1	Rps13p		17,029	151	cytoplasmic translation//translation//maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
CENPK1137D_5337	HiT	FALSE	1	NaN	NaN	1	Kog1p		177,609	1557	cellular response to starvation//regulation of cell growth//TOR signaling
CENPK1137D_4394	HiT	FALSE	1	NaN	NaN	2	Scm3p		25,754	223	protein localization to chromosome, centromeric region//chromosome segregation//G2/M transition of mitotic cell cycle//negative regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process//kinetochore assembly
CENPK1137D_2174	HiT	FALSE	-1	0.1079042016125	0.106840614325	1	Pup1p		28,268	261	proteasome-mediated ubiquitin-dependent protein catabolic process//proteasomal ubiquitin-independent protein catabolic process//proteolysis involved in cellular protein catabolic process
CENPK1137D_4254	HiT	FALSE	1	NaN	NaN	3	Snx41p		70,741	625	protein transport//retrograde transport, endosome to Golgi
CENPK1137D_5073	HiT	FALSE	1	NaN	NaN	1	Msl1p		12,830	111	mRNA splicing, via spliceosome//RNA splicing//mRNA processing
CENPK1137D_3409	HiT	FALSE	1	NaN	NaN	5	Uli1p		18,865	169	response to unfolded protein//endoplasmic reticulum unfolded protein response
CENPK1137D_5357	HiT	FALSE	-1	1.16285705404167	1.007064967625	1	40S ribosomal protein S4		29,410	261	cytoplasmic translation//translation
CENPK1137D_3043	HiT	FALSE	1	NaN	NaN	3	Uncharacterized protein		40,887	370	biological_process
CENPK1137D_4535	HiT	FALSE	1	NaN	NaN	1	Taf2p		157,034	1369	regulation of transcription, DNA-templated//RNA polymerase II transcriptional preinitiation complex assembly//transcription from RNA polymerase II promoter
CENPK1137D_472	HiT	FALSE	1	NaN	NaN	1	Pex32p		48,579	413	synaptonemal complex assembly//obsolete ATP catabolic process//mitotic sister chromatid segregation//cell division//mitotic chromosome condensation//chromosome organization//meiotic chromosome separation//meiotic chromosome condensation//tRNA gene clustering//rDNA condensation//DNA unwinding involved in DNA replication
CENPK1137D_1387	HiT	FALSE	-1	NaN	NaN	2	Rpl43ap		10,877	98	cytoplasmic translation//translation
CENPK1137D_1942	HiT	FALSE	-1	NaN	NaN	2	Mrn1p		68,664	612	regulation of translation//biological_process//mRNA splicing, via spliceosome//chromatin remodeling
CENPK1137D_4615	HiT	FALSE	-1	NaN	NaN	1	UDP-N-acetylglucosamine transferase subunit ALG14 (Asparagine-linked glycosylation protein 14)	ALG14	27,035	237	dolichol-linked oligosaccharide biosynthetic process
CENPK1137D_4770	HiT	FALSE	1	NaN	NaN	2	Hpc2p		67,760	625	regulation of transcription involved in G1/S transition of mitotic cell cycle//transcription elongation from RNA polymerase II promoter//DNA replication-independent nucleosome assembly
CENPK1137D_2516	HiT	FALSE	-1	0.0443438653416667	0.0452459216375	1	Atp11p		36,851	318	mitochondrion organization//mitochondrial proton-transporting ATP synthase complex assembly//protein complex assembly
CENPK1137D_461	HiT	FALSE	-1	0.871293942375	0.814590280708333	1	Tat1p		68,758	619	cytoplasmic translation//ribosomal large subunit assembly//translation//translational termination
CENPK1137D_2835	HiT	FALSE	1	NaN	NaN	1	Hfm1p		135,086	1187	reciprocal meiotic recombination//meiotic nuclear division//synapsis//DNA unwinding involved in DNA replication
CENPK1137D_4719	HiT	FALSE	-1	NaN	NaN	2	Tyr1p		50,923	452	oxidation-reduction process//tyrosine biosynthetic process//tyrosine metabolic process
CENPK1137D_278	HiT	FALSE	-1	NaN	NaN	2	Atx1p		8,193	73	carbohydrate catabolic process//fungal-type cell wall biogenesis//budding cell bud growth//metabolic process//cell wall organization
CENPK1137D_2936	HiT	FALSE	1	NaN	NaN	3	Uncharacterized protein		102,371	909	biological_process
CENPK1137D_3745	HiT	FALSE	-1	0.82276053825	0.687971287541667	1	60S ribosomal protein L13		22,554	199	cytoplasmic translation//translation
CENPK1137D_5343	HiT	FALSE	1	NaN	NaN	2	Ctf8p		15,169	133	maintenance of DNA trinucleotide repeats//mitotic sister chromatid cohesion//cell cycle//DNA replication
CENPK1137D_3687	HiT	FALSE	1	NaN	NaN	2	Mph3p		67,257	602	maltose metabolic process//carbohydrate transport//transmembrane transport//transport//alpha-glucoside transport//carbohydrate transmembrane transport//maltose transport
CENPK1137D_1796	HiT	FALSE	-1	0.0988950791541667	0.1266610727625	1	Pre2p		31,637	287	proteasome-mediated ubiquitin-dependent protein catabolic process//proteasomal ubiquitin-independent protein catabolic process//proteasome core complex assembly//proteolysis involved in cellular protein catabolic process
CENPK1137D_4871	HiT	FALSE	1	0.0323031652208333	0.0505547858833333	2	Pin4p		73,786	668	G2/M transition of mitotic cell cycle//DNA damage checkpoint
CENPK1137D_885	HiT	FALSE	-1	NaN	NaN	5	Pau23p		13,178	124	response to stress//cell wall organization
CENPK1137D_1966	HiT	FALSE	1	NaN	NaN	1	Psh1p		47,068	406	protein ubiquitination involved in ubiquitin-dependent protein catabolic process
CENPK1137D_2940	HiT	FALSE	-1	0.621126909833333	0.511551376875	1	Rpl24ap		17,614	155	cytoplasmic translation
CENPK1137D_1767	HiT	FALSE	-1	0.0713542859	0.07443775985	1	Signal recognition particle subunit SRP68 (SRP68)		69,006	599	SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition//SRP-dependent cotranslational protein targeting to membrane//protein targeting to ER
CENPK1137D_4347	HiT	FALSE	1	NaN	NaN	2	Urc2p		88,648	772	cytosine metabolic process//transcription, DNA-templated//regulation of transcription, DNA-templated//nucleotide metabolic process//uracil catabolic process
CENPK1137D_2499	HiT	FALSE	-1	0.0363392699166667	0.0191196676404167	3	Npr1p		85,990	790	regulation of nitrogen utilization//protein phosphorylation//phosphorylation//regulation of sphingolipid biosynthetic process//negative regulation of endocytosis//regulation of transmembrane transporter activity
CENPK1137D_3413	HiT	FALSE	-1	0.257984433208333	0.171177290083333	2	Met10p		114,829	1035	cysteine biosynthetic process//sulfate assimilation//methionine biosynthetic process//cellular amino acid biosynthetic process//electron transport chain//metabolic process//oxidation-reduction process//transport//hydrogen sulfide biosynthetic process
CENPK1137D_2016	HiT	FALSE	1	NaN	NaN	1	DNA topoisomerase I (EC 5.99.1.2) (DNA topoisomerase 1)		89,995	769	transcription elongation from RNA polymerase II promoter//regulation of transcription from RNA polymerase II promoter//chromatin silencing at rDNA//mitotic chromosome condensation//chromatin assembly or disassembly//DNA topological change//regulation of mitotic recombination//DNA strand elongation involved in DNA replication//nuclear migration
CENPK1137D_2792	HiT	FALSE	-1	0.0949281364416667	0.0669581199875	1	Rpa49p		46,651	415	transcription elongation from RNA polymerase I promoter//transcription, DNA-templated//ribosome biogenesis//transcription of nuclear large rRNA transcript from RNA polymerase I promoter//transcription from RNA polymerase I promoter
CENPK1137D_1664	HiT	FALSE	-1	0.722526302666667	0.663764136666667	1	Nascent polypeptide-associated complex subunit beta		17,020	157	'de novo' cotranslational protein folding//protein transport//transcription, DNA-templated//regulation of transcription, DNA-templated//transport//posttranslational protein targeting to endoplasmic reticulum membrane
CENPK1137D_1676	HiT	FALSE	1	NaN	NaN	3	Rmi1p		26,860	241	cellular response to DNA damage stimulus//cell division//mitotic sister chromatid cohesion//DNA topological change//positive regulation of catalytic activity//positive regulation of DNA binding//meiotic cell cycle
CENPK1137D_1607	HiT	FALSE	-1	NaN	NaN	1	Nucleolar GTP-binding protein 1		74,410	647	ribosomal subunit export from nucleus//rRNA processing//ribosome biogenesis//ribosomal large subunit biogenesis//assembly of large subunit precursor of preribosome
CENPK1137D_1176	HiT	FALSE	-1	NaN	NaN	2	Rma1p		48,143	430	one-carbon metabolic process//folic acid-containing compound biosynthetic process//biosynthetic process
CENPK1137D_3072	HiT	FALSE	1	NaN	NaN	2	Mediator of RNA polymerase II transcription subunit 18 (Mediator complex subunit 18)	MED18	34,299	307	regulation of transcription from RNA polymerase II promoter//RNA polymerase II transcriptional preinitiation complex assembly//positive regulation of transcription from RNA polymerase II promoter//termination of RNA polymerase II transcription//transcriptional open complex formation at RNA polymerase II promoter
CENPK1137D_3438	HiT	FALSE	1	NaN	NaN	1	Hvg1p		13,747	126	carbohydrate transport//nucleotide-sugar transport
CENPK1137D_3431	HiT	FALSE	-1	0.244040281875	0.238176128041667	1	Ypt31p		24,469	223	early endosome to Golgi transport//small GTPase mediated signal transduction//vesicle-mediated transport//protein transport//exocytosis//transport//obsolete GTP catabolic process//autophagy
CENPK1137D_3813	HiT	FALSE	1	NaN	NaN	2	Uncharacterized protein		12,175	107	biological_process
CENPK1137D_2738	HiT	FALSE	-1	NaN	NaN	3	Bio3p		53,730	480	biotin biosynthetic process
CENPK1137D_1808	HiT	FALSE	1	NaN	NaN	3	Rgc1p		120,395	1083	cell cycle//positive regulation of glycerol transport
CENPK1137D_4702	HiT	FALSE	1	NaN	NaN	2	Spp381p		33,772	291	generation of catalytic spliceosome for first transesterification step//mRNA splicing, via spliceosome
CENPK1137D_577	HiT	FALSE	-1	0.320068292875	0.306691261083333	1	Nop56p		56,864	504	rRNA modification//rRNA processing//ribosome biogenesis
CENPK1137D_875	HiT	FALSE	1	NaN	NaN	5	Uncharacterized protein		8,795	79	
CENPK1137D_4574	HiT	FALSE	-1	0.0506699906625	0.0691730671833333	1	Phosphatidate cytidylyltransferase (EC 2.7.7.41)		51,823	457	phosphatidylglycerol biosynthetic process//phosphatidylserine metabolic process//phospholipid biosynthetic process//CDP-diacylglycerol biosynthetic process//phosphatidylinositol metabolic process
CENPK1137D_1967	HiT	FALSE	1	NaN	NaN	3	Aim39p		45,851	395	biological_process
CENPK1137D_4131	HiT	FALSE	-1	0.384828858958333	0.382627033666667	2	Arf1p		20,529	181	small GTPase mediated signal transduction//Golgi to plasma membrane transport//macroautophagy//vesicle-mediated transport//protein transport//intra-Golgi vesicle-mediated transport//ER to Golgi vesicle-mediated transport//transport//obsolete GTP catabolic process
CENPK1137D_33	HiT	FALSE	1	NaN	NaN	5	Irc7p		36,971	340	regulation of transcription, DNA-templated//RNA polymerase II transcriptional preinitiation complex assembly//transcription from RNA polymerase II promoter//DNA-templated transcription, initiation
