originalGene	condition	significance	direction	P_ref	P_cond	orthoGroup	protName	shortName	MWeigth	SeqLength	GOterms
YALI1_A08931g	HiT	TRUE	1	NaN	NaN	5	Uncharacterized protein		9,328	80	
YALI1_A00204g	HiT	TRUE	-1	NaN	NaN	4	Uncharacterized protein		17,373	165	
YALI1_A00715g	HiT	TRUE	-1	NaN	NaN	4	Uncharacterized protein		47,559	467	
YALI1_F11417g	HiT	TRUE	1	NaN	NaN	4	Uncharacterized protein		40,801	350	
YALI1_F11481g	HiT	TRUE	-1	NaN	NaN	1	Uncharacterized protein		43,044	401	oxidoreductase activity//oxidation-reduction process
YALI1_E00628g	LpH	TRUE	1	NaN	NaN	3	Transmembrane amino acid transporter protein-domain-containing protein		65,066	590	amino acid transmembrane transport//amino acid transmembrane transporter activity//integral component of membrane
YALI1_C06222g	LpH	TRUE	-1	NaN	NaN	4	Uncharacterized protein		67,619	608	carbohydrate:proton symporter activity//glucose transmembrane transporter activity//integral component of membrane//glucose import//proton transmembrane transport
YALI1_B12489g	LpH	TRUE	-1	NaN	NaN	4	Lip8 (Lipase) (EC 3.1.1.3)	LIP8	41,422	371	triglyceride lipase activity//lipid metabolic process
YALI1_D00376g	LpH	TRUE	-1	NaN	NaN	2	General substrate transporter		59,789	539	carbohydrate:proton symporter activity//glucose transmembrane transporter activity//integral component of membrane//glucose import//proton transmembrane transport
YALI1_D09308g	LpH	TRUE	1	NaN	NaN	2	Iron permease FTR1 family-domain-containing protein		45,371	406	iron ion transmembrane transporter activity//high-affinity iron permease complex//iron ion transmembrane transport
YALI1_D00515g	LpH	TRUE	1	NaN	NaN	3	Amino acid/polyamine transporter I		59,156	543	cytoplasm//integral component of plasma membrane//cation transmembrane transporter activity//branched-chain amino acid biosynthetic process//L-amino acid transmembrane transporter activity//antiporter activity//oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor//metal ion binding//L-alpha-amino acid transmembrane transport
YALI1_D18442g	LpH	TRUE	1	NaN	NaN	4	Uncharacterized protein		21,777	180	
YALI1_E36619g	LpH	TRUE	1	NaN	NaN	4	Uncharacterized protein		23,754	236	structural constituent of cell wall//cell wall
YALI1_D01905g	LpH	TRUE	-1	NaN	NaN	5	Uncharacterized protein		17,601	163	
YALI1_E22414g	LpH	TRUE	1	NaN	NaN	4	Uncharacterized protein		20,479	203	
YALI1_E23068g	LpH	TRUE	1	NaN	NaN	5	OPT oligopeptide transporter protein-domain-containing protein		100,282	876	integral component of plasma membrane//oligopeptide transmembrane transport//oligopeptide transmembrane transporter activity
YALI1_A21594g	LpH	TRUE	1	NaN	NaN	3	Uncharacterized protein		45,214	396	catalytic activity//integral component of membrane
YALI1_D12723g	LpH	TRUE	-1	NaN	NaN	3	Major facilitator superfamily domain-containing protein		56,926	504	integral component of membrane//transmembrane transport
YALI1_C32721g	LpH	TRUE	1	NaN	NaN	4	Uncharacterized protein		45,755	413	
YALI1_F09056g	LpH	TRUE	-1	NaN	NaN	5	Uncharacterized protein		17,635	156	
YALI1_E24245g	LpH	TRUE	1	NaN	NaN	4	Uncharacterized protein		62,250	566	carbohydrate:proton symporter activity//glucose transmembrane transporter activity//integral component of membrane//glucose import//proton transmembrane transport
YALI1_B29753g	LpH	TRUE	-1	NaN	NaN	2	PalH/RIM21-domain-containing protein		59,200	522	integral component of membrane
YALI1_D34933g	LpH	TRUE	-1	NaN	NaN	4	Uncharacterized protein		21,671	215	
YALI1_E22718g	LpH	TRUE	-1	NaN	NaN	1	Uncharacterized protein		65,705	588	dolichol kinase activity//protein glycosylation//phosphorylation//integral component of endoplasmic reticulum membrane//dolichyl monophosphate biosynthetic process
YALI1_F25444g	LpH	TRUE	-1	NaN	NaN	2	Uncharacterized protein		30,831	285	diacylglycerol kinase activity//phosphatidic acid biosynthetic process//phosphorylation//integral component of endoplasmic reticulum membrane
YALI1_B25868g	LpH	TRUE	1	NaN	NaN	4	Uncharacterized protein		11,348	112	
YALI1_A01394g	LpH	TRUE	-1	NaN	NaN	2	Uncharacterized protein		118,384	1078	ATP binding//potassium ion transport//sodium ion transport//response to osmotic stress//cellular process//monovalent inorganic cation transmembrane transporter activity//ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism//integral component of membrane//cation-transporting ATPase activity//metal ion transmembrane transporter activity//inorganic cation transmembrane transport//ATP hydrolysis coupled cation transmembrane transport
YALI1_C12317g	LpH	TRUE	1	NaN	NaN	4	Uncharacterized protein		17,993	153	integral component of membrane
YALI1_F22674g	LpH	TRUE	1	NaN	NaN	3	Uncharacterized protein		52,741	474	N-acetyltransferase activity//response to drug
YALI1_E04143g	LpH	TRUE	1	NaN	NaN	3	Uncharacterized protein		75,569	662	integral component of membrane
YALI1_D06195g	LpH	TRUE	-1	NaN	NaN	1	Calcium-transporting ATPase (EC 3.6.3.8)		136,906	1254	calcium-transporting ATPase activity//ATP binding//integral component of plasma membrane//intracellular membrane-bounded organelle//calcium ion transmembrane transport//ATP hydrolysis coupled cation transmembrane transport
YALI1_B26596g	LpH	TRUE	1	NaN	NaN	2	Uncharacterized protein		29,550	286	structural constituent of cell wall//cell wall
YALI1_C04490g	LpH	TRUE	-1	NaN	NaN	3	Phosphatase 2C-like domain-containing protein		94,360	864	protein serine/threonine phosphatase activity//protein dephosphorylation//metal ion binding
YALI1_E03220g	LpH	TRUE	-1	NaN	NaN	1	Protein SDA1		80,367	718	ribosomal large subunit export from nucleus//nucleus//actin cytoskeleton organization//ribosomal large subunit biogenesis
YALI1_B27144g	LpH	TRUE	1	NaN	NaN	1	Purple acid phosphatase (EC 3.1.3.2)		58,857	527	acid phosphatase activity//dephosphorylation//metal ion binding
YALI1_D31482g	LpH	TRUE	1	NaN	NaN	2	Uncharacterized protein		74,231	644	integral component of membrane
YALI1_B15151g	LpH	TRUE	-1	NaN	NaN	2	Glycoside hydrolase superfamily		92,046	806	cytosol//carbohydrate metabolic process//steryl-beta-glucosidase activity//ergosteryl 3-beta-D-glucoside catabolic process
YALI1_F38191g	LpH	TRUE	1	NaN	NaN	1	Alpha/Beta hydrolase protein		26,369	240	hydrolase activity
YALI1_D16783g	LpH	TRUE	1	NaN	NaN	2	Uncharacterized protein		35,342	322	
YALI1_C29618g	LpH	TRUE	-1	0.0669790590412004	0.0495052428840285	1	ATP-dependent RNA helicase DED1		66,949	618	cytoplasmic translational initiation//translation initiation factor activity//ATP-dependent RNA helicase activity//ATP binding//nucleolus//cytoplasm//RNA secondary structure unwinding//gene silencing by RNA
YALI1_C06071g	LpH	TRUE	-1	NaN	NaN	3	Uncharacterized protein		33,557	305	integral component of peroxisomal membrane//peroxisome fission
YALI1_C05972g	LpH	TRUE	1	NaN	NaN	5	Major facilitator superfamily domain-containing protein		61,388	546	drug transport//integral component of membrane//transmembrane transport
YALI1_C11382g	LpH	TRUE	-1	NaN	NaN	3	Gti1/Pac2 family-domain-containing protein		68,328	633	DNA binding
YALI1_F23664g	LpH	TRUE	1	0.550560837970498	1.4977375422177	1	Glutamate dehydrogenase		49,906	458	glutamate dehydrogenase (NADP+) activity//cytosol//glutamate biosynthetic process//oxidation-reduction process
YALI1_B24638g	LpH	TRUE	-1	NaN	NaN	2	3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11)		33,763	313	3-methyl-2-oxobutanoate hydroxymethyltransferase activity//methyltransferase activity//pantothenate biosynthetic process//methylation
YALI1_E13329g	LpH	TRUE	-1	NaN	NaN	3	Major facilitator superfamily domain-containing protein		55,890	516	integral component of membrane//transmembrane transport
YALI1_E01741g	LpH	TRUE	-1	NaN	NaN	4	Uncharacterized protein		34,050	345	
YALI1_F35753g	LpH	TRUE	-1	NaN	NaN	1	Nucleolar GTP-binding protein 2		57,650	509	ribosomal large subunit export from nucleus//GTPase activity//GTP binding//nucleoplasm//nucleolus//preribosome, large subunit precursor
YALI1_E41148g	LpH	TRUE	-1	0.0583941221871821	0.066285806612411	2	Mitochondrial carrier domain-containing protein		34,802	319	succinate:fumarate antiporter activity//mitochondrial inner membrane//mitochondrial transport//fumarate transport//integral component of membrane//succinate transmembrane transport
YALI1_B21155g	LpH	TRUE	1	NaN	NaN	1	Tryptophan synthase beta subunit-like PLP-dependent enzyme		38,968	364	cellular amino acid metabolic process//lyase activity//pyridoxal phosphate binding
YALI1_C03674g	LpH	TRUE	-1	NaN	NaN	2	Uncharacterized protein		59,928	556	DNA-binding transcription factor activity, RNA polymerase II-specific//RNA polymerase II transcription regulator recruiting activity//nucleus//regulation of transcription by RNA polymerase II//integral component of membrane//cell differentiation//sequence-specific DNA binding//transcription regulatory region DNA binding//mitotic spindle assembly
YALI1_C26377g	LpH	TRUE	1	NaN	NaN	3	Uncharacterized protein		16,823	149	
YALI1_E26229g	LpH	TRUE	-1	NaN	NaN	2	Uncharacterized protein		21,991	199	integral component of membrane
YALI1_C29506g	LpH	TRUE	1	NaN	NaN	1	Globin-like protein		41,389	374	oxygen carrier activity//intracellular//oxygen transport//oxidoreductase activity//oxygen binding//heme binding//metal ion binding//oxidation-reduction process//cellular detoxification of nitrogen compound
YALI1_D22568g	LpH	TRUE	1	NaN	NaN	4	Uncharacterized protein		31,876	281	DNA-binding transcription factor activity, RNA polymerase II-specific//RNA polymerase II transcription regulator recruiting activity//nucleus//regulation of transcription by RNA polymerase II//cell differentiation//sequence-specific DNA binding//transcription regulatory region DNA binding
YALI1_D10458g	LpH	TRUE	-1	0.790507824593082	0.580012765310275	1	Uncharacterized protein		70,336	648	ATP binding
YALI1_C28817g	LpH	TRUE	1	NaN	NaN	5	Uncharacterized protein		9,019	78	
YALI1_E29433g	LpH	TRUE	-1	NaN	NaN	2	Uncharacterized protein		160,208	1483	cytoplasm//integral component of membrane
YALI1_E37234g	LpH	TRUE	1	NaN	NaN	4	Uncharacterized protein		35,778	313	
YALI1_E23988g	LpH	TRUE	-1	NaN	NaN	1	N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)		44,478	408	nucleus//carbohydrate metabolic process//N-acetylglucosamine catabolic process//N-acetylglucosamine-6-phosphate deacetylase activity//metal ion binding
YALI1_B01698g	LpH	TRUE	-1	NaN	NaN	1	Nucleolar GTP-binding protein 1		73,586	641	ribosomal subunit export from nucleus//GTP binding//nucleolus//rRNA processing//hydrolase activity//preribosome, large subunit precursor//ribosomal large subunit biogenesis//assembly of large subunit precursor of preribosome
YALI1_E22613g	LpH	TRUE	-1	NaN	NaN	3	HotDog domain-containing protein		44,514	383	peroxisomal matrix//acyl-CoA metabolic process//fatty acid catabolic process//acyl-CoA hydrolase activity
YALI1_E31154g	LpH	TRUE	1	NaN	NaN	3	Uncharacterized protein		47,530	425	RNA polymerase II proximal promoter sequence-specific DNA binding//proximal promoter DNA-binding transcription activator activity, RNA polymerase II-specific//nucleus//transferase activity, transferring glycosyl groups//positive regulation of transcription by RNA polymerase II
YALI1_F14090g	LpH	TRUE	-1	NaN	NaN	5	Uncharacterized protein		9,736	87	
YALI1_B11759g	LpH	TRUE	-1	NaN	NaN	1	Uncharacterized protein		50,939	442	nucleic acid binding//cytosolic large ribosomal subunit//preribosome, large subunit precursor//ribosomal large subunit biogenesis
YALI1_A05254g	LpH	TRUE	-1	NaN	NaN	1	Ribosome biogenesis protein NOP53		53,227	464	ribosomal large subunit assembly//ribosomal large subunit export from nucleus//nucleoplasm//nucleolus//rRNA binding
YALI1_F28915g	LpH	TRUE	1	NaN	NaN	3	Mannan endo-1,6-alpha-mannosidase (EC 3.2.1.101)		52,630	481	budding cell bud growth//mannan endo-1,6-alpha-mannosidase activity//fungal-type cell wall biogenesis//integral component of membrane//carbohydrate catabolic process//filamentous growth
YALI1_F24963g	LpH	TRUE	1	NaN	NaN	1	Putative sodium bile acid cotransporter		48,610	442	integral component of membrane
YALI1_C21789g	LpH	TRUE	-1	NaN	NaN	3	P-loop containing nucleoside triphosphate hydrolase protein		37,774	329	branched-chain-amino-acid transaminase activity//mitochondrion//leucine biosynthetic process//valine biosynthetic process
YALI1_A21871g	LpH	TRUE	-1	NaN	NaN	4	Uncharacterized protein		53,584	488	integral component of membrane
YALI1_E32664g	LpH	TRUE	-1	NaN	NaN	1	ATP-dependent RNA helicase DBP2		60,710	552	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay//RNA binding//ATP-dependent RNA helicase activity//ATP binding//nucleolus//cytoplasm//rRNA processing//phosphomethylpyrimidine kinase activity//thiamine biosynthetic process//RNA secondary structure unwinding//phosphorylation//thiaminase activity
YALI1_F14495g	LpH	TRUE	-1	0.26694071698881	0.198280214038657	1	Acyl-coenzyme A oxidase		78,691	700	acyl-CoA dehydrogenase activity//acyl-CoA oxidase activity//peroxisome//membrane//fatty acid beta-oxidation using acyl-CoA dehydrogenase//fatty acid beta-oxidation using acyl-CoA oxidase//FAD binding
YALI1_F26367g	LpH	TRUE	1	NaN	NaN	3	Uncharacterized protein		30,569	273	nucleic acid binding//regulation of transcription, DNA-templated
YALI1_F22376g	LpH	TRUE	-1	NaN	NaN	1	Uncharacterized protein		45,674	410	lipid droplet//lipid storage
YALI1_C24124g	LpH	TRUE	-1	0.228900185554425	0.152734862843337	2	Uncharacterized protein		50,409	458	isocitrate lyase activity//glyoxylate cycle//tricarboxylic acid cycle//pathogenesis//glyoxysome//methylisocitrate lyase activity//metal ion binding
YALI1_F37320g	LpH	TRUE	1	NaN	NaN	5	Uncharacterized protein		35,849	323	oxidoreductase activity//oxidation-reduction process
YALI1_D11151g	LpH	TRUE	-1	NaN	NaN	1	Nucleolar protein,Nop52-domain-containing protein		33,776	292	nucleus//rRNA processing//preribosome, large subunit precursor//preribosome, small subunit precursor
YALI1_A05795g	LpH	TRUE	1	NaN	NaN	2	Uncharacterized protein		51,079	447	integral component of membrane
YALI1_B24129g	LpH	TRUE	-1	NaN	NaN	3	Uncharacterized protein		47,188	426	
YALI1_F26793g	LpH	TRUE	1	NaN	NaN	3	Uncharacterized protein		179,585	1623	ATP binding//integral component of membrane//ATPase activity, coupled to transmembrane movement of substances//transmembrane transport
YALI1_C24262g	LpH	TRUE	-1	NaN	NaN	2	Major facilitator superfamily domain-containing protein		58,469	531	glycerophosphodiester transmembrane transporter activity//glycerophosphodiester transmembrane transport//integral component of plasma membrane
YALI1_E12847g	LpH	TRUE	1	NaN	NaN	2	Uncharacterized protein		83,955	741	cytoplasm//S-adenosylmethionine-dependent methyltransferase activity//membrane//methylation
YALI1_C02332g	LpH	TRUE	-1	NaN	NaN	4	Uncharacterized protein		135,041	1188	vacuolar membrane//malate transmembrane transporter activity//integral component of membrane//malate transmembrane transport
YALI1_D14893g	LpH	TRUE	-1	NaN	NaN	1	Noc2p family-domain-containing protein		77,005	686	nucleoplasm//nucleolus//cellular response to starvation//Noc1p-Noc2p complex//Noc2p-Noc3p complex//cellular response to drug//filamentous growth of a population of unicellular organisms in response to starvation//filamentous growth of a population of unicellular organisms in response to biotic stimulus//ribosomal large subunit biogenesis
YALI1_A21477g	LpH	TRUE	1	NaN	NaN	4	Uncharacterized protein		54,699	508	budding cell bud growth//fungal-type cell wall biogenesis//hydrolase activity//filamentous growth//anchored component of plasma membrane
YALI1_C04031g	LpH	TRUE	1	NaN	NaN	4	Uncharacterized protein		28,391	289	structural constituent of cell wall//cell wall
YALI1_D04969g	LpH	TRUE	-1	NaN	NaN	1	U3 small nucleolar RNA-associated protein 25 (U3 snoRNA-associated protein 25)		76,898	670	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//nucleolus//rRNA binding//small-subunit processome//U3 snoRNA binding
YALI1_D21256g	LpH	TRUE	1	NaN	NaN	4	Uncharacterized protein		11,902	97	
YALI1_D26006g	LpH	TRUE	1	NaN	NaN	2	Uncharacterized protein		71,767	658	DNA-binding transcription factor activity//regulation of transcription, DNA-templated//zinc ion binding//sequence-specific DNA binding
YALI1_D01234g	LpH	TRUE	-1	NaN	NaN	4	Uncharacterized protein		70,533	633	carbohydrate:proton symporter activity//glucose transmembrane transporter activity//integral component of membrane//glucose import//proton transmembrane transport
YALI1_A15544g	LpH	TRUE	1	NaN	NaN	4	ALK7	ALK7	60,221	526	iron ion binding//oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen//heme binding//oxidation-reduction process
YALI1_F17988g	LpH	TRUE	-1	NaN	NaN	2	Uncharacterized protein		44,549	422	RNA binding//nucleus//single-species biofilm formation on inanimate substrate
YALI1_E37982g	LpH	TRUE	-1	NaN	NaN	1	Alpha/Beta hydrolase protein		63,586	569	lipid metabolic process//integral component of membrane
YALI1_A00204g	LpH	TRUE	1	NaN	NaN	4	Uncharacterized protein		17,373	165	
YALI1_D18251g	LpH	TRUE	1	NaN	NaN	3	Major facilitator superfamily domain-containing protein		67,332	607	integral component of membrane//transmembrane transport
YALI1_B01839g	LpH	TRUE	-1	NaN	NaN	1	Quinon protein alcohol dehydrogenase-like superfamily		101,373	906	ribosomal small subunit assembly//maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//snoRNA binding//small-subunit processome//Pwp2p-containing subcomplex of 90S preribosome
YALI1_A11079g	LpH	TRUE	-1	NaN	NaN	4	Uncharacterized protein		18,071	157	
YALI1_C02402g	LpH	TRUE	-1	NaN	NaN	1	WD40-repeat-containing domain protein		47,483	436	ribosomal large subunit assembly//cytosolic ribosome//preribosome, large subunit precursor//unfolded protein binding
YALI1_E21983g	LpH	TRUE	-1	NaN	NaN	1	S-adenosyl-L-methionine-dependent methyltransferase		37,455	326	nucleus//mRNA export from nucleus//peptidyl-arginine methylation, to asymmetrical-dimethyl arginine//positive regulation of transcription elongation from RNA polymerase II promoter//protein-arginine omega-N monomethyltransferase activity//protein-arginine omega-N asymmetric methyltransferase activity//identical protein binding//negative regulation of DNA-templated transcription, termination
YALI1_C25979g	LpH	TRUE	-1	NaN	NaN	1	Peroxisomal biogenesis factor 6		112,011	1024	ATP binding//cytoplasm//peroxisome organization
YALI1_F35274g	LpH	TRUE	-1	NaN	NaN	4	Uncharacterized protein		39,273	347	
YALI1_B07413g	LpH	TRUE	1	NaN	NaN	4	Uncharacterized protein		23,989	205	integral component of membrane//mycotoxin biosynthetic process
YALI1_E19483g	LpH	TRUE	-1	NaN	NaN	1	Uncharacterized protein		80,789	741	
YALI1_B05832g	LpH	TRUE	-1	NaN	NaN	2	P-loop containing nucleoside triphosphate hydrolase protein		121,663	1102	ATP binding//cytoplasm//polysome//plasma membrane//ATPase activity//poly(A)+ mRNA export from nucleus//ribosomal small subunit biogenesis
YALI1_A03837g	LpH	TRUE	1	NaN	NaN	2	1,3-beta-glucanosyltransferase (EC 2.4.1.-)		52,560	492	fungal-type cell wall//anchored component of external side of plasma membrane//fungal-type cell wall organization//1,3-beta-glucanosyltransferase activity//fungal-type cell wall (1->3)-beta-D-glucan biosynthetic process
YALI1_B25553g	LpH	TRUE	-1	0.0886019380874873	0.0213982119786368	5	Amino acid permease/ SLC12A domain-containing protein		63,809	586	amino acid transmembrane transport//endosome//plasma membrane//cation transport//cation transmembrane transporter activity//L-amino acid transmembrane transporter activity//drug transmembrane transporter activity//polyamine transport//integral component of membrane
YALI1_D14986g	LpH	TRUE	-1	NaN	NaN	2	Uncharacterized protein		43,874	402	DNA binding
YALI1_F36094g	LpH	TRUE	1	NaN	NaN	3	Major facilitator superfamily domain-containing protein		56,985	505	integral component of membrane//transmembrane transport
YALI1_C29854g	LpH	TRUE	-1	NaN	NaN	1	Uncharacterized protein		52,248	464	protein kinase activity//protein phosphorylation
YALI1_F15641g	LpH	TRUE	-1	NaN	NaN	3	FAD-binding domain-containing protein (FAD-binding domain-domain-containing protein)		85,039	750	ferric-chelate reductase activity//plasma membrane//iron ion transport//cellular iron ion homeostasis//copper ion import//integral component of membrane//oxidation-reduction process
YALI1_C32886g	LpH	TRUE	-1	0.137302933748728	0.0483290602034588	1	Acyl-coenzyme A oxidase	ACO5	78,350	699	acyl-CoA dehydrogenase activity//acyl-CoA oxidase activity//peroxisome//fatty acid beta-oxidation using acyl-CoA dehydrogenase//fatty acid beta-oxidation using acyl-CoA oxidase//FAD binding
YALI1_B30214g	LpH	TRUE	-1	NaN	NaN	1	Pescadillo homolog (Nucleolar protein 7 homolog)	NOP7	67,022	590	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//nucleoplasm//preribosome, large subunit precursor//ribonucleoprotein complex binding//cell cycle DNA replication//large ribosomal subunit rRNA binding//PeBoW complex
YALI1_B13536g	LpH	TRUE	-1	NaN	NaN	3	60S ribosomal export protein NMD3		63,209	564	ribosomal large subunit export from nucleus//nucleus//cytoplasm//ribosomal large subunit binding
YALI1_F03136g	LpH	TRUE	1	0.0667462266047813	0.139326076042726	2	NADP-dependent oxidoreductase domain-containing protein		35,749	329	
YALI1_C30287g	LpH	TRUE	-1	NaN	NaN	1	Uncharacterized protein		79,259	708	ribosomal large subunit assembly//ribosomal subunit export from nucleus//conjugation with cellular fusion//GTPase activity//GTP binding//cytosolic large ribosomal subunit//ascospore formation
YALI1_C10232g	LpH	TRUE	-1	NaN	NaN	2	Amino acid permease-domain-containing protein		65,777	596	amino acid transport//integral component of membrane//transmembrane transporter activity//positive regulation of transmembrane transport//intracellular membrane-bounded organelle//cytoplasmic part//intracellular organelle part
YALI1_F03215g	LpH	TRUE	1	NaN	NaN	3	Uncharacterized protein		9,878	90	
YALI1_C16347g	LpH	TRUE	-1	NaN	NaN	5	Uncharacterized protein		21,269	191	
YALI1_C00694g	LpH	TRUE	-1	NaN	NaN	2	Phospholipid-transporting ATPase (EC 7.6.2.1)		198,885	1768	magnesium ion binding//phospholipid-translocating ATPase activity//ATP binding//plasma membrane//integral component of membrane//phospholipid translocation
YALI1_D00888g	LpH	TRUE	-1	NaN	NaN	3	Pyridoxal phosphate-dependent transferase		58,208	518	transaminase activity//biosynthetic process//pyridoxal phosphate binding
YALI1_F12330g	LpH	TRUE	-1	0.0203342878229908	0.0443484281943032	3	P-loop containing nucleoside triphosphate hydrolase protein		79,295	710	nucleic acid binding//ATP-dependent RNA helicase activity//ATP binding//nucleolus//cytoplasm//RNA secondary structure unwinding
YALI1_D23067g	LpH	TRUE	-1	NaN	NaN	1	Sterol 3-beta-glucosyltransferase (EC 2.4.1.173) (Autophagy-related protein 26)		159,719	1458	phosphoprotein phosphatase activity//cytoplasm//carbohydrate metabolic process//membrane//sterol biosynthetic process//sterol 3-beta-glucosyltransferase activity//lipid glycosylation//intracellular membrane-bounded organelle//soladodine glucosyltransferase activity//brassicasterol glucosyltransferase activity//cholesterol allpha-glucosyltransferase activity
YALI1_F19697g	LpH	TRUE	-1	NaN	NaN	1	Thioesterase-like superfamily-domain-containing protein		39,718	353	peroxisomal matrix//acyl-CoA metabolic process//fatty acid catabolic process//acyl-CoA hydrolase activity
YALI1_D08734g	LpH	TRUE	-1	NaN	NaN	2	Mitochondrial carrier domain-containing protein		34,009	316	integral component of membrane//transmembrane transport
YALI1_E20963g	LpH	TRUE	1	NaN	NaN	1	Hemolysin-III related-domain-containing protein		37,535	333	cell//cellular zinc ion homeostasis//integral component of membrane
YALI1_F36290g	LpH	TRUE	-1	NaN	NaN	3	ClpP/crotonase-like domain-containing protein		30,618	270	dodecenoyl-CoA delta-isomerase activity//peroxisome//metabolic process
YALI1_E22238g	LpH	TRUE	-1	0.39349526223296	0.330572416429298	1	Peroxisomal 3-oxoacyl-CoA thiolase		43,059	414	mRNA binding//acetyl-CoA C-acyltransferase activity//acyl-CoA oxidase activity//enoyl-CoA hydratase activity//mitochondrial intermembrane space//peroxisomal matrix//fatty acid beta-oxidation//oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
YALI1_C07137g	LpH	TRUE	-1	NaN	NaN	2	Putative metalloprotease ARX1		52,671	484	nucleus//cytoplasm//proteolysis//metallopeptidase activity//metal ion binding
YALI1_A09626g	LpH	TRUE	-1	NaN	NaN	1	DWNN domain-containing protein (DWNN domain-domain-containing protein)		52,376	470	nucleic acid binding//ubiquitin-protein transferase activity//nucleus//zinc ion binding//protein ubiquitination
YALI1_A08759g	LpH	TRUE	-1	NaN	NaN	5	Uncharacterized protein		12,135	107	
YALI1_C12121g	LpH	TRUE	1	NaN	NaN	4	Uncharacterized protein		31,753	290	
YALI1_A12225g	LpH	TRUE	-1	NaN	NaN	1	DNA-directed RNA polymerase (EC 2.7.7.6)		152,078	1345	mitochondrial genome maintenance//DNA binding//DNA primase activity//DNA replication, synthesis of RNA primer//mitochondrial transcription//mitochondrial DNA-directed RNA polymerase complex//mitochondrial nucleoid
YALI1_A12403g	LpH	TRUE	-1	NaN	NaN	1	ATP-dependent rRNA helicase RRP3		53,192	480	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//RNA binding//ATP-dependent RNA helicase activity//ATP binding//nucleolus//cytoplasm//RNA secondary structure unwinding
YALI1_A17957g	LpH	TRUE	1	0.0822520410528993	0.27649488636826	4	Uncharacterized protein		21,080	201	outer membrane
YALI1_E33459g	LpH	TRUE	1	NaN	NaN	4	Uncharacterized protein		30,298	311	
YALI1_C07081g	LpH	TRUE	-1	NaN	NaN	5	Uncharacterized protein		11,216	96	
YALI1_D13126g	LpH	TRUE	-1	NaN	NaN	1	Nucleolar complex-associated protein 3		78,636	685	chromatin binding//nucleolus//ribosome biogenesis//nucleic acid metabolic process
YALI1_A14568g	LpH	TRUE	-1	NaN	NaN	3	Uncharacterized protein		62,732	565	integral component of membrane
YALI1_C09606g	LpH	TRUE	-1	NaN	NaN	4	Uncharacterized protein		61,358	567	transporter activity//ion transmembrane transport//integral component of fungal-type vacuolar membrane
YALI1_C25621g	LpH	TRUE	-1	NaN	NaN	3	Uncharacterized protein		45,974	402	GTP binding//cytoskeletal part//cell cortex part//spore membrane bending pathway
YALI1_C09718g	LpH	TRUE	-1	NaN	NaN	3	Alpha/Beta hydrolase protein		56,513	508	
YALI1_E28903g	LpH	TRUE	-1	NaN	NaN	5	Uncharacterized protein		34,468	307	RNA polymerase II proximal promoter sequence-specific DNA binding//proximal promoter DNA-binding transcription activator activity, RNA polymerase II-specific//nucleus//zinc ion binding//positive regulation of transcription from RNA polymerase II promoter by a nonfermentable carbon source
YALI1_D25037g	LpH	TRUE	1	NaN	NaN	2	Permease (Permease for cytosine/purines, uracil, thiamine, allantoin-domain-containing protein)		62,230	564	plasma membrane//nucleobase transmembrane transporter activity//nucleobase transport//integral component of membrane//transmembrane transport
YALI1_A20937g	LpH	TRUE	-1	NaN	NaN	1	Uncharacterized protein		77,822	710	protein serine/threonine kinase activity//nucleus//cytoplasm//protein phosphorylation//intracellular signal transduction
YALI1_F14239g	LpH	TRUE	1	NaN	NaN	4	Aspartic peptidase domain-containing protein		48,431	450	aspartic-type endopeptidase activity//extracellular region//proteolysis//fungal-type cell wall//protein catabolic process//anchored component of external side of plasma membrane//fungal-type cell wall organization
YALI1_A12772g	LpH	TRUE	1	NaN	NaN	4	Uncharacterized protein		21,186	196	magnesium ion binding//nucleic acid binding//RNA-DNA hybrid ribonuclease activity//nucleus//DNA replication, removal of RNA primer//RNA phosphodiester bond hydrolysis, endonucleolytic
YALI1_E40640g	LpH	TRUE	-1	NaN	NaN	3	Uncharacterized protein		33,180	287	transferase activity, transferring acyl groups
