originalGene	condition	significance	direction	P_ref	P_cond	orthoGroup	protName	shortName	MWeigth	SeqLength	GOterms
YALI1_C17680g	HiT	FALSE	-1	NaN	NaN	1	Mu homology domain-containing protein		51,576	460	intracellular protein transport//vesicle-mediated transport//clathrin adaptor complex
YALI1_B06489g	HiT	FALSE	-1	NaN	NaN	1	RNA cap guanine-N2 methyltransferase-domain-containing protein		49,324	457	nucleus//7-methylguanosine RNA capping//7-methylguanosine cap hypermethylation//RNA trimethylguanosine synthase activity
YALI1_B20777g	HiT	FALSE	-1	NaN	NaN	2	Uncharacterized protein		73,102	682	DNA-binding transcription factor activity, RNA polymerase II-specific//nucleus//regulation of transcription by RNA polymerase II//zinc ion binding
YALI1_C32106g	HiT	FALSE	-1	NaN	NaN	1	Uncharacterized protein		62,560	586	
YALI1_E05446g	HiT	FALSE	1	NaN	NaN	4	POT family-domain-containing protein		67,706	605	oligopeptide transport//integral component of membrane//transmembrane transporter activity//transmembrane transport
YALI1_A02568g	HiT	FALSE	1	NaN	NaN	1	Uncharacterized protein		86,684	755	ubiquitin-dependent protein catabolic process//protein ubiquitination//regulation of cellular metabolic process//cullin-RING ubiquitin ligase complex//ubiquitin protein ligase binding//regulation of nitrogen compound metabolic process//regulation of macromolecule metabolic process//ubiquitin protein ligase activity//regulation of primary metabolic process
YALI1_D10829g	HiT	FALSE	-1	NaN	NaN	1	PPP4R2-domain-containing protein		43,268	389	protein phosphatase regulator activity//protein phosphatase 4 complex//regulation of phosphoprotein phosphatase activity
YALI1_A17486g	HiT	FALSE	-1	NaN	NaN	1	Uncharacterized protein		56,001	499	
YALI1_F25254g	HiT	FALSE	-1	0.0431022841505595	0.0561826773855544	1	Eukaryotic translation initiation factor 3 subunit A (eIF3a) (Eukaryotic translation initiation factor 3 110 kDa subunit homolog) (eIF3 p110) (Translation initiation factor eIF3, p110 subunit homolog)	TIF32	107,121	955	formation of cytoplasmic translation initiation complex//translation reinitiation//mRNA binding//translation initiation factor activity//eukaryotic 43S preinitiation complex//eukaryotic 48S preinitiation complex//multi-eIF complex//eukaryotic translation initiation factor 3 complex, eIF3e//eukaryotic translation initiation factor 3 complex, eIF3m
YALI1_B17695g	HiT	FALSE	-1	NaN	NaN	1	Uncharacterized protein		63,318	561	metallocarboxypeptidase activity//extracellular space//proteolysis//zinc ion binding
YALI1_E08035g	HiT	FALSE	-1	NaN	NaN	3	Uncharacterized protein		29,731	260	ribonuclease III activity//RNA processing//RNA phosphodiester bond hydrolysis, endonucleolytic
YALI1_C09033g	HiT	FALSE	1	0.436474857375381	0.408603768972533	1	Uncharacterized protein		54,089	499	fumarate hydratase activity//mitochondrial matrix//cytosol//tricarboxylic acid cycle//fumarate metabolic process//malate metabolic process//tricarboxylic acid cycle enzyme complex
YALI1_F19244g	HiT	FALSE	-1	NaN	NaN	1	Transcriptional adapter 2		54,381	478	SAGA complex//chromatin binding//DNA-binding transcription factor activity//transcription coactivator activity//histone acetyltransferase activity//chromatin remodeling//regulation of transcription by RNA polymerase II//zinc ion binding//pathogenesis//regulation of reciprocal meiotic recombination//fungal-type cell wall organization//positive regulation of histone acetylation//cellular response to drug//sequence-specific DNA binding//development of symbiont in host//filamentous growth of a population of unicellular organisms//cellular response to osmotic stress//positive regulation of cell adhesion involved in single-species biofilm formation//positive regulation of nucleic acid-templated transcription
YALI1_A20129g	HiT	FALSE	-1	NaN	NaN	1	U3-containing 90S pre-ribosomal complex subunit-domain containing protein		29,130	260	nucleus//90S preribosome
YALI1_A14513g	HiT	FALSE	-1	NaN	NaN	5	Uncharacterized protein		135,675	1205	integral component of membrane
YALI1_E26336g	HiT	FALSE	-1	0.379845487258393	0.27733089148864	1	Uncharacterized protein		37,837	331	ribosomal large subunit assembly//structural constituent of ribosome//translation//5S rRNA binding//cytosolic large ribosomal subunit
YALI1_C29762g	HiT	FALSE	-1	0.0333980430264496	0.0282105302780604	1	Uncharacterized protein		253,803	2465	integral component of membrane
YALI1_E13637g	HiT	FALSE	-1	NaN	NaN	1	P-loop containing nucleoside triphosphate hydrolase protein		41,116	378	chromatin binding//DNA clamp loader activity//ATP binding//nucleus//DNA replication factor C complex//DNA strand elongation involved in DNA replication//Elg1 RFC-like complex//mitotic DNA replication checkpoint//UV-damage excision repair
YALI1_E40571g	HiT	FALSE	-1	NaN	NaN	1	Uncharacterized protein		64,038	558	integral component of plasma membrane//potassium ion transmembrane transporter activity//potassium ion transmembrane transport
YALI1_B13888g	HiT	FALSE	1	NaN	NaN	2	Uncharacterized protein		19,061	164	mitochondrial intermembrane space
YALI1_D29630g	HiT	FALSE	1	NaN	NaN	5	Uncharacterized protein		15,392	140	
YALI1_E15093g	HiT	FALSE	1	NaN	NaN	4	Galactosyl transferase GMA12/MNN10 family-domain-containing protein		38,673	333	Golgi membrane//protein N-linked glycosylation//fungal-type cell wall biogenesis//integral component of membrane//alpha-1,2-galactosyltransferase activity//protein galactosylation
YALI1_A20855g	HiT	FALSE	-1	NaN	NaN	1	Uncharacterized protein		70,824	632	nuclear chromatin//RNA polymerase II proximal promoter sequence-specific DNA binding//proximal promoter DNA-binding transcription activator activity, RNA polymerase II-specific//asparaginase activity//cytoplasm//asparagine catabolic process//MBF transcription complex//positive regulation of transcription by RNA polymerase II//positive regulation of transcription involved in G1/S transition of mitotic cell cycle
YALI1_F04259g	HiT	FALSE	1	NaN	NaN	1	Mitochondrial import inner membrane translocase subunit TIM16		16,500	147	PAM complex, Tim23 associated import motor//protein domain specific binding//protein import into mitochondrial matrix
YALI1_E30173g	HiT	FALSE	1	NaN	NaN	5	P-loop containing nucleoside triphosphate hydrolase protein		157,286	1414	fungal-type vacuole membrane//ATP binding//drug transmembrane transport//xenobiotic transmembrane transporting ATPase activity//bilirubin transmembrane transporter activity//bilirubin transport//integral component of membrane//xenobiotic transport
YALI1_A21620g	HiT	FALSE	1	NaN	NaN	1	Uncharacterized protein		27,200	241	Golgi organization//protein transport//membrane
YALI1_E14967g	HiT	FALSE	-1	NaN	NaN	3	Uncharacterized protein		35,373	325	
YALI1_E19060g	HiT	FALSE	-1	NaN	NaN	3	Uncharacterized protein		40,768	376	
YALI1_B21816g	HiT	FALSE	-1	NaN	NaN	1	Centromere protein H (CENP-H)-domain-containing protein		26,518	235	kinetochore//chromosome segregation//spindle midzone//kinetochore assembly
YALI1_D15506g	HiT	FALSE	-1	NaN	NaN	1	Uncharacterized protein		76,303	717	nucleic acid binding
YALI1_F38140g	HiT	FALSE	-1	NaN	NaN	4	Uncharacterized protein		58,403	498	
YALI1_F15827g	HiT	FALSE	1	NaN	NaN	4	Uncharacterized protein		33,123	306	protein dimerization activity
YALI1_E16002g	HiT	FALSE	1	0.0260438180340793	0.0261927859749067	1	Arginine biosynthesis bifunctional protein ArgJ, mitochondrial [Cleaved into: Arginine biosynthesis bifunctional protein ArgJ alpha chain; Arginine biosynthesis bifunctional protein ArgJ beta chain] [Includes: Amino-acid acetyltransferase (EC 2.3.1.1) (N-acetylglutamate synthase) (AGS); Glutamate N-acetyltransferase (GAT) (EC 2.3.1.35) (Ornithine acetyltransferase) (OATase) (Ornithine transacetylase)]		45,851	431	acetyl-CoA:L-glutamate N-acetyltransferase activity//glutamate N-acetyltransferase activity//mitochondrial matrix//arginine biosynthetic process//ornithine biosynthetic process//methione N-acyltransferase activity
YALI1_B13886g	HiT	FALSE	1	NaN	NaN	1	Cytoplasmic tRNA 2-thiolation protein 2	NCS2	46,929	424	tRNA binding//tRNA wobble position uridine thiolation//cytosol//nucleotidyltransferase activity//sulfurtransferase activity//protein urmylation
YALI1_E04688g	HiT	FALSE	1	NaN	NaN	1	Arginyl-tRNA--protein transferase 1 (Arginyltransferase 1) (R-transferase 1) (EC 2.3.2.8) (Arginine-tRNA--protein transferase 1)		53,775	477	arginyltransferase activity//cytoplasm//protein arginylation
YALI1_A14658g	HiT	FALSE	-1	NaN	NaN	1	Sister chromatid cohesion protein		193,484	1732	chromatin binding//nucleus//cell cycle//regulation of gene expression
YALI1_E33527g	HiT	FALSE	-1	NaN	NaN	1	Armadillo-type protein		94,292	867	kinetochore//spindle pole//centrosome//spindle pole body//spindle organization//establishment or maintenance of microtubule cytoskeleton polarity//microtubule plus-end//microtubule polymerization//microtubule plus-end binding//centrosome duplication
YALI1_C33427g	HiT	FALSE	1	NaN	NaN	1	Uncharacterized protein		33,606	305	
YALI1_E23223g	HiT	FALSE	-1	NaN	NaN	1	Uncharacterized protein		71,702	644	transcription factor TFIIIB complex//RNA polymerase III general transcription initiation factor activity//TFIIIC-class transcription factor complex binding//DNA binding//regulation of transcription by RNA polymerase III//RNA polymerase III preinitiation complex assembly
YALI1_F16717g	HiT	FALSE	-1	NaN	NaN	1	Uncharacterized protein		42,407	382	cytosol//purine nucleoside catabolic process//purine nucleosidase activity
YALI1_F18524g	HiT	FALSE	-1	NaN	NaN	1	DNA-directed RNA polymerase subunit (EC 2.7.7.6)		180,757	1628	RNA polymerase I activity//DNA binding//protein binding//RNA polymerase I complex//zinc ion binding//nucleolar large rRNA transcription by RNA polymerase I//promoter-specific chromatin binding
YALI1_F27871g	HiT	FALSE	1	0.0466166657019329	0.0626821220854527	5	Uncharacterized protein		86,478	757	metalloendopeptidase activity//mitochondrial intermembrane space//proteolysis//peptide metabolic process//membrane//metal ion binding
YALI1_B05964g	HiT	FALSE	-1	NaN	NaN	1	Uncharacterized protein		29,507	268	dolichol-linked oligosaccharide biosynthetic process//integral component of membrane
YALI1_C21755g	HiT	FALSE	-1	NaN	NaN	1	Uncharacterized protein		79,917	723	cytoplasm//poly(U) RNA binding//negative regulation of induction of conjugation with cellular fusion by negative regulation of transcription from RNA polymerase II promoter
YALI1_C30749g	HiT	FALSE	-1	NaN	NaN	5	Uncharacterized protein		62,164	548	integral component of membrane//transmembrane transport
YALI1_B11495g	HiT	FALSE	-1	NaN	NaN	4	Uncharacterized protein		33,130	286	
YALI1_F26313g	HiT	FALSE	1	NaN	NaN	1	Uncharacterized protein		53,384	479	mitochondrial outer membrane//ubiquitin-like modifier activating enzyme activity//tRNA threonylcarbamoyladenosine dehydratase//cyclic threonylcarbamoyladenosine biosynthetic process
YALI1_E20677g	HiT	FALSE	1	NaN	NaN	1	Vacuolar protein sorting-associated protein 35		96,044	848	late endosome//cytosol//intracellular protein transport//protein transporter activity//retromer, cargo-selective complex//retrograde transport, endosome to Golgi//regulation of biological process
YALI1_E38491g	HiT	FALSE	-1	NaN	NaN	2	Uncharacterized protein		49,627	429	vacuolar membrane//extrinsic component of mitochondrial inner membrane//translation regulator activity//positive regulation of mitochondrial translation
YALI1_D00888g	HiT	FALSE	-1	NaN	NaN	3	Pyridoxal phosphate-dependent transferase		58,208	518	transaminase activity//biosynthetic process//pyridoxal phosphate binding
YALI1_D30826g	HiT	FALSE	1	NaN	NaN	4	Uncharacterized protein		58,511	515	
YALI1_F11224g	HiT	FALSE	1	NaN	NaN	1	Uncharacterized protein		54,913	488	proteasome-mediated ubiquitin-dependent protein catabolic process
YALI1_E21890g	HiT	FALSE	-1	NaN	NaN	5	Uncharacterized protein		14,481	133	
YALI1_D20985g	HiT	FALSE	-1	NaN	NaN	1	Alpha-1,3-glucosyltransferase (EC 2.4.1.-)		66,203	575	endoplasmic reticulum membrane//protein N-linked glycosylation//oligosaccharide-lipid intermediate biosynthetic process//integral component of membrane//dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity
YALI1_A07201g	HiT	FALSE	1	NaN	NaN	1	Uncharacterized protein		52,085	464	integral component of membrane
YALI1_F24826g	HiT	FALSE	1	NaN	NaN	1	Uncharacterized protein		64,280	611	catalytic activity//mitotic spindle checkpoint
YALI1_B23373g	HiT	FALSE	-1	NaN	NaN	1	Uncharacterized protein		28,756	250	translation initiation factor activity//transcription factor TFIID complex//transcription factor TFIIF complex//regulation of transcription by RNA polymerase II//translational initiation//SWI/SNF complex//TBP-class protein binding//Ino80 complex//NuA3 histone acetyltransferase complex//ATP-dependent chromatin remodeling//regulation of nucleosome density
YALI1_D09055g	HiT	FALSE	1	0.186424336953204	0.16321749660902	1	Glucose-6-phosphate 1-epimerase (EC 5.1.3.15)		31,638	287	carbohydrate metabolic process//carbohydrate binding//glucose-6-phosphate 1-epimerase activity
YALI1_F14201g	HiT	FALSE	-1	NaN	NaN	4	Uncharacterized protein		18,759	176	
YALI1_D25178g	HiT	FALSE	-1	NaN	NaN	4	Uncharacterized protein		57,732	525	integral component of plasma membrane//symporter activity//transmembrane transport
YALI1_E21147g	HiT	FALSE	1	NaN	NaN	1	HTAFII28-like protein conserved region-domain-containing protein		22,128	196	transcription coactivator activity//transcription factor TFIID complex//transcription factor binding//protein heterodimerization activity//RNA polymerase II preinitiation complex assembly//positive regulation of nucleic acid-templated transcription
YALI1_F11141g	HiT	FALSE	1	NaN	NaN	3	Uncharacterized protein		68,763	599	
YALI1_C02686g	HiT	FALSE	1	NaN	NaN	4	Uncharacterized protein		115,697	986	
YALI1_F33445g	HiT	FALSE	-1	NaN	NaN	4	Uncharacterized protein		45,774	413	hydrolase activity
YALI1_D13816g	HiT	FALSE	-1	NaN	NaN	1	Uncharacterized protein		99,209	916	
YALI1_B27211g	HiT	FALSE	-1	NaN	NaN	1	Uncharacterized protein		114,306	1050	ATP binding
YALI1_D28569g	HiT	FALSE	-1	0.183398031739573	0.129789341098678	5	Serine hydroxymethyltransferase (EC 2.1.2.1)		53,001	481	glycine hydroxymethyltransferase activity//protein kinase activity//ATP binding//mitochondrion//protein phosphorylation//methyltransferase activity//glycine biosynthetic process from serine//pyridoxal phosphate binding//methylation//tetrahydrofolate interconversion
YALI1_A00601g	HiT	FALSE	-1	NaN	NaN	1	Uncharacterized protein		105,102	941	protein serine/threonine kinase activity//nucleus//cytoplasm//protein phosphorylation//intracellular signal transduction
YALI1_A06473g	HiT	FALSE	1	NaN	NaN	2	Uncharacterized protein		13,845	127	
YALI1_B10813g	HiT	FALSE	1	0.58821681190234	0.5086435865039	1	Sulfate adenylyltransferase (EC 2.7.7.4) (ATP-sulfurylase) (Sulfate adenylate transferase) (SAT)	MET3	64,034	572	adenylylsulfate kinase activity//sulfate adenylyltransferase (ATP) activity//ATP binding//cytoplasm//methionine biosynthetic process//sulfate assimilation via adenylyl sulfate reduction//phosphorylation//cysteine biosynthetic process//sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin)//hydrogen sulfide biosynthetic process
YALI1_D25419g	HiT	FALSE	1	NaN	NaN	1	Rim20 protein		87,470	773	cellular process//regulation of secondary metabolite biosynthetic process
YALI1_E36179g	HiT	FALSE	-1	0.455568004272635	0.472918900542557	1	60S ribosomal protein L32		14,764	131	structural constituent of ribosome//translation//cytosolic large ribosomal subunit
YALI1_B09837g	HiT	FALSE	1	NaN	NaN	3	Uncharacterized protein		84,447	781	GTPase activity//GTP binding//intracellular//translation
YALI1_B02162g	HiT	FALSE	1	NaN	NaN	5	Uncharacterized protein		8,235	73	
YALI1_A15482g	HiT	FALSE	1	NaN	NaN	4	Acyl-CoA N-acyltransferase		20,237	177	
YALI1_F12874g	HiT	FALSE	-1	0.920897679399796	0.766465713326551	1	Nucleoside diphosphate kinase (EC 2.7.4.6)		19,447	174	nucleoside diphosphate kinase activity//ATP binding//mitochondrial intermembrane space//cytosol//GTP biosynthetic process//UTP biosynthetic process//CTP biosynthetic process//cellular response to DNA damage stimulus//CDP phosphorylation//fungal biofilm matrix
YALI1_F36805g	HiT	FALSE	-1	NaN	NaN	1	Uncharacterized protein		199,747	1858	cellular bud tip//cellular bud neck//signal transduction//establishment of cell polarity
YALI1_F09282g	HiT	FALSE	1	NaN	NaN	1	Uncharacterized protein		36,326	323	DNA damage checkpoint//damaged DNA binding//DNA repair//checkpoint clamp complex
YALI1_F37213g	HiT	FALSE	1	NaN	NaN	1	Nucleophile aminohydrolase		39,403	352	cytoplasm//glutamine metabolic process//glutathione catabolic process//transferase activity//hydrolase activity//glutathione hydrolase complex
YALI1_E21478g	HiT	FALSE	1	NaN	NaN	3	Major facilitator superfamily domain-containing protein		60,027	565	fungal-type vacuole membrane//integral component of plasma membrane//basic amino acid transmembrane transporter activity//basic amino acid transmembrane transport
YALI1_A20631g	HiT	FALSE	-1	NaN	NaN	1	Uncharacterized protein		73,599	644	ubiquitin-protein transferase activity//cytoplasm//regulation of signal transduction//protein ubiquitination//mitotic spindle assembly
YALI1_F10110g	HiT	FALSE	1	NaN	NaN	1	Formyl transferase		40,454	366	methionyl-tRNA formyltransferase activity//translational initiation//conversion of methionyl-tRNA to N-formyl-methionyl-tRNA
YALI1_B17039g	HiT	FALSE	-1	NaN	NaN	1	DNA glycosylase		46,009	403	damaged DNA binding//base-excision repair//nucleotide-excision repair//oxidized purine nucleobase lesion DNA N-glycosylase activity
YALI1_E11402g	HiT	FALSE	-1	NaN	NaN	4	Pyridoxal phosphate-dependent transferase		47,492	419	catalytic activity
YALI1_B14492g	HiT	FALSE	1	NaN	NaN	1	Heterokaryon incompatibility protein Het-C-domain-containing protein		110,053	1011	
YALI1_F00894g	HiT	FALSE	-1	NaN	NaN	1	Non-specific serine/threonine protein kinase (EC 2.7.11.1)		162,388	1549	vacuole inheritance//incipient cellular bud site//activation of MAPKKK activity//pheromone-dependent signal transduction involved in conjugation with cellular fusion//signal transduction involved in filamentous growth//invasive growth in response to glucose limitation//ATP binding//nucleus//cytoplasm//regulation of exit from mitosis//budding cell apical bud growth//bipolar cellular bud site selection//pseudohyphal growth//osmosensory signaling pathway via Sho1 osmosensor//Rho protein signal transduction//MAP kinase kinase kinase kinase activity//cell migration//actin cytoskeleton organization//stress-activated protein kinase signaling cascade//stress granule assembly//cellular response to heat//positive regulation of apoptotic process//mating projection tip//histone H2B-S14 phosphorylation//histone kinase activity (H2B-S14 specific)//Rac GTPase binding//negative regulation of sterol import by negative regulation of transcription from RNA polymerase II promoter
YALI1_F12969g	HiT	FALSE	1	0.0363454813123093	0.033891167280434	1	Uridylate kinase (UK) (EC 2.7.4.14) (ATP:UMP phosphotransferase) (Deoxycytidylate kinase) (CK) (dCMP kinase) (Uridine monophosphate kinase) (UMP kinase) (UMPK)	URA6	37,575	336	adenylate kinase activity//cytidylate kinase activity//ATP binding//nucleus//cytoplasm//'de novo' pyrimidine nucleobase biosynthetic process//pyrimidine nucleotide biosynthetic process//uridylate kinase activity//phosphorylation//nucleoside monophosphate phosphorylation
YALI1_E24513g	HiT	FALSE	-1	NaN	NaN	1	Putative RNA methyltransferase		42,991	384	
YALI1_C20488g	HiT	FALSE	1	NaN	NaN	1	Uncharacterized protein		90,128	823	
YALI1_C06681g	HiT	FALSE	1	NaN	NaN	3	Pyridoxal phosphate-dependent transferase		59,220	532	catalytic activity//biosynthetic process//pyridoxal phosphate binding
YALI1_E13823g	HiT	FALSE	-1	NaN	NaN	1	Thioredoxin-like protein		15,857	140	structural constituent of ribosome//mitochondrial large ribosomal subunit
YALI1_C02215g	HiT	FALSE	-1	NaN	NaN	4	Uncharacterized protein		44,953	399	fungal-type vacuole membrane//1-phosphatidylinositol 4-kinase activity//lysosomal membrane//endosome//trans-Golgi network//plasma membrane//Golgi organization//endosome organization//phosphatidylinositol phosphorylation
YALI1_D26360g	HiT	FALSE	1	0.385361366607325	0.360099322210919	1	Dihydrolipoyl dehydrogenase (EC 1.8.1.4)		53,084	499	RNA binding//dihydrolipoyl dehydrogenase activity//glycine dehydrogenase (decarboxylating) activity//oxoglutarate dehydrogenase (succinyl-transferring) activity//pyruvate dehydrogenase activity//glycine cleavage complex//mitochondrial pyruvate dehydrogenase complex//pyruvate metabolic process//2-oxoglutarate metabolic process//glycine catabolic process//isoleucine catabolic process//leucine catabolic process//L-serine biosynthetic process//valine catabolic process//electron transfer activity//mitochondrial oxoglutarate dehydrogenase complex//electron transport chain//mitochondrial nucleoid//hydrogen peroxide metabolic process//cell redox homeostasis//flavin adenine dinucleotide binding
YALI1_E25290g	HiT	FALSE	-1	NaN	NaN	1	Uncharacterized protein		69,648	630	integral component of membrane
YALI1_F12365g	HiT	FALSE	-1	NaN	NaN	1	Uncharacterized protein		160,947	1463	protein serine/threonine kinase activity//ATP binding//protein phosphorylation//regulation of cellular process//response to stimulus
YALI1_B19576g	HiT	FALSE	1	0.023468969577823	0.0327429449643947	1	Ribokinase (RK) (EC 2.7.1.15)	RBK1	33,135	311	ribokinase activity//ATP binding//nucleus//cytoplasm//D-ribose catabolic process//carbohydrate phosphorylation//metal ion binding
YALI1_A01888g	HiT	FALSE	1	NaN	NaN	3	Uncharacterized protein		54,431	474	
YALI1_E17466g	HiT	FALSE	-1	0.295263794608342	0.371900409359105	1	40S ribosomal protein S2		27,872	259	structural constituent of ribosome//rRNA export from nucleus//cytosolic small ribosomal subunit//small-subunit processome//positive regulation of translational fidelity//small ribosomal subunit rRNA binding
YALI1_A18847g	HiT	FALSE	1	0.0447922240818922	0.051130274415056	1	Uncharacterized protein		33,260	299	protein depalmitoylation//cytoplasm//fatty acid metabolic process//palmitoyl-(protein) hydrolase activity//membrane//carboxylic ester hydrolase activity
YALI1_E18854g	HiT	FALSE	-1	NaN	NaN	1	Replication protein A subunit		65,223	589	DNA binding//nucleus//DNA replication//DNA repair//DNA recombination//chromosomal part//metal ion binding
YALI1_B23077g	HiT	FALSE	-1	NaN	NaN	1	Uncharacterized protein		120,127	1102	positive regulation of TOR signaling
YALI1_B26235g	HiT	FALSE	-1	NaN	NaN	3	Manganese/iron superoxide dismutase		38,801	346	superoxide dismutase activity//removal of superoxide radicals//metal ion binding//oxidation-reduction process
YALI1_E07508g	HiT	FALSE	1	NaN	NaN	1	Cytochrome c heme lyase (EC 4.4.1.17)		30,254	266	holocytochrome-c synthase activity//mitochondrial inner membrane//cytochrome c-heme linkage//metal ion binding
YALI1_B15905g	HiT	FALSE	-1	NaN	NaN	1	Uncharacterized protein		53,545	474	integral component of membrane//transmembrane transporter activity//transmembrane transport
YALI1_D22043g	HiT	FALSE	1	NaN	NaN	5	Uncharacterized protein		20,673	187	
YALI1_F19764g	HiT	FALSE	-1	NaN	NaN	2	Sfi1 spindle body protein-domain-containing protein		96,033	809	intracellular organelle
YALI1_A08436g	HiT	FALSE	-1	NaN	NaN	1	Gaa1-like protein		67,381	614	attachment of GPI anchor to protein//GPI-anchor transamidase complex
YALI1_D04653g	HiT	FALSE	1	NaN	NaN	4	Uncharacterized protein		54,737	484	
YALI1_E20453g	HiT	FALSE	1	NaN	NaN	1	Uncharacterized protein		56,789	494	rDNA binding//RNA polymerase I upstream activating factor complex//RNA polymerase I upstream control element sequence-specific DNA binding//nucleolar large rRNA transcription by RNA polymerase I
YALI1_D30161g	HiT	FALSE	1	NaN	NaN	4	Aminopeptidase (EC 3.4.11.-)		95,783	857	cytoplasm//proteolysis//zinc ion binding//peptide binding//peptide catabolic process//metalloaminopeptidase activity
YALI1_E19557g	HiT	FALSE	-1	0.253610329374364	0.199290117633096	5	Serine hydroxymethyltransferase (EC 2.1.2.1)		51,697	471	glycine hydroxymethyltransferase activity//endoplasmic reticulum membrane//methyltransferase activity//integral component of membrane//glycine biosynthetic process from serine//pyridoxal phosphate binding//methylation//tetrahydrofolate interconversion
YALI1_D26114g	HiT	FALSE	-1	NaN	NaN	1	T-complex protein 1 subunit gamma		59,122	540	ATP binding//chaperonin-containing T-complex//protein folding//unfolded protein binding
YALI1_E16900g	HiT	FALSE	-1	NaN	NaN	1	Fusaric acid resistance protein-like-domain-containing protein		127,378	1134	vacuolar membrane//malate transmembrane transporter activity//integral component of membrane//malate transmembrane transport
YALI1_E19871g	HiT	FALSE	-1	NaN	NaN	1	Uncharacterized protein		29,118	253	
YALI1_B07295g	HiT	FALSE	-1	NaN	NaN	1	HotDog domain-containing protein		54,191	478	
YALI1_E16531g	HiT	FALSE	-1	NaN	NaN	1	Uncharacterized protein		71,498	637	
YALI1_B07864g	HiT	FALSE	1	NaN	NaN	1	Uncharacterized protein		51,599	461	mitochondrial inner membrane//mitochondrial transport//transmembrane transporter activity//integral component of mitochondrial outer membrane//transmembrane transport
YALI1_E35329g	HiT	FALSE	1	NaN	NaN	1	Armadillo-type protein		105,690	950	cytoplasm//protein import into nucleus//nuclear localization sequence binding//protein transporter activity//nuclear membrane
YALI1_E01105g	HiT	FALSE	-1	0.0990821733494405	0.11312387799254	5	Tubulin beta chain		49,655	444	GTPase activity//structural constituent of cytoskeleton//GTP binding//spindle pole body//spindle microtubule//cytoplasmic microtubule//integral component of membrane//cytoplasmic microtubule organization//tubulin complex//intracellular distribution of mitochondria//establishment or maintenance of cell polarity regulating cell shape//positive regulation of intracellular protein transport//nuclear migration by microtubule mediated pushing forces//mitotic spindle pole body duplication
YALI1_D07089g	HiT	FALSE	1	0.130244092522889	0.149544898711428	1	NUAM protein (EC 1.6.99.3)	nuam	78,997	728	mitochondrial respiratory chain complex I//NADH dehydrogenase (ubiquinone) activity//electron transfer activity//ATP synthesis coupled electron transport//plasma membrane respiratory chain complex I//metal ion binding//2 iron, 2 sulfur cluster binding//4 iron, 4 sulfur cluster binding
YALI1_B08186g	HiT	FALSE	-1	NaN	NaN	1	Uncharacterized protein		13,575	120	resolution of meiotic recombination intermediates//chromatin binding//double-stranded DNA binding//mitotic recombination//replication fork processing//interstrand cross-link repair//Fanconi anaemia nuclear complex//protein heterodimerization activity//FANCM-MHF complex
YALI1_F03461g	HiT	FALSE	1	NaN	NaN	1	Uncharacterized protein		23,478	206	protein phosphatase inhibitor activity//regulation of signal transduction//negative regulation of phosphoprotein phosphatase activity
YALI1_B02637g	HiT	FALSE	1	NaN	NaN	3	Nucleotide-diphospho-sugar transferase		50,599	429	alpha-1,2-mannosyltransferase activity//cell wall mannoprotein biosynthetic process//Golgi apparatus//protein N-linked glycosylation//membrane//mannosylation
YALI1_C16108g	HiT	FALSE	-1	0.192795812962869	0.225367272465242	1	Uncharacterized protein		21,688	185	ribosomal small subunit assembly//RNA binding//structural constituent of ribosome//cytosolic small ribosomal subunit
YALI1_F03830g	HiT	FALSE	1	NaN	NaN	5	Uncharacterized protein		16,848	155	catalytic activity
YALI1_D13865g	HiT	FALSE	-1	NaN	NaN	4	Uncharacterized protein		65,914	584	
YALI1_A05091g	HiT	FALSE	-1	NaN	NaN	1	Small nuclear ribonucleoprotein Sm D1 (snRNP core protein D1)		14,185	132	commitment complex//spliceosomal complex assembly//spliceosomal snRNP assembly//mRNA binding//U5 snRNP//U1 snRNP//U2 snRNP//U4 snRNP//U12-type spliceosomal complex//cytosol//pICln-Sm protein complex//SMN-Sm protein complex//U4/U6 x U5 tri-snRNP complex//U2-type prespliceosome//precatalytic spliceosome//catalytic step 2 spliceosome//post-mRNA release spliceosomal complex
YALI1_F11308g	HiT	FALSE	-1	NaN	NaN	2	Uncharacterized protein		18,828	165	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//box C/D snoRNP assembly//metal ion binding
YALI1_F24332g	HiT	FALSE	-1	NaN	NaN	3	Putative metalloreductase AIM14		58,629	525	ion transport//integral component of membrane//oxidoreductase activity//oxidation-reduction process
YALI1_C22922g	HiT	FALSE	-1	0.601753162054934	0.530401634350627	1	60S ribosomal protein L17		20,550	184	cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//cytoplasmic translation//structural constituent of ribosome//cytosolic large ribosomal subunit//preribosome, large subunit precursor
YALI1_C15115g	HiT	FALSE	1	NaN	NaN	5	Uncharacterized protein		116,844	1068	
