NCBI_CBS6556	Uniprot_DMKU3_1042	Gene_name_DMKU3_1042	standard_A	standard_B	standard_C	HighTemp_A	HighTemp_B	HighTemp_C	LowpH_A	LowpH_B	LowpH_C	OsmoticStress_A	OsmoticStress_B	OsmoticStress_C	Protein_name	ec_number
KMXK_0E03280			392.9079289	903.6665765	409.1714056	330.1268706	441.064315	352.2190533	368.8402744	455.0120009	477.2385661	460.1263528	409.0018781	401.6522296	No description in DMKU3-1042- NA	
KMXK_0A04530			288.7959328	598.0485632	176.1268894	145.6070471	382.0332617	178.102516	334.9495255	386.8136728	278.1514886	271.4481014	362.0443011	234.0971026	No description in DMKU3-1042- NA	
KMXK_0B04290	W0T5I6	KLMA_20414	107.9801131	72.46802405	94.31235945	45.20630035	0	10.39004709	40.9297567	36.79687006	42.50556372	54.81451011	17.53771641	63.05564357	 Phospho-2-dehydro-3-deoxyheptonate aldolase - ARO4	2.5.1.54
KMXK_0D01290	W0TBD2	KLMA_40107	23.21802155	40.9292483	11.75773502	14.58502274	16.58789727	23.34886602	24.45069927	43.16788143	51.58816509	53.39606576	55.75634213	34.84770266	 Phospho-2-dehydro-3-deoxyheptonate aldolase - ARO3	2.5.1.54
KMXK_0E00470	W0TB85	KLMA_50041	65.96387821	37.68530225	49.04493836	35.27371986	33.31189619	12.46458014	44.21068596	81.7363037	16.8888602	89.03917816	53.45519975	42.91613161	 ATP-dependent RNA helicase DED1 - DED1	
KMXK_0B03030	W0T7F7	KLMA_20288	122.1303489	73.06471745	65.41642837	47.04829583	35.66164821	38.3534861	113.9911527	41.61890975	84.74013132	65.57527632	51.96007792	50.41164029	 Cystathionine beta-synthase - CYS4	4.2.1.22
KMXK_0C04080	W0TA66	KLMA_30411	76.40624311	68.58666241	79.5688954	86.92493921	16.11650491	68.49374279	89.36489881	96.75531204	81.73182752	79.76210919	144.0446075	127.3649227	 Uncharacterized protein YMR152W - YIM1	
KMXK_0H00530	W0TIE6	KLMA_70056	105.9532103	75.25512647	73.22343501	52.66319054	81.09925431	84.30742978	80.73789586	59.34100195	41.11666176	73.40124039	87.26895502	87.92032253	 Tubulin beta chain - TUB2	
KMXK_0D02170	W0TAZ5	KLMA_40189	592.9492186	985.535565	692.7084969	634.6123057	1955.978565	1015.937923	1063.880045	794.1970055	1143.019724	694.3905717	535.5047939	772.1075447	 40S ribosomal protein S28 - RPS28	
KMXK_0A08030	W0T4B9	KLMA_10049	58.31762129	74.059978	68.12912559	51.82683116	135.9794992	70.62793654	73.96086965	66.49266279	87.51556306	0	54.65907309	28.98966294	 Protein disulfide-isomerase - PDI1	5.3.4.1
KMXK_0D05850	W0TAB6	KLMA_40558	167.3091865	278.0830946	138.159212	242.4578464	221.3247037	202.6266221	268.1704059	258.2968912	119.0103236	195.9323295	139.7860131	117.6619675	 Ribosomal protein - RPL10A	
KMXK_0F00790	W0TI19	KLMA_60483	279.4453347	394.1419754	96.38418265	317.9160202	616.0354826	250.5064521	462.3894744	447.2307838	259.3406411	256.910747	112.4030995	503.5235472	 Hit family protein 1 - HNT1	
KMXK_0F01210	W0TF85	KLMA_60442	57.78117722	41.63002109	60.7781325	59.18748517	25.31575662	35.63406499	73.28052863	43.90698313	63.19156004	81.49084739	48.27589306	66.26196421	 Eukaryotic translation initiation factor 2 subunit gamma - GCD11	
KMXK_0E01590	W0TCR6	KLMA_50154	54.09836791	45.1380666	67.71015227	56.72804951	6.750394378	9.501750062	45.07766205	33.65092183	43.60641638	25.52606605	33.31360537	17.66861633	 3-isopropylmalate dehydratase - LEU1	4.2.1.33
KMXK_0B01110	W0T6W1	KLMA_20098	74.71377895	252.2944419	236.5402721	55.13399009	123.140634	62.38858741	65.33270554	135.4992573	84.53330311	184.5897829	119.575734	340.9098514	 Phosphoglycerate mutase - GPM1	5.4.2.11
KMXK_0B01430	W0T598	KLMA_20132	86.49968605	206.4660063	57.33027335	106.7073087	164.3250832	61.4868381	242.2165465	203.2539106	231.45978	101.2979941	90.04281016	129.8265372	 Protein BMH2 - BMH2	
KMXK_0A01580	W0T8A7	KLMA_10682	164.5616467	118.5629153	83.33493157	103.3738104	102.0013934	43.99193362	184.974689	135.1692075	137.508737	72.47558616	45.53726862	50.16610559	 Thioredoxin reductase - TRR1	1.8.1.9
KMXK_0C00720			195.8891829	204.4914917	107.2286515	113.2289464	106.9314754	92.30355202	189.819856	113.7330389	224.6078455	91.50131276	155.8023275	105.2581543	No description in DMKU3-1042- NA	
KMXK_0F03950			86.74577509	66.95841899	34.75825273	21.95551576	40.71828441	57.31442338	66.10154929	43.30824212	47.62390606	53.56968346	96.74297863	52.45787399	No description in DMKU3-1042- NA	
KMXK_0D00300	W0T9F4	KLMA_40016	77.49936936	63.16649391	82.20703072	62.53610133	30.83049334	18.81136781	89.24382091	87.19363056	95.88247106	66.14114122	103.6295021	42.12650665	 Saccharopine dehydrogenase [NADP - LYS9	
KMXK_0D05450	W0TBY6	KLMA_40519	174.6045478	156.7351396	203.9804592	253.0299951	225.9203373	234.8574365	224.9136915	202.203007	114.5397719	182.273417	142.6885599	200.2319935	 Peptidyl-prolyl cis-trans isomerase - CPR3	5.2.1.8
KMXK_0C06530	W0TCX6	KLMA_30654	65.85937746	31.1754606	71.51524013	21.8164436	24.8123662	18.86247432	79.31182003	53.61686864	71.00550772	13.47047132	31.83861658	17.2641587	 Carnitine O-acetyltransferase - CAT2	
KMXK_0A07560	W0T6J7	KLMA_10097	103.889153	84.67570259	88.44848949	59.25566628	29.21322861	0	130.0124918	126.3451948	55.71558566	110.4674425	98.19344445	66.33829478	 Putative 2-hydroxyacid dehydrogenase YNL274C - GOR1	
KMXK_0G04120	W0TKL8	KLMA_80408	97.81141489	87.80118246	161.6573699	180.5539121	119.0596924	16.03512563	175.494982	117.9582273	115.6283062	130.0643368	129.6955145	142.8789885	" Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial - SDH2"	1.3.5.1
KMXK_0H03480	W0TJ61	KLMA_70351	114.6838357	70.8222896	123.2821883	55.0443931	27.13705777	38.19770015	111.1305324	58.6402784	62.32984338	123.5815492	109.8504474	61.62366242	 KH domain-containing protein YBL032W - HEK2	
KMXK_0C01370	W0T9G3	KLMA_30136	11.29772102	14.34744682	70.24136945	61.58904332	60.77137147	98.5966458	33.05427296	40.23692585	4.092210446	146.2543452	122.91141	104.9452687	 Putative succinate-semialdehyde dehydrogenase C1002.12c [NADP+] - gabD	
KMXK_0F03610	W0TFA6	KLMA_60210	26.82692327	19.3281867	28.2183641	31.20302824	31.25349535	32.48984084	25.43694161	20.38534561	15.84526773	47.81698278	33.63113389	18.86631953	 Eukaryotic translation initiation factor 5B - FUN12	
KMXK_0F03880	W0TCW7	KLMA_60181	107.3938032	44.77051648	66.16017876	72.27660366	71.31704103	56.95137835	89.48627753	73.57228513	86.56562255	50.67327201	51.91774131	42.24095547	" Arginine biosynthesis bifunctional protein ArgJ, mitochondrial - KLMA_60181"	2.3.1.1; 2.3.1.35
KMXK_0F01350	W0TF72	KLMA_60427	116.3203421	64.03315388	109.06819	44.81010586	13.54765225	86.39145458	75.12078948	60.80787289	147.9388801	43.60958586	19.73933067	50.16610559	 Adenosine kinase - ADO1	
KMXK_0C05890	W0TCR3	KLMA_30589	238.8395232	234.4395789	155.3657865	222.1403629	219.1911708	308.5300804	205.6259877	125.9099827	181.2114535	253.962907	159.5679004	152.5106928	 Glycine cleavage system H protein - GCV3	
KMXK_0B01180	W0T8Z6	KLMA_20106	101.1640414	128.4724328	118.1841359	186.7426563	144.6565841	115.5178585	181.5103241	95.77760233	137.8444994	150.9083918	134.1410143	100.6503856	 Flavoprotein-like protein YCP4 - YCP4	
KMXK_0F00560	W0TI65	KLMA_60508	20.13390535	19.90494888	18.87862926	10.15124582	23.45609711	12.41672334	17.01780403	15.29942942	16.82401672	16.66638397	36.47890054	25.42893447	 Protein transport protein SEC31 - SEC31	
KMXK_0B03460	W0T9M7	KLMA_20331	16.41165036	14.73204645	11.75773502	776.4179717	0	0	10.59880078	9.528585716	5.944555273	133.8685944	4.541408924	0	 Galactose-1-phosphate uridylyltransferase - GAL7	2.7.7.12
KMXK_0B05050	W0T6B8	KLMA_20492	310.8865541	405.6540659	444.2518254	306.8519174	246.6835071	40.01141024	257.0201112	360.0261096	377.6127749	324.5411142	395.8500613	356.5166843	 40S ribosomal protein S26 - RPS26A	
KMXK_0C01500	W0T8S2	KLMA_30148	104.0198452	135.7282024	148.6426656	118.3400512	82.53808306	93.24772731	109.5424064	77.3131	157.4169599	58.64621799	85.00604418	145.91112	 Acetolactate synthase small subunit - ILV6	
KMXK_0E06060	W0TGM4	KLMA_50610	58.20960524	71.69985483	51.95850481	64.4525474	73.30343288	44.72642791	84.11501503	75.62149224	42.83649685	68.16806531	114.9065352	51.00368455	 Adenylosuccinate synthetase - KLMA_50610	6.3.4.4
KMXK_0B06720	W0T670	KLMA_20659	3.176217778	105.6891339	19.74751245	10.61845383	36.46289002	16.9988666	101.9216863	145.890942	37.55815531	52.63672975	72.90079567	65.65705678	 Meiotic sister chromatid recombination protein 1 - MSC1	
KMXK_0G04090	W0TIR2	KLMA_80405	48.14346691	23.3401804	77.17616144	78.26585747	51.60956528	60.32099868	69.56907586	29.64608223	57.77211351	43.07771445	68.76772697	55.20968652	 Putative aspartyl aminopeptidase - APE4	
KMXK_0C00270	W0T7F3	KLMA_30025	88.37197913	129.3561276	115.8153504	55.51322803	48.2402651	88.86999679	115.9501284	54.41824464	92.00402524	116.09658	186.8965438	126.2650281	 Mitochondrial phosphate carrier protein - MIR1	
KMXK_0G01390	W0TI04	KLMA_80130	97.13695503	71.28547385	82.69984592	33.9768071	16.75067205	10.22049987	92.88131153	91.96493657	108.2065342	92.99862588	91.8114348	91.06849029	 Homoisocitrate dehydrogenase - LYS12	
KMXK_0E02190	W0TFJ8	KLMA_50215	249.1026416	108.7359447	239.2171752	234.7939736	135.9794992	162.9337575	49.29187027	33.85914524	129.5760308	173.5173438	73.10893278	41.01248833	 Cell wall protein CWP1 - CWP1	
KMXK_0D01910	W0TAX2	KLMA_40164	49.25666637	28.37792688	36.93200243	45.81274319	31.95280013	11.95603623	42.40692887	46.6340148	48.91200739	57.68346368	41.91845401	31.45278558	 Fimbrin - SAC6	
KMXK_0C05220	W0TCK9	KLMA_30529	84.41405807	107.2009308	60.47643626	190.6015414	196.8286958	222.3680012	100.9399832	90.74755743	70.53691271	85.76546484	87.87175251	83.98544954	 Reticulon-like protein - RTN1	
KMXK_0B05040	W0TA28	KLMA_20491	468.4685539	345.6784282	208.9279424	68.89438264	145.081493	29.31881	405.5342406	192.257672	119.9429162	154.6765086	211.3880333	125.7708025	 Cytochrome c oxidase subunit 4 - COX4	
KMXK_0H01760	W0TGT0	KLMA_70178	169.5047938	351.0163643	426.3958215	120.9055567	137.5087986	64.10610134	202.6891187	182.2225629	230.9645118	225.39832	86.84889848	247.6057984	 Uncharacterized protein YIL057C - RGI1	
KMXK_0C02730	W0TBT9	KLMA_30274	69.51225957	56.65653485	25.65352599	110.1518448	83.49285071	89.79511743	46.98208712	53.80280622	29.9210839	52.24593986	52.73307738	65.16960032	 Fumarate reductase - KLMA_30274	
KMXK_0E03160	W0TC29	KLMA_50311	89.80183205	52.96281168	48.7214572	52.43425039	25.85024926	6.837070859	62.13356653	55.85962289	80.39397067	55.45694545	37.66457899	54.30596689	 Nucleolar protein 56 - NOP56	
KMXK_0C05420	W0TAM9	KLMA_30546	66.51264066	75.45775287	58.09369796	41.7816985	24.19761612	34.06018783	58.16130342	47.07971216	90.6290568	39.66365846	69.23707298	11.90081944	 Ribosome-associated complex subunit SSZ1 - SSZ1	
KMXK_0B07870	W0T6I3	KLMA_20774	145.7244248	104.9911263	104.4007845	56.13744582	104.1114456	146.5456504	103.6475505	44.16824237	86.07183547	36.4109432	32.36533631	27.24284829	 D-amino-acid oxidase - dao1	
KMXK_0B07840	W0TAV4	KLMA_20771	249.1026416	439.1237145	571.4905871	204.8006149	33.44069924	177.0703975	744.5351685	627.1036457	339.4232619	248.3292216	183.2904715	285.6644865	 12 kDa heat shock protein - HSP12	
KMXK_0G01870	W0THF0	KLMA_80177	157.6236372	70.69460309	79.82148504	69.98908106	63.88868356	29.78467172	50.86041621	94.97605647	151.8139432	143.7000521	115.9799455	90.31364214	 Succinate/fumarate mitochondrial transporter - SFC1	
KMXK_0H02970			74.80507817	67.14936416	114.3760562	141.8791439	104.9530208	75.22663995	67.0595037	92.69149653	72.04791164	172.0343339	139.8457949	85.78453486	No description in DMKU3-1042- NA	
KMXK_0A01590	W0T5I8	KLMA_10681	81.7446502	31.80794474	67.50242881	61.84112392	46.87431005	35.63406499	77.50921989	85.23527176	58.14658163	86.19331939	60.14795901	103.24273	 Cell division control protein 12 - CDC12	
KMXK_0F03260	W0THE8	KLMA_60248	72.78624211	47.27781032	34.26065981	24.11102271	34.16570898	38.59884548	21.83010522	40.76524459	17.32173633	44.94900121	49.78045014	44.01610929	 Mitochondrial import receptor subunit TOM70 - TOM70	
KMXK_0B01680	W0T6B9	KLMA_20155	70.19786992	32.5974405	33.30464321	52.62463945	46.98643056	48.84514943	51.15015257	30.64728009	23.82173781	8.874868561	25.74646649	8.69067552	 Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] - GFA1	
KMXK_0D01210	W0TAQ8	KLMA_40099	3.477153523	16.61130682	12.26485611	15.21408714	49.73421412	18.60945093	25.50527867	20.19386338	10.93003848	42.55758993	61.68603014	21.22124679	 Heat shock protein 104 - HSP104	
KMXK_0C00810	W0T7J6	KLMA_30075	27.70191015	46.04309578	32.36254967	40.14451097	27.99940467	17.08396599	54.01566994	54.4766024	61.55092547	60.06756226	59.8972292	103.6800374	 Adenylosuccinate lyase - ADE13	4.3.2.2
KMXK_0C07040	W0T8P1	KLMA_30697	35.05750533	31.46964416	28.94950008	13.50520895	6.658110208	4.062476674	12.84464037	20.35434811	33.76535535	32.95161802	51.6283769	44.2773019	" Bifunctional purine biosynthetic protein ADE5 - ADE5,7"	
KMXK_0F00600	W0TEN7	KLMA_60504	310.8865541	341.3555992	403.3731631	133.0130605	348.9900685	40.01141024	126.5071079	170.6527754	125.06653	572.0490323	432.8571843	242.8232713	 60S ribosomal protein L35 - RPL35B	
KMXK_0H01910			518.6506113	339.2914525	238.4795439	547.7451628	548.6310742	473.5798951	258.893011	273.4191085	334.9789541	496.5545209	300.6253379	433.4510058	No description in DMKU3-1042- NA	
KMXK_0D05310	W0TAU2	KLMA_40506	264.81359	217.3888069	134.1030723	110.8652542	96.34044793	95.8539829	231.5635555	167.0903416	240.4788169	134.4287091	183.716459	131.6387148	 Nascent polypeptide-associated complex subunit alpha - EGD2	
KMXK_0C02660	W0T7G1	KLMA_30267	72.32356539	172.6290393	59.72276244	89.21943388	156.0096752	51.40998261	175.7035179	194.3383126	42.71776699	59.8677847	23.06783456	58.62526159	 Cytochrome c1 - CYT1	
KMXK_0H00160	W0TEU3	KLMA_70017	36.23740351	25.73825159	12.05675797	34.50233916	20.48492345	6.364679091	30.19494843	15.93297669	22.93096864	19.7081312	22.31487949	14.25317386	 Leucyl-tRNA synthetase - CDC60	
KMXK_0A04610			27.22438757	31.98452939	41.62575801	45.47400673	13.74837255	0	51.48823615	68.53605642	37.09551361	51.98835003	24.1243604	35.98526339	No description in DMKU3-1042- NA	
KMXK_0G00270	W0TG62	KLMA_80019	245.3049386	108.3839403	345.1242209	94.49886472	152.0490712	65.57687525	127.1511189	61.73734171	38.51579355	91.96711936	18.04465107	60.02020531	 Probable chaperone protein HSP31 - HSP31	
KMXK_0A07750	W0T6H3	KLMA_10077	48.7796616	101.0146031	92.92517723	187.9656285	302.4374877	383.2993032	118.505747	173.729164	108.3836205	172.4767957	117.1407088	148.7441538	 Carboxypeptidase Y inhibitor - TFS1	
KMXK_0B05110	W0T833	KLMA_20498	44.44050105	33.12482836	34.60072894	23.18060217	11.42810929	22.75735556	31.1902107	28.04077578	30.83503755	30.54612844	27.15215902	18.34366784	 Protein transport protein SEC23 - SEC23	
KMXK_0B01690	W0T938	KLMA_20156	20.10301757	51.86772617	41.39594472	92.21998806	41.28121898	46.63762118	43.01099663	60.24852185	70.88879722	41.49646474	20.9264597	53.18310963	 Vacuolar aminopeptidase 1 - LAP4	
KMXK_0F00440	W0TI75	KLMA_60523	21.03959086	13.34981231	15.07331248	13.21658309	6.515816756	9.171562251	15.66139381	19.91934623	17.58081317	10.68043766	26.37593921	12.59553991	 Coatomer subunit alpha - COP1	
KMXK_0F04390	W0TGF0	KLMA_60129 KLMA_80119	384.6876018	137.7366668	242.7153408	184.6371413	128.778005	181.2659155	134.1740984	223.3491883	139.3398386	276.2694752	245.5732725	238.2550599	 Histone H3 - HHT1	
KMXK_0B03690	W0T5D8	KLMA_20354	219.3794572	89.19072876	59.1077146	62.41526078	36.14741799	22.05551393	45.35659124	40.7767045	79.4626549	68.29456067	68.93133442	49.3915043	 Cystathionine gamma-lyase - CYS3	
KMXK_0A04130	W0T5E8	KLMA_10424	29.15451063	75.22145214	78.5729981	74.4707528	48.05144345	22.40140802	70.82822939	79.33570399	13.15719914	78.7637936	105.0513245	115.7297308	 Glucose-signaling factor 2 - GSF2	
KMXK_0E04870	W0TBW3	KLMA_50483	75.12623853	109.9674285	62.03713095	92.67685346	142.7187307	53.40221539	67.34741002	93.08944859	31.36515266	101.4066898	127.5227752	154.7224686	 Prohibitin-1 - PHB1	
KMXK_0F00860	W0TDP3	KLMA_60476	26.80515318	34.04098129	48.79175967	33.70125716	16.61482507	10.1376122	48.09428305	25.37792348	22.39855296	31.39096074	35.54296948	34.90427233	 Threonyl-tRNA synthetase - THS1	
KMXK_0G03260	W0THS9	KLMA_80317	21.01865764	14.41600012	18.76147449	152.3792297	89.65174439	112.490195	27.57792771	45.90683181	28.6396856	36.93329057	62.88754183	36.16676034	 Trehalose-6-phosphate synthase - TPS1	2.4.1.15
KMXK_0C05770	W0T8D0	KLMA_30577	4.897295288	53.97228189	49.65008727	26.69739598	129.6975169	79.13553855	27.44678468	111.788076	6.672975969	150.2722865	91.89333621	183.341626	 D-arabinose dehydrogenase [NAD(P)+] heavy chain - ARA1	
KMXK_0G00760	W0THU7	KLMA_80065	61.26045886	75.45775287	63.02761649	20.78347528	14.49575349	0	56.81512207	87.02514347	54.29197899	46.66150228	129.5588053	105.4107437	 Pyruvate dehydrogenase complex protein X component - PDX1	
KMXK_0G02340	W0TFX1	KLMA_80226	58.65754651	77.30797018	48.43774911	166.9314186	54.84803127	58.98810936	52.58394288	64.01036905	92.12464148	68.69264007	79.91520643	67.26696191	 Mitochondrial carnitine carrier - CRC1	
KMXK_0C07310	W0TD37	KLMA_30724	91.97267548	123.8786192	147.436371	44.14379822	151.5861429	0	85.29872093	97.6821345	110.3671212	82.2951255	73.1513435	80.5871352	 Probable pyridoxine biosynthesis protein SNZ3 - SNZ3	
KMXK_0A02820	W0T444	KLMA_10558	56.15253419	59.21299178	100.8579688	67.56934093	108.7193541	108.1703825	59.13375192	62.4516578	76.51254198	54.60338186	100.8161814	187.7459986	 D-arabinitol 2-dehydrogenase [ribulose-forming] - ARDH	
KMXK_0A06390			620.4087538	693.8719303	638.305454	584.7719463	900.5259327	476.7025526	424.9483509	517.2891053	279.9855441	472.5593804	724.4876002	384.2482162	No description in DMKU3-1042- NA	
KMXK_0A01170	W0T4N4	KLMA_10723	206.0631594	138.293891	160.4377843	28.57261337	74.96676085	138.1065337	127.3671235	84.56751892	164.7989864	104.6049204	178.1142759	138.6976767	" Cytochrome b-c1 complex subunit Rieske, mitochondrial - RIP1"	1.10.2.2
KMXK_0G01070	W0TGD1	KLMA_80099	69.20367372	77.39814498	80.84667506	76.62572255	26.70246168	53.17392398	47.40098659	35.38530664	72.04791164	81.04299162	108.0912082	69.89155357	 Chorismate synthase - ARO2	4.2.3.5
KMXK_0D02830	W0TB52	KLMA_40259	94.06949019	41.06233005	36.39789152	25.61510472	9.648832885	0	53.50210727	29.49721426	36.13846171	42.05505199	58.24538809	10.94746646	 Dihydroxy-acid dehydratase - ILV3	
KMXK_0E02340	W0TBW1	KLMA_50231	169.7938074	88.37029342	33.22517062	83.73419345	25.31575662	35.63406499	37.31563691	20.57315858	38.75229932	58.70621123	93.71650183	84.4044242	 Aminomethyltransferase - GCV1	2.1.2.10
KMXK_0D06100	W0TB05	KLMA_40581	199.5487843	413.2324946	233.1213772	204.405505	142.5657534	86.98715246	242.2165465	570.4169923	83.31147951	165.181896	176.8262657	228.8374007	 40S ribosomal protein S17-B - RPS17A	
KMXK_0A06740	W0T459	KLMA_10181	38.67981247	20.13116043	17.46080603	26.98598709	36.96227285	18.72675099	40.7333786	40.67187536	30.55774174	40.37868242	31.60952452	39.54064496	 Dipeptidyl peptidase 3 - KLMA_10181	3.4.14.4
KMXK_0H01420	W0TG06	KLMA_70145	11.33816293	16.59644681	39.99275156	37.90475592	36.69789138	42.8923097	23.44803765	32.41052468	20.21980608	35.30630027	44.39901745	25.53397027	 Conserved hypothetical membrane protein - ywtG	
KMXK_0G01090	W0TFK2	KLMA_80101	36.82347429	51.50279038	43.01874886	8.69928301	22.82455093	52.38878167	54.86100885	39.58630144	24.69652517	26.44535948	48.82701524	47.94960754	 Uncharacterized protein - ywtG	
KMXK_0B04900	W0T813	KLMA_20478	58.12150035	52.17321989	53.30511988	24.86733035	19.99127239	17.25652287	41.68821859	61.11483658	45.91702193	39.46360518	53.93277857	52.32555343	 Centromere/microtubule-binding protein CBF5 - CBF5	
KMXK_0G00700	W0THU2	KLMA_80060	49.93293262	68.91372728	123.0667492	72.36082823	54.84803127	25.56995252	121.307514	39.25443492	68.03781269	38.97145994	26.46816588	109.6890852	 Uncharacterized oxidoreductase YGL039W - KLMA_80060	
KMXK_0A04500			71.49031416	96.29078813	264.3793759	129.078598	117.8278323	89.57325724	216.390611	156.1419328	252.0946105	63.96795946	192.5904733	123.0132344	No description in DMKU3-1042- NA	
KMXK_0E04730	W0TCH5	KLMA_50471	22.97405231	22.90448214	23.92500784	6.947955031	0	6.82109472	18.99340258	21.75080805	18.14991109	21.1214152	26.56098416	20.68305179	 Sulfite reductase [NADPH] flavoprotein component - MET10	
KMXK_0E05650	W0TDS6	KLMA_50569	41.79052966	37.51359618	63.8972124	51.55342353	21.10430471	18.21729552	37.46339483	51.78293814	24.68349145	64.05237131	50.14192836	70.36316214	 RuvB-like helicase - RVB1	3.6.4.12
KMXK_0A03160	W0T5Q1	KLMA_10524	74.65769607	86.08671597	27.55245129	26.11395567	48.43044844	18.12161044	43.77809265	45.36461188	40.03880232	71.47705159	77.71575899	20.66493895	 Seryl-tRNA synthetase - SES1	
KMXK_0C00770	W0T9A1	KLMA_30071	59.27862786	37.61283008	39.28869681	31.69882927	12.97647578	18.26548534	39.73005942	39.67007108	45.82451528	13.04413685	18.90710964	25.08445599	 Vacuolar protein sorting-associated protein 1 - VPS1	
KMXK_0C07290	W0T8R1	KLMA_30722	40.72329016	28.69807567	42.40893261	22.80374777	32.31327925	36.50605563	38.2287768	30.26772246	32.17212557	9.952498271	24.57825211	31.80762373	 Glycerol-3-phosphate dehydrogenase - GUT2	1.1.5.3
KMXK_0D04660	W0TBS0	KLMA_40444	14.68154972	63.15093517	64.52099711	59.10973942	0	0	74.08581054	66.60498776	128.2154657	31.8348048	106.4502149	38.84046093	 FK506-binding protein - FPR3	
KMXK_0C04750	W0T830	KLMA_30477	79.33865603	53.2460605	40.17753592	41.38382283	20.40235395	53.17392398	55.68320204	27.03659159	72.04791164	40.27509733	68.5777473	53.40152648	 D-3-phosphoglycerate dehydrogenase 1 - SER3	
KMXK_0G01680	W0TGI5	KLMA_80159	235.1516666	165.7135338	132.2569696	100.6098284	114.4259785	69.81753893	194.4075957	151.6338975	154.2584004	187.5619858	166.7220406	240.3850476	 Cytochrome c oxidase polypeptide 5A - COX5A	
KMXK_0B00330	W0T6Q3	KLMA_20023	10.71400667	9.617511976	12.51655828	63.13445784	22.00103809	13.42403494	14.0575153	12.63805616	11.15434722	18.82629843	35.30480161	28.34421196	 Trehalose-phosphatase - TPS2	
KMXK_0D02190	W0T9W1	KLMA_40191	27.67421118	16.1576513	32.33019056	30.64225227	19.77158007	21.26399254	36.31047275	11.3573886	33.20902653	21.07918048	12.48749148	13.75683776	 Glutaminyl-tRNA synthetase - GLN4	
KMXK_0A02900	W0T5T0	KLMA_10549	17.15981922	21.79196967	24.14247863	19.95899114	65.24510669	47.94286466	14.50401378	45.13580446	23.3816943	20.09550954	33.07434058	23.69882215	" 1,4-alpha-glucan-branching enzyme - GLC3"	
KMXK_0E00560	W0TF11	KLMA_50050	32.15104625	39.07791656	19.1262747	46.5920228	52.99022853	16.4640986	52.05578825	46.79944937	51.46301193	64.93932916	17.04244435	36.86999086	 Serine hydroxymethyltransferase - SHM1	2.1.2.1
KMXK_0A04590			36.28633194	36.98590655	31.30766047	45.62163834	51.88658694	62.17169959	33.15282154	29.80521178	42.89608839	20.91593116	14.20542972	20.48183245	No description in DMKU3-1042- NA	
KMXK_0C04570	W0TCC0	KLMA_30459	68.32612477	277.8624772	212.2477064	42.92088717	48.81495764	68.71117461	354.2583069	450.5725323	65.80775958	184.5897829	50.27456772	127.7692397	 Damage response protein 1 - DAP1	
KMXK_0A07870	W0T294	KLMA_10065	52.63750505	24.91670174	24.77660065	30.73442998	10.71030604	4.007561357	22.33442527	14.19297846	24.60000282	17.55585834	25.44672309	10.54270542	 Histidine biosynthesis trifunctional protein - HIS4	3.5.4.19; 3.6.1.31; 1.1.1.23
KMXK_0A08150	W0T4A3	KLMA_10034	319.2251136	345.0992437	129.7492722	86.92493921	228.067382	85.33780677	237.6239279	427.5705598	188.5496649	70.24481197	62.43993601	224.4984613	 Cytochrome b-c1 complex subunit 7 - QCR7	
KMXK_0B06280	W0T626	KLMA_20614	89.07129859	241.4094049	276.690342	343.223837	338.6671098	405.7987055	152.9556272	110.3688702	456.5593173	240.6349216	92.71975883	44.2773019	 Profilin - PFY1	
KMXK_0B01790	W0T6D1	KLMA_20165	174.5202227	142.2441327	34.78463428	43.14901474	90.86551383	159.3544227	183.785749	92.00252087	57.39719271	64.56315114	0	111.4396801	 Adenylate kinase - ADK1	2.7.4.3
KMXK_0B03090	W0T553	KLMA_20294	56.47878817	50.69862644	35.63480666	35.47866504	21.79252337	18.81136781	45.44440495	53.4715976	33.3590815	28.67062293	51.77707394	80.69634564	 Rab GDP dissociation inhibitor - GDI1	
KMXK_0A02230	W0T5A2	KLMA_10616	29.15451063	12.88143955	29.54949903	31.20302824	29.46760482	4.779567305	22.67495128	27.60219033	19.55315514	20.93777214	26.33004601	33.43364107	 Coronin - CRN1	
KMXK_0A07690	W0T2R5	KLMA_10083	175.2648506	319.6375774	529.8841469	194.0618914	359.9035147	134.6679929	229.9595656	382.7958073	238.8130729	361.7800995	420.8854297	301.5778627	 Ribosomal_L37e super family - RpL37a	
KMXK_0C03810	W0TC41	KLMA_30384	51.4328315	46.16908392	12.53938929	35.88346577	40.81112897	15.27062839	48.28230302	33.16566203	40.63285424	41.02392362	59.46302394	22.79109902	 T-complex protein 1 subunit beta - CCT2	
KMXK_0H01730	W0TG27	KLMA_70175	31.83534758	25.73050864	12.93949943	12.26393656	13.94807011	0	20.55957196	21.30465139	18.80348338	26.35256883	23.42454432	9.704906581	" Protein ARG5 - ARG5,6"	
KMXK_0B04790	W0T804	KLMA_20468	50.0787749	73.3037379	70.45678846	31.45832511	21.94109116	30.88393842	74.60925852	87.78806222	126.3458386	70.6278757	132.4478707	119.2872764	 NADH-cytochrome b5 reductase - MCR1	1.6.2.2
